language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
huar1255,t,s,u,h,-,-,-,t,s,-,-,u,-,u,-,r,-,i,-,-
cent2131,-,k,o,-,-,-,-,t,S,-,-,i,-,-,-,-,-,i,-,-
mayo1264,-,-,-,-,-,-,-,t,S,u,-,u,-,u,-,7,-,u,-,-
yaqu1251,-,-,-,-,-,-,-,t,S,u,-,u,-,u,-,7,-,u,-,-
elna1235,-,-,-,-,-,-,-,t,s,-,-,i,-,3,-,7,-,3,-,-
huic1243,-,-,-,-,-,-,-,t,s,-,-,i,-,3,-,k,-,a,-,-
toho1245,-,g,o,g,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
pima1248,-,g,o,g,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
sout2976,-,g,a,g,o,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-
nort2959,-,g,o,g,o,s,-,t,s,-,-,-,-,-,-,-,-,i,-,-
tete1251,t,S,i,-,-,-,-,t,S,-,-,-,-,i,-,t,-,u,-,-
high1278,-,-,i,T,-,h,w,t,S,-,-,w,-,i,n,t,-,i,-,-
pipi1250,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,l,-,u,-,-
mono1275,-,-,-,-,-,-,-,-,-,-,-,-,p,u,-,k,-,u,-,-
nort2954,-,-,-,-,-,-,-,-,s,o,k,o,p,u,-,k,-,u,-,-
nort2954,-,-,-,-,-,-,-,-,s,o,k,o,p,u,-,k,-,u,-,-
pana1305,-,-,i,-,-,-,-,-,s,a,-,-,p,u,n,k,-,u,-,-
pana1305,-,-,i,-,-,-,-,-,s,a,-,-,-,-,-,-,-,-,-,-
coma1245,-,-,-,-,-,-,-,-,s,a,-,-,-,-,-,r,-,i,-,-
kawa1283,-,-,-,-,-,-,-,-,-,-,-,-,p,u,-,g,-,u,z,3
hopi1249,-,-,-,-,-,-,-,-,p,o,-,o,-,o,-,k,-,o,-,-
tuba1278,-,-,-,-,-,-,-,-,-,-,-,-,p,u,n,k,-,u,-,-
cahu1264,-,-,a,-,-,-,-,-,-,a,-,-,w,a,-,l,-,-,-,-
kiow1266,-,-,-,-,-,-,-,t,s,e,-,-,-,e,-,g,u,u,n,-
