language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
huar1255,-,-,-,-,-,-,-,-,y,-,-,a,h,k,a,-,a,-,-,-,-
cent2131,-,-,-,-,-,-,-,-,-,-,-,a,-,k,a,-,a,-,-,-,-
mayo1264,-,-,-,i,-,-,-,-,y,-,e,e,-,k,-,-,a,-,-,-,-
yaqu1251,-,-,-,i,-,-,-,-,y,-,e,e,-,k,-,-,a,-,-,-,-
elna1235,-,-,-,-,-,-,-,-,t,s,u,u,-,7,u,r,i,-,-,-,-
huic1243,-,-,-,-,-,-,-,-,t,s,u,-,-,-,u,r,i,-,-,-,-
toho1245,-,-,-,-,-,-,-,-,d,-,-,a,-,k,-,-,-,-,-,-,-
pima1248,-,-,-,-,-,-,-,-,d,-,-,a,-,k,-,-,-,-,-,-,-
sout2976,-,-,-,-,-,-,-,-,d,-,-,a,-,k,-,-,-,-,-,-,-
nort2959,-,-,-,-,-,-,-,-,d,-,-,a,-,k,-,-,a,-,-,-,-
tete1251,-,-,-,i,-,-,-,-,y,-,-,e,-,k,-,-,a,t,s,o,l
high1278,-,-,-,i,-,-,-,-,y,-,-,e,-,k,-,-,a,t,s,o,l
pipi1250,-,-,-,-,-,-,-,-,y,-,-,a,-,k,-,-,a,-,-,-,-
mono1275,m,u,p,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2954,m,u,p,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pana1305,m,u,p,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
coma1245,m,u,v,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kawa1283,m,u,v,i,t,o,7,o,v,-,e,e,-,b,-,-,e,-,-,-,-
hopi1249,-,-,-,i,-,-,-,-,y,-,a,a,-,q,-,-,a,-,-,-,-
tuba1278,m,u,p,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
cahu1264,m,u,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kiow1266,-,-,-,-,-,-,-,-,m,-,-,o,-,k,-,-,o,-,-,-,n
