language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kiow1266,-,-,-,-,-,-,i,y,i,i,-,-,i,-,-,-,-,-
sanj1276,-,-,w,-,-,-,i,-,i,i,y,-,e,-,-,h,-,-
mayo1264,-,-,w,-,-,-,o,-,-,o,-,-,o,-,i,y,i,-
yaqu1251,-,-,w,-,-,-,o,-,-,o,-,-,-,-,-,-,i,-
tuba1279,-,-,n,-,i,y,o,h,-,o,-,-,o,-,-,r,-,-
tuba1279,-,-,n,-,i,-,-,-,-,o,-,-,o,-,-,r,-,-
huar1255,-,-,w,-,-,-,o,k,-,a,-,-,a,-,-,-,-,-
cent2131,o,k,w,-,-,-,-,-,-,a,-,-,a,-,-,-,-,-
opat1246,-,-,g,-,-,-,o,d,-,e,-,-,-,-,-,-,-,-
eude1234,-,-,g,-,-,-,o,d,-,u,-,-,u,-,-,m,-,-
elna1235,-,-,w,-,a,-,a,7,-,a,p,w,a,-,-,-,-,-
huic1243,-,-,h,-,-,-,u,t,-,a,-,-,a,-,-,-,-,-
toho1245,-,-,g,-,-,-,o,k,-,-,-,-,-,-,-,-,-,-
pima1248,-,-,g,-,-,-,o,k,-,-,-,-,-,-,-,-,-,-
sout2976,-,-,y,d,Z,-,u,m,-,a,-,-,i,-,-,-,-,-
nort2959,-,-,g,-,-,-,o,t,-,s,-,-,a,-,-,-,-,-
clas1250,-,-,-,-,-,-,o,m,-,-,-,-,e,-,-,-,-,-
high1278,-,-,-,-,-,-,o,m,-,-,-,-,e,-,-,-,-,-
tete1251,-,-,-,-,-,-,u,m,-,-,-,-,e,-,-,-,-,-
tete1251,-,-,-,-,-,-,u,n,-,t,-,-,e,-,-,-,-,-
pipi1250,-,-,-,-,-,-,u,m,-,-,-,-,e,-,-,-,-,-
poch1244,-,-,-,-,-,-,o,m,-,-,-,-,e,-,-,m,-,-
chem1251,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
sout2969,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kawa1283,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
utee1244,-,-,w,-,-,-,a,i,-,-,-,-,a,-,i,n,i,-
mono1275,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
nort2954,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
pana1305,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
gosi1242,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
coma1245,-,-,w,-,-,-,a,h,-,-,-,-,a,-,-,-,-,-
hopi1249,-,-,l,-,-,-,o,-,-,-,-,-,o,e,i,o,e,m
serr1255,-,-,w,-,-,-,o,h,-,-,-,-,o,-,-,-,-,-
kita1252,-,-,w,-,-,-,o,h,-,-,-,-,-,-,-,-,-,-
tong1329,-,-,w,-,-,-,e,h,-,e,-,-,e,-,-,-,-,-
cahu1264,-,-,w,-,i,-,i,h,-,-,-,-,-,-,-,-,-,-
cupe1243,-,-,w,-,i,-,i,h,-,-,-,-,-,-,-,-,-,-
luis1253,-,-,w,-,-,-,e,h,-,-,-,-,e,-,-,-,-,-
tuba1278,-,-,w,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kere1287,-,-,d,-,y,u,u,m,-,i,-,-,i,-,-,-,-,-
kere1287,-,-,d,-,y,u,u,w,w,e,-,-,e,-,-,-,-,-
acom1246,-,-,d,-,i,u,u,w,w,e,-,-,e,-,-,-,-,-
sant1426,-,-,d,-,i,u,u,m,-,i,-,-,i,-,-,-,-,-
sant1425,-,-,d,-,i,u,u,m,-,-,-,-,i,-,-,-,-,-
