language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
huar1255,-,-,-,-,-,-,-,k,-,-,-,o,7,-,a,-,-,-
cent2131,-,-,-,-,-,-,-,g,-,-,-,o,7,-,a,-,-,-
mayo1264,-,-,-,-,-,-,-,b,w,-,a,a,7,-,a,i,y,e
yaqu1251,-,-,-,-,-,-,-,b,w,-,a,a,7,-,a,-,-,-
elna1235,-,-,-,-,-,-,-,k,w,-,-,a,7,-,a,-,-,-
huic1243,-,-,-,-,-,-,-,k,w,-,-,-,-,-,a,-,-,-
toho1245,-,-,-,-,-,-,-,k,-,-,-,o,7,-,a,-,-,-
pima1248,-,-,-,-,-,-,-,k,-,-,-,o,7,-,a,-,-,-
pima1248,-,-,-,-,-,-,-,h,-,-,-,u,g,-,-,-,-,-
sout2976,-,-,-,-,y,d,-,Z,u,g,i,a,7,-,-,-,-,-
nort2959,a,n,e,a,n,-,-,t,-,-,s,o,-,-,a,i,-,-
tete1251,-,-,-,-,-,-,-,k,-,-,-,-,w,-,a,-,-,-
high1278,-,-,-,-,-,t,a,k,-,-,-,-,w,-,a,-,-,-
pipi1250,-,-,-,-,-,-,-,k,-,-,-,-,w,-,a,-,-,-
mono1275,-,-,-,-,-,-,-,t,-,-,-,3,k,-,a,-,-,-
nort2954,-,-,-,-,-,-,-,t,-,-,-,3,k,-,a,-,-,-
nort2954,-,-,-,-,-,-,-,t,-,-,-,3,k,-,a,-,-,-
pana1305,-,-,-,-,-,-,-,t,-,-,-,3,k,-,a,-,-,-
coma1245,-,-,-,-,-,-,-,t,-,-,-,3,k,-,a,-,-,-
kawa1283,-,-,-,-,-,-,-,k,-,-,-,a,7,-,a,-,-,-
hopi1249,-,-,-,-,-,-,-,s,o,-,-,o,w,-,a,-,-,-
cahu1264,-,-,-,-,-,-,-,-,-,-,-,-,k,w,a,7,-,-
kiow1266,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,-
