language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
huar1255,-,s,-,-,o,-,-,-,t,-,S,i,i,-,-,-,-,-,-
cent2131,-,r,-,-,o,-,-,-,t,-,S,i,i,-,-,-,-,-,-
mayo1264,-,k,-,-,u,u,T,T,t,-,S,-,u,-,-,-,-,-,-
yaqu1251,-,k,-,-,u,u,-,-,t,-,S,-,u,-,-,-,-,-,-
elna1235,-,w,-,-,e,e,-,-,7,-,-,-,i,-,-,-,-,-,-
huic1243,-,k,-,-,e,-,-,-,t,-,s,-,3,-,-,-,-,-,-
toho1245,-,w,-,-,a,-,-,-,t,o,p,-,i,-,-,-,-,-,-
pima1248,-,v,-,-,a,-,-,-,t,o,p,-,-,-,-,-,-,-,-
sout2976,-,b,-,-,a,-,-,-,t,o,p,-,-,-,-,-,-,-,-
nort2959,-,v,-,-,a,-,-,-,t,o,p,-,a,-,-,-,-,-,-
nort2959,-,v,-,-,a,-,-,-,t,o,s,-,a,-,-,-,-,-,-
tete1251,-,m,-,-,i,-,-,-,t,-,S,-,i,-,-,-,-,-,-
high1278,-,m,-,-,i,-,-,-,t,-,S,-,i,-,-,-,-,-,-
pipi1250,-,m,-,-,i,-,-,-,t,-,S,-,i,-,-,-,-,-,n
mono1275,-,p,-,-,a,-,-,-,k,-,w,-,i,-,-,-,-,-,-
nort2954,-,p,-,-,a,-,-,-,k,-,w,-,i,-,-,-,-,-,-
pana1305,-,p,-,-,a,-,-,-,N,-,w,-,i,-,-,-,-,-,-
coma1245,-,p,-,-,e,-,-,-,k,-,w,-,i,-,-,-,-,-,-
kawa1283,-,p,-,-,a,-,-,-,g,3,v,-,3,-,-,-,-,-,-
hopi1249,-,p,a,a,a,-,-,-,k,i,w,-,-,-,-,-,-,-,-
tuba1278,-,-,-,-,-,-,-,-,k,-,u,-,i,y,u,u,-,u,l
cahu1264,-,-,-,-,-,-,-,-,k,-,-,-,i,i,-,i,y,u,l
kiow1266,o,p,i,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-
