language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
huar1255,-,-,-,i,-,y,-,o,7,-,a,-,-,-,-,-,-,-,-,-,-
cent2131,o,7,-,i,-,y,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-
mayo1264,-,b,-,i,-,i,s,a,t,-,a,-,-,-,-,-,-,-,-,-,-
yaqu1251,-,b,-,i,-,i,s,a,t,-,a,-,-,-,-,-,-,-,-,-,-
elna1235,-,h,-,a,-,a,r,a,7,-,a,r,i,-,-,-,-,-,-,-,-
toho1245,-,w,-,i,-,h,-,o,s,-,-,-,-,-,-,-,-,-,-,-,-
pima1248,-,v,-,i,-,h,-,o,t,-,a,-,-,-,-,-,-,-,-,-,-
sout2976,-,b,-,i,-,-,-,o,t,-,a,-,7,-,-,-,-,-,-,-,-
nort2959,-,b,-,i,-,-,-,o,s,-,e,-,-,-,-,-,-,-,-,-,-
tete1251,-,-,-,i,y,e,s,u,t,l,a,-,-,-,-,-,-,-,-,-,-
tete1251,-,-,-,-,-,-,s,u,t,l,a,-,-,-,-,-,-,-,-,-,-
high1278,-,-,-,-,-,-,-,-,t,-,a,-,k,-,e,-,-,-,-,p,a
pipi1250,-,-,-,m,-,t,s,u,t,-,a,-,-,-,-,-,-,-,-,-,-
mono1275,-,-,-,-,-,-,-,o,-,-,-,-,7,-,i,-,-,-,-,-,-
nort2954,-,-,-,-,-,-,-,o,-,-,a,-,7,-,i,-,-,-,-,-,-
nort2954,-,-,-,-,-,-,-,o,-,-,a,-,7,-,i,-,-,-,-,-,-
pana1305,-,m,-,o,-,t,-,o,-,-,-,-,7,-,i,-,-,-,-,-,-
coma1245,-,-,-,-,-,-,-,o,-,-,-,-,7,-,i,-,-,-,-,-,-
kawa1283,-,p,-,i,-,p,-,i,t,-,a,-,h,n,i,-,-,-,-,-,-
kawa1283,-,p,-,-,-,-,-,i,t,-,a,-,h,n,i,-,-,-,-,-,-
hopi1249,-,n,a,i,a,i,-,o,-,-,e,-,7,-,-,-,-,-,-,-,-
tuba1278,a,w,-,-,-,-,-,-,-,-,a,-,-,-,i,y,u,u,u,p,-
tuba1278,-,w,-,-,-,-,-,-,-,-,a,-,-,-,i,y,u,u,u,b,-
cahu1264,-,p,-,-,-,-,-,i,-,-,i,-,p,-,i,v,i,-,-,s,-
kiow1266,-,-,-,-,-,z,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
