language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
huar1255,-,-,-,-,-,o,e,-,e,r,-,u,m,e,-,-
cent2131,-,-,-,m,-,u,-,-,-,k,-,i,-,i,-,-
mayo1264,-,-,-,h,-,a,a,-,-,-,-,-,m,u,t,-
yaqu1251,-,-,-,h,-,a,a,-,-,-,-,-,m,u,t,-
elna1235,-,-,-,h,-,3,i,t,a,7,-,-,-,a,-,-
huic1243,-,u,-,k,-,a,-,-,-,-,-,-,-,a,-,-
toho1245,-,u,-,w,-,-,-,-,-,-,-,-,-,i,-,-
pima1248,-,o,k,s,-,-,-,-,-,-,-,-,-,-,-,-
sout2976,-,u,-,b,-,-,-,-,-,-,-,-,-,i,-,-
nort2959,-,u,-,b,-,-,-,-,-,-,-,-,-,i,-,-
tete1251,-,-,-,s,-,o,-,-,-,w,-,-,-,a,t,l
high1278,-,-,-,s,-,i,-,-,-,w,-,-,-,a,t,-
pipi1250,-,-,-,s,-,i,-,-,-,w,-,-,-,a,t,-
mono1275,-,-,-,h,-,3,-,-,-,p,-,i,-,7,-,-
nort2954,m,o,-,k,-,o,-,-,-,n,-,i,-,-,-,-
pana1305,-,-,-,w,-,a,-,-,-,7,-,i,p,3,-,-
coma1245,-,-,-,w,-,a,-,-,-,7,-,i,p,3,-,-
kawa1283,m,u,-,m,-,o,-,-,-,7,-,-,-,o,-,-
kawa1283,m,a,-,m,-,a,-,-,-,7,-,-,-,o,-,-
hopi1249,-,-,-,w,-,3,-,-,-,t,-,i,-,-,-,-
tuba1278,-,-,-,k,-,o,-,-,-,-,-,i,m,i,-,-
cahu1264,-,-,-,5,i,i,-,-,-,t,S,i,l,i,-,-
kiow1266,-,-,-,m,-,a,a,-,a,-,-,i,-,i,-,-
