language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
huar1255,k,a,-,-,-,-,w,a,-,-,a,-,-,-,-,-
cent2131,k,a,-,-,-,-,w,a,-,-,a,-,-,-,-,-
mayo1264,k,a,-,-,-,-,-,a,b,-,a,-,-,-,-,-
yaqu1251,k,a,-,-,-,-,-,a,b,-,a,-,-,-,-,-
elna1235,t,a,-,-,-,-,-,-,-,-,a,-,-,7,u,-
huic1243,t,a,-,-,-,-,w,a,-,-,a,-,-,r,i,-
toho1245,n,o,-,-,-,-,n,-,h,-,a,-,-,-,-,-
pima1248,n,o,-,-,-,-,n,-,-,-,o,-,-,-,-,-
sout2976,n,a,-,-,-,-,n,-,-,-,o,-,-,-,-,-
nort2959,n,o,-,-,-,-,n,-,-,-,o,-,-,-,-,-
tete1251,t,u,-,-,-,-,t,o,l,t,e,-,-,t,-,l
high1278,p,i,-,-,-,-,-,o,-,t,e,-,-,t,-,-
pipi1250,-,-,-,-,-,-,-,-,-,t,e,-,-,s,i,s
mono1275,n,o,-,-,-,i,y,-,-,-,o,-,-,-,-,-
nort2954,n,o,-,-,-,-,h,-,-,-,o,-,-,-,-,-
pana1305,n,o,-,-,-,i,y,-,-,-,o,-,-,-,-,-
coma1245,n,o,-,-,-,i,y,-,-,-,o,-,-,-,-,-
kawa1283,n,o,p,a,v,i,-,-,-,-,-,-,-,-,-,-
hopi1249,n,o,-,-,-,e,h,-,-,-,3,-,-,-,-,-
tuba1278,-,-,-,-,-,-,p,-,-,-,o,m,p,t,-,-
kiow1266,t,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-
