language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
huar1255,-,-,-,n,a,-,-,-,-,-,-,-,w,a,a,-,-,-,-,-,-
cent2131,-,-,-,n,a,-,-,-,-,-,-,-,w,a,a,-,-,-,-,-,-
mayo1264,-,-,-,n,a,-,-,-,-,-,-,a,w,-,a,-,-,-,-,-,-
yaqu1251,-,-,-,n,a,-,-,-,-,-,-,a,w,-,a,-,-,-,-,-,-
elna1235,-,-,-,n,a,a,a,n,-,-,-,a,7,-,a,-,-,-,-,-,-
huic1243,-,-,-,n,a,-,-,n,-,-,-,a,-,-,a,-,-,-,-,-,-
toho1245,-,-,-,t,a,-,-,t,-,-,-,-,k,-,-,-,-,-,-,-,-
pima1248,-,-,-,t,a,-,-,t,-,-,-,-,k,-,a,-,-,-,-,-,-
sout2976,-,-,-,t,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
nort2959,-,-,-,t,a,-,-,t,-,-,-,-,s,-,a,-,-,-,-,-,-
tete1251,-,-,-,n,e,-,-,l,-,-,-,-,w,-,a,-,-,-,t,l,-
tete1251,-,-,-,n,e,-,-,l,-,-,-,-,w,-,a,i,y,u,t,l,-
high1278,-,-,-,n,a,-,-,l,-,-,-,-,w,-,a,-,-,-,t,-,-
pipi1250,-,-,i,n,e,-,-,n,-,-,-,g,w,-,a,-,-,-,-,h,o
mono1275,-,-,-,t,3,-,-,t,-,-,-,3,n,-,a,-,-,-,-,-,-
nort2954,-,-,-,t,-,-,-,-,-,-,-,3,n,-,a,-,-,-,-,-,-
pana1305,-,-,-,t,3,-,-,t,-,-,-,3,n,-,a,-,-,-,-,-,-
coma1245,-,-,-,t,3,-,-,r,-,-,-,a,n,-,a,-,-,-,-,-,-
kawa1283,-,-,-,t,-,-,-,-,-,-,-,3,n,-,-,-,-,-,-,-,-
hopi1249,-,-,-,N,a,-,-,-,-,-,-,a,7,-,a,-,-,-,t,-,-
tuba1278,w,i,-,S,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
cahu1264,p,u,u,k,u,-,-,-,-,-,-,-,7,-,u,-,-,-,-,-,-
kiow1266,-,-,-,k,o,-,-,t,e,e,e,e,n,i,i,-,-,-,-,-,-
