language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
huar1255,-,e,-,-,h,-,-,-,-,t,-,e,-,-,-,-,e,-,-
cent2131,-,-,-,-,-,-,-,-,-,t,-,e,-,-,-,-,e,-,-
mayo1264,e,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,e,n,-
yaqu1251,e,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-
elna1235,-,a,-,-,-,-,-,-,-,t,y,e,-,-,-,-,e,-,-
huic1243,-,a,-,-,-,-,-,-,-,t,-,e,e,t,-,s,i,-,-
toho1245,-,a,-,-,7,-,-,a,T,t,-,-,-,-,-,-,S,-,-
pima1248,-,a,-,-,7,-,-,a,-,t,-,-,-,-,-,-,-,-,-
sout2976,-,a,-,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-
nort2959,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-
tete1251,-,a,-,-,-,-,-,-,-,t,-,i,-,-,-,m,i,t,l
high1278,-,-,-,-,-,-,-,-,-,t,-,o,-,k,o,l,o,t,-
pipi1250,-,a,-,-,-,-,-,-,-,t,-,i,-,-,-,m,e,t,-
pipi1250,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,i,n,-
mono1275,p,u,i,t,s,i,-,a,-,p,-,-,-,-,-,-,i,-,-
nort2954,p,u,-,-,s,i,7,a,-,p,-,-,-,-,-,-,i,-,-
nort2954,p,u,-,-,s,i,7,a,-,-,-,-,-,-,-,-,-,-,-
pana1305,p,o,-,-,s,i,-,a,-,t,-,-,-,-,-,s,i,h,-
coma1245,p,u,-,-,s,i,-,a,-,-,-,-,-,-,-,-,-,-,-
kawa1283,-,a,-,t,s,3,-,-,-,v,-,-,-,-,-,-,3,-,-
hopi1249,-,a,-,-,-,-,-,a,-,t,-,-,-,-,-,-,3,-,-
tuba1278,n,a,-,-,h,-,-,a,-,l,-,-,-,-,-,-,-,-,-
cahu1264,-,-,-,-,s,a,-,a,-,w,-,-,-,-,-,-,a,l,-
kiow1266,p,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-,-,-,-
