language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
huar1255,-,-,-,-,-,-,k,-,e,p,u,u,-,-
cent2131,-,-,-,a,-,-,k,-,e,-,-,e,-,-
mayo1264,-,h,i,i,-,-,k,-,a,h,-,a,-,-
yaqu1251,-,h,i,i,-,-,k,-,-,-,-,a,-,-
elna1235,-,n,-,a,m,-,w,a,a,h,r,a,-,-
huic1243,e,n,-,i,-,-,-,-,-,-,-,e,-,-
huic1243,e,n,-,-,-,-,-,-,-,-,-,a,-,-
toho1245,-,-,-,-,-,-,k,-,-,-,-,a,-,-
pima1248,-,-,-,-,-,-,k,-,-,-,-,a,-,-
sout2976,-,-,-,-,-,-,k,-,e,e,-,3,-,-
nort2959,-,-,-,-,-,-,t,s,a,m,-,e,-,-
tete1251,-,-,-,-,-,-,k,-,-,-,-,a,k,i
high1278,-,-,-,-,-,-,k,-,-,-,-,a,k,i
pipi1250,-,-,-,-,-,-,g,-,-,-,-,a,k,-
mono1275,-,n,-,a,-,-,q,-,-,-,-,a,-,-
nort2954,-,n,-,a,-,-,k,-,-,-,-,a,-,-
nort2954,-,n,-,a,-,-,k,-,-,-,-,a,-,-
pana1305,-,n,-,a,n,-,k,-,-,-,-,a,-,-
coma1245,-,n,-,a,-,-,k,-,-,-,-,a,-,-
kawa1283,-,n,-,a,-,-,g,-,-,-,-,a,-,-
hopi1249,-,n,-,a,v,o,t,-,-,-,-,a,-,-
tuba1278,-,-,-,a,-,-,h,-,-,-,-,a,7,-
tuba1278,-,-,-,-,-,-,h,-,-,-,-,a,7,-
cahu1264,-,n,-,a,-,a,q,-,-,m,-,a,-,-
kiow1266,-,-,-,-,-,-,t,-,-,-,-,o,-,-
