language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
huar1255,-,-,-,-,w,-,i,-,-,-,t,a,a,-,-,r,i,-
cent2131,-,-,-,-,w,-,i,-,-,-,-,i,i,-,-,l,a,-
mayo1264,-,-,-,-,w,-,i,-,-,-,t,e,e,-,-,r,i,-
yaqu1251,-,-,-,-,w,-,i,-,-,-,-,-,i,-,-,k,i,a
elna1235,-,-,-,-,k,a,u,a,i,h,n,-,a,-,-,r,i,-
huic1243,-,-,-,-,k,a,u,-,-,-,n,a,a,-,-,r,i,-
toho1245,-,-,-,-,w,-,u,-,-,-,d,-,-,-,-,d,-,-
pima1248,t,a,-,-,h,-,u,-,-,-,-,-,-,-,-,m,-,-
sout2976,t,3,r,-,b,-,u,-,-,-,i,-,-,-,-,5,-,-
nort2959,t,u,r,o,v,-,i,-,-,-,-,-,-,-,-,n,i,-
tete1251,-,-,-,-,m,-,e,-,-,-,k,-,a,-,-,t,-,l
high1278,-,-,-,-,m,-,e,-,-,-,k,-,a,-,-,t,-,-
pipi1250,-,-,-,-,m,-,e,-,-,-,k,-,a,-,-,t,-,-
mono1275,t,3,-,-,q,-,-,-,-,-,-,-,a,-,-,p,o,-
nort2954,t,3,-,-,k,-,-,-,-,-,-,-,a,-,-,p,u,-
pana1305,t,3,m,u,k,-,u,-,-,-,-,-,-,-,-,-,-,-
coma1245,-,-,-,w,-,-,i,-,-,-,-,-,a,-,-,-,-,-
kawa1283,t,u,-,-,7,-,u,-,-,-,-,-,-,-,-,r,u,-
hopi1249,w,i,-,i,k,-,p,-,-,-,-,-,a,N,-,w,a,-
tuba1278,-,i,-,u,w,-,i,-,-,-,-,-,-,-,-,l,-,-
cahu1264,-,-,-,-,w,-,a,-,-,-,-,-,a,n,a,l,-,-
kiow1266,-,-,-,-,y,-,-,-,-,-,-,-,a,-,e,b,o,-
