language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
huar1255,-,-,-,t,-,-,a,-,-,h,e,e,n,-,a,r,i
cent2131,-,-,-,r,-,-,a,i,a,i,e,e,n,-,a,l,i
mayo1264,-,-,-,t,-,-,a,-,-,-,-,a,7,-,a,-,-
yaqu1251,-,-,-,t,-,-,a,-,a,-,-,a,7,-,a,-,-
elna1235,-,S,3,k,-,-,a,-,-,-,-,-,-,-,a,-,-
huic1243,-,-,-,t,-,-,a,-,-,-,-,-,-,-,u,-,-
toho1245,-,-,-,t,-,-,a,-,-,-,-,-,s,-,S,-,-
pima1248,-,-,-,t,-,-,a,-,-,-,-,-,s,-,S,-,-
sout2976,T,h,-,t,-,S,a,-,-,-,-,-,-,-,t,-,-
nort2959,-,-,-,t,-,-,a,-,-,-,-,-,s,-,e,-,-
tete1251,-,-,-,t,u,n,a,-,-,-,-,-,l,-,i,-,-
high1278,-,-,-,t,o,n,a,-,-,-,-,-,l,-,-,-,-
pipi1250,-,-,-,t,u,n,a,-,-,-,-,-,l,-,-,-,-
mono1275,-,-,-,t,-,-,a,-,-,-,-,-,p,-,e,-,-
nort2954,-,-,-,t,-,-,a,-,-,-,-,-,p,-,a,-,-
pana1305,-,-,-,t,-,-,a,-,-,-,-,-,p,a,i,-,-
coma1245,-,-,-,t,-,-,a,-,-,-,-,-,v,-,e,-,-
kawa1283,-,-,-,t,-,-,a,-,-,-,-,-,v,-,i,-,-
hopi1249,-,-,-,t,-,-,a,-,a,-,-,a,w,-,a,-,-
tuba1278,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,-
cahu1264,-,-,-,t,-,-,a,-,-,-,-,a,m,-,i,t,-
kiow1266,-,-,-,p,-,-,a,-,i,-,-,a,-,-,i,-,-
