language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huar1255,s,-,e,-,-,k,a,-,a,-,-
cent2131,s,-,e,-,-,k,a,-,a,-,-
mayo1264,m,-,a,-,-,-,a,m,a,m,-
yaqu1251,m,-,a,-,-,-,a,m,a,m,-
elna1235,m,w,a,a,h,k,a,7,a,-,-
huic1243,m,-,a,-,-,m,a,-,a,-,-
toho1245,n,-,o,-,-,-,-,w,i,-,-
pima1248,n,-,o,-,-,-,-,v,-,-,-
sout2976,n,-,o,-,-,-,-,b,-,-,-
nort2959,n,-,o,-,-,-,-,v,i,-,-
tete1251,m,-,o,-,-,-,-,-,e,-,-
high1278,m,-,a,-,-,-,-,-,i,-,-
pipi1250,m,-,e,i,-,-,e,-,i,-,-
pipi1250,m,-,a,i,-,-,a,-,i,-,-
mono1275,m,-,a,-,-,-,i,y,a,-,-
nort2954,m,-,a,-,-,-,i,-,-,-,-
pana1305,m,-,o,-,-,-,-,7,o,-,-
coma1245,m,-,o,-,-,-,-,7,o,-,-
kawa1283,m,-,o,-,-,-,-,7,o,v,i
hopi1249,m,-,a,-,-,-,a,7,a,-,-
tuba1278,m,-,a,-,-,-,-,l,-,-,-
cahu1264,m,-,a,-,-,-,-,l,-,-,-
kiow1266,m,-,o,-,-,-,-,n,-,-,-
