language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
huar1255,m,-,-,o,-,-,-,r,-,-,-,e,e,-,w,-,a,-
cent2131,m,-,-,o,-,-,-,r,-,-,-,i,i,-,-,-,-,-
mayo1264,b,-,w,i,-,-,-,t,-,-,s,i,i,-,r,i,a,-
yaqu1251,b,-,w,i,-,-,-,t,-,-,S,i,i,-,-,-,a,-
elna1235,k,-,-,3,-,-,-,t,-,-,s,i,i,-,-,-,-,-
huic1243,k,-,-,3,-,-,-,t,-,-,s,i,i,-,-,-,-,-
huic1243,k,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toho1245,k,-,-,u,b,-,-,s,-,-,-,-,-,-,-,-,-,-
pima1248,k,-,-,u,b,-,-,d,-,-,-,-,a,-,g,-,-,-
sout2976,k,-,-,u,b,-,-,-,-,-,-,-,3,-,x,-,-,-
nort2959,t,-,s,u,b,u,s,t,-,-,s,-,i,-,-,-,-,-
tete1251,p,-,-,u,-,-,k,t,-,-,l,-,i,-,-,-,-,-
high1278,p,-,-,o,-,-,k,t,-,-,-,-,i,-,-,-,-,-
pipi1250,p,-,-,u,-,-,k,t,-,-,-,-,i,-,-,-,-,-
mono1275,k,-,-,u,-,-,-,k,k,u,h,-,i,-,-,-,-,-
nort2954,k,-,-,-,-,-,-,-,-,-,w,-,i,-,-,-,-,-
pana1305,k,-,-,u,-,-,-,k,-,-,w,-,i,-,-,-,-,-
coma1245,k,-,-,u,-,-,-,k,-,-,w,-,i,-,-,-,-,-
kawa1283,k,-,w,u,-,-,-,-,-,-,h,-,i,-,d,-,3,-
hopi1249,k,-,w,i,i,i,-,t,-,-,s,-,i,-,N,w,3,-
tuba1278,-,-,-,u,-,-,-,-,-,-,u,u,i,i,y,-,a,-
cahu1264,-,-,-,-,-,-,-,-,-,-,m,-,i,i,7,-,a,t
kiow1266,h,a,a,a,-,-,-,-,-,-,b,e,e,-,-,-,-,-
