language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
huar1255,-,-,-,-,-,-,n,-,a,-,7,i,-,i,-,-,-,-
cent2131,-,-,-,-,-,-,n,-,a,-,7,i,-,i,-,-,-,-
mayo1264,-,-,-,-,-,-,t,-,a,a,h,-,-,i,-,-,-,-
yaqu1251,-,-,-,-,-,-,t,-,a,a,h,-,-,i,-,-,-,-
elna1235,-,-,-,-,-,-,t,-,a,-,-,i,a,i,-,h,-,-
huic1243,-,-,-,-,-,-,t,-,a,-,-,i,a,i,-,-,-,-
toho1245,n,a,-,-,-,-,d,-,a,-,-,-,-,-,-,-,-,-
pima1248,-,-,-,-,-,-,t,-,a,-,-,-,-,i,-,-,-,-
sout2976,-,-,-,-,-,-,t,-,a,-,-,-,-,i,-,-,-,-
nort2959,-,-,-,-,-,-,t,-,a,-,-,-,-,i,-,-,-,-
nort2959,-,-,-,-,-,-,t,-,a,-,-,-,-,i,-,-,-,-
tete1251,-,-,-,-,-,-,t,l,e,-,t,-,s,i,n,t,l,i
high1278,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,t,-,-
pipi1250,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,t,-,-
mono1275,q,o,-,-,-,-,s,-,o,-,-,-,-,-,-,-,-,-
nort2954,k,o,-,-,-,-,s,-,o,-,-,-,-,-,-,-,-,-
pana1305,k,u,-,-,-,-,n,-,a,-,-,-,-,-,-,-,-,-
coma1245,k,o,-,-,-,-,t,-,o,-,-,-,p,3,-,h,-,-
kawa1283,k,u,-,-,-,-,n,-,a,-,-,-,-,-,-,-,-,-
hopi1249,-,i,3,3,w,i,N,w,3,-,-,-,-,-,-,-,-,-
tuba1278,k,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
cahu1264,k,u,-,-,-,u,t,-,-,-,-,-,-,-,-,-,-,-
