language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
huar1255,-,-,-,a,-,-,b,-,-,u,-,a,-,a
cent2131,-,-,m,o,-,-,p,-,-,u,-,-,-,-
mayo1264,-,-,h,o,-,-,b,-,-,e,-,-,-,-
mayo1264,-,-,h,o,-,-,b,-,-,e,s,u,-,-
yaqu1251,-,-,h,o,-,-,b,-,-,e,-,-,-,-
elna1235,-,-,h,o,-,-,-,-,-,a,t,o,n,e
huic1243,-,-,t,i,-,-,-,-,-,i,t,o,-,-
toho1245,-,-,h,u,-,-,d,8,o,i,-,-,-,-
pima1248,-,-,h,u,-,-,r,-,-,i,-,-,-,-
pima1248,-,-,h,u,-,-,l,-,-,i,-,-,-,-
nort2959,-,-,v,o,o,o,r,-,-,-,-,-,-,-
tete1251,o,a,k,-,-,-,-,-,-,i,-,-,-,-
high1278,a,-,k,o,-,-,n,-,-,i,-,-,-,-
pipi1250,-,-,k,o,-,-,-,-,-,a,-,-,-,-
pipi1250,-,-,k,o,-,-,-,-,-,h,-,-,-,-
mono1275,-,-,h,a,-,-,g,-,-,e,-,-,-,-
nort2954,-,-,h,o,-,-,k,-,-,o,-,-,-,-
pana1305,-,-,h,o,-,-,k,-,-,o,t,u,n,-
pana1305,-,-,h,o,-,-,k,-,-,o,-,-,-,-
coma1245,-,-,h,o,-,-,k,-,-,o,t,u,-,-
kawa1283,-,-,h,o,-,-,n,-,-,o,-,-,-,-
kawa1283,-,-,h,i,-,-,n,-,-,i,-,-,-,-
hopi1249,-,-,h,o,-,-,k,-,-,-,-,-,-,-
tuba1278,-,-,-,o,-,-,k,-,-,i,-,-,-,-
tuba1278,-,-,-,o,-,-,k,-,-,i,t,i,n,-
cahu1264,-,-,h,o,-,-,x,-,-,i,-,-,-,-
