id,doculect,concept,forms,lexstatid,db
235173,jeju1234,BUY,s a n,20,leekoreanic
235174,jeju1234,POUND,t͈ ɔ + ɾ i n,92,leekoreanic
235175,jeju1234,THROW,t e + k͈ i,134,leekoreanic
235176,jeju1234,FALL,tɕ i n,40,leekoreanic
235177,jeju1234,DOG,k ɛ,30,leekoreanic
235178,jeju1234,BIRD,s ɛ ŋ + i,14,leekoreanic
235179,jeju1234,EGG,t a l + g dʑ a l,37,leekoreanic
235180,jeju1234,FEATHER,tɕ i t,44,leekoreanic
235181,jeju1234,RAT,tɕ w i ŋ + i,94,leekoreanic
235182,jeju1234,FAT (ORGANIC SUBSTANCE),tɕ i + ɾ ɨ m,41,leekoreanic
235183,jeju1234,TAIL,tɕʰ o l + ɾ i,127,leekoreanic
235184,jeju1234,SNAKE,p ɛː + dʑ a m,115,leekoreanic
235185,jeju1234,EARTHWORM,k ɔ + u + ɾ i,35,leekoreanic
235186,jeju1234,LOUSE,n ɨ j,77,leekoreanic
235187,jeju1234,FISH,k o + g i,49,leekoreanic
235188,jeju1234,ROTTEN,s ə k,100,leekoreanic
235189,jeju1234,BRANCH,k a + ɟ i,17,leekoreanic
235190,jeju1234,LEAF,i p + s ɛ ŋ + i,72,leekoreanic
235191,jeju1234,ROOT,p͈ u l + l i,98,leekoreanic
235192,jeju1234,FLOWER,k͈ o + ɟ a ŋ,51,leekoreanic
235193,jeju1234,GRASS,pʰ u l,55,leekoreanic
235194,jeju1234,EARTH (SOIL),h ɨ k,34,leekoreanic
235195,jeju1234,STONE,t o k,123,leekoreanic
235196,jeju1234,SAND,m o l + l ɛ,103,leekoreanic
235197,jeju1234,WATER,m u l,143,leekoreanic
235198,jeju1234,FLOW,h ɨ + ɾ ɨ n,50,leekoreanic
235199,jeju1234,SEA,p a + ɾ ɨ t,105,leekoreanic
235200,jeju1234,SALT,s o + g o m,102,leekoreanic
235201,jeju1234,FOREST,s u p,53,leekoreanic
235202,jeju1234,STAR,p e l,120,leekoreanic
235203,jeju1234,CLOUD,k u + ɾ u m,26,leekoreanic
235204,jeju1234,FOG,a n + g e,52,leekoreanic
235205,jeju1234,RAIN (PRECIPITATION),p i,93,leekoreanic
235206,jeju1234,LIGHTNING,p ə n + g ø,75,leekoreanic
235207,jeju1234,WIND,p a + ɾ ɨ m,149,leekoreanic
235208,jeju1234,WARM,t a t + t a t,142,leekoreanic
235209,jeju1234,DRY,m ɔ l + l ɨ n,31,leekoreanic
235210,jeju1234,WET,tɕ ə t,144,leekoreanic
235211,jeju1234,HEAVY,p e,62,leekoreanic
235212,jeju1234,FIRE,p u l,48,leekoreanic
235213,jeju1234,BURN,kʰ a,19,leekoreanic
235214,jeju1234,SMOKE (EXHAUST),n ø,113,leekoreanic
235215,jeju1234,ASH,p u l + tɕʰ i,7,leekoreanic
235216,jeju1234,WHITE,h a + dʑ a ŋ,147,leekoreanic
235217,jeju1234,GREEN,p u + ɾ i,56,leekoreanic
235218,jeju1234,SMALL,tɕ o k,112,leekoreanic
235219,jeju1234,SHORT,tɕ͈ o + ɾ ɨ,106,leekoreanic
235220,jeju1234,LONG,tɕ i l,76,leekoreanic
235221,jeju1234,THICK,h u k,130,leekoreanic
235222,jeju1234,NARROW,tɕ o p + tɕ a k,84,leekoreanic
235223,jeju1234,WIDE,n ə p,148,leekoreanic
235224,jeju1234,SHY,p u + tɕʰ i + ɾ ə p,108,leekoreanic
235225,jeju1234,DAY (NOT NIGHT),n a t,29,leekoreanic
235226,jeju1234,YEAR,h ɛ,153,leekoreanic
235227,jeju1234,WHEN,ə + n ɨ + tɕ e,146,leekoreanic
235228,jeju1234,CLIMB,o + ɾ ɨ + n i,25,leekoreanic
235229,jeju1234,AT,i,8,leekoreanic
235230,jeju1234,INSIDE,s o + k o p,68,leekoreanic
235231,jeju1234,INSIDE,dʑ e + m u l,69,leekoreanic
235232,jeju1234,ABOVE,u,1,leekoreanic
235233,jeju1234,BELOW OR UNDER,m i + tʰ i,12,leekoreanic
235234,jeju1234,BELOW OR UNDER,a + ɾ e,13,leekoreanic
235235,jeju1234,NEAR,p ɔ + d ɨ j,85,leekoreanic
235236,jeju1234,THOU,n ə + n ø,132,leekoreanic
235237,jeju1234,WHAT,m u + s i + k u,145,leekoreanic
235238,jeju1234,ALL,m ɔ n + d a k,2,leekoreanic
235239,jeju1234,AND,w a,3,leekoreanic
235240,jeju1234,AND,ɾ a ŋ,4,leekoreanic
235241,jeju1234,AND,j e ŋ,5,leekoreanic
235242,jeju1234,THREE,s i t,133,leekoreanic
235243,jeju1234,SIX,dʑ a + s ə t,110,leekoreanic
235244,jeju1234,EIGHT,dʑ a + t a l,38,leekoreanic
235245,jeju1234,NINE,a + h ɨ p,88,leekoreanic
235246,jeju1234,TWENTY,s u + m u l,139,leekoreanic
235247,jeju1234,HERE,j ə + g ɨ j,63,leekoreanic
235248,jeju1234,THERE,tɕ ə + g i,129,leekoreanic
235249,jeju1234,MANY,h a + j ə ŋ,79,leekoreanic
235250,jeju1234,FEW,h ɔ k + k o + m a n,46,leekoreanic
235251,jeju1234,ANIMAL,tɕ u ŋ + s u ŋ,6,leekoreanic
235252,jeju1234,TREE,n a + m u,137,leekoreanic
235253,jeju1234,BARK,k a ŋ + m a + g i,10,leekoreanic
235254,jeju1234,HORN (ANATOMY),p͈ u l,65,leekoreanic
235255,jeju1234,CLAW,s o n + k͈ o p,24,leekoreanic
235256,jeju1234,KNEE,t o ŋ + m u + ɾ ə p,71,leekoreanic
235257,jeju1234,FIGHT,s͈ a p,47,leekoreanic
235258,jeju1234,WIPE,h u m + tɕʰ i n,150,leekoreanic
235259,jeju1234,FREEZE,ə l + ɾ ɨ i,54,leekoreanic
235260,jeju1234,SUN,h ɛ,125,leekoreanic
235261,jeju1234,RIVER,g a + m u l,96,leekoreanic
235262,jeju1234,SNOW,n u n,116,leekoreanic
235263,jeju1234,MOUNTAIN,m e,81,leekoreanic
235264,jeju1234,ROUND,t ɛ ŋ + g u + ɾ a,101,leekoreanic
235265,jeju1234,SMOOTH,p u + d ɨ + ɾ ə + p a + s ə,114,leekoreanic
235266,jeju1234,WITH,h o m + tɕʰ i,151,leekoreanic
