id,doculect,concept,forms,lexstatid,db
132521,apur1254,RAT,k o tʃ i,149,carvalhopurus
132522,yine1238,RAT,k o tʃ i,149,carvalhopurus
132523,apur1254,AGOUTI,p e k i r i,3,carvalhopurus
132524,yine1238,AGOUTI,p e ç r i,3,carvalhopurus
132525,apur1254,COATI (COATIMUNDI),k a p i ʃ i,34,carvalhopurus
132526,yine1238,COATI (COATIMUNDI),k a p ʃ i,34,carvalhopurus
132527,yine1238,ANTEATER,s ɨ w a,6,carvalhopurus
132528,apur1254,TAPIR,k e m a,183,carvalhopurus
132529,yine1238,TAPIR,ç e m a,183,carvalhopurus
132530,apur1254,HOWLER MONKEY,k i ɲ a,98,carvalhopurus
132531,yine1238,HOWLER MONKEY,k i n a,98,carvalhopurus
132532,apur1254,SLOTH,m a k a r a,166,carvalhopurus
132533,apur1254,SNAKE,ɨ m ɨ n ɨ,167,carvalhopurus
132534,yine1238,SNAKE,h i m n ɨ,167,carvalhopurus
132535,apur1254,ALLIGATOR,k a j u k ɨ r ɨ,4,carvalhopurus
132536,yine1238,ALLIGATOR,k ʃ i j o ç r ɨ,4,carvalhopurus
132537,apur1254,TURTLE,s ɨ̃/ɨ̃ p ɨ r ɨ,190,carvalhopurus
132538,yine1238,TURTLE,s ɨ p r ɨ,190,carvalhopurus
132539,apur1254,ANT,k a tʃ i t ɨ,5,carvalhopurus
132540,yine1238,ANT,k a tʃ i tʃ i,5,carvalhopurus
132541,apur1254,TERMITE,k a m a r a,184,carvalhopurus
132542,yine1238,TERMITE,k a m l a,184,carvalhopurus
132543,apur1254,WASP,s a n ɨ,200,carvalhopurus
132544,yine1238,WASP,s a n ɨ,200,carvalhopurus
132545,apur1254,MOSQUITO,a ɲ iː o,118,carvalhopurus
132546,yine1238,MOSQUITO,h a h j o,119,carvalhopurus
132547,yine1238,FLY (INSECT),ç e r ɨ,78,carvalhopurus
132548,apur1254,BUTTERFLY,k a t a t ɨ,27,carvalhopurus
132549,yine1238,BUTTERFLY,k a t a t o,27,carvalhopurus
132550,apur1254,COCKROACH,ts o p a t a,36,carvalhopurus
132551,yine1238,SPIDER,p ɨ tʰ a n a,171,carvalhopurus
132552,yine1238,SCORPION,h e k l o,154,carvalhopurus
132553,yine1238,TICK,k o p l ɨ,187,carvalhopurus
132554,yine1238,LOUSE,h i + ç e p a,111,carvalhopurus
132555,apur1254,WORM,ts o m i,206,carvalhopurus
132556,yine1238,WORM,ts o m i,206,carvalhopurus
132557,apur1254,WORM,k ẽ tʃ i,207,carvalhopurus
132558,yine1238,WORM,ç n ɨ + tʃ i,208,carvalhopurus
132559,apur1254,FISH,ʃ i m a + k ɨ,73,carvalhopurus
132560,yine1238,FISH,ʃ i m a,73,carvalhopurus
132561,apur1254,PIRANHA,o m a,143,carvalhopurus
132562,yine1238,PIRANHA,h o m a,143,carvalhopurus
132563,yine1238,CRAB,j o t l o,44,carvalhopurus
132564,apur1254,BAT,ʃ i j o + k ɨ,11,carvalhopurus
132565,yine1238,BAT,ʃ j o,11,carvalhopurus
132566,yine1238,HUMMINGBIRD,ʃ w e j l ɨ,99,carvalhopurus
132567,apur1254,DUCK,o p a i,50,carvalhopurus
132568,yine1238,DUCK,h o p ʃ i,50,carvalhopurus
132569,apur1254,EAGLE,k o k o i,51,carvalhopurus
132570,apur1254,OWL,m u s a,133,carvalhopurus
132571,yine1238,OWL,m o s a,133,carvalhopurus
132572,apur1254,TREE,ã a m ɨ n a,189,carvalhopurus
132573,yine1238,TREE,h a h m ɨ n a,189,carvalhopurus
132574,yine1238,REED,k a ts l ɨ,150,carvalhopurus
132575,apur1254,BRANCH,p o r ɨ,23,carvalhopurus
132576,yine1238,BRANCH,h i + p l ɨ,24,carvalhopurus
132577,apur1254,STICK,k e,173,carvalhopurus
132578,yine1238,STICK,h i + ç e,174,carvalhopurus
132579,apur1254,SEED,k ɨ,157,carvalhopurus
132580,yine1238,SEED,h i + ç i,158,carvalhopurus
132581,apur1254,FLOWER,ɨ̃ɨ̃/ɨ̃ w ɨ,75,carvalhopurus
132582,yine1238,FLOWER,h i + hw/hʷ ɨ,76,carvalhopurus
132583,yine1238,FLOWER,k a hw/hʷ ɨ r ɨ,77,carvalhopurus
132584,yine1238,LEAF,h i + s ɨ r e,104,carvalhopurus
132585,apur1254,COCA,k a ts u p a r ɨ,35,carvalhopurus
132586,apur1254,SWEET POTATO,k ɨ p a r ɨ,178,carvalhopurus
132587,yine1238,SWEET POTATO,ç i p a l ɨ,178,carvalhopurus
132588,yine1238,MANIOC,ç i m e k a,115,carvalhopurus
132589,yine1238,MAIZE,ʃ i ç i,112,carvalhopurus
132590,yine1238,PEPPER,k o m l ɨ,140,carvalhopurus
132591,apur1254,ACHIOTE,ã p ɨ k ɨ r ɨ,2,carvalhopurus
132592,yine1238,ACHIOTE,h a p i ç r ɨ,2,carvalhopurus
132593,apur1254,MEDICINE,p i ɲ i,116,carvalhopurus
132594,yine1238,MEDICINE,p i n + r e,116,carvalhopurus
132595,apur1254,SUN,a t o k a tʃ i,176,carvalhopurus
132596,yine1238,SUN,t k a tʃ i,176,carvalhopurus
132597,apur1254,MOON,k a s ɨ r ɨ,117,carvalhopurus
132598,yine1238,MOON,k s ɨ r ɨ,117,carvalhopurus
132599,yine1238,NIGHT,j e tʃ + n o,130,carvalhopurus
132600,yine1238,YESTERDAY,k a p e t + h o h n e,209,carvalhopurus
132601,apur1254,WIND,i,203,carvalhopurus
132602,apur1254,RAINBOW,k ɨ s i,148,carvalhopurus
132603,yine1238,RAINBOW,k ʃ i,148,carvalhopurus
132604,apur1254,LAKE,ɨ p o w ã,103,carvalhopurus
132605,yine1238,LAKE,h i p o wh/w̥ a,103,carvalhopurus
132606,yine1238,WATER,h o n ɨ,201,carvalhopurus
132607,yine1238,RAIN (PRECIPITATION),h i n a,147,carvalhopurus
132608,yine1238,FIRE OR FIREWOOD,tʃ i tʃ i,71,carvalhopurus
132609,yine1238,FIRE OR FIREWOOD,n o + p a w a,72,carvalhopurus
132610,yine1238,HOLE,h i + p n a,95,carvalhopurus
132611,yine1238,STONE,s o t l ɨ,175,carvalhopurus
132612,yine1238,PAIN,k a tʃ i n o + l ɨ,135,carvalhopurus
132613,apur1254,BE,a w a,13,carvalhopurus
132614,yine1238,BE,r + a w a,13,carvalhopurus
132615,apur1254,ARRIVE,a p o k a,8,carvalhopurus
132616,yine1238,ARRIVE,h a p o k + l ɨ,8,carvalhopurus
132617,apur1254,COME,ɨ n a,40,carvalhopurus
132618,yine1238,COME,r + ɨ n a,40,carvalhopurus
132619,yine1238,COME BACK,s a t o k + l ɨ,41,carvalhopurus
132620,apur1254,WALK,j a n a,196,carvalhopurus
132621,yine1238,WALK,j a n + r ɨ,196,carvalhopurus
132622,yine1238,PASS BY,r ɨ + k n o h a,136,carvalhopurus
132623,yine1238,STEP (VERB),h + a k a p + ʃ o + l ɨ,172,carvalhopurus
132624,yine1238,GROW,i + ts e r ɨ + w a + t a,87,carvalhopurus
132625,apur1254,SING,ʃ i k a,162,carvalhopurus
132626,yine1238,SING,ʃ i k a + l + w a + t a,163,carvalhopurus
132627,apur1254,EAT,ɲ i k a,54,carvalhopurus
132628,yine1238,EAT,n i k a,54,carvalhopurus
132629,yine1238,SWALLOW,n i k l o k + l u,177,carvalhopurus
132630,yine1238,SAY,tʃ i n + r ɨ,153,carvalhopurus
132631,yine1238,SPEAK,t o k a n ɨ + w a + t a,170,carvalhopurus
132632,yine1238,COMMAND,j o k a n + r ɨ,42,carvalhopurus
132633,yine1238,CALL,t o mh/m̥ a + l ɨ,29,carvalhopurus
132634,yine1238,BREATHE,h i + n n i,26,carvalhopurus
132635,apur1254,WASH,k i p a,197,carvalhopurus
132636,apur1254,WASH,e r o k a,199,carvalhopurus
132637,yine1238,WASH,t + e r k a + l ɨ,198,carvalhopurus
132638,apur1254,SWIM,n o ã + t a,179,carvalhopurus
132639,yine1238,SWIM,h a n o h + l ɨ,180,carvalhopurus
132640,yine1238,BATHE,k a + w a,12,carvalhopurus
132641,yine1238,DIG,s i t o + t + l ɨ,48,carvalhopurus
132642,yine1238,PEEL,t a lh/l̥ a + l ɨ,139,carvalhopurus
132643,apur1254,HEAR,k e m a + k o,91,carvalhopurus
132644,yine1238,HEAR,ç e m a,91,carvalhopurus
132645,apur1254,SEE,e t a m a,155,carvalhopurus
132646,yine1238,SEE,r + e t + l ɨ,156,carvalhopurus
132647,yine1238,LEARN,r + ɨ m a + t a,105,carvalhopurus
132648,apur1254,FEAR (BE AFRAID),p i k a,67,carvalhopurus
132649,yine1238,FEAR (BE AFRAID),p i k a,67,carvalhopurus
132650,apur1254,SLEEP,ɨ m a k a,165,carvalhopurus
132651,yine1238,SLEEP,r + ɨ m k a,165,carvalhopurus
132652,yine1238,LIE DOWN,h i + k l ɨ h + l ɨ,107,carvalhopurus
132653,apur1254,DIE,ɨ p ɨ̃/ɨ̃ + p e,46,carvalhopurus
132654,yine1238,DIE,h i p n a + l ɨ,47,carvalhopurus
132655,apur1254,KILL,o k a,100,carvalhopurus
132656,yine1238,KILL,r ɨ + h k a + l ɨ,101,carvalhopurus
132657,yine1238,COOK (SOMETHING),h i + w l a + l ɨ,43,carvalhopurus
132658,yine1238,ROAST (SOMETHING),k o t a + ç i + t + l ɨ,151,carvalhopurus
132659,yine1238,GRIND,j o ç + r ɨ,86,carvalhopurus
132660,apur1254,FETCH,a p a,69,carvalhopurus
132661,yine1238,FETCH,r + a p a + t + l ɨ,70,carvalhopurus
132662,yine1238,SEW,j o tsʰ a + l ɨ,159,carvalhopurus
132663,apur1254,PREGNANT,m i ʃ i,144,carvalhopurus
132664,yine1238,PREGNANT,k a + m ʃ i + r o,145,carvalhopurus
132665,apur1254,BE HUNGRY,n a tʃ i,14,carvalhopurus
132666,yine1238,BE HUNGRY,n a tʃ i,14,carvalhopurus
132667,apur1254,SHY,p a t e + t a,161,carvalhopurus
132668,yine1238,SHY,p a t e + w a + t a,161,carvalhopurus
132669,yine1238,HOT,h a m e + t + l ɨ,96,carvalhopurus
132670,apur1254,COLD,tʃ ĩ k a r e,37,carvalhopurus
132671,yine1238,COLD,k a + tʃ i k l e + r ɨ,38,carvalhopurus
132672,apur1254,COLD,k a + tʃ ĩ k a + r e + r ɨ,39,carvalhopurus
132673,yine1238,WET,p o ts j a + l ɨ,202,carvalhopurus
132674,yine1238,DRY,p o p r i + r i,49,carvalhopurus
132675,yine1238,NEW,h e r o t ɨ,129,carvalhopurus
132676,yine1238,HEAVY,h i n o l ɨ,94,carvalhopurus
132677,yine1238,ABOVE,t e n o,1,carvalhopurus
132678,yine1238,BELOW OR UNDER,r a p ɨ k o,17,carvalhopurus
132679,yine1238,CENTER OR MIDDLE,r + a n i k a + ç i + t e,32,carvalhopurus
132680,apur1254,TWO,e p i,191,carvalhopurus
132681,yine1238,TWO,h e p i,191,carvalhopurus
132682,yine1238,THREE,m a p a,186,carvalhopurus
