id,doculect,concept,forms,lexstatid,db
148111,yauy1235,GREEN,b e r d e,208,crossandean
148112,sout2991,GREEN,qʼ u m i r,205,crossandean
148113,napo1242,GREEN,b i r d i,208,crossandean
148114,paca1245,GREEN,b e r d i,208,crossandean
148115,sout2990,GREEN,k i ʎ u,209,crossandean
148116,puno1238,GREEN,qʼ u m i r,205,crossandean
148117,sant1432,GREEN,q o m e ɾ,205,crossandean
148118,tena1240,GREEN,b e r d e,208,crossandean
148119,coro1247,GREEN,ts i q j a q,206,crossandean
148120,east2551,YELLOW,q a r w a,591,crossandean
148121,ayac1239,YELLOW,χ e ʎ u,590,crossandean
148122,chac1250,YELLOW,k i dʑ u,590,crossandean
148123,caja1238,YELLOW,q a r w a,591,crossandean
148124,chip1262,YELLOW,qʼ i ʎ u,590,crossandean
148125,cusc1236,YELLOW,qʼ i ʎ u,590,crossandean
148126,hual1241,YELLOW,q a r w a ʃ,591,crossandean
148127,jauj1238,YELLOW,t u n ʔ u ʂ,592,crossandean
148128,huay1241,YELLOW,t u n ʔ u ʂ,592,crossandean
148129,imba1240,YELLOW,k i ʎ u,590,crossandean
148130,lamb1276,YELLOW,χ a r w a,591,crossandean
148131,jaqa1244,YELLOW,t j u j u,593,crossandean
148132,cauq1239,YELLOW,q a r w a,591,crossandean
148133,sanm1289,YELLOW,k i dʑ u,590,crossandean
148134,yauy1235,YELLOW,q a r w a ʃ,591,crossandean
148135,sout2991,YELLOW,qʼ i ʎ u,590,crossandean
148136,napo1242,YELLOW,k i ʎ u,590,crossandean
148137,paca1245,YELLOW,ʁ a ɾ w a,591,crossandean
148138,sout2990,YELLOW,k i ʎ u,590,crossandean
148139,puno1238,YELLOW,qʼ i ʎ u,590,crossandean
148140,inga1252,YELLOW,x i ʎ u,590,crossandean
148141,sant1432,YELLOW,q ɪ ʒ u,590,crossandean
148142,tena1240,YELLOW,k i ʎ u,590,crossandean
148143,coro1247,YELLOW,q a r w a,591,crossandean
148144,east2551,BIG,h a t u n,13,crossandean
148145,ayac1239,BIG,h a t u ŋ,13,crossandean
148146,chac1250,BIG,a t u n,13,crossandean
148147,caja1238,BIG,a t u n,13,crossandean
148148,chip1262,BIG,m i k t a,15,crossandean
148149,cusc1236,BIG,h a t u n,13,crossandean
148150,hual1241,BIG,h a t u n,13,crossandean
148151,huay1241,BIG,h a t u n,13,crossandean
148152,imba1240,BIG,x a t u n,13,crossandean
148153,lamb1276,BIG,a t u n,13,crossandean
148154,jaqa1244,BIG,a x tsʼ a,14,crossandean
148155,cauq1239,BIG,a s ʈʂʼ a,14,crossandean
148156,sanm1289,BIG,a t u n,13,crossandean
148157,yauy1235,BIG,h a t u n,13,crossandean
148158,sout2991,BIG,h a t u n,13,crossandean
148159,napo1242,BIG,h a t u n,13,crossandean
148160,paca1245,BIG,x a t u ŋ,13,crossandean
148161,sout2990,BIG,a t u n,13,crossandean
148162,puno1238,BIG,h a t u n,13,crossandean
148163,inga1252,BIG,a t u n,13,crossandean
148164,sant1432,BIG,a t u n,13,crossandean
148165,tena1240,BIG,a t u n,13,crossandean
148166,coro1247,BIG,a t u n,13,crossandean
148167,east2551,UP,h a n a n,542,crossandean
148168,ayac1239,UP,h a n a χ,542,crossandean
148169,chac1250,UP,a n a x,542,crossandean
148170,caja1238,UP,a n a χ,542,crossandean
148171,chip1262,UP,ts e w k u,544,crossandean
148172,cusc1236,UP,w i tʃ ai,546,crossandean
148173,hual1241,UP,h a n a,542,crossandean
148174,huay1241,UP,χ a n a,542,crossandean
148175,imba1240,UP,x a t u n,542,crossandean
148176,lamb1276,UP,a n a χ,542,crossandean
148177,jaqa1244,UP,a r i + j a,543,crossandean
148178,cauq1239,UP,a r i + j a,543,crossandean
148179,sanm1289,UP,a n a k,542,crossandean
148180,yauy1235,UP,h a n ai,542,crossandean
148181,sout2991,UP,p a t a,548,crossandean
148182,napo1242,UP,h a w a,547,crossandean
148183,paca1245,UP,x a n a,542,crossandean
148184,sout2990,UP,a w a,547,crossandean
148185,puno1238,UP,w i tʃ ai,546,crossandean
148186,inga1252,UP,a w a + p i,547,crossandean
148187,inga1252,UP,w i tʃ ai,546,crossandean
148188,sant1432,UP,a n a χ,542,crossandean
148189,tena1240,UP,a n a k,542,crossandean
148190,coro1247,UP,u m a,545,crossandean
148191,east2551,SMALL,tʃ i k i,457,crossandean
148192,east2551,SMALL,tʃ i n k i,457,crossandean
148193,east2551,SMALL,tʃ i n l i,458,crossandean
148194,east2551,SMALL,h u tʃ ui,455,crossandean
148195,east2551,SMALL,t a k s a,453,crossandean
148196,ayac1239,SMALL,t a k s a,453,crossandean
148197,ayac1239,SMALL,u tʃ ui,455,crossandean
148198,chac1250,SMALL,u tʃ ui + ʎ a,455,crossandean
148199,caja1238,SMALL,t a k ʃ a,453,crossandean
148200,chip1262,SMALL,z q o l t a,456,crossandean
148201,cusc1236,SMALL,h u tʃʼ ui,455,crossandean
148202,hual1241,SMALL,i tʃ i k,455,crossandean
148203,huay1241,SMALL,u tʃ u k,455,crossandean
148204,huay1241,SMALL,t a k ʂ a,453,crossandean
148205,imba1240,SMALL,u tʃ i + ʎ a,455,crossandean
148206,lamb1276,SMALL,t a k ʃ a,453,crossandean
148207,jaqa1244,SMALL,u t j i t j a,454,crossandean
148208,jaqa1244,SMALL,u x t j i t j a,454,crossandean
148209,cauq1239,SMALL,i t j i t j a,454,crossandean
148210,sanm1289,SMALL,t a k ʃ a,453,crossandean
148211,yauy1235,SMALL,u tʃ ui,455,crossandean
148212,sout2991,SMALL,h u tʃʼ ui,455,crossandean
148213,napo1242,SMALL,i tʃ i + ʎ a,455,crossandean
148214,paca1245,SMALL,u tʃ u k,455,crossandean
148215,sout2990,SMALL,u tʃ i + ʎ a,455,crossandean
148216,puno1238,SMALL,h u tʃʼ ui,455,crossandean
148217,inga1252,SMALL,u tʃ u + ʎ a,455,crossandean
148218,sant1432,SMALL,u t u + l a,455,crossandean
148219,tena1240,SMALL,i tʃ i + ʎ a,455,crossandean
148220,coro1247,SMALL,u tʃ u k,455,crossandean
148221,coro1247,SMALL,i tʃ i k,455,crossandean
148222,east2551,YOUNG (OF WOMAN),s i p a s,602,crossandean
148223,ayac1239,YOUNG (OF WOMAN),s i p a s,602,crossandean
148224,ayac1239,YOUNG (OF WOMAN),p a s ɲ a,609,crossandean
148225,chac1250,YOUNG (OF WOMAN),ʃ i p a ʃ,602,crossandean
148226,caja1238,YOUNG (OF WOMAN),ʃ i p a ʃ,602,crossandean
148227,chip1262,YOUNG (OF WOMAN),t u r,603,crossandean
148228,cusc1236,YOUNG (OF WOMAN),s i p a s,602,crossandean
148229,hual1241,YOUNG (OF WOMAN),w a n k a ʃ,604,crossandean
148230,huay1241,YOUNG (OF WOMAN),l a s a k,605,crossandean
148231,huay1241,YOUNG (OF WOMAN),w a m l a,607,crossandean
148232,imba1240,YOUNG (OF WOMAN),w a ɾ m i,606,crossandean
148233,lamb1276,YOUNG (OF WOMAN),ʃ i p a ʃ,602,crossandean
148234,jaqa1244,YOUNG (OF WOMAN),s i p a + s a,602,crossandean
148235,cauq1239,YOUNG (OF WOMAN),s i p a + s a,602,crossandean
148236,sanm1289,YOUNG (OF WOMAN),ʃ i p a ʃ,602,crossandean
148237,yauy1235,YOUNG (OF WOMAN),s i p a s,602,crossandean
148238,sout2991,YOUNG (OF WOMAN),s i p a s,602,crossandean
148239,napo1242,YOUNG (OF WOMAN),m a l t a,608,crossandean
148240,paca1245,YOUNG (OF WOMAN),x i p a ʃ,602,crossandean
148241,paca1245,YOUNG (OF WOMAN),r a ʁ a k,605,crossandean
148242,sout2990,YOUNG (OF WOMAN),ʃ i p a s,602,crossandean
148243,puno1238,YOUNG (OF WOMAN),s i p a s,602,crossandean
148244,inga1252,YOUNG (OF WOMAN),s i p a s,602,crossandean
148245,sant1432,YOUNG (OF WOMAN),s i p a s,602,crossandean
148246,tena1240,YOUNG (OF WOMAN),m a l t a,608,crossandean
148247,coro1247,YOUNG (OF WOMAN),ʃ i p a ʃ,602,crossandean
148248,east2551,YOUNG (OF MAN),m a q t a,594,crossandean
148249,east2551,YOUNG (OF MAN),p a s ɲ a,601,crossandean
148250,east2551,YOUNG (OF MAN),w ai n a,595,crossandean
148251,ayac1239,YOUNG (OF MAN),m a χ t a,594,crossandean
148252,chac1250,YOUNG (OF MAN),w ai n a,595,crossandean
148253,caja1238,YOUNG (OF MAN),w a m r a,595,crossandean
148254,chip1262,YOUNG (OF MAN),tʰ o w a,597,crossandean
148255,cusc1236,YOUNG (OF MAN),w ai n a,595,crossandean
148256,hual1241,YOUNG (OF MAN),w a n k a ʃ,595,crossandean
148257,huay1241,YOUNG (OF MAN),w a l a ʂ,595,crossandean
148258,imba1240,YOUNG (OF MAN),x a t u n + w a m b ɾ a,599,crossandean
148259,lamb1276,YOUNG (OF MAN),m a l t u n,600,crossandean
148260,jaqa1244,YOUNG (OF MAN),m u s u,596,crossandean
148261,cauq1239,YOUNG (OF MAN),m u s u,596,crossandean
148262,sanm1289,YOUNG (OF MAN),w ai n a,595,crossandean
148263,yauy1235,YOUNG (OF MAN),m a χ t a,594,crossandean
148264,sout2991,YOUNG (OF MAN),w ai n a,595,crossandean
148265,napo1242,YOUNG (OF MAN),m a l t a,594,crossandean
148266,paca1245,YOUNG (OF MAN),w a m ɾ a,595,crossandean
148267,sout2990,YOUNG (OF MAN),m u s u,596,crossandean
148268,sout2990,YOUNG (OF MAN),w ai n a,595,crossandean
148269,puno1238,YOUNG (OF MAN),w ai n a,595,crossandean
148270,inga1252,YOUNG (OF MAN),m u s u,596,crossandean
148271,sant1432,YOUNG (OF MAN),w ai n a,595,crossandean
148272,tena1240,YOUNG (OF MAN),m a l t a,594,crossandean
148273,coro1247,YOUNG (OF MAN),x o b e n,598,crossandean
148274,east2551,OLD (OF MAN),m a tʃ u,344,crossandean
148275,ayac1239,OLD (OF MAN),m a tʃ u,344,crossandean
148276,chac1250,OLD (OF MAN),m a tʃ u,344,crossandean
148277,caja1238,OLD (OF MAN),m au k a,345,crossandean
148278,chip1262,OLD (OF MAN),tʃ a k w a,347,crossandean
148279,cusc1236,OLD (OF MAN),m a tʃ u,344,crossandean
148280,hual1241,OLD (OF MAN),au k i s,348,crossandean
148281,huay1241,OLD (OF MAN),au k i ʃ,348,crossandean
148282,imba1240,OLD (OF MAN),ɾ u k u,349,crossandean
148283,lamb1276,OLD (OF MAN),!r̝/r u k u,349,crossandean
148284,jaqa1244,OLD (OF MAN),a tʃ a + k a,346,crossandean
148285,cauq1239,OLD (OF MAN),a tʃ a + k a,346,crossandean
148286,sanm1289,OLD (OF MAN),m a tʃ u,344,crossandean
148287,yauy1235,OLD (OF MAN),au k i ʃ,348,crossandean
148288,sout2991,OLD (OF MAN),a tʃ a + tʃ i,346,crossandean
148289,napo1242,OLD (OF MAN),r u k u,349,crossandean
148290,paca1245,OLD (OF MAN),au k i ŋ,348,crossandean
148291,sout2990,OLD (OF MAN),ɾ u k u,349,crossandean
148292,puno1238,OLD (OF MAN),m a tʃ u,344,crossandean
148293,inga1252,OLD (OF MAN),r u k u,349,crossandean
148294,sant1432,OLD (OF MAN),m a tʃ u,344,crossandean
148295,tena1240,OLD (OF MAN),r u k u,349,crossandean
148296,coro1247,OLD (OF MAN),au k i s,348,crossandean
148297,east2551,OLD (OF WOMAN),p a j a,350,crossandean
148298,ayac1239,OLD (OF WOMAN),p a j a,350,crossandean
148299,chac1250,OLD (OF WOMAN),p a j a,350,crossandean
148300,caja1238,OLD (OF WOMAN),b i e x a,351,crossandean
148301,chip1262,OLD (OF WOMAN),tʃ a k w,353,crossandean
148302,cusc1236,OLD (OF WOMAN),p a j a,350,crossandean
148303,hual1241,OLD (OF WOMAN),tʃ a k w a n,353,crossandean
148304,huay1241,OLD (OF WOMAN),tʃ a k w a ʂ,353,crossandean
148305,imba1240,OLD (OF WOMAN),p a j a,350,crossandean
148306,lamb1276,OLD (OF WOMAN),!r̝/r u k u,354,crossandean
148307,lamb1276,OLD (OF WOMAN),!r̝/r u k u + n a,354,crossandean
148308,jaqa1244,OLD (OF WOMAN),a p a + k a,352,crossandean
148309,cauq1239,OLD (OF WOMAN),a p a + k a,352,crossandean
148310,sanm1289,OLD (OF WOMAN),p a j a,350,crossandean
148311,yauy1235,OLD (OF WOMAN),tʃ a k w a ʃ,353,crossandean
148312,sout2991,OLD (OF WOMAN),a tʃ a + tʃ i,355,crossandean
148313,napo1242,OLD (OF WOMAN),r u k u,354,crossandean
148314,paca1245,OLD (OF WOMAN),tʃ a tʃ a s,353,crossandean
148315,paca1245,OLD (OF WOMAN),s a k w a,353,crossandean
148316,sout2990,OLD (OF WOMAN),p a j a,350,crossandean
148317,puno1238,OLD (OF WOMAN),p a j a,350,crossandean
148318,sant1432,OLD (OF WOMAN),p a j a,350,crossandean
148319,tena1240,OLD (OF WOMAN),r u k u,354,crossandean
148320,coro1247,OLD (OF WOMAN),ʈʂ a k w a s,353,crossandean
148321,east2551,SICK,o n q o + tʃ i,423,crossandean
148322,ayac1239,SICK,o ŋ χ o,423,crossandean
148323,caja1238,SICK,q i ʃ a,424,crossandean
148324,chip1262,SICK,a z i n z,426,crossandean
148325,chip1262,SICK,l a a kʰ i z,427,crossandean
148326,cusc1236,SICK,u n q u,423,crossandean
148327,hual1241,SICK,q i ʃ j a,424,crossandean
148328,huay1241,SICK,ʔ i ʃ j a,424,crossandean
148329,imba1240,SICK,u n k u,423,crossandean
148330,lamb1276,SICK,q i ʃ a,424,crossandean
148331,jaqa1244,SICK,u s u,425,crossandean
148332,cauq1239,SICK,u s u,425,crossandean
148333,sanm1289,SICK,u n g u,423,crossandean
148334,yauy1235,SICK,q i ʃ a,424,crossandean
148335,sout2991,SICK,u n q u,423,crossandean
148336,napo1242,SICK,u n g u + tʃ i + n a,423,crossandean
148337,paca1245,SICK,χ e ʃ j a,424,crossandean
148338,sout2990,SICK,u n g u + n a,423,crossandean
148339,puno1238,SICK,u n q u,423,crossandean
148340,inga1252,SICK,u n g u,423,crossandean
148341,sant1432,SICK,o ŋ q o s,423,crossandean
148342,tena1240,SICK,u n g u,423,crossandean
148343,coro1247,SICK,q i ʃ j a,424,crossandean
148344,east2551,YEAR,w a t a,588,crossandean
148345,ayac1239,YEAR,w a t a,588,crossandean
148346,chac1250,YEAR,w a t a,588,crossandean
148347,caja1238,YEAR,w a t a,588,crossandean
148348,chip1262,YEAR,w a t a,588,crossandean
148349,cusc1236,YEAR,w a t a,588,crossandean
148350,hual1241,YEAR,w a t a,588,crossandean
148351,huay1241,YEAR,w a t a,588,crossandean
148352,imba1240,YEAR,w a t a,588,crossandean
148353,lamb1276,YEAR,a ɲ o,589,crossandean
148354,jaqa1244,YEAR,w a t a,588,crossandean
148355,cauq1239,YEAR,w a t j a,588,crossandean
148356,sanm1289,YEAR,w a t a,588,crossandean
148357,yauy1235,YEAR,w a t a,588,crossandean
148358,yauy1235,YEAR,w a t ə,588,crossandean
148359,sout2991,YEAR,w a t a,588,crossandean
148360,napo1242,YEAR,w a t a,588,crossandean
148361,paca1245,YEAR,w a t a,588,crossandean
148362,sout2990,YEAR,w a t a,588,crossandean
148363,puno1238,YEAR,w a t a,588,crossandean
148364,inga1252,YEAR,w a t a,588,crossandean
148365,sant1432,YEAR,w a t a,588,crossandean
148366,tena1240,YEAR,w a t a,588,crossandean
148367,coro1247,YEAR,w a t a,588,crossandean
148368,east2551,GET TIRED,p i s i p a,183,crossandean
148369,ayac1239,GET TIRED,p i s i p a,183,crossandean
148370,chac1250,GET TIRED,ç ai k u,184,crossandean
148371,caja1238,GET TIRED,ʃ ai k u,184,crossandean
148372,chip1262,GET TIRED,o t z,185,crossandean
148373,cusc1236,GET TIRED,s ai kʼ u,184,crossandean
148374,hual1241,GET TIRED,p i ʃ i p a,183,crossandean
148375,huay1241,GET TIRED,p i ʃ i p a,183,crossandean
148376,jauj1238,GET TIRED,p i ʃ i p a,183,crossandean
148377,huay1241,GET TIRED,u t i k a,187,crossandean
148378,imba1240,GET TIRED,ʃ ai x u + ʃ k a,184,crossandean
148379,lamb1276,GET TIRED,ʃ ai k u,184,crossandean
148380,jaqa1244,GET TIRED,ʃ ai k u,184,crossandean
148381,cauq1239,GET TIRED,ʃ ai k u,184,crossandean
148382,sanm1289,GET TIRED,ç ai k u,184,crossandean
148383,yauy1235,GET TIRED,ʃ ai k u,184,crossandean
148384,sout2991,GET TIRED,s ai kʼ u,184,crossandean
148385,napo1242,GET TIRED,s a m b ai + n a,186,crossandean
148386,paca1245,GET TIRED,p i ç i k aː,183,crossandean
148387,sout2990,GET TIRED,ʃ ai k u + n a,184,crossandean
148388,sout2990,GET TIRED,s a m b a + j a + n a,186,crossandean
148389,puno1238,GET TIRED,s ai kʼ u,184,crossandean
148390,inga1252,GET TIRED,s a m b a + j a,186,crossandean
148391,inga1252,GET TIRED,s ai k u + r i,184,crossandean
148392,sant1432,GET TIRED,s ai k u s,184,crossandean
148393,tena1240,GET TIRED,s a m b a + j a,186,crossandean
148394,coro1247,GET TIRED,ʃ eː k u,184,crossandean
148395,east2551,MANY,a s k a,297,crossandean
148396,east2551,MANY,n i s j u,302,crossandean
148397,ayac1239,MANY,a tʃ k a,297,crossandean
148398,caja1238,MANY,a tʃ k a,297,crossandean
148399,chip1262,MANY,w a k tʃ i,299,crossandean
148400,chip1262,MANY,l o k i,301,crossandean
148401,chip1262,MANY,m u s p a,304,crossandean
148402,cusc1236,MANY,a s kʰ a,297,crossandean
148403,hual1241,MANY,a tʃ k a,297,crossandean
148404,huay1241,MANY,a tʃ k a,297,crossandean
148405,imba1240,MANY,a tʃ k a,297,crossandean
148406,lamb1276,MANY,a tʃ k a,297,crossandean
148407,jaqa1244,MANY,a ʈʂ h i,298,crossandean
148408,cauq1239,MANY,a ʈʂ i,298,crossandean
148409,sanm1289,MANY,a tʃ k a,297,crossandean
148410,yauy1235,MANY,a tʃ k a,297,crossandean
148411,sout2991,MANY,a ʃ kʰ a + s,297,crossandean
148412,napo1242,MANY,a ʃ k a,297,crossandean
148413,paca1245,MANY,i s i s iː,300,crossandean
148414,sout2990,MANY,a tʃ k a,297,crossandean
148415,sout2990,MANY,j a p a,303,crossandean
148416,puno1238,MANY,a ʃ kʰ a,297,crossandean
148417,inga1252,MANY,a tʃ k a,297,crossandean
148418,sant1432,MANY,a tʃ k a,297,crossandean
148419,tena1240,MANY,a ʃ k a,297,crossandean
148420,coro1247,MANY,a ts k a,297,crossandean
148421,east2551,FULL,ʎ i n p a,181,crossandean
148422,east2551,FULL,h u n t a,178,crossandean
148423,ayac1239,FULL,h u n t a,178,crossandean
148424,chac1250,FULL,x u n d a,178,crossandean
148425,caja1238,FULL,u n d a,178,crossandean
148426,chip1262,FULL,ts i n a,180,crossandean
148427,chip1262,FULL,tʃ h i p i,182,crossandean
148428,cusc1236,FULL,h u n tʼ a,178,crossandean
148429,hual1241,FULL,h u n t a,178,crossandean
148430,huay1241,FULL,h u n t a,178,crossandean
148431,imba1240,FULL,x u n d a,178,crossandean
148432,lamb1276,FULL,u n d a,178,crossandean
148433,jaqa1244,FULL,pʰ u q a,179,crossandean
148434,cauq1239,FULL,pʰ u qʰ a,179,crossandean
148435,sanm1289,FULL,x u n d a,178,crossandean
148436,yauy1235,FULL,h u n t a,178,crossandean
148437,sout2991,FULL,h u n tʼ a,178,crossandean
148438,napo1242,FULL,h u n d a,178,crossandean
148439,paca1245,FULL,x u n t a,178,crossandean
148440,sout2990,FULL,u n d a,178,crossandean
148441,puno1238,FULL,h u n tʼ a,178,crossandean
148442,inga1252,FULL,x u n d a,178,crossandean
148443,sant1432,FULL,u n t a,178,crossandean
148444,tena1240,FULL,u n d a + k t a,178,crossandean
148445,coro1247,FULL,u n t a,178,crossandean
148446,east2551,EMPTY,tʃ u s a q,114,crossandean
148447,caja1238,EMPTY,i ʎ a x,111,crossandean
148448,chip1262,EMPTY,l a a tʃ i,113,crossandean
148449,cusc1236,EMPTY,tʃʼ u s a χ,114,crossandean
148450,hual1241,EMPTY,h aː k u + χ,115,crossandean
148451,huay1241,EMPTY,h a l k u + ʂ a,116,crossandean
148452,imba1240,EMPTY,tʃ u ʃ a x,114,crossandean
148453,lamb1276,EMPTY,tʃ u n dʒ a,117,crossandean
148454,jaqa1244,EMPTY,h aː m a,112,crossandean
148455,cauq1239,EMPTY,h a m a,112,crossandean
148456,yauy1235,EMPTY,i ʎ a χ,111,crossandean
148457,sout2991,EMPTY,tʃʼ u s a χ,114,crossandean
148458,napo1242,EMPTY,tʃ u ʃ a,114,crossandean
148459,paca1245,EMPTY,i l aː,111,crossandean
148460,sout2990,EMPTY,tʃ u ʃ a,114,crossandean
148461,puno1238,EMPTY,tʃʼ u s a χ,114,crossandean
148462,inga1252,EMPTY,tʃ u s a,114,crossandean
148463,sant1432,EMPTY,tʃ u s a χ,114,crossandean
148464,tena1240,EMPTY,tʃ u ʃ a x,114,crossandean
148465,coro1247,EMPTY,i n a ʎ a,111,crossandean
148466,east2551,HEAVY,ʎ a s a,227,crossandean
148467,ayac1239,HEAVY,ʎ a s a χ,227,crossandean
148468,chac1250,HEAVY,dʑ a ç a,227,crossandean
148469,caja1238,HEAVY,ʎ a ʃ a,227,crossandean
148470,chip1262,HEAVY,l i k s i,229,crossandean
148471,chip1262,HEAVY,pʰ a p s a,230,crossandean
148472,cusc1236,HEAVY,ʎ a s a,227,crossandean
148473,hual1241,HEAVY,l a s a,227,crossandean
148474,huay1241,HEAVY,ʎ a s a ʔ,227,crossandean
148475,imba1240,HEAVY,ʎ a ʃ a x,227,crossandean
148476,lamb1276,HEAVY,ʒ a ʃ a,227,crossandean
148477,jaqa1244,HEAVY,p i s k i,228,crossandean
148478,cauq1239,HEAVY,p i s k i,228,crossandean
148479,sanm1289,HEAVY,dʑ a ç a,227,crossandean
148480,yauy1235,HEAVY,ʎ a s a,227,crossandean
148481,sout2991,HEAVY,ʎ a s a,227,crossandean
148482,napo1242,HEAVY,ʎ a ʃ a,227,crossandean
148483,paca1245,HEAVY,l a s a,227,crossandean
148484,sout2990,HEAVY,ʎ a ʃ a,227,crossandean
148485,puno1238,HEAVY,ʎ a s a,227,crossandean
148486,inga1252,HEAVY,ʎ a s a,227,crossandean
148487,sant1432,HEAVY,l a s a χ,227,crossandean
148488,tena1240,HEAVY,ʎ a ʃ a,227,crossandean
148489,coro1247,HEAVY,l a s a,227,crossandean
148490,east2551,LIGHT (WEIGHT),tʃ a ʎ a,275,crossandean
148491,east2551,LIGHT (WEIGHT),p a n q a,274,crossandean
148492,ayac1239,LIGHT (WEIGHT),s a m p a,271,crossandean
148493,chip1262,LIGHT (WEIGHT),kʰ e z h i,273,crossandean
148494,cusc1236,LIGHT (WEIGHT),tʃʰ a ʎ a,275,crossandean
148495,hual1241,LIGHT (WEIGHT),a n k a ʃ,274,crossandean
148496,huay1241,LIGHT (WEIGHT),h a k j a,276,crossandean
148497,imba1240,LIGHT (WEIGHT),f a n g a + ʎ a,274,crossandean
148498,lamb1276,LIGHT (WEIGHT),l a p ʃ a,278,crossandean
148499,jaqa1244,LIGHT (WEIGHT),h a m a,272,crossandean
148500,cauq1239,LIGHT (WEIGHT),h a m a,272,crossandean
148501,sanm1289,LIGHT (WEIGHT),u t k a,280,crossandean
148502,yauy1235,LIGHT (WEIGHT),ʃ a k j a + ʎ a,276,crossandean
148503,sout2991,LIGHT (WEIGHT),tʃʰ a ʎ a,275,crossandean
148504,napo1242,LIGHT (WEIGHT),p a n g a + ʎ a,274,crossandean
148505,sout2990,LIGHT (WEIGHT),p a n g a + ʎ a,274,crossandean
148506,puno1238,LIGHT (WEIGHT),s u x a,279,crossandean
148507,inga1252,LIGHT (WEIGHT),m a n a + ʎ a s a,277,crossandean
148508,sant1432,LIGHT (WEIGHT),m a n a + l a s a χ,277,crossandean
148509,tena1240,LIGHT (WEIGHT),p a n g a + ʎ a,274,crossandean
148510,coro1247,LIGHT (WEIGHT),a n k a ʃ,274,crossandean
148511,east2551,FAR,k a r u,126,crossandean
148512,ayac1239,FAR,k a ɾ u,126,crossandean
148513,chac1250,FAR,k a r u,126,crossandean
148514,caja1238,FAR,k a r u,126,crossandean
148515,chip1262,FAR,a z h k i n,128,crossandean
148516,chip1262,FAR,n a kʰ u,130,crossandean
148517,cusc1236,FAR,k a r u,126,crossandean
148518,hual1241,FAR,k a r u,126,crossandean
