id,doculect,concept,forms,lexstatid,db
246097,mixt1425,MOTHER,n a ³ n a ³,634,mixtecansubgrouping
246098,mixt1425,MOTHER,m a ³,637,mixtecansubgrouping
246099,mixt1425,FATHER,t a ³ t a ³,326,mixtecansubgrouping
246100,mixt1425,SON,s e ³ ʔ e ³,953,mixtecansubgrouping
246101,mixt1425,DAUGHTER,s e ³ + s i ³ ʔ i ³,224,mixtecansubgrouping
246102,mixt1425,DAUGHTER,s e ³ + s i ³ ʔ i ³,224,mixtecansubgrouping
246103,mixt1425,BROTHER,ɲ a ³ n i ³,110,mixtecansubgrouping
246104,mixt1425,SISTER,k u ³ ʔ u ³,883,mixtecansubgrouping
246105,mixt1425,AUNT,ʃ i ³ ʃ i ³,15,mixtecansubgrouping
246106,mixt1425,UNCLE,ʃ i ³ t o ¹,1090,mixtecansubgrouping
246107,mixt1425,MAN,tʃ a ¹ a ³,601,mixtecansubgrouping
246108,mixt1425,WOMAN,ɲ a ¹ ʔ ã ³,1152,mixtecansubgrouping
246109,mixt1425,OWNER,s + t o ³ ʔ o ¹,723,mixtecansubgrouping
246110,mixt1425,OWNER,s + t o ³ ʔ o ¹,723,mixtecansubgrouping
246111,mixt1425,PRIEST,s u ³ t u ³,776,mixtecansubgrouping
246112,mixt1425,BLOOD,n i ³ i ¹,95,mixtecansubgrouping
246113,mixt1425,HAIR,i ³ ʃ i ³,472,mixtecansubgrouping
246114,mixt1425,FACE,n u ¹ u ¹,306,mixtecansubgrouping
246115,mixt1425,TONGUE,ʒ a ³ a ⁵,1051,mixtecansubgrouping
246116,mixt1425,TOOTH,n u ³ ʔ u ³,1055,mixtecansubgrouping
246117,mixt1425,MOUTH,ʒ u ³ ʔ u ³,646,mixtecansubgrouping
246118,mixt1425,EAR,s o ³ ʔ o ¹,285,mixtecansubgrouping
246119,mixt1425,NOSE,ʃ i ³ tʃ i ³,700,mixtecansubgrouping
246120,mixt1425,NECK,s u ³ k u ⁵,678,mixtecansubgrouping
