id,doculect,concept,forms,lexstatid,db
0,bann1247,HAND,n u m a,3472,abvdoceanic
1,bann1247,HAND,n u m a,3472,abvdoceanic
2,bann1247,LEFT,t o r o r o n a,4430,abvdoceanic
3,bann1247,RIGHT,m a t oː,5824,abvdoceanic
4,bann1247,RIGHT,m a t oː,5824,abvdoceanic
5,bann1247,WALK,v a n a v i d o,8245,abvdoceanic
6,bann1247,WALK,v a n a v i d o,8245,abvdoceanic
7,bann1247,PATH OR ROAD,s a n a n a,5528,abvdoceanic
8,bann1247,COME,m a,1361,abvdoceanic
9,bann1247,COME,t a i + m a,1381,abvdoceanic
10,bann1247,SWIM,s uː,7534,abvdoceanic
11,bann1247,SKIN,k a b u n u,6642,abvdoceanic
12,bann1247,BACK,ts u gʱ i,173,abvdoceanic
13,bann1247,BELLY,k o b i,341,abvdoceanic
14,bann1247,BONE,s i p a n a,753,abvdoceanic
15,bann1247,INTESTINES,k o r e,4041,abvdoceanic
16,bann1247,LIVER,d a t e,4590,abvdoceanic
17,bann1247,BREAST,s u,848,abvdoceanic
18,bann1247,THINK,v a r e k a n a,7852,abvdoceanic
19,bann1247,NECK,k o k o r o m o,5044,abvdoceanic
20,bann1247,HAIR,p u n u,3408,abvdoceanic
21,bann1247,NOSE,v i v i ts i,5275,abvdoceanic
22,bann1247,NOSE,v i s u,5262,abvdoceanic
23,bann1247,BREATHE,v a s a,897,abvdoceanic
24,bann1247,MOUTH,m a ŋ o,4901,abvdoceanic
25,bann1247,TOOTH,n u k i,8128,abvdoceanic
26,bann1247,TONGUE,m e a,8088,abvdoceanic
27,bann1247,CRY,t a n i s i,1556,abvdoceanic
28,bann1247,SPIT,k a m i s u,7019,abvdoceanic
29,bann1247,SPIT,k a m i s u,7019,abvdoceanic
30,bann1247,EAT,t a m,2043,abvdoceanic
31,bann1247,EAT,b e b a u,2069,abvdoceanic
32,bann1247,DRINK,k uː,1841,abvdoceanic
33,bann1247,BITE,k a n a t a,519,abvdoceanic
34,bann1247,SUCK,m u ts i,7451,abvdoceanic
35,bann1247,SUCK,m u ts i,7451,abvdoceanic
36,bann1247,EAR,t a ŋ i n a,1978,abvdoceanic
37,bann1247,HEAR,n o ŋ o n o,3579,abvdoceanic
38,bann1247,HEAR,n o ŋ o n o,3579,abvdoceanic
39,bann1247,EYE,m a t a,2134,abvdoceanic
40,bann1247,SEE,r e gʱ e,6292,abvdoceanic
41,bann1247,YAWN,m o gʱ a v a,8993,abvdoceanic
42,bann1247,YAWN,m o g a v a,8993,abvdoceanic
43,bann1247,SLEEP,m a ts u r e,6753,abvdoceanic
44,bann1247,DREAM (SOMETHING),t a t a r a,1772,abvdoceanic
45,bann1247,SIT,g o nː a,6575,abvdoceanic
46,bann1247,STAND,ts i gʱ o m,7229,abvdoceanic
47,bann1247,STAND,p i t o,7218,abvdoceanic
48,bann1247,PERSON,t a v a n a,5570,abvdoceanic
49,bann1247,MALE PERSON,t a m a t a,4709,abvdoceanic
50,bann1247,MALE PERSON,t a m a t a,4709,abvdoceanic
51,bann1247,FEMALE PERSON,m oː n o,2526,abvdoceanic
52,bann1247,CHILD,n a ts u,1083,abvdoceanic
53,bann1247,HUSBAND,t a m a t a,3943,abvdoceanic
54,bann1247,WIFE,m oː n o,8718,abvdoceanic
55,bann1247,MOTHER,ts i n a,4844,abvdoceanic
56,bann1247,FATHER,t a m a,2389,abvdoceanic
57,bann1247,HOUSE,n u m a,3805,abvdoceanic
58,bann1247,NAME,v a s a ŋ a,4954,abvdoceanic
59,bann1247,NAME,v a s a ŋ a,4954,abvdoceanic
60,bann1247,SAY,d a r a,6161,abvdoceanic
61,bann1247,SAY,v a,6155,abvdoceanic
62,bann1247,SEW,k eː k a b e,6340,abvdoceanic
63,bann1247,NEEDLE (FOR SEWING),s a,5103,abvdoceanic
64,bann1247,SHOOT,k u m,6412,abvdoceanic
65,bann1247,STAB,ts u,7182,abvdoceanic
66,bann1247,STAB,ts u,7182,abvdoceanic
67,bann1247,STAB,p a r a k a,7189,abvdoceanic
68,bann1247,HIT,ts u n u,3705,abvdoceanic
69,bann1247,KILL,ts u n a,4117,abvdoceanic
70,bann1247,KILL,v a m a t e,4104,abvdoceanic
71,bann1247,KILL,v e n u a,4102,abvdoceanic
72,bann1247,BE DEAD OR DIE,m a t e,312,abvdoceanic
73,bann1247,SCRATCH,gʰ e + gʱ a n o,6211,abvdoceanic
74,bann1247,SPLIT,p u t a k e,7075,abvdoceanic
75,bann1247,SHARP,gʰ eː gʱ a m e,6374,abvdoceanic
76,bann1247,WORK (ACTIVITY),v a k a,8886,abvdoceanic
77,bann1247,PLANT (SOMETHING),r e b a,5635,abvdoceanic
78,bann1247,SWELL,b o k o,7487,abvdoceanic
79,bann1247,SQUEEZE,t o g o n o p i s u,7138,abvdoceanic
80,bann1247,SQUEEZE,t o g o n o p i s u,7138,abvdoceanic
81,bann1247,BUY,b u n a v a,1020,abvdoceanic
82,bann1247,OPEN,gʰ a s i,5427,abvdoceanic
83,bann1247,OPEN,p u k e,5426,abvdoceanic
84,bann1247,POUND,ts uː,5664,abvdoceanic
85,bann1247,FALL,dz o ŋ o,2176,abvdoceanic
86,bann1247,DOG,b e k e u,1727,abvdoceanic
87,bann1247,BIRD,m a n u gʱ u,488,abvdoceanic
88,bann1247,EGG,p a n u s u,2089,abvdoceanic
89,bann1247,FEATHER,p u a t a,2476,abvdoceanic
90,bann1247,WING,b u b u r u,8834,abvdoceanic
91,bann1247,WING,b u b u r u,8834,abvdoceanic
92,bann1247,WING,b a n a,8832,abvdoceanic
93,bann1247,FLY (MOVE THROUGH AIR),b u r u n u,2866,abvdoceanic
94,bann1247,RAT,k i s o,5744,abvdoceanic
95,bann1247,RAT,k i s o,5744,abvdoceanic
96,bann1247,FAT (ORGANIC SUBSTANCE),m a r i ŋ i,2342,abvdoceanic
97,bann1247,TAIL,k o k o r e k a,7599,abvdoceanic
98,bann1247,SNAKE,k o r u,6931,abvdoceanic
99,bann1247,WORM,k o r o p i t a,8942,abvdoceanic
100,bann1247,LOUSE,gʰ u ts u,4689,abvdoceanic
101,bann1247,FISH,b o s i,2646,abvdoceanic
102,bann1247,ROTTEN,r aː p a,6016,abvdoceanic
103,bann1247,ROOT,b a g a r a n a,5897,abvdoceanic
104,bann1247,STONE,p a r a ts i,7423,abvdoceanic
105,bann1247,WATER,k o r o m o,8377,abvdoceanic
106,bann1247,FLOW,s a n i n i,2763,abvdoceanic
107,bann1247,SEA,t a g i s i,6246,abvdoceanic
108,bann1247,MOON,m a d a v a,4750,abvdoceanic
109,bann1247,STAR,p i p i t o,7278,abvdoceanic
110,bann1247,STAR,p i p i t o,7278,abvdoceanic
111,bann1247,FOG,k a b u,2895,abvdoceanic
112,bann1247,FOG,k a b u,2895,abvdoceanic
113,bann1247,FOG,n u k u i t a,2912,abvdoceanic
114,bann1247,RAIN (PRECIPITATION),gʰ a r a u,5716,abvdoceanic
115,bann1247,THUNDER,p i n a,8031,abvdoceanic
116,bann1247,LIGHTNING,k a n a v a,4549,abvdoceanic
117,bann1247,LIGHTNING,t a k i r a v a n a,4587,abvdoceanic
118,bann1247,BLOW (OF WIND),p uː gʱ uː,658,abvdoceanic
119,bann1247,WARM,v i s i s i k i,8321,abvdoceanic
120,bann1247,WET,b u t a ŋ a,8421,abvdoceanic
121,bann1247,HEAVY,p a p a t a ŋ a,3613,abvdoceanic
122,bann1247,HEAVY,p a p a t a ŋ a,3613,abvdoceanic
123,bann1247,FIRE,dz a i,2585,abvdoceanic
124,bann1247,BURN,v a n a ŋ i,979,abvdoceanic
125,bann1247,SMOKE (EXHAUST),d a s o,6841,abvdoceanic
126,bann1247,ASH,p o n a,87,abvdoceanic
127,bann1247,WHITE,k e k a o,8618,abvdoceanic
128,bann1247,WHITE,k e k a o,8618,abvdoceanic
129,bann1247,YELLOW,t e m o r i,9096,abvdoceanic
130,bann1247,GREEN,b u b u n e,3333,abvdoceanic
131,bann1247,SHORT,k u k u b u n a,6444,abvdoceanic
132,bann1247,SHORT,k u b u n u,6441,abvdoceanic
133,bann1247,NEW,gʰ oː m,5147,abvdoceanic
134,bann1247,NEW,gʰ oː m,5147,abvdoceanic
135,bann1247,BAD OR EVIL,s a b a u,232,abvdoceanic
136,bann1247,CORRECT (RIGHT),m a g o t o,1467,abvdoceanic
137,bann1247,NIGHT,b o ŋ i,5184,abvdoceanic
138,bann1247,DAY (NOT NIGHT),k o r i s a,1654,abvdoceanic
139,bann1247,YEAR,n a m a r e,9034,abvdoceanic
140,bann1247,WHEN,n o i s a,8513,abvdoceanic
141,bann1247,WHEN,n o i s a,8513,abvdoceanic
142,bann1247,BELOW OR UNDER,k o p o n a,398,abvdoceanic
143,bann1247,THAT,n a n a,7628,abvdoceanic
144,bann1247,THAT,n a b o,7628,abvdoceanic
145,bann1247,WHERE,v a i,8564,abvdoceanic
146,bann1247,WHERE,v a i a,8564,abvdoceanic
147,bann1247,WHERE,v a i a,8564,abvdoceanic
148,bann1247,I,n a,4007,abvdoceanic
149,bann1247,I,n a,4007,abvdoceanic
150,bann1247,THOU,n o,7940,abvdoceanic
151,bann1247,THOU,n o,7940,abvdoceanic
152,bann1247,HE OR SHE,nʰ a,3510,abvdoceanic
153,bann1247,HE OR SHE,nʰ a,3510,abvdoceanic
154,bann1247,YOU,gʰ a m,9147,abvdoceanic
155,bann1247,THEY,n a r i,7721,abvdoceanic
156,bann1247,WHAT,s u a,8465,abvdoceanic
157,bann1247,WHAT,s u a,8465,abvdoceanic
158,bann1247,WHO,s eː,8678,abvdoceanic
159,bann1247,WHO,h eː,8678,abvdoceanic
160,bann1247,COUNT,s eː,1518,abvdoceanic
161,bann1247,ONE,k a d a k e n,5386,abvdoceanic
162,bann1247,TWO,t oː m,8180,abvdoceanic
163,bann1247,THREE,d a p i s a,7965,abvdoceanic
164,bann1247,FOUR,t o + a ts i,3106,abvdoceanic
165,bann1247,FOUR,t o + a ts i,3106,abvdoceanic
166,bann1247,FIVE,gʰ i n i m a,2674,abvdoceanic
167,geda1237,HAND,n i m á/a n,3472,abvdoceanic
168,geda1237,HAND,n i m á/a n,3472,abvdoceanic
169,geda1237,LEFT,ŋ a s,4415,abvdoceanic
170,geda1237,RIGHT,w a ŋ,5828,abvdoceanic
171,geda1237,FOOT OR LEG,n i e n,2954,abvdoceanic
172,geda1237,WALK,l a,8241,abvdoceanic
173,geda1237,WALK,l a,8241,abvdoceanic
174,geda1237,WALK,t o z,8254,abvdoceanic
175,geda1237,PATH OR ROAD,d a l,5518,abvdoceanic
176,geda1237,COME,s o,1369,abvdoceanic
177,geda1237,SWIM,l o g,7523,abvdoceanic
178,geda1237,DUST,g u f u g á/a f,1939,abvdoceanic
179,geda1237,DUST,s a g + á/a f,1976,abvdoceanic
180,geda1237,SKIN,s i l i ŋ o ń/n,6655,abvdoceanic
181,geda1237,BACK,m e s a p é/e n,186,abvdoceanic
182,geda1237,BONE,d o g,759,abvdoceanic
