id,doculect,concept,forms,lexstatid,db
323629,chim1300,BIRD,h o n,22,wichmannmixezoquean
323630,copa1236,BIRD,p a l o m a,23,wichmannmixezoquean
323631,toto1305,BITE,ts u ʔ u ts,28,wichmannmixezoquean
323632,tlah1239,BITE,ts u ʔ u ts,28,wichmannmixezoquean
323633,coat1238,BITE,n oː ts,27,wichmannmixezoquean
323634,sayu1241,BITE,k u t o ʔ,29,wichmannmixezoquean
323635,olut1240,BITE,ts u ʔ ts,28,wichmannmixezoquean
323636,texi1237,BITE,k e ʔ ts,28,wichmannmixezoquean
323637,high1276,BITE,w a s,26,wichmannmixezoquean
323638,chim1300,BITE,w a ʃ,26,wichmannmixezoquean
323639,copa1236,BITE,k e ʔ ts,28,wichmannmixezoquean
323640,toto1305,BLACK,j ə k,30,wichmannmixezoquean
323641,tlah1239,BLACK,j ə h k,30,wichmannmixezoquean
323642,coat1238,BLACK,j i k,30,wichmannmixezoquean
323643,sayu1241,BLACK,j ə g ə k,30,wichmannmixezoquean
323644,olut1240,BLACK,j ə k ə ʔ k,30,wichmannmixezoquean
323645,texi1237,BLACK,j ə k,30,wichmannmixezoquean
323646,high1276,BLACK,j ə k,30,wichmannmixezoquean
323647,chim1300,BLACK,j ə k,30,wichmannmixezoquean
323648,chim1300,BLACK,j ə k + j ə k,30,wichmannmixezoquean
323649,copa1236,BLACK,j ə k,30,wichmannmixezoquean
323650,toto1305,BLOOD,n ïï/ɨː ʔ p u n,31,wichmannmixezoquean
323651,tlah1239,BLOOD,n ə ʔ ə p j,31,wichmannmixezoquean
323652,coat1238,BLOOD,n ə ʔ p j,31,wichmannmixezoquean
323653,sayu1241,BLOOD,n i p i n,31,wichmannmixezoquean
323654,olut1240,BLOOD,n ə ʔ p i ʔ n,31,wichmannmixezoquean
323655,texi1237,BLOOD,d ə ʔ ə p e ɲ,31,wichmannmixezoquean
323656,high1276,BLOOD,n ə ʔ ə p i ɲ,31,wichmannmixezoquean
323657,chim1300,BLOOD,n ə ʔ p i n,31,wichmannmixezoquean
323658,chim1300,BLOOD,n ə p i n ʔ,31,wichmannmixezoquean
323659,copa1236,BLOOD,n ə ʔ p i n,31,wichmannmixezoquean
323660,toto1305,BONE,p a h k,32,wichmannmixezoquean
323661,tlah1239,BONE,p a h k,32,wichmannmixezoquean
323662,coat1238,BONE,p a h k,32,wichmannmixezoquean
323663,sayu1241,BONE,p a h k,32,wichmannmixezoquean
323664,olut1240,BONE,p a k ə,32,wichmannmixezoquean
323665,texi1237,BONE,p a k,32,wichmannmixezoquean
323666,high1276,BONE,p a k,32,wichmannmixezoquean
323667,chim1300,BONE,p a k,32,wichmannmixezoquean
323668,chim1300,BONE,p a k,32,wichmannmixezoquean
323669,copa1236,BONE,p a k,32,wichmannmixezoquean
323670,tlah1239,BREAST,ts e ts k,37,wichmannmixezoquean
323671,coat1238,BREAST,ts i ʔ i ts + ʔ a n i ʔ i k ʃ,34,wichmannmixezoquean
323672,sayu1241,BREAST,m o ʔ j,36,wichmannmixezoquean
323673,texi1237,BREAST,d uː n,35,wichmannmixezoquean
323674,high1276,BREAST,n uː n u,35,wichmannmixezoquean
323675,chim1300,BREAST,ts u ʔ ts + i ʔ,33,wichmannmixezoquean
323676,copa1236,BREAST,ts u ʔ ts i,33,wichmannmixezoquean
323677,toto1305,BURN (SOMETHING),t oː j,41,wichmannmixezoquean
323678,toto1305,BURN (SOMETHING),t oː h j,43,wichmannmixezoquean
323679,toto1305,BURN (SOMETHING),t o j,41,wichmannmixezoquean
323680,tlah1239,BURN (SOMETHING),ts a ʔ a j,43,wichmannmixezoquean
323681,coat1238,BURN (SOMETHING),n o ʔ o k,39,wichmannmixezoquean
323682,sayu1241,BURN (SOMETHING),a k + t o j,41,wichmannmixezoquean
323683,olut1240,BURN (SOMETHING),j a k + t o j,41,wichmannmixezoquean
323684,texi1237,BURN (SOMETHING),d o ʔ + t o k e ɲ,42,wichmannmixezoquean
323685,high1276,BURN (SOMETHING),n o ʔ,39,wichmannmixezoquean
323686,chim1300,BURN (SOMETHING),k ə ŋ,38,wichmannmixezoquean
323687,chim1300,BURN (SOMETHING),p o ŋ,40,wichmannmixezoquean
323688,copa1236,BURN (SOMETHING),p o ŋ,40,wichmannmixezoquean
323689,toto1305,CLAW,ʃ əː ʔ k,45,wichmannmixezoquean
323690,tlah1239,CLAW,ʃ oː k j,45,wichmannmixezoquean
323691,coat1238,CLAW,ʃ oː k j,45,wichmannmixezoquean
323692,sayu1241,CLAW,ʃ oː h k,45,wichmannmixezoquean
323693,olut1240,CLAW,ʃ oː k i,45,wichmannmixezoquean
323694,texi1237,CLAW,k ə ʔ + ts u ʔ k s,46,wichmannmixezoquean
323695,high1276,CLAW,k ə ts ə s,44,wichmannmixezoquean
323696,chim1300,CLAW,k ə ts u s,44,wichmannmixezoquean
323697,chim1300,CLAW,k ə ʔ ts u ʃ,44,wichmannmixezoquean
323698,copa1236,CLAW,k ə ʔ tʃ u s,44,wichmannmixezoquean
323699,toto1305,CLOUD,v i n ɨ ts,53,wichmannmixezoquean
323700,tlah1239,CLOUD,n ə m a ʔ a,52,wichmannmixezoquean
323701,coat1238,CLOUD,h o k,48,wichmannmixezoquean
323702,sayu1241,CLOUD,w i n + t u k,51,wichmannmixezoquean
323703,olut1240,CLOUD,v i n + h o j e ʔ k,51,wichmannmixezoquean
323704,texi1237,CLOUD,ʔ u ʔ k s u ʔ,50,wichmannmixezoquean
323705,high1276,CLOUD,u k s ə,50,wichmannmixezoquean
323706,chim1300,CLOUD,ʔ i n + ə ʔ,47,wichmannmixezoquean
323707,copa1236,CLOUD,o ʔ n a,49,wichmannmixezoquean
323708,toto1305,COLD,ʃ u ʃ,58,wichmannmixezoquean
323709,tlah1239,COLD,ʃ u ʃ,58,wichmannmixezoquean
323710,coat1238,COLD,t ə tʃ,55,wichmannmixezoquean
323711,sayu1241,COLD,p a j i k,56,wichmannmixezoquean
323712,olut1240,COLD,t u ʃ ə ʔ k,57,wichmannmixezoquean
323713,texi1237,COLD,p aː k,56,wichmannmixezoquean
323714,high1276,COLD,p a g a k,56,wichmannmixezoquean
323715,chim1300,COLD,w a j a ʔ j,54,wichmannmixezoquean
323716,chim1300,COLD,w a j a j ʔ,54,wichmannmixezoquean
323717,copa1236,COLD,p a k a k,56,wichmannmixezoquean
323718,toto1305,COME,m ɛ ts,59,wichmannmixezoquean
323719,toto1305,COME,m ɛ h ts,59,wichmannmixezoquean
323720,tlah1239,COME,m e n,59,wichmannmixezoquean
323721,coat1238,COME,m i n,59,wichmannmixezoquean
323722,sayu1241,COME,m i n,59,wichmannmixezoquean
323723,sayu1241,COME,m i ʔ n,59,wichmannmixezoquean
323724,olut1240,COME,m i n,59,wichmannmixezoquean
323725,olut1240,COME,m i ʔ n,59,wichmannmixezoquean
323726,texi1237,COME,b e ɲ,59,wichmannmixezoquean
323727,high1276,COME,m i ɲ,59,wichmannmixezoquean
323728,chim1300,COME,m i n,59,wichmannmixezoquean
323729,chim1300,COME,m i n,59,wichmannmixezoquean
323730,copa1236,COME,m i n,59,wichmannmixezoquean
323731,toto1305,DIE,oː ʔ k,61,wichmannmixezoquean
323732,tlah1239,DIE,oː k,61,wichmannmixezoquean
323733,coat1238,DIE,o ʔ o k,61,wichmannmixezoquean
323734,sayu1241,DIE,o ʔ k,61,wichmannmixezoquean
323735,olut1240,DIE,oː k,61,wichmannmixezoquean
323736,texi1237,DIE,k a ʔ,60,wichmannmixezoquean
323737,high1276,DIE,k a ʔ,60,wichmannmixezoquean
323738,chim1300,DIE,k a ʔ h,60,wichmannmixezoquean
323739,chim1300,DIE,k a ʔ,60,wichmannmixezoquean
323740,copa1236,DIE,k a ʔ,60,wichmannmixezoquean
323741,tlah1239,DOG,u k,63,wichmannmixezoquean
323742,coat1238,DOG,u k,63,wichmannmixezoquean
323743,sayu1241,DOG,t a k,67,wichmannmixezoquean
323744,olut1240,DOG,ʃ u ʔ n i,66,wichmannmixezoquean
323745,texi1237,DOG,tʃ e m p a ʔ,65,wichmannmixezoquean
323746,high1276,DOG,tʃ i m p a,65,wichmannmixezoquean
323747,chim1300,DOG,n u ʔ u,62,wichmannmixezoquean
323748,chim1300,DOG,n u ʔ,62,wichmannmixezoquean
323749,copa1236,DOG,t u w i,64,wichmannmixezoquean
323750,tlah1239,DRINK,uː k,68,wichmannmixezoquean
323751,coat1238,DRINK,u k,68,wichmannmixezoquean
323752,sayu1241,DRINK,uː k,68,wichmannmixezoquean
323753,sayu1241,DRINK,u ʔ k,68,wichmannmixezoquean
323754,olut1240,DRINK,uː k,68,wichmannmixezoquean
323755,texi1237,DRINK,ʔ u k,68,wichmannmixezoquean
323756,high1276,DRINK,u k,68,wichmannmixezoquean
323757,chim1300,DRINK,u k,68,wichmannmixezoquean
323758,chim1300,DRINK,ʔ u k,68,wichmannmixezoquean
323759,copa1236,DRINK,u h k,68,wichmannmixezoquean
323760,toto1305,DRY,t ə ʔ ə h ts,70,wichmannmixezoquean
323761,tlah1239,DRY,t ə ʔ ə ts,70,wichmannmixezoquean
323762,coat1238,DRY,t ə ʔ ə ts,70,wichmannmixezoquean
323763,sayu1241,DRY,k u j t ə ʔ ts,70,wichmannmixezoquean
323764,olut1240,DRY,t ə ʔ ə ʔ s,70,wichmannmixezoquean
323765,texi1237,DRY,t ə ts + k a ʔ,71,wichmannmixezoquean
323766,high1276,DRY,k u + t ə ts,71,wichmannmixezoquean
323767,chim1300,DRY,j a k + j ə ts,69,wichmannmixezoquean
323768,chim1300,DRY,t ə ts + i ʔ,71,wichmannmixezoquean
323769,copa1236,DRY,t ə ʔ ts,70,wichmannmixezoquean
323770,toto1305,EAR,t aː ts k,72,wichmannmixezoquean
323771,tlah1239,EAR,t a ts k,72,wichmannmixezoquean
323772,coat1238,EAR,t ə ts ʔ a k,72,wichmannmixezoquean
323773,sayu1241,EAR,t aː ts ə k,72,wichmannmixezoquean
323774,olut1240,EAR,t aː ts əː k,72,wichmannmixezoquean
323775,texi1237,EAR,t aː ts ə k,72,wichmannmixezoquean
323776,high1276,EAR,t aː ts ə k,72,wichmannmixezoquean
323777,chim1300,EAR,t a ts ə k,72,wichmannmixezoquean
323778,chim1300,EAR,t a ts ə k,72,wichmannmixezoquean
323779,copa1236,EAR,t a ts ə k,72,wichmannmixezoquean
323780,toto1305,EARTH (SOIL),n aː ʃ,73,wichmannmixezoquean
323781,tlah1239,EARTH (SOIL),n a ʃ + w i ʔ ɲ ə t,74,wichmannmixezoquean
323782,coat1238,EARTH (SOIL),n aː ʃ,73,wichmannmixezoquean
323783,sayu1241,EARTH (SOIL),n aː ʃ,73,wichmannmixezoquean
323784,olut1240,EARTH (SOIL),n aː ʃ ə,73,wichmannmixezoquean
323785,texi1237,EARTH (SOIL),d a s,73,wichmannmixezoquean
323786,high1276,EARTH (SOIL),n a s,73,wichmannmixezoquean
323787,chim1300,EARTH (SOIL),n a s,73,wichmannmixezoquean
323788,chim1300,EARTH (SOIL),n a ʃ,73,wichmannmixezoquean
323789,copa1236,EARTH (SOIL),n a s,73,wichmannmixezoquean
323790,toto1305,EAT,k a j,76,wichmannmixezoquean
323791,tlah1239,EAT,k æ j,76,wichmannmixezoquean
323792,coat1238,EAT,k a j,76,wichmannmixezoquean
323793,sayu1241,EAT,k a j,76,wichmannmixezoquean
323794,olut1240,EAT,k a j,76,wichmannmixezoquean
323795,texi1237,EAT,k ə ʔ ə s,77,wichmannmixezoquean
323796,high1276,EAT,k ə ʔ ə s,77,wichmannmixezoquean
323797,chim1300,EAT,k ə ʔ s + o j,75,wichmannmixezoquean
323798,chim1300,EAT,k ə ʃ,77,wichmannmixezoquean
323799,copa1236,EAT,k ə ʔ s,75,wichmannmixezoquean
323800,toto1305,EGG,t u ʔ u t,79,wichmannmixezoquean
323801,tlah1239,EGG,t u ts a h,82,wichmannmixezoquean
323802,coat1238,EGG,t u ʔ u t j,79,wichmannmixezoquean
323803,sayu1241,EGG,k oː j,81,wichmannmixezoquean
323804,olut1240,EGG,t u ʔ t i ʔ k,79,wichmannmixezoquean
323805,texi1237,EGG,k a ʔ n p u k,80,wichmannmixezoquean
323806,high1276,EGG,k a n p u,80,wichmannmixezoquean
323807,chim1300,EGG,p o ʔ o k,78,wichmannmixezoquean
323808,chim1300,EGG,p o h o ʔ k,78,wichmannmixezoquean
323809,copa1236,EGG,p o k a,78,wichmannmixezoquean
323810,toto1305,EYE,v iː h n,83,wichmannmixezoquean
323811,tlah1239,EYE,w eː n,83,wichmannmixezoquean
323812,coat1238,EYE,w iː n,83,wichmannmixezoquean
323813,sayu1241,EYE,w i h n,83,wichmannmixezoquean
323814,olut1240,EYE,v i n ə,83,wichmannmixezoquean
323815,texi1237,EYE,ʔ e ʃ + k u ʔ,84,wichmannmixezoquean
323816,high1276,EYE,i ʃ + k u j,84,wichmannmixezoquean
323817,chim1300,EYE,w i t ə m,83,wichmannmixezoquean
323818,chim1300,EYE,w o t ə m,83,wichmannmixezoquean
323819,copa1236,EYE,w i n,83,wichmannmixezoquean
323820,toto1305,FAT (FROM ANIMALS),o n,94,wichmannmixezoquean
323821,tlah1239,FAT (FROM ANIMALS),o n,94,wichmannmixezoquean
323822,coat1238,FAT (FROM ANIMALS),w iː n + ʔ o m b,91,wichmannmixezoquean
323823,sayu1241,FAT (FROM ANIMALS),o ʔ ts ə k,95,wichmannmixezoquean
323824,olut1240,FAT (FROM ANIMALS),o n a,94,wichmannmixezoquean
323825,high1276,FAT (FROM ANIMALS),p ə h i,93,wichmannmixezoquean
323826,chim1300,FAT (FROM ANIMALS),g r a s a,90,wichmannmixezoquean
323827,chim1300,FAT (FROM ANIMALS),j e w + e ʔ,96,wichmannmixezoquean
323828,copa1236,FAT (FROM ANIMALS),k i ʔ n ə,92,wichmannmixezoquean
323829,toto1305,FEATHER,p a h k,97,wichmannmixezoquean
323830,tlah1239,FEATHER,p ə h k,97,wichmannmixezoquean
323831,coat1238,FEATHER,ts e j ɲ i ʔ i + b ə h k,98,wichmannmixezoquean
323832,olut1240,FEATHER,p ə k ə,97,wichmannmixezoquean
323833,texi1237,FEATHER,p ə k,97,wichmannmixezoquean
323834,high1276,FEATHER,p ə k,97,wichmannmixezoquean
323835,chim1300,FEATHER,p ə k,97,wichmannmixezoquean
323836,chim1300,FEATHER,p ə k,97,wichmannmixezoquean
323837,copa1236,FEATHER,p ə k,97,wichmannmixezoquean
323838,toto1305,FIRE,h əː h n,100,wichmannmixezoquean
323839,tlah1239,FIRE,h əː n,100,wichmannmixezoquean
323840,coat1238,FIRE,h əː n,100,wichmannmixezoquean
323841,sayu1241,FIRE,h ə h n,100,wichmannmixezoquean
323842,olut1240,FIRE,h ə n ə,100,wichmannmixezoquean
323843,texi1237,FIRE,h u k u t,99,wichmannmixezoquean
323844,high1276,FIRE,h u k t ə,99,wichmannmixezoquean
323845,chim1300,FIRE,h u k u t ə,99,wichmannmixezoquean
323846,chim1300,FIRE,ʔ a ʔ ts + ə ʔ,101,wichmannmixezoquean
323847,copa1236,FIRE,h u k ə t ə k,99,wichmannmixezoquean
323848,toto1305,FISH,a h k ʃ,103,wichmannmixezoquean
323849,tlah1239,FISH,a k ʃ,103,wichmannmixezoquean
323850,coat1238,FISH,a k ʃ,103,wichmannmixezoquean
323851,sayu1241,FISH,a k ʃ,103,wichmannmixezoquean
323852,olut1240,FISH,k o ʔ k e,102,wichmannmixezoquean
323853,texi1237,FISH,w o ʔ ŋ,105,wichmannmixezoquean
323854,high1276,FISH,t ə ʔ ə p ə,104,wichmannmixezoquean
323855,chim1300,FISH,k o k e,102,wichmannmixezoquean
323856,chim1300,FISH,k o k e,102,wichmannmixezoquean
323857,copa1236,FISH,k o k e h,102,wichmannmixezoquean
323858,toto1305,FLY (MOVE THROUGH AIR),h ɛ j,109,wichmannmixezoquean
323859,toto1305,FLY (MOVE THROUGH AIR),h ɛ ɛ j,109,wichmannmixezoquean
323860,tlah1239,FLY (MOVE THROUGH AIR),k æ h k ə ʔ ə k,106,wichmannmixezoquean
323861,coat1238,FLY (MOVE THROUGH AIR),k eː k,106,wichmannmixezoquean
323862,sayu1241,FLY (MOVE THROUGH AIR),k eː k,106,wichmannmixezoquean
323863,sayu1241,FLY (MOVE THROUGH AIR),k e ʔ k,106,wichmannmixezoquean
323864,olut1240,FLY (MOVE THROUGH AIR),n a p a p,108,wichmannmixezoquean
323865,texi1237,FLY (MOVE THROUGH AIR),k e k,106,wichmannmixezoquean
323866,high1276,FLY (MOVE THROUGH AIR),k e k,106,wichmannmixezoquean
323867,chim1300,FLY (MOVE THROUGH AIR),k e k,106,wichmannmixezoquean
323868,chim1300,FLY (MOVE THROUGH AIR),j u k + k e k,110,wichmannmixezoquean
323869,copa1236,FLY (MOVE THROUGH AIR),s i t i h t,107,wichmannmixezoquean
323870,toto1305,FOOT,t e k,112,wichmannmixezoquean
323871,tlah1239,FOOT,t e k j,112,wichmannmixezoquean
323872,coat1238,FOOT,t e k j,112,wichmannmixezoquean
323873,sayu1241,FOOT,t a n,116,wichmannmixezoquean
323874,olut1240,FOOT,k ə ʔ ʃ t a,115,wichmannmixezoquean
323875,texi1237,FOOT,p a k,117,wichmannmixezoquean
323876,high1276,FOOT,p u j,114,wichmannmixezoquean
323877,chim1300,FOOT,m a ŋ + k u ʔ j,111,wichmannmixezoquean
323878,chim1300,FOOT,m a ŋ + k u j ʔ,111,wichmannmixezoquean
323879,copa1236,FOOT,n e ʔ ŋ + b a k,113,wichmannmixezoquean
323880,toto1305,FULL,u ts,122,wichmannmixezoquean
323881,tlah1239,FULL,u h ts,122,wichmannmixezoquean
323882,coat1238,FULL,k u ʔ u ʃ j,119,wichmannmixezoquean
323883,sayu1241,FULL,p a ts i k,123,wichmannmixezoquean
323884,olut1240,FULL,u ts i,122,wichmannmixezoquean
323885,texi1237,FULL,k u s + d e ʔ,121,wichmannmixezoquean
323886,high1276,FULL,k u s + n e,121,wichmannmixezoquean
323887,chim1300,FULL,j a g + a ŋ + t a s,118,wichmannmixezoquean
323888,chim1300,FULL,t a ʃ + ə ʔ,124,wichmannmixezoquean
323889,copa1236,FULL,h o ʔ ə j u p ə,120,wichmannmixezoquean
323890,toto1305,GIVE,m ə ʔ ə,126,wichmannmixezoquean
323891,tlah1239,GIVE,j a k,127,wichmannmixezoquean
323892,coat1238,GIVE,m o ʔ,126,wichmannmixezoquean
323893,sayu1241,GIVE,m o j,126,wichmannmixezoquean
323894,sayu1241,GIVE,m o ʔ,126,wichmannmixezoquean
323895,olut1240,GIVE,m o j,126,wichmannmixezoquean
323896,olut1240,GIVE,m o ʔ,126,wichmannmixezoquean
323897,texi1237,GIVE,tʃ e ʔ,125,wichmannmixezoquean
323898,high1276,GIVE,tʃ i ʔ,125,wichmannmixezoquean
323899,chim1300,GIVE,ts i ʔ,125,wichmannmixezoquean
323900,chim1300,GIVE,ts i ʔ,125,wichmannmixezoquean
323901,copa1236,GIVE,tʃ i ʔ,125,wichmannmixezoquean
323902,toto1305,GOOD,o j,129,wichmannmixezoquean
323903,tlah1239,GOOD,e j,129,wichmannmixezoquean
323904,coat1238,GOOD,o j,129,wichmannmixezoquean
323905,sayu1241,GOOD,o j,129,wichmannmixezoquean
323906,olut1240,GOOD,o j a,129,wichmannmixezoquean
323907,texi1237,GOOD,w əː,128,wichmannmixezoquean
323908,high1276,GOOD,w əː,128,wichmannmixezoquean
323909,chim1300,GOOD,w ə h ə,128,wichmannmixezoquean
323910,copa1236,GOOD,o j e,129,wichmannmixezoquean
323911,tlah1239,GREEN,ts u ʃ k,130,wichmannmixezoquean
323912,coat1238,GREEN,ts u ʃ,130,wichmannmixezoquean
323913,sayu1241,GREEN,ʃ u ʃ u k,130,wichmannmixezoquean
323914,olut1240,GREEN,t u ʃ u ʔ k,130,wichmannmixezoquean
323915,texi1237,GREEN,ts uː s,130,wichmannmixezoquean
323916,high1276,GREEN,ts uː s,130,wichmannmixezoquean
323917,chim1300,GREEN,ts u h u s,130,wichmannmixezoquean
323918,chim1300,GREEN,ts u ʃ,130,wichmannmixezoquean
323919,copa1236,GREEN,ts u h ts u,130,wichmannmixezoquean
323920,toto1305,HAIR,v aː h j,131,wichmannmixezoquean
323921,tlah1239,HAIR,w aː j,131,wichmannmixezoquean
323922,coat1238,HAIR,w aː j,131,wichmannmixezoquean
323923,texi1237,HAIR,w a ʔ j,131,wichmannmixezoquean
323924,high1276,HAIR,w a j,131,wichmannmixezoquean
323925,chim1300,HAIR,w a ʔ j,131,wichmannmixezoquean
323926,chim1300,HAIR,w a j ʔ,131,wichmannmixezoquean
323927,copa1236,HAIR,w a j,131,wichmannmixezoquean
323928,sayu1241,HAIR,p ə h k,132,wichmannmixezoquean
323929,olut1240,HAIR,p ə k ə,132,wichmannmixezoquean
323930,copa1236,HAIR,p ə k,132,wichmannmixezoquean
323931,toto1305,HAND,k ə ʔ ə,133,wichmannmixezoquean
323932,tlah1239,HAND,k ə ʔ ə,133,wichmannmixezoquean
323933,coat1238,HAND,k ə ʔ,133,wichmannmixezoquean
323934,sayu1241,HAND,k ə ʔ,133,wichmannmixezoquean
323935,olut1240,HAND,k ə ʔ,133,wichmannmixezoquean
323936,texi1237,HAND,k ə ʔ,133,wichmannmixezoquean
323937,high1276,HAND,k ə,133,wichmannmixezoquean
323938,chim1300,HAND,k ə ʔ,133,wichmannmixezoquean
323939,chim1300,HAND,ts a ŋ + k u j ʔ,134,wichmannmixezoquean
323940,copa1236,HAND,k ə ʔ,133,wichmannmixezoquean
323941,toto1305,HEAD,k u v a h k,136,wichmannmixezoquean
323942,tlah1239,HEAD,k ə p aː h k,136,wichmannmixezoquean
323943,coat1238,HEAD,k o w a h k,136,wichmannmixezoquean
323944,sayu1241,HEAD,k o p a k,136,wichmannmixezoquean
323945,olut1240,HEAD,k o ʔ p a ʔ k,136,wichmannmixezoquean
323946,texi1237,HEAD,k o p ə k,136,wichmannmixezoquean
323947,high1276,HEAD,k oː b a k,136,wichmannmixezoquean
323948,chim1300,HEAD,w a ʔ j,135,wichmannmixezoquean
323949,chim1300,HEAD,k o p a k,136,wichmannmixezoquean
323950,copa1236,HEAD,k o p a k,136,wichmannmixezoquean
323951,toto1305,HEAR,m o t u,137,wichmannmixezoquean
323952,tlah1239,HEAR,m ə t oː,137,wichmannmixezoquean
323953,coat1238,HEAR,m ə d oː g u g ə ʔ,137,wichmannmixezoquean
323954,sayu1241,HEAR,m a r a w,139,wichmannmixezoquean
323955,olut1240,HEAR,m o t o v,137,wichmannmixezoquean
323956,texi1237,HEAR,b a t ə ŋ,137,wichmannmixezoquean
323957,high1276,HEAR,a ŋ + t əː n,138,wichmannmixezoquean
323958,chim1300,HEAR,m a t o ŋ,137,wichmannmixezoquean
323959,chim1300,HEAR,m a t o ŋ,137,wichmannmixezoquean
323960,copa1236,HEAR,m a t o ŋ,137,wichmannmixezoquean
323961,toto1305,HEART,h a ʔ v i n,145,wichmannmixezoquean
323962,tlah1239,HEART,a n m ə + h a ʔ a n,144,wichmannmixezoquean
323963,coat1238,HEART,h uː k j + h o t,141,wichmannmixezoquean
323964,olut1240,HEART,h u t u k o t ə,143,wichmannmixezoquean
323965,texi1237,HEART,ts oː k o ʔ,140,wichmannmixezoquean
323966,high1276,HEART,aː n a m a h,142,wichmannmixezoquean
323967,chim1300,HEART,ts o k o ʔ j,140,wichmannmixezoquean
323968,chim1300,HEART,ts o k o j ʔ,140,wichmannmixezoquean
323969,copa1236,HEART,ts o k o j,140,wichmannmixezoquean
323970,toto1305,HORN (ANATOMY),v a h,150,wichmannmixezoquean
323971,tlah1239,HORN (ANATOMY),w a h,150,wichmannmixezoquean
323972,coat1238,HORN (ANATOMY),m u ʔ n,151,wichmannmixezoquean
323973,sayu1241,HORN (ANATOMY),w a h,150,wichmannmixezoquean
323974,olut1240,HORN (ANATOMY),v a h a,150,wichmannmixezoquean
323975,texi1237,HORN (ANATOMY),w aː ŋ a ʔ,150,wichmannmixezoquean
323976,chim1300,HORN (ANATOMY),w e k a ʔ,150,wichmannmixezoquean
323977,copa1236,HORN (ANATOMY),w a ʔ,150,wichmannmixezoquean
323978,toto1305,I,ə ts,153,wichmannmixezoquean
