id,doculect,concept,forms,lexstatid,db
159835,arua1261,WE (INCLUSIVE),p a n óó/oː j,831,galuciotupi
159836,gavi1246,WE (INCLUSIVE),p a n óó/oː j,831,galuciotupi
159837,suru1262,WE (INCLUSIVE),p á/a + ẽ n,837,galuciotupi
159838,akun1241,WE (INCLUSIVE),k i tʃ e,830,galuciotupi
159839,juru1256,WE (INCLUSIVE),s í/i,832,galuciotupi
159840,saki1248,WE (INCLUSIVE),k i s e j a t,830,galuciotupi
159841,tupa1250,WE (INCLUSIVE),k i t w a t,838,galuciotupi
159842,mund1330,WE (INCLUSIVE),w ə̤ j dʒ ə́/ə,834,galuciotupi
159843,karo1305,WE (INCLUSIVE),i ʔ t ə́/ə,830,galuciotupi
159844,kari1311,WE (INCLUSIVE),ɨ j tʃ a,833,galuciotupi
159845,awet1244,WE (INCLUSIVE),k a j ã,830,galuciotupi
159846,sate1243,WE (INCLUSIVE),a i t o,833,galuciotupi
159847,wayo1238,WE (INCLUSIVE),tʃ i ɾ e,839,galuciotupi
159848,maku1278,WE (INCLUSIVE),k i t ẽ j ã,830,galuciotupi
159849,puru1264,WE (INCLUSIVE),j e β ə ɾ a,836,galuciotupi
159850,arua1261,THIS,ãã́/ãː,770,galuciotupi
159851,gavi1246,THIS,ãã́/ãː,770,galuciotupi
159852,juru1256,THIS,a n ɨ,772,galuciotupi
159853,suru1262,THIS,ãã́/ãː,770,galuciotupi
159854,akun1241,THIS,e m e,769,galuciotupi
159855,karo1305,THIS,m ẽ t,769,galuciotupi
159856,sate1243,THIS,m ẽ j ẽ,777,galuciotupi
159857,urub1250,THIS,k o m e ʔ ẽ,771,galuciotupi
159858,wayo1238,THIS,ẽː,779,galuciotupi
159859,mund1330,THIS,i dʒ a,775,galuciotupi
159860,tapi1254,THIS,h ã,778,galuciotupi
159861,tupa1250,THIS,h a,778,galuciotupi
159862,para1311,THIS,k o,771,galuciotupi
159863,awet1244,THIS,a k o j,771,galuciotupi
159864,maku1278,THIS,tʃ ẽ ɾ õ,774,galuciotupi
159865,saki1248,THIS,o p,776,galuciotupi
159866,kari1311,THIS,k a h ɨ t,773,galuciotupi
159867,arua1261,THAT,j è/e,758,galuciotupi
159868,gavi1246,THAT,j è/e,758,galuciotupi
159869,karo1305,THAT,j e t + j e,761,galuciotupi
159870,suru1262,THAT,j e,758,galuciotupi
159871,tapi1254,THAT,e p e,767,galuciotupi
159872,urub1250,THAT,p e m e ʔ ẽ,768,galuciotupi
159873,akun1241,THAT,j ẽ ɾ o m,757,galuciotupi
159874,maku1278,THAT,m ẽ ɾ õ,762,galuciotupi
159875,juru1256,THAT,a m ɨ,759,galuciotupi
159876,para1311,THAT,a m o v a,764,galuciotupi
159877,awet1244,THAT,j a t ã,758,galuciotupi
159878,sate1243,THAT,m e i k o,766,galuciotupi
159879,mund1330,THAT,i b ó/o,763,galuciotupi
159880,saki1248,THAT,e k e,765,galuciotupi
159881,kari1311,THAT,k a h ɨ t,760,galuciotupi
159882,arua1261,WHAT,m é/e,840,galuciotupi
159883,gavi1246,WHAT,m é/e,840,galuciotupi
159884,kari1311,WHAT,m õ ɾ ã,840,galuciotupi
159885,para1311,WHAT,m b a ʔ e,846,galuciotupi
159886,tapi1254,WHAT,m a h e,846,galuciotupi
159887,urub1250,WHAT,m a ʔ e,846,galuciotupi
159888,awet1244,WHAT,k a ɾ i k a,841,galuciotupi
159889,sate1243,WHAT,k a t,843,galuciotupi
159890,tupa1250,WHAT,k a t,843,galuciotupi
159891,saki1248,WHAT,a ɾ o p,847,galuciotupi
159892,mund1330,WHAT,a dʒ ó/o,845,galuciotupi
159893,mund1330,WHAT,á/a dʒ o,845,galuciotupi
159894,wayo1238,WHAT,a ɾ o p,847,galuciotupi
159895,juru1256,WHAT,a p á/a,842,galuciotupi
159896,maku1278,WHAT,a l i k ʔ o p,844,galuciotupi
159897,suru1262,WHAT,n ã́/ã ã n,848,galuciotupi
159898,karo1305,WHAT,k ɨ t,843,galuciotupi
159899,juru1256,WHO,m á/a,861,galuciotupi
159900,mund1330,WHO,a b ə́/ə,864,galuciotupi
159901,mund1330,WHO,á/a b ə,864,galuciotupi
159902,para1311,WHO,m a v a,861,galuciotupi
159903,tapi1254,WHO,ã w ã,861,galuciotupi
159904,urub1250,WHO,a w a,861,galuciotupi
159905,arua1261,WHO,m é/e,861,galuciotupi
159906,gavi1246,WHO,m é/e,861,galuciotupi
159907,karo1305,WHO,m õ ɾ ã,861,galuciotupi
159908,tupa1250,WHO,a p o,864,galuciotupi
159909,wayo1238,WHO,a p o k w aː t,866,galuciotupi
159910,maku1278,WHO,a l i k o p,863,galuciotupi
159911,saki1248,WHO,a ɾ o b ẽ p,863,galuciotupi
159912,awet1244,WHO,k o j ɨ k a,862,galuciotupi
159913,sate1243,WHO,u w ẽ i,865,galuciotupi
159914,akun1241,NOT,n o m,549,galuciotupi
159915,arua1261,NOT,ṍṍ/õː p,549,galuciotupi
159916,gavi1246,NOT,õ õ̀/õ p,549,galuciotupi
159917,saki1248,NOT,n o p,549,galuciotupi
159918,puru1264,NOT,n õ,549,galuciotupi
159919,tupa1250,NOT,ʔ õ m,549,galuciotupi
159920,wayo1238,NOT,õ m,549,galuciotupi
159921,sate1243,NOT,ɨ t + ʔ i,556,galuciotupi
159922,para1311,NOT,n d + i,555,galuciotupi
159923,tapi1254,NOT,n + i,557,galuciotupi
159924,juru1256,NOT,a ũ,551,galuciotupi
159925,juru1256,NOT,m a,558,galuciotupi
159926,urub1250,NOT,ɨ m,549,galuciotupi
159927,awet1244,NOT,a n,550,galuciotupi
159928,mund1330,NOT,ŋ ə́/ə,549,galuciotupi
159929,maku1278,NOT,p iː t,554,galuciotupi
159930,karo1305,NOT,i ʔ k e,553,galuciotupi
159931,kari1311,NOT,p a d n ĩ,552,galuciotupi
159932,para1311,ALL,o p a,8,galuciotupi
159933,urub1250,ALL,j o h u,13,galuciotupi
159934,awet1244,ALL,n a m ã p ɨ t e,2,galuciotupi
159935,sate1243,ALL,t o ɾ a n i a,10,galuciotupi
159936,mund1330,ALL,s ó/o a t,7,galuciotupi
159937,wayo1238,ALL,n d e g e,14,galuciotupi
159938,maku1278,ALL,β iː b m õ,6,galuciotupi
159939,tupa1250,ALL,e ɾ o t e,12,galuciotupi
159940,saki1248,ALL,p a e s eː t,9,galuciotupi
159941,juru1256,ALL,b i t é/e h u,4,galuciotupi
159942,gavi1246,ALL,k ĩ́/ĩ ɾ ĩ́/ĩ j ã́/ã ã,3,galuciotupi
159943,arua1261,ALL,β é/e ɾ e p,1,galuciotupi
159944,suru1262,ALL,b a g a t é/e ɾ,11,galuciotupi
159945,karo1305,ALL,i a k a t ĩː m,5,galuciotupi
159946,para1311,MANY,h e t a,478,galuciotupi
159947,urub1250,MANY,h e t a,478,galuciotupi
159948,gavi1246,MANY,g ó/o l ó/o á/a,472,galuciotupi
159949,juru1256,MANY,i tʃ í/i b ɨ,473,galuciotupi
159950,tapi1254,MANY,h ɨ ŋ a,482,galuciotupi
159951,awet1244,MANY,ʔ ɨ t o t o,471,galuciotupi
159952,sate1243,MANY,k a h a t o,480,galuciotupi
159953,mund1330,MANY,á/a d é/e,477,galuciotupi
159954,wayo1238,MANY,p i t e,474,galuciotupi
159955,maku1278,MANY,k a l e j õ,476,galuciotupi
159956,tupa1250,MANY,k a ɾ a t o,480,galuciotupi
159957,saki1248,MANY,o b aː t,479,galuciotupi
159958,karo1305,MANY,p a ʔ p i k t e m,475,galuciotupi
159959,arua1261,MANY,k a k óó/oː,470,galuciotupi
159960,suru1262,MANY,ʃ á/a m e + õ,481,galuciotupi
159961,kari1311,MANY,p i t a t,474,galuciotupi
159962,arua1261,ONE,m ṍṍ/õː t,560,galuciotupi
159963,gavi1246,ONE,m ó/o ò/o j,560,galuciotupi
159964,puru1264,ONE,m õ m,567,galuciotupi
159965,suru1262,ONE,m áá/aː j,560,galuciotupi
159966,akun1241,ONE,k ɨ t e,559,galuciotupi
159967,maku1278,ONE,e ɾ e k ɨ t,564,galuciotupi
159968,saki1248,ONE,k i ts e,559,galuciotupi
159969,saki1248,ONE,k i e k a,559,galuciotupi
159970,tupa1250,ONE,k i e,559,galuciotupi
159971,wayo1238,ONE,k i e t,559,galuciotupi
159972,para1311,ONE,p e t e ĩ,566,galuciotupi
159973,urub1250,ONE,p e t e ĩ,566,galuciotupi
159974,juru1256,ONE,m e m é/e h i n a k u,562,galuciotupi
159975,tapi1254,ONE,ã t j e p e,569,galuciotupi
159976,awet1244,ONE,m o m o ʐ o ts u,561,galuciotupi
159977,sate1243,ONE,w ẽ t u p,568,galuciotupi
159978,mund1330,ONE,p ə̃́/ə̃ ŋ,565,galuciotupi
159979,karo1305,ONE,k o t ĩ ɾ e m,563,galuciotupi
159980,kari1311,ONE,m ĩ h ĩ n t,560,galuciotupi
159981,awet1244,TWO,m o k õ j,801,galuciotupi
159982,para1311,TWO,m o k õ j,801,galuciotupi
159983,tapi1254,TWO,m o k õ j,801,galuciotupi
159984,urub1250,TWO,m o k õ j,801,galuciotupi
159985,akun1241,TWO,t ɨ ɾ ɨ,799,galuciotupi
159986,saki1248,TWO,t ɨ ɾ ɨ + ẽ p,799,galuciotupi
159987,sate1243,TWO,t ɨː p ɨ,809,galuciotupi
159988,tupa1250,TWO,h ɨ ɾ ɨ,799,galuciotupi
159989,wayo1238,TWO,n d ɨ ɾ ɨ t,799,galuciotupi
159990,arua1261,TWO,b o s a,800,galuciotupi
159991,mund1330,TWO,ʃ é/e p ʃ é/e p,807,galuciotupi
159992,maku1278,TWO,e ɾ e ʔ a,806,galuciotupi
159993,juru1256,TWO,j a u d a,803,galuciotupi
159994,karo1305,TWO,c a g á/a ɾ o + k õ m n e m,805,galuciotupi
159995,puru1264,TWO,β e w a p,808,galuciotupi
159996,gavi1246,TWO,p a á/a j a k í/i ì/i p,802,galuciotupi
159997,suru1262,TWO,m ĩ́/ĩ j a k á/a b ɨ t,810,galuciotupi
159998,kari1311,TWO,s ɨ p õ m p,804,galuciotupi
159999,akun1241,BIG,a tʃ o,48,galuciotupi
160000,awet1244,BIG,w a t u,48,galuciotupi
160001,juru1256,BIG,u ɾ á/a h u,50,galuciotupi
160002,karo1305,BIG,c ú/u,51,galuciotupi
160003,kari1311,BIG,t ɨː,48,galuciotupi
160004,maku1278,BIG,tʃ a t o,48,galuciotupi
160005,saki1248,BIG,a ts o,48,galuciotupi
160006,sate1243,BIG,w a t o,48,galuciotupi
160007,para1311,BIG,g w a s u,48,galuciotupi
160008,puru1264,BIG,h u,53,galuciotupi
160009,arua1261,BIG,p óó/oː j,49,galuciotupi
160010,gavi1246,BIG,p ó/o ò/o j,49,galuciotupi
160011,suru1262,BIG,p óó/oː j,49,galuciotupi
160012,urub1250,BIG,t i h a,55,galuciotupi
160013,tapi1254,BIG,o w e t e o,48,galuciotupi
160014,mund1330,BIG,b o ŋ,52,galuciotupi
160015,wayo1238,BIG,a k a ɾ a,56,galuciotupi
160016,tupa1250,BIG,e ɾ aː t,54,galuciotupi
160017,awet1244,LONG,p u k u,451,galuciotupi
160018,para1311,LONG,p u k u,451,galuciotupi
160019,tapi1254,LONG,p o k o,451,galuciotupi
160020,urub1250,LONG,p u k u,451,galuciotupi
160021,arua1261,LONG,a t íí/iː t,450,galuciotupi
160022,gavi1246,LONG,a t ó/o ò/o,450,galuciotupi
160023,suru1262,LONG,a t ó/o a,450,galuciotupi
160024,akun1241,LONG,p e ɾ e k,449,galuciotupi
160025,saki1248,LONG,p e ɾ e k,449,galuciotupi
160026,mund1330,LONG,p é/e ɾ é/e n,449,galuciotupi
160027,mund1330,LONG,b é/e ɾ é/e n,449,galuciotupi
160028,juru1256,LONG,a n á/a ú/u h u,452,galuciotupi
160029,juru1256,LONG,a n á/a u h ɨ h ɨ,452,galuciotupi
160030,kari1311,LONG,h o ɾ o w a,449,galuciotupi
160031,puru1264,LONG,t ɨ w a,454,galuciotupi
160032,sate1243,LONG,ʔ ɨ w o p,455,galuciotupi
160033,wayo1238,LONG,k ã m,456,galuciotupi
160034,maku1278,LONG,k ã ɾ ã ŋ,449,galuciotupi
160035,tupa1250,LONG,t ãː n,449,galuciotupi
160036,karo1305,LONG,c á/a ɾ a ɾ e m,453,galuciotupi
160037,akun1241,SMALL,t i n,669,galuciotupi
160038,arua1261,SMALL,ã c ĩː t,670,galuciotupi
160039,gavi1246,SMALL,c í/i c i í/i t,670,galuciotupi
160040,juru1256,SMALL,ʃ ĩ́/ĩ ʃ ĩ,672,galuciotupi
160041,karo1305,SMALL,ʔ ĩ t t e m,674,galuciotupi
160042,kari1311,SMALL,ʔ ĩ n ã,673,galuciotupi
160043,saki1248,SMALL,s ĩː t,670,galuciotupi
160044,puru1264,SMALL,ʃ i n ĩ n ĩ,678,galuciotupi
160045,suru1262,SMALL,ʃ ĩː n,669,galuciotupi
160046,tapi1254,SMALL,ã h ɨ t,670,galuciotupi
160047,tupa1250,SMALL,s i n,669,galuciotupi
160048,wayo1238,SMALL,n ĩ n,669,galuciotupi
160049,mund1330,SMALL,p ĩ́/ĩ t m a,676,galuciotupi
160050,para1311,SMALL,m i ʃ i,677,galuciotupi
160051,urub1250,SMALL,t a ʔ ɨ ɾ + m i,679,galuciotupi
160052,awet1244,SMALL,m a ts ũ ʔ j ɨ t,671,galuciotupi
160053,sate1243,SMALL,k u ɾ iː n,669,galuciotupi
160054,maku1278,SMALL,ʔ ɨ ɾ u i + iː,675,galuciotupi
160055,awet1244,WOMAN,k u j ã,869,galuciotupi
160056,para1311,WOMAN,k u ɲ a,869,galuciotupi
160057,puru1264,WOMAN,p a k o j a,869,galuciotupi
160058,tapi1254,WOMAN,k o t j ɨ,869,galuciotupi
160059,urub1250,WOMAN,k ũ j ã,869,galuciotupi
160060,akun1241,WOMAN,a ɾ a m i ɾ a,867,galuciotupi
160061,maku1278,WOMAN,a ɾ ã p ĩ j ã,867,galuciotupi
160062,saki1248,WOMAN,a ɾ a m i ɾ a,867,galuciotupi
160063,tupa1250,WOMAN,a ɾ a m i ɾ ã,867,galuciotupi
160064,wayo1238,WOMAN,ã ɾ ã m ĩ ɾ ã,867,galuciotupi
160065,arua1261,WOMAN,β ã dz e t,868,galuciotupi
160066,gavi1246,WOMAN,β ã dz e t,868,galuciotupi
160067,suru1262,WOMAN,β á/a ɬ e t,868,galuciotupi
160068,juru1256,WOMAN,i í/i dʒ a,870,galuciotupi
160069,sate1243,WOMAN,h a ɾ ɨ p o ɾ i a,874,galuciotupi
160070,mund1330,WOMAN,a j á/a tʃ á/a t,873,galuciotupi
160071,karo1305,WOMAN,m a ʔ p ə j,872,galuciotupi
160072,kari1311,WOMAN,e j + p a t,871,galuciotupi
160073,arua1261,MAN,β oː j,459,galuciotupi
160074,gavi1246,MAN,ô/o ò/o j,459,galuciotupi
160075,suru1262,MAN,oː j,459,galuciotupi
160076,suru1262,MAN,óó/oː j,459,galuciotupi
160077,akun1241,MAN,n a k u,458,galuciotupi
160078,maku1278,MAN,n ã k o β o t,458,galuciotupi
160079,saki1248,MAN,n a k o p,458,galuciotupi
160080,para1311,MAN,k u i m b a ʔ e,464,galuciotupi
160081,juru1256,MAN,s e n á/a h í/i,461,galuciotupi
160082,urub1250,MAN,s a w a ʔ e,467,galuciotupi
160083,awet1244,MAN,a ɨ t e,460,galuciotupi
160084,maku1278,MAN,i h a j n i a,469,galuciotupi
160085,mund1330,MAN,a ŋ ó/o k á/a t k á/a t,463,galuciotupi
160086,wayo1238,MAN,ŋ g w a j t k ɨ p,468,galuciotupi
160087,tupa1250,MAN,o k i o,466,galuciotupi
160088,karo1305,MAN,m a ʔ w ɨ t,462,galuciotupi
160089,puru1264,MAN,a b ɨ t ʔ a j,465,galuciotupi
160090,kari1311,MAN,o t a,460,galuciotupi
160091,akun1241,PERSON,a o tʃ e,573,galuciotupi
160092,saki1248,PERSON,a o s e,573,galuciotupi
160093,para1311,PERSON,a v a,580,galuciotupi
160094,tapi1254,PERSON,ã w ã,580,galuciotupi
160095,urub1250,PERSON,a w a,580,galuciotupi
160096,wayo1238,PERSON,a o t e + n ã,573,galuciotupi
160097,arua1261,PERSON,p ã d e ɾ e,574,galuciotupi
160098,gavi1246,PERSON,p a d e ɾ è/e,574,galuciotupi
160099,puru1264,PERSON,d e d e,573,galuciotupi
160100,suru1262,PERSON,p a í/i t eː ɾ,574,galuciotupi
160101,maku1278,PERSON,k i t e ʔ,579,galuciotupi
160102,tupa1250,PERSON,k i ɾ e,579,galuciotupi
160103,awet1244,PERSON,m õ ʔ a t,575,galuciotupi
160104,sate1243,PERSON,m iː t,575,galuciotupi
160105,juru1256,PERSON,d u b i á/a,576,galuciotupi
160106,karo1305,PERSON,i ʔ t ə,578,galuciotupi
160107,kari1311,PERSON,p ɨ e s o,577,galuciotupi
160108,arua1261,FISH,b o l í/i p,264,galuciotupi
160109,gavi1246,FISH,b o l í/i p,264,galuciotupi
160110,karo1305,FISH,i p,266,galuciotupi
160111,kari1311,FISH,ʔ i p,266,galuciotupi
160112,maku1278,FISH,p o t k a p,264,galuciotupi
160113,puru1264,FISH,ʔ ɨ p ʔ a j,265,galuciotupi
160114,suru1262,FISH,m o ɾ í/i p,264,galuciotupi
160115,suru1262,FISH,m o ɾ í/i w aː,264,galuciotupi
160116,tupa1250,FISH,i p o t,268,galuciotupi
160117,wayo1238,FISH,i β o j t,269,galuciotupi
160118,akun1241,FISH,k o j t p i t,263,galuciotupi
160119,awet1244,FISH,p i ɾ a ʔ ɨ t,265,galuciotupi
160120,juru1256,FISH,p i tʃ a,265,galuciotupi
160121,maku1278,FISH,p i ɾ a,265,galuciotupi
160122,saki1248,FISH,k ɨ j p i t,263,galuciotupi
160123,para1311,FISH,p i ɾ a,265,galuciotupi
160124,tapi1254,FISH,h i p i ɾ ã,265,galuciotupi
160125,urub1250,FISH,p i ɾ a,265,galuciotupi
160126,mund1330,FISH,a ʃ i m á/a,267,galuciotupi
160127,maku1278,BIRD,m õ k i ɾ a,57,galuciotupi
160128,saki1248,BIRD,õ k ɨ ɾ a,57,galuciotupi
160129,para1311,BIRD,g w ɨ ɾ a,64,galuciotupi
160130,tapi1254,BIRD,w ɨ ɾ ã h i,64,galuciotupi
160131,urub1250,BIRD,w ɨ ɾ a,64,galuciotupi
160132,wayo1238,BIRD,ɲ ũ k ɨ ɾ a,57,galuciotupi
160133,arua1261,BIRD,ĩ́/ĩ d ɨ t,58,galuciotupi
160134,gavi1246,BIRD,ĩ́/ĩ d ĩ́/ĩ ĩ t,58,galuciotupi
160135,suru1262,BIRD,ĩ́/ĩ j ɨː t,67,galuciotupi
160136,mund1330,BIRD,w á/a s ə̃,63,galuciotupi
160137,awet1244,BIRD,k a ɾ a ʔ ɨ p u t,59,galuciotupi
160138,sate1243,BIRD,w e i t a,66,galuciotupi
160139,tupa1250,BIRD,k ɨ j a m ʔ i ɾ i,68,galuciotupi
160140,akun1241,BIRD,p i ɾ e,57,galuciotupi
160141,karo1305,BIRD,ĩ j a + ʔ ɨ p,62,galuciotupi
160142,puru1264,BIRD,m a ʃ a j ã,65,galuciotupi
160143,juru1256,BIRD,u ʃ í/i ʃ í/i,60,galuciotupi
160144,kari1311,BIRD,p a p ɨ d n ã,61,galuciotupi
160145,akun1241,DOG,a m e k o,180,galuciotupi
160146,arua1261,DOG,n e k ó/o,181,galuciotupi
160147,kari1311,DOG,õ m b a k ɨ,180,galuciotupi
160148,maku1278,DOG,a m ẽ k o,180,galuciotupi
160149,saki1248,DOG,a m e k o,180,galuciotupi
160150,puru1264,DOG,a m e k o,180,galuciotupi
160151,tupa1250,DOG,a m ẽ k o,180,galuciotupi
160152,wayo1238,DOG,a m ẽ k o,180,galuciotupi
160153,gavi1246,DOG,á/a w ɨ l ɨ,183,galuciotupi
160154,suru1262,DOG,á/a w ɨ ɾ ɨ,183,galuciotupi
160155,para1311,DOG,j a g w a,187,galuciotupi
160156,urub1250,DOG,j a w a ɾ,187,galuciotupi
160157,maku1278,DOG,a w a ɾ e,188,galuciotupi
160158,juru1256,DOG,a p í/i,184,galuciotupi
160159,awet1244,DOG,t u w a w a t u,182,galuciotupi
160160,mund1330,DOG,a k í/i ɾ i tʃ é/e,186,galuciotupi
160161,karo1305,DOG,w a w + w a w,185,galuciotupi
160162,akun1241,LOUSE,k ɨ p,457,galuciotupi
160163,arua1261,LOUSE,g i t,457,galuciotupi
160164,awet1244,LOUSE,ʔ a k ɨ p,457,galuciotupi
160165,gavi1246,LOUSE,g i t,457,galuciotupi
160166,juru1256,LOUSE,k ɨ p á/a,457,galuciotupi
160167,kari1311,LOUSE,g e p,457,galuciotupi
160168,maku1278,LOUSE,ŋ g ɨ p,457,galuciotupi
160169,saki1248,LOUSE,k ɨ p,457,galuciotupi
160170,mund1330,LOUSE,k í/i p,457,galuciotupi
160171,sate1243,LOUSE,ŋ ɨ p,457,galuciotupi
160172,para1311,LOUSE,k ɨ,457,galuciotupi
160173,puru1264,LOUSE,t ɨ p,457,galuciotupi
160174,suru1262,LOUSE,ŋ i p,457,galuciotupi
160175,tapi1254,LOUSE,k ɨ p,457,galuciotupi
160176,tupa1250,LOUSE,k ɨ p,457,galuciotupi
160177,urub1250,LOUSE,k ɨ,457,galuciotupi
160178,wayo1238,LOUSE,ã ŋ g ɨ p,457,galuciotupi
160179,karo1305,LOUSE,n ã p,457,galuciotupi
160180,akun1241,TREE,k ɨ p,795,galuciotupi
160181,arua1261,TREE,íí/iː p,795,galuciotupi
160182,awet1244,TREE,ʔ ɨ p,795,galuciotupi
160183,gavi1246,TREE,î/i ì/i p,795,galuciotupi
160184,karo1305,TREE,m a ʔ ɨ p,795,galuciotupi
160185,kari1311,TREE,ʔ e p,795,galuciotupi
160186,maku1278,TREE,k ɨ p,795,galuciotupi
160187,saki1248,TREE,k ɨ p k ɨ b a,795,galuciotupi
160188,mund1330,TREE,ʔ i p,795,galuciotupi
160189,para1311,TREE,ɨ β ɨ ɾ a,797,galuciotupi
160190,puru1264,TREE,w a ʔ ɨ p,795,galuciotupi
160191,suru1262,TREE,íí/iː p,795,galuciotupi
160192,tapi1254,TREE,h ɨ w ɨ ɾ ã,797,galuciotupi
160193,tupa1250,TREE,k ɨ p,795,galuciotupi
160194,urub1250,TREE,ɨ ʔ ɨ,798,galuciotupi
160195,wayo1238,TREE,k ɨ p,795,galuciotupi
160196,juru1256,TREE,ã h ú/u á/a,796,galuciotupi
160197,awet1244,SEED,a ʔ ĩ j,645,galuciotupi
160198,sate1243,SEED,h a ʔ ɨ ŋ,645,galuciotupi
160199,para1311,SEED,t a ʔ ĩ i,645,galuciotupi
160200,tapi1254,SEED,ã h ĩ j,645,galuciotupi
160201,urub1250,SEED,h a ʔ ĩ,645,galuciotupi
160202,arua1261,SEED,k á/a p,644,galuciotupi
160203,gavi1246,SEED,k á/a p,644,galuciotupi
160204,gavi1246,SEED,k á/a à/a p,644,galuciotupi
160205,puru1264,SEED,k a p,644,galuciotupi
160206,suru1262,SEED,i b a k á/a p,644,galuciotupi
160207,akun1241,SEED,k i t,643,galuciotupi
160208,saki1248,SEED,k i t,643,galuciotupi
160209,tupa1250,SEED,k i t,643,galuciotupi
160210,wayo1238,SEED,k i t,643,galuciotupi
160211,mund1330,SEED,t a,650,galuciotupi
160212,mund1330,SEED,d a,650,galuciotupi
160213,juru1256,SEED,b ɨ ɮ á/a,646,galuciotupi
160214,kari1311,SEED,s ɨ p o,647,galuciotupi
160215,maku1278,SEED,tʃ u p a,649,galuciotupi
160216,karo1305,SEED,a ʔ c o t,648,galuciotupi
160217,akun1241,LEAF,t e p,427,galuciotupi
160218,arua1261,LEAF,ts e p,427,galuciotupi
160219,awet1244,LEAF,o p,427,galuciotupi
160220,gavi1246,LEAF,ts e p,427,galuciotupi
160221,juru1256,LEAF,ú/u p á/a,428,galuciotupi
160222,karo1305,LEAF,n a ʔ j o p + c ɨ ʔ,430,galuciotupi
160223,kari1311,LEAF,ʔ e p e s a p,429,galuciotupi
160224,maku1278,LEAF,tʃ eː p,427,galuciotupi
160225,saki1248,LEAF,e p,427,galuciotupi
160226,mund1330,LEAF,t ə p,427,galuciotupi
160227,mund1330,LEAF,d ə p,427,galuciotupi
160228,para1311,LEAF,t o g w e,427,galuciotupi
160229,puru1264,LEAF,t ə p,427,galuciotupi
160230,tapi1254,LEAF,a p,427,galuciotupi
160231,tupa1250,LEAF,h e p,427,galuciotupi
160232,urub1250,LEAF,h o,432,galuciotupi
160233,wayo1238,LEAF,k a ɾ a n d e p,427,galuciotupi
160234,suru1262,LEAF,m ó/o s ĩ́ĩ́/ĩː n,431,galuciotupi
160235,awet1244,ROOT,a p o,599,galuciotupi
160236,maku1278,ROOT,h a p o,599,galuciotupi
160237,maku1278,ROOT,s a p o,599,galuciotupi
160238,mund1330,ROOT,t a̤ b ə́/ə,599,galuciotupi
160239,mund1330,ROOT,n a̤ b ə́/ə,599,galuciotupi
160240,para1311,ROOT,t a p o,599,galuciotupi
160241,urub1250,ROOT,h a p o,599,galuciotupi
160242,akun1241,ROOT,k ɨ b i t a,597,galuciotupi
160243,maku1278,ROOT,ẽ m b i a ʔ,602,galuciotupi
160244,saki1248,ROOT,k ɨ p k i b i s a,597,galuciotupi
160245,tupa1250,ROOT,k ɨ p k ɨ p ʔ i,597,galuciotupi
160246,arua1261,ROOT,p á/a k ʔ a,598,galuciotupi
160247,gavi1246,ROOT,p á/a g a á/a,598,galuciotupi
160248,wayo1238,ROOT,k ɨ j u p e,599,galuciotupi
160249,karo1305,ROOT,a c i b e,599,galuciotupi
160250,suru1262,ROOT,t á/a k õ n,601,galuciotupi
