id,doculect,concept,forms,lexstatid,db
236413,nort2724,ALL,ʦʰ æ ₂₂ j a ₄₂,3,listcognatebenchmark
236414,nort2724,ALL,d a ₄₂ t͡ʂ ɚ ₂₂,8,listcognatebenchmark
236415,sout2730,ALL,s o ₂₁ j i ₂₁,4,listcognatebenchmark
236416,cent2004,ALL,ʨ w a n ₄₂ p u ₅₅,1,listcognatebenchmark
236417,sout2730,ALL,j i ₃₁ s u ₃₃,9,listcognatebenchmark
236418,cent2004,ALL,ʦ a ₃₅ k ɑ ₂₁ ʦ i ₃₃,7,listcognatebenchmark
236419,nort2724,ALL,ʨʰ a ₅₅,10,listcognatebenchmark
236420,nort2724,ALL,ʨ a ₂₄ ʁ o ₂₁ ʦ i ₂₂,7,listcognatebenchmark
236421,nort2724,ALL,d a ₅₅ ŋ w a ₂₂,11,listcognatebenchmark
236422,nort2724,ASH,x w ɛ ₂₂ ɕ y ₅₅ ʁ w a ₁₂,17,listcognatebenchmark
236423,nort2724,ASH,kʰ w a ₅₅ l a ₂₁ ɕ u ₅₅,18,listcognatebenchmark
236424,sout2730,ASH,x w a ₃₁ l a ₄₄ s u ₅₅,18,listcognatebenchmark
236425,sout2730,ASH,s u ₅₅,16,listcognatebenchmark
236426,cent2004,ASH,s u ₅₅,16,listcognatebenchmark
236427,nort2724,ASH,ʂ ɤ ₅₅,16,listcognatebenchmark
236428,nort2724,ASH,x w i ₂₂ ɕ u ₂₄,17,listcognatebenchmark
236429,nort2724,ASH,x w a ₅₅ l o ₂₁ ɕ u ₅₅,18,listcognatebenchmark
236430,nort2724,BARK,d͡ʐ i ₁₂ b i ₂₁,26,listcognatebenchmark
236431,sout2730,BARK,ɕ e n ₅₅ p e ₂₁,28,listcognatebenchmark
236432,cent2004,BARK,t͡ʂ ɯ ₂₁ p e ₂₁,26,listcognatebenchmark
236433,sout2730,BARK,ʦ ɯ ₃₁ p e ₂₁,26,listcognatebenchmark
236434,cent2004,BARK,ʦ ɯ ₃₁ p e ₂₁,26,listcognatebenchmark
236435,nort2724,BARK,d j ɯ ₂₁ b i ₃₅,26,listcognatebenchmark
236436,nort2724,BARK,d j ɯ ₄₃ p i ₂₁,26,listcognatebenchmark
236437,nort2724,BARK,ʥ i ₄₂ ʨ y j ₂₁ q a ₅₅,33,listcognatebenchmark
236438,nort2724,BELLY,ʐ i ₂₁,54,listcognatebenchmark
236439,nort2724,BELLY,ʐ ɚ ₄₂,54,listcognatebenchmark
236440,sout2730,BELLY,p ɯ ₄₄,53,listcognatebenchmark
236441,cent2004,BELLY,f o ₄₄,53,listcognatebenchmark
236442,sout2730,BELLY,f ɤ ₄₄,53,listcognatebenchmark
236443,cent2004,BELLY,f ɤ ₄₄,53,listcognatebenchmark
236444,nort2724,BELLY,f ɚ ₄₂,53,listcognatebenchmark
236445,nort2724,BELLY,f o ₂₄,53,listcognatebenchmark
236446,nort2724,BELLY,x u ₄₄ qʰ o ₂₂,55,listcognatebenchmark
236447,nort2724,BIG,d a ₄₂,62,listcognatebenchmark
236448,nort2724,BIG,d o ₄₂,62,listcognatebenchmark
236449,sout2730,BIG,d o ₄₂,62,listcognatebenchmark
236450,cent2004,BIG,t o w ₄₂,62,listcognatebenchmark
236451,sout2730,BIG,t o ₄₂,62,listcognatebenchmark
236452,cent2004,BIG,t o w ₄₂,62,listcognatebenchmark
236453,nort2724,BIG,d ɔ ₂₁,62,listcognatebenchmark
236454,nort2724,BIG,d a ₄₃,62,listcognatebenchmark
236455,nort2724,BIG,d o ₄₂,62,listcognatebenchmark
236456,nort2724,BIRD,ʦ u ₂₄,66,listcognatebenchmark
236457,nort2724,BIRD,ʦ o ₅₅,66,listcognatebenchmark
236458,sout2730,BIRD,ʦ o ₄₄,66,listcognatebenchmark
236459,cent2004,BIRD,ʦ o w ₃₃,66,listcognatebenchmark
236460,sout2730,BIRD,ʦ o w ₄₄,66,listcognatebenchmark
236461,cent2004,BIRD,ʦ o w ₄₄,66,listcognatebenchmark
236462,nort2724,BIRD,ʦ u ₄₂,66,listcognatebenchmark
236463,nort2724,BIRD,ʦ u ₅₅,66,listcognatebenchmark
236464,nort2724,BIRD,ʦ u ₄₄,66,listcognatebenchmark
236465,nort2724,BITE,ŋ a ₂₄,68,listcognatebenchmark
236466,nort2724,BITE,ŋ a ₄₄,68,listcognatebenchmark
236467,sout2730,BITE,ŋ ɑ ₄₄,68,listcognatebenchmark
236468,cent2004,BITE,ɣ a ŋ ₄₄,67,listcognatebenchmark
236469,sout2730,BITE,ŋ a ₄₄,68,listcognatebenchmark
236470,cent2004,BITE,ɑ̃ ₄₄,68,listcognatebenchmark
236471,nort2724,BITE,ŋ ɔ ₄₂,68,listcognatebenchmark
236472,nort2724,BITE,ɴ a ₅₅,68,listcognatebenchmark
236473,nort2724,BITE,ŋ o ₄₄,68,listcognatebenchmark
236474,nort2724,BLACK,χ e ₂₄,69,listcognatebenchmark
236475,nort2724,BLACK,x ɯ ₅₅,69,listcognatebenchmark
236476,sout2730,BLACK,x ɯ ₄₄,69,listcognatebenchmark
236477,cent2004,BLACK,x ɯ ₄₄,69,listcognatebenchmark
236478,sout2730,BLACK,x ɯ ₄₄,69,listcognatebenchmark
236479,cent2004,BLACK,x ɯ ₄₄,69,listcognatebenchmark
236480,nort2724,BLACK,x ɚ ₄₂,69,listcognatebenchmark
236481,nort2724,BLACK,χ ɯ ₅₅,69,listcognatebenchmark
236482,nort2724,BLACK,x ɯ ₄₄,69,listcognatebenchmark
236483,nort2724,BLOOD,s w a ₂₄,80,listcognatebenchmark
236484,nort2724,BLOOD,s w a ₅₅,80,listcognatebenchmark
236485,sout2730,BLOOD,s w a ₄₄,80,listcognatebenchmark
236486,cent2004,BLOOD,sʰ w a ₄₄,80,listcognatebenchmark
236487,sout2730,BLOOD,s w a ₄₄,80,listcognatebenchmark
