id,doculect,concept,forms,lexstatid,db
182071,amba1263,SKIN,k i + k ɯ b a,2823,grollemundbantu
182072,amba1263,SKY,i + + g u r u,2871,grollemundbantu
182073,amba1263,SLEEP (STATE),n + d a ɲ g a l e,2925,grollemundbantu
182074,amba1263,SMOKE (EXHAUST),m u + i k a,2976,grollemundbantu
182075,amba1263,SNAKE,n + j ɯ k a,3020,grollemundbantu
182076,amba1263,SPEAR,i + t i m m ɯ,3058,grollemundbantu
182077,amba1263,STONE,i + + v a l e,3117,grollemundbantu
182078,amba1263,SUN,m + s a n a,3158,grollemundbantu
182079,amba1263,TAIL,m u + k i r a,3218,grollemundbantu
182080,amba1263,THREE,s a t u,3279,grollemundbantu
182081,amba1263,TONGUE,k i + r e m i,3291,grollemundbantu
182082,amba1263,TOOTH,m + e n ɯ,3315,grollemundbantu
182083,amba1263,TREE,m u + t i,3332,grollemundbantu
182084,amba1263,TWO,w i r i,3374,grollemundbantu
182085,amba1263,URINE,m + k a l i,3401,grollemundbantu
182086,amba1263,WAR,k u + r u a + n a,3587,grollemundbantu
182087,amba1263,WIND,m + p u e g a,3667,grollemundbantu
182088,amba1263,WOMAN,m u + k a l i,3705,grollemundbantu
182089,nyan1304,ANIMAL,ɲ à/a m à/a,1,grollemundbantu
182090,nyan1304,ASH,m ɔ t ɛ́/ɛ,63,grollemundbantu
182091,nyan1304,BED,ŋ k ɩ̀/ɪ ŋ g ɔ̀/ɔ,172,grollemundbantu
182092,nyan1304,BELLY,b ʊ̀/ʊ + r à/a,235,grollemundbantu
182093,nyan1304,BIG,+ k í/i r i,256,grollemundbantu
182094,nyan1304,BITE,+ b ʊ́/ʊ r ɛ,378,grollemundbantu
182095,nyan1304,BLOOD,n c á/a m á/a,404,grollemundbantu
182096,nyan1304,BONE,m ʊ k ú/u a,428,grollemundbantu
182097,nyan1304,BREAST,i b ɛ́/ɛ r ɛ,455,grollemundbantu
182098,nyan1304,CHILD,m w ǎ/a n a,556,grollemundbantu
182099,nyan1304,COME,+ k ú/u r ú/u k a,625,grollemundbantu
182100,nyan1304,COUNT,+ à/a n s a,692,grollemundbantu
182101,nyan1304,DEW,m à/a m ɛ̀/ɛ,702,grollemundbantu
182102,nyan1304,DIE,+ k ú/u s a,748,grollemundbantu
182103,nyan1304,DRINK,+ ɔ̀/ɔ m ɔ,813,grollemundbantu
182104,nyan1304,EAT,+ r á/a,898,grollemundbantu
182105,nyan1304,EGG,ɪ ɩ́/ɪ,918,grollemundbantu
182106,nyan1304,ELEPHANT,n s ù/u ù/u,951,grollemundbantu
182107,nyan1304,FALL,+ h ʊ́/ʊ k a,1036,grollemundbantu
182108,nyan1304,ORGANIC FAT OR OIL,m a k ú/u t a,2430,grollemundbantu
182109,nyan1304,FEATHER,c + ɔ s á/a,1079,grollemundbantu
182110,nyan1304,FINGERNAIL,c + ǎ/a r a,1134,grollemundbantu
182111,nyan1304,FIREWOOD,ʊ k ú/u n i,1200,grollemundbantu
182112,nyan1304,FISH,n c w ɩ̀/ɪ,1244,grollemundbantu
182113,nyan1304,FLY (MOVE THROUGH AIR),+ ɔ̀/ɔ k a,1304,grollemundbantu
182114,nyan1304,FOUR,+ ɲ ɛ̀/ɛ,1340,grollemundbantu
182115,nyan1304,GIVE,+ n í/i ŋ k a,1354,grollemundbantu
182116,nyan1304,GOAT,m ʊ̀/ʊ r à/a ŋ g ɔ̀/ɔ,1408,grollemundbantu
182117,nyan1304,EARTH (SOIL),k w à/a n s í/i,856,grollemundbantu
182118,nyan1304,HEAD,m ʊ n t w ɛ́/ɛ,1474,grollemundbantu
182119,nyan1304,HORN (ANATOMY),i h ɛ́/ɛ m b ɛ́/ɛ,1578,grollemundbantu
182120,nyan1304,HOUSE,n u m b á/a,1604,grollemundbantu
182121,nyan1304,HUNGER,r w ǎ/a k a,1640,grollemundbantu
182122,nyan1304,KNIFE,m w ɛ r ɛ́/ɛ,1833,grollemundbantu
182123,nyan1304,KNOW (SOMETHING),+ s i b a,1893,grollemundbantu
182124,nyan1304,LIVER,ì/i n ì/i,2028,grollemundbantu
182125,nyan1304,MAN,w á/a b ʊ̌/ʊ m ɛ,2124,grollemundbantu
182126,nyan1304,MOON,m w ɛ̌/ɛ r i,2170,grollemundbantu
182127,nyan1304,NAME,r ɩ̌/i n a,2217,grollemundbantu
182128,nyan1304,NECK,ɩ̀/ɪ k ɔ̀/ɔ t ì/i,2284,grollemundbantu
182129,nyan1304,NIGHT,m u t ú/u,2320,grollemundbantu
182130,nyan1304,NOSE,m ɛ̌/ɛ m b ɛ́/ɛ,2356,grollemundbantu
182131,nyan1304,ONE,+ m á/a,2382,grollemundbantu
182132,nyan1304,PERSON,m w ɛ̀/ɛ à/a,2475,grollemundbantu
182133,nyan1304,RAIN (PRECIPITATION),m b ú/u r a,2485,grollemundbantu
182134,nyan1304,ROAD,m w ɛ ŋ g ɛ́/ɛ r ɛ́/ɛ,2522,grollemundbantu
182135,nyan1304,SALT,m ʊ̀/ʊ k w à/a,2594,grollemundbantu
182136,nyan1304,SEE,+ k à/a ɛ,2700,grollemundbantu
182137,nyan1304,SHAME,ŋ k ɛ̀/ɛ n ɛ̀/ɛ,2742,grollemundbantu
182138,nyan1304,SKIN,+ k ɛ̀/ɛ s a,2822,grollemundbantu
182139,nyan1304,SLEEP (STATE),t ɔ r ɔ́/ɔ,2924,grollemundbantu
182140,nyan1304,SMOKE (EXHAUST),m w ɩ̌/i k i,2974,grollemundbantu
182141,nyan1304,STONE,ɪ k ɔ í/i,3125,grollemundbantu
182142,nyan1304,SUN,m w ɩ̌/i ʃ ɩ́/ɪ,3160,grollemundbantu
182143,nyan1304,TAIL,m ʊ k ɩ́/ɪ r a,3217,grollemundbantu
182144,nyan1304,TEN,ɪ k ú/u m i,3254,grollemundbantu
182145,nyan1304,TONGUE,r w ǎ/a m i,3289,grollemundbantu
182146,nyan1304,TOOTH,r ɩ̌/i n ɔ,3315,grollemundbantu
182147,nyan1304,TWO,+ b ɩ́/ɪ,3373,grollemundbantu
182148,nyan1304,URINE,m à/a ʃ ʊ̀/ʊ,3406,grollemundbantu
182149,nyan1304,VILLAGE,ʊ b ʊ́/ʊ ŋ g ʊ́/ʊ,3468,grollemundbantu
182150,nyan1304,WAR,b i t á/a,3586,grollemundbantu
182151,nyan1304,WATER,m ɛ̀/ɛ c à/a,3633,grollemundbantu
182152,nyan1304,WOMAN,m ʊ m ɩ́/ɪ n a,3711,grollemundbantu
182153,budu1250,ANIMAL,n a m a,1,grollemundbantu
182154,budu1250,ARM,k ɔ́/ɔ n d ɔ́/ɔ,40,grollemundbantu
182155,budu1250,ASH,+ s ú/u p ú/u,66,grollemundbantu
182156,budu1250,BARK,ɛ p a p i,114,grollemundbantu
182157,budu1250,BELLY,m b o w a,218,grollemundbantu
182158,budu1250,BIG,u z a,263,grollemundbantu
182159,budu1250,BIRD,m u n o j i,323,grollemundbantu
182160,budu1250,BITE,k u k e t a,359,grollemundbantu
182161,budu1250,BLOOD,m e n i k e,405,grollemundbantu
182162,budu1250,BONE,u h o,432,grollemundbantu
182163,budu1250,BREAST,m a b e e,455,grollemundbantu
182164,budu1250,BURN (SOMETHING),s í/i ó/o k a,504,grollemundbantu
182165,budu1250,CLOUD,+ k ó/o b á/a,584,grollemundbantu
182166,budu1250,DIE,+ w o,749,grollemundbantu
182167,budu1250,DOG,e m v á/a,770,grollemundbantu
182168,budu1250,DRINK,k u m w a,790,grollemundbantu
182169,budu1250,EAR,+ c w é/e í/i,820,grollemundbantu
182170,budu1250,EAT,k u n i n j a,897,grollemundbantu
182171,budu1250,EGG,+ k i í/i,922,grollemundbantu
182172,budu1250,EYE,+ s ó/o,963,grollemundbantu
182173,budu1250,ORGANIC FAT OR OIL,m ɛ n ɛ́/ɛ,2439,grollemundbantu
182174,budu1250,FEATHER,+ a t á/a,1051,grollemundbantu
182175,budu1250,FINGERNAIL,n d a a,1103,grollemundbantu
182176,budu1250,FIRE,n j a a,1165,grollemundbantu
182177,budu1250,FISH,s i p e,1238,grollemundbantu
182178,budu1250,FLY (MOVE THROUGH AIR),+ b u m b ú/u a,1288,grollemundbantu
182179,budu1250,GIVE,+ i n j o,1355,grollemundbantu
182180,budu1250,EARTH (SOIL),e t a k a,860,grollemundbantu
182181,budu1250,HAIR (HEAD),n d i i,1433,grollemundbantu
182182,budu1250,HEAD,m u + t u,1473,grollemundbantu
182183,budu1250,HEAR,+ o k a,1502,grollemundbantu
182184,budu1250,HEART,m o t e m a,1545,grollemundbantu
182185,budu1250,HORN (ANATOMY),+ p a k á/a á/a,1579,grollemundbantu
182186,budu1250,KNEE,u ú/u,1793,grollemundbantu
182187,budu1250,KNOW (SOMETHING),+ e m b é/e a,1887,grollemundbantu
182188,budu1250,LEAF,+ a n é/e,1929,grollemundbantu
182189,budu1250,LEG,m u t e n d i,1989,grollemundbantu
182190,budu1250,LIVER,+ n g í/i,2038,grollemundbantu
182191,budu1250,LOUSE,+ s ɔ́/ɔ k ɔ́/ɔ ɔ,2081,grollemundbantu
182192,budu1250,MAN,g u e,2135,grollemundbantu
182193,budu1250,MOON,u j i,2171,grollemundbantu
182194,budu1250,MOUTH,+ n u,2202,grollemundbantu
182195,budu1250,NAME,i n o,2217,grollemundbantu
182196,budu1250,NECK,e m e j o,2286,grollemundbantu
182197,budu1250,NIGHT,b u t u,2320,grollemundbantu
182198,budu1250,NOSE,m a ɔ,2351,grollemundbantu
182199,budu1250,ONE,m o + n g a n a,2395,grollemundbantu
182200,budu1250,PERSON,t o,2472,grollemundbantu
182201,budu1250,RAIN (PRECIPITATION),+ g b a á/a,2494,grollemundbantu
182202,budu1250,ROAD,ɛ g b a a,2516,grollemundbantu
182203,budu1250,ROOT,+ j o,2564,grollemundbantu
182204,budu1250,SAND,m a s a s a j i,2632,grollemundbantu
182205,budu1250,SEE,+ e n a,2675,grollemundbantu
182206,budu1250,SKIN,+ m b a,2830,grollemundbantu
182207,budu1250,SLEEP (STATE),+ t ɔ ɔ́/ɔ,2924,grollemundbantu
182208,budu1250,SMOKE (EXHAUST),u m w e u,2974,grollemundbantu
182209,budu1250,STONE,i k o p i,3125,grollemundbantu
182210,budu1250,SUN,ɛ p a,3155,grollemundbantu
182211,budu1250,TAIL,+ j ǎ/a,3230,grollemundbantu
182212,budu1250,TONGUE,o l a l a,3298,grollemundbantu
182213,budu1250,TOOTH,m + e n u,3315,grollemundbantu
182214,budu1250,TREE,ɓ o t é/e,3345,grollemundbantu
182215,budu1250,TWO,m b e + p i n i,3379,grollemundbantu
182216,budu1250,WALK,k u k e n d a,3539,grollemundbantu
182217,budu1250,WATER,m e p o,3633,grollemundbantu
182218,budu1250,WOMAN,m + o j i,3721,grollemundbantu
182219,budu1250,ANIMAL,ɲ à/a m à/a,1,grollemundbantu
182220,budu1250,ARM,ɪ k ɔ́/ɔ n d ɔ́/ɔ,40,grollemundbantu
182221,budu1250,ASH,+ s ú/u p ú/u,66,grollemundbantu
182222,budu1250,BARK,ɛ p a p i,114,grollemundbantu
182223,budu1250,BED,b ʊ k w á/a l á/a,185,grollemundbantu
182224,budu1250,BELLY,m b o w a,218,grollemundbantu
182225,budu1250,BIG,+ j a,289,grollemundbantu
182226,budu1250,BIRD,m ú/u n o i,323,grollemundbantu
182227,budu1250,BITE,+ k ɛ̀/ɛ t a,359,grollemundbantu
182228,budu1250,BLOOD,m e n í/i k e,405,grollemundbantu
182229,budu1250,BONE,u h ó/o,432,grollemundbantu
182230,budu1250,BREAST,m a b e e,455,grollemundbantu
182231,budu1250,BURN (SOMETHING),k u n i + j a,529,grollemundbantu
182232,budu1250,CHILD,m w a n á/a,556,grollemundbantu
182233,budu1250,CLOUD,+ k ó/o b á/a,584,grollemundbantu
182234,budu1250,COME,k u n i + k a,639,grollemundbantu
182235,budu1250,DIE,i n g b i o,766,grollemundbantu
182236,budu1250,DOG,ɓ ɛ́/ɛ m v a,770,grollemundbantu
182237,budu1250,DRINK,k u m w a,790,grollemundbantu
182238,budu1250,EAR,u tʃ w é/e í/i,820,grollemundbantu
182239,budu1250,EAT,k u n i n j a,897,grollemundbantu
182240,budu1250,EGG,+ k i í/i,922,grollemundbantu
182241,budu1250,ELEPHANT,t o k u,951,grollemundbantu
182242,budu1250,EYE,m ʊ́/ʊ k a n ɩ́/ɪ + w ɔ + i s ó/o,977,grollemundbantu
182243,budu1250,FACE,m ʊ́/ʊ k a n ɩ́/ɪ + w ɔ + i s ó/o,990,grollemundbantu
182244,budu1250,ORGANIC FAT OR OIL,m ɛ n ɛ́/ɛ,2439,grollemundbantu
182245,budu1250,FEATHER,j a t á/a,1051,grollemundbantu
182246,budu1250,FINGERNAIL,ʊ n d á/a á/a,1103,grollemundbantu
182247,budu1250,FIRE,ɗ j à/a l á/a,1165,grollemundbantu
182248,budu1250,FISH,m u s i p é/e,1238,grollemundbantu
182249,budu1250,GOAT,j a g b o ŋ g ú/u o,1403,grollemundbantu
182250,budu1250,HAIR (HEAD),u n d í/i í/i,1433,grollemundbantu
182251,budu1250,HEART,m ʊ t ɪ m á/a,1545,grollemundbantu
182252,budu1250,HORN (ANATOMY),ɪ p á/a k á/a á/a,1579,grollemundbantu
182253,budu1250,HOUSE,ɪ k á/a a,1607,grollemundbantu
182254,budu1250,INTESTINES,ɓ ʊ̀/ʊ à/a,1655,grollemundbantu
182255,budu1250,KILL,k u n i w a,1747,grollemundbantu
182256,budu1250,KNEE,u w ú/u,1793,grollemundbantu
182257,budu1250,KNIFE,i f a g ó/o,1829,grollemundbantu
182258,budu1250,KNOW (SOMETHING),+ e m b e a,1887,grollemundbantu
182259,budu1250,LEAF,w á/a g b ʊ n d ʊ́/ʊ,1978,grollemundbantu
182260,budu1250,LEG,m ù/u t ì/i n d ì/i,1989,grollemundbantu
182261,budu1250,LIVER,+ n g í/i,2038,grollemundbantu
182262,budu1250,LOUSE,a g b ʊ̌/ʊ k ʊ,2112,grollemundbantu
182263,budu1250,MAN,g ù/u è/e,2135,grollemundbantu
182264,budu1250,MOON,u j í/i,2171,grollemundbantu
182265,budu1250,MOUTH,m ò/o n ù/u,2197,grollemundbantu
182266,budu1250,NAME,i n o,2217,grollemundbantu
182267,budu1250,NECK,+ m i o,2286,grollemundbantu
182268,budu1250,NIGHT,n a ɓ u t ú/u,2320,grollemundbantu
182269,budu1250,NOSE,m ɔ ɔ́/ɔ,2351,grollemundbantu
182270,budu1250,ONE,+ ŋ g a,2395,grollemundbantu
182271,budu1250,PERSON,m o m b í/i,2468,grollemundbantu
182272,budu1250,RAIN (PRECIPITATION),o g b a a,2494,grollemundbantu
182273,budu1250,ROAD,m ʊ g j ɛ́/ɛ n d ɔ,2541,grollemundbantu
182274,budu1250,ROOT,m i j i i,2554,grollemundbantu
182275,budu1250,SALT,m ù/u k w è/e,2594,grollemundbantu
182276,budu1250,SAND,s á/a s á/a ɩ́/ɪ,2632,grollemundbantu
182277,budu1250,SEE,+ e n a,2675,grollemundbantu
182278,budu1250,SEND,+ s è/e s o,2718,grollemundbantu
182279,budu1250,SKIN,ɩ̀/ɪ ŋ g ɔ̀/ɔ ɓ ɔ̀/ɔ,2826,grollemundbantu
182280,budu1250,SLEEP (STATE),t ɔ ɔ́/ɔ,2924,grollemundbantu
182281,budu1250,SMOKE (EXHAUST),m w e í/i,2974,grollemundbantu
182282,budu1250,SNAKE,s ɩ̀/ɪ ɩ́/ɪ,3024,grollemundbantu
182283,budu1250,STONE,ɪ b ǎ/a t ʊ,3126,grollemundbantu
182284,budu1250,SUN,ɛ p a,3155,grollemundbantu
182285,budu1250,TAIL,m ʊ́/ʊ j a,3239,grollemundbantu
182286,budu1250,THREE,+ t ʊ́/ʊ,3277,grollemundbantu
182287,budu1250,TONGUE,ʊ d á/a d á/a,3298,grollemundbantu
182288,budu1250,TOOTH,j e n ú/u,3315,grollemundbantu
182289,budu1250,TREE,m u k a k a,3329,grollemundbantu
182290,budu1250,TWO,+ p ɩ́/ɪ n ɪ,3379,grollemundbantu
182291,budu1250,URINE,m a t ɩ́/ɪ ɪ,3407,grollemundbantu
182292,budu1250,VILLAGE,ɩ̀/ɪ k ʊ̀/ʊ m b ʊ̀/ʊ,3443,grollemundbantu
182293,budu1250,VOMIT,í/i w é/e j o,3492,grollemundbantu
182294,budu1250,WALK,k u k e n d a,3539,grollemundbantu
182295,budu1250,WATER,m è/e p ò/o,3633,grollemundbantu
182296,budu1250,WIND,i h ú/u h u,3673,grollemundbantu
182297,budu1250,WOMAN,m o í/i,3711,grollemundbantu
182298,orok1266,ANIMAL,n + j à/a m à/a,2,grollemundbantu
182299,orok1266,ARM,m ò/o + k ɔ̀/ɔ,36,grollemundbantu
182300,orok1266,ASH,ù/u + b u,99,grollemundbantu
182301,orok1266,BARK,e k u k u,131,grollemundbantu
182302,orok1266,BED,d ì/i + n ɔ̀/ɔ ŋ g ɔ̀/ɔ,172,grollemundbantu
182303,orok1266,BELLY,m + ɛ a,236,grollemundbantu
182304,orok1266,BIG,k ɔ l ɔ,256,grollemundbantu
182305,orok1266,BIRD,ì/i + n ɔ ɔ,340,grollemundbantu
182306,orok1266,BITE,d a,368,grollemundbantu
182307,orok1266,BLOOD,m à/a + c ì/i á/a,392,grollemundbantu
182308,orok1266,BONE,è/e + s é/e,448,grollemundbantu
182309,orok1266,BREAST,d ì/i + b ɛ́/ɛ ɛ̀/ɛ,467,grollemundbantu
182310,orok1266,BURN (SOMETHING),a ŋ g ɛ,498,grollemundbantu
182311,orok1266,CHILD,ŋ w + á/a n à/a,557,grollemundbantu
182312,orok1266,CLOUD,m o t u t u,576,grollemundbantu
182313,orok1266,COME,ɸ ɔ,628,grollemundbantu
182314,orok1266,COUNT,l a ŋ g a,675,grollemundbantu
182315,orok1266,DEW,b è/e + k ɛ d i,734,grollemundbantu
182316,orok1266,DIE,w a,749,grollemundbantu
182317,orok1266,DOG,m + f á/a à/a,779,grollemundbantu
182318,orok1266,DRINK,ŋ w a,790,grollemundbantu
182319,orok1266,EAR,d ì/i + t ó/o ò/o,834,grollemundbantu
182320,orok1266,EAT,d ì/i + d á/a,890,grollemundbantu
182321,orok1266,EGG,m ò/o + c j é/e,942,grollemundbantu
182322,orok1266,ELEPHANT,n + j ɛ̀/ɛ k ù/u,951,grollemundbantu
182323,orok1266,EYE,d ì/i + í/i s ò/o,963,grollemundbantu
182324,orok1266,FACE,b o s o,982,grollemundbantu
182325,orok1266,FALL,k u n d a,1012,grollemundbantu
182326,orok1266,ORGANIC FAT OR OIL,d ì/i + ɔ́/ɔ m í/i,2457,grollemundbantu
182327,orok1266,FEATHER,e s a,1047,grollemundbantu
182328,orok1266,FINGERNAIL,è/e + s à/a s à/a,1137,grollemundbantu
182329,orok1266,FIRE,ŋ w + ɛ a,1192,grollemundbantu
182330,orok1266,FIREWOOD,i w o r i,1231,grollemundbantu
182331,orok1266,FISH,ɲ a m a m a l i b a,1270,grollemundbantu
182332,orok1266,FIVE,b e t a,1277,grollemundbantu
182333,orok1266,FLY (MOVE THROUGH AIR),k o l w a,1324,grollemundbantu
182334,orok1266,FOUR,b e n i,1340,grollemundbantu
182335,orok1266,GIVE,i ɲ ɛ,1355,grollemundbantu
182336,orok1266,GOAT,m + b ó/o d ì/i,1394,grollemundbantu
182337,orok1266,EARTH (SOIL),m o ɲ ɛ r ɛ,879,grollemundbantu
182338,orok1266,HAIR (HEAD),n + j ù/u ŋ g à/a,1460,grollemundbantu
182339,orok1266,HEAD,m ò/o + d ó/o f ò/o,1473,grollemundbantu
182340,orok1266,HEAR,o k a,1502,grollemundbantu
182341,orok1266,HEART,m ò/o + d é/e m à/a,1546,grollemundbantu
182342,orok1266,HORN (ANATOMY),m ò/o + s é/e b á/a,1586,grollemundbantu
182343,orok1266,HOUSE,n + d á/a b ò/o,1615,grollemundbantu
182344,orok1266,HUNGER,n + j a,1634,grollemundbantu
182345,orok1266,INTESTINES,è/e + w ù/u ŋ g é/e,1677,grollemundbantu
182346,orok1266,IRON,e b o,1693,grollemundbantu
182347,orok1266,KILL,b o l o a,1737,grollemundbantu
182348,orok1266,KNEE,d ì/i + b ɔ́/ɔ ŋ g ɔ́/ɔ,1786,grollemundbantu
182349,orok1266,KNIFE,d ì/i + ɛ́/ɛ n d í/i,1832,grollemundbantu
182350,orok1266,KNOW (SOMETHING),i w o a,1902,grollemundbantu
182351,orok1266,LEAF,è/e + á/a n ì/i,1929,grollemundbantu
182352,orok1266,LEG,m ò/o + f á/a ŋ g á/a,2018,grollemundbantu
182353,orok1266,LIVER,d ì/i + b à/a,2049,grollemundbantu
182354,orok1266,LOUSE,ɲ a,2080,grollemundbantu
182355,orok1266,MAN,m o i n a,2128,grollemundbantu
182356,orok1266,MOON,ŋ + g ɔ n d ɛ,2167,grollemundbantu
182357,orok1266,MOUTH,ò/o + à/a n á/a,2197,grollemundbantu
182358,orok1266,NAME,d ì/i + í/i n à/a,2218,grollemundbantu
182359,orok1266,NAVEL,d ì/i + t ɛ́/ɛ ŋ g ù/u,2239,grollemundbantu
182360,orok1266,NECK,d ì/i + b ɔ̀/ɔ d ì/i,2298,grollemundbantu
182361,orok1266,NIGHT,b ù/u + d i t e,2344,grollemundbantu
182362,orok1266,NOSE,m ò/o + f ì/i k í/i,2378,grollemundbantu
182363,orok1266,ONE,e j ɔ k ɔ,2390,grollemundbantu
182364,orok1266,PERSON,m ò/o + t ò/o,2473,grollemundbantu
182365,orok1266,RAIN (PRECIPITATION),m + b ú/u à/a,2486,grollemundbantu
182366,orok1266,ROAD,n + j ì/i á/a,2528,grollemundbantu
182367,orok1266,ROOT,m u r i,2554,grollemundbantu
182368,orok1266,SALT,i + k w a,2593,grollemundbantu
182369,orok1266,SAND,ɲ a ŋ g a,2635,grollemundbantu
182370,orok1266,SEE,d ɛ̀/ɛ + ɛ́/ɛ n ɛ̀/ɛ,2675,grollemundbantu
182371,orok1266,SEND,l o m a,2710,grollemundbantu
182372,orok1266,SHAME,i s ɔ s ɔ,2762,grollemundbantu
182373,orok1266,SING,k ɔ n ɔ,2770,grollemundbantu
182374,orok1266,SKIN,ɲ o l o,2858,grollemundbantu
182375,orok1266,SKY,ŋ w + a d o b a,2912,grollemundbantu
182376,orok1266,SLEEP (STATE),i j ɔ,2931,grollemundbantu
182377,orok1266,SMOKE (EXHAUST),m o t u t u,2979,grollemundbantu
182378,orok1266,SNAKE,n + j ɔ́/ɔ ɔ̀/ɔ,3020,grollemundbantu
182379,orok1266,SPEAR,d ì/i + k ɔ̀/ɔ ŋ g ɔ́/ɔ,3056,grollemundbantu
182380,orok1266,STEAL,u b e,3081,grollemundbantu
182381,orok1266,STONE,w à/a + á/a d è/e,3149,grollemundbantu
182382,orok1266,SUN,l o b a,3155,grollemundbantu
182383,orok1266,TAIL,m ò/o + k ò/o n d ó/o,3220,grollemundbantu
182384,orok1266,TEN,d o n d a r o,3271,grollemundbantu
182385,orok1266,THREE,b e j a r o,3281,grollemundbantu
182386,orok1266,TONGUE,ì/i + j é/e m è/e,3290,grollemundbantu
182387,orok1266,TOOTH,d ì/i + s ò/o ŋ g á/a,3313,grollemundbantu
182388,orok1266,TREE,b ò/o + d é/e,3350,grollemundbantu
182389,orok1266,TWO,b e b a,3373,grollemundbantu
182390,orok1266,URINE,m + í/i n j á/a d í/i,3417,grollemundbantu
182391,orok1266,VILLAGE,m ò/o + k í/i,3475,grollemundbantu
182392,orok1266,VOMIT,j o a,3490,grollemundbantu
182393,orok1266,WALK,d ì/i + k ɛ̀/ɛ n d ɛ̀/ɛ,3539,grollemundbantu
182394,orok1266,WAR,b + ì/i d á/a,3586,grollemundbantu
182395,orok1266,WATER,m à/a + l í/i b á/a,3634,grollemundbantu
182396,orok1266,WIND,ŋ g u ŋ g a,3668,grollemundbantu
182397,orok1266,WOMAN,ŋ w + á/a d á/a n à/a,3724,grollemundbantu
182398,orok1266,ANIMAL,ɲ a m a,1,grollemundbantu
182399,orok1266,ARM,m o k ɔ,30,grollemundbantu
182400,orok1266,ASH,m b u,59,grollemundbantu
182401,orok1266,BARK,e k u k u,131,grollemundbantu
182402,orok1266,BED,l i n ɔ ŋ g ɔ,172,grollemundbantu
182403,orok1266,BELLY,m e a,208,grollemundbantu
182404,orok1266,BIG,k ɔ l ɔ,256,grollemundbantu
182405,orok1266,BIRD,i n ɔ,318,grollemundbantu
182406,orok1266,BITE,d a,368,grollemundbantu
182407,orok1266,BLOOD,m a k i a,396,grollemundbantu
182408,orok1266,BONE,e s e,422,grollemundbantu
182409,orok1266,BREAST,d i b ɛ,456,grollemundbantu
182410,orok1266,BURN (SOMETHING),j a ŋ g a,498,grollemundbantu
182411,orok1266,CHILD,ŋ a n a,556,grollemundbantu
182412,orok1266,CLOUD,e k u t u k u t u,620,grollemundbantu
182413,orok1266,COME,f ɔ,628,grollemundbantu
182414,orok1266,COUNT,l a ŋ g a,675,grollemundbantu
182415,orok1266,DEW,b e k ɛ l i,745,grollemundbantu
182416,orok1266,DIE,w a,749,grollemundbantu
182417,orok1266,DOG,m g b a,772,grollemundbantu
182418,orok1266,DRINK,ɲ u a,791,grollemundbantu
