id,doculect,concept,forms,lexstatid,db
230418,culi1244,SUN,m a h i,739,kahd
230419,paum1247,SUN,m a h i,739,kahd
230420,suru1263,SUN,m a s i c i,741,kahd
230421,kana1291,SUN,tʃ a ŋ,740,kahd
230422,deni1241,TWO,p a m a,796,kahd
230423,jama1261,TWO,ɸ a m a,796,kahd
230424,culi1244,TWO,p a m a,796,kahd
230425,suru1263,TWO,o h a m a,796,kahd
230426,amar1274,TWO,m/b o t t a ʔ,796,kahd
230427,deni1241,WATER,p a ts u,821,kahd
230428,deni1241,WATER,pʰ a,821,kahd
230429,jama1261,WATER,ɸ a h a,821,kahd
230430,culi1244,WATER,p a tsʰ o,821,kahd
230431,culi1244,WATER,pʰ a h a,821,kahd
230432,paum1247,WATER,p a h a,821,kahd
230433,suru1263,WATER,b a m i,821,kahd
230434,amar1274,WATER,w ẽ ʔ ẽ j̃,820,kahd
230435,deni1241,TURTLE,tsʰ i r i,794,kahd
230436,jama1261,TURTLE,s i r e,794,kahd
230437,culi1244,TURTLE,tsʰ i ɾ i,794,kahd
230438,paum1247,TURTLE,s i r i,794,kahd
230439,suru1263,TURTLE,k u w a s a,795,kahd
230440,deni1241,ANT,j o m o,19,kahd
230441,deni1241,ANT,m a p o,20,kahd
230442,deni1241,ANT,k a p o s h i r i,22,kahd
230443,deni1241,ANT,m e ʔ i,23,kahd
230444,jama1261,ANT,m a ɸ o,20,kahd
230445,jama1261,ANT,m e m e,21,kahd
230446,culi1244,ANT,d a tsʰ a,18,kahd
230447,culi1244,ANT,j o m o,19,kahd
230448,culi1244,ANT,m a p o,20,kahd
230449,culi1244,ANT,m ɛ ʔ i,23,kahd
230450,paum1247,ANT,m a ɸ o,20,kahd
230451,paum1247,ANT,k a p o h i,22,kahd
230452,suru1263,ANT,d a s a ɾ i,18,kahd
230453,jama1261,ANT,t a k a s i r i,18,kahd
230454,suru1263,ANT,t a k a s i ɾ i,18,kahd
230455,deni1241,ANTEATER,m o d o,24,kahd
230456,jama1261,ANTEATER,m o d o,24,kahd
230457,culi1244,ANTEATER,m o d o,24,kahd
230458,culi1244,ANTEATER,h o j a w a,27,kahd
230459,paum1247,ANTEATER,h i β a,25,kahd
230460,suru1263,ANTEATER,dʒ u k i t ɛ ɾ i dʒ a,26,kahd
230461,jama1261,ACAI PALM,ɸ a r e,4,kahd
230462,culi1244,ACAI PALM,p a ɾ a ʔ i,4,kahd
230463,paum1247,ACAI PALM,p a r a i,4,kahd
230464,suru1263,ACAI PALM,h a ɾ a m i,4,kahd
230465,deni1241,ACAI PALM,m a r a k a,5,kahd
230466,deni1241,BAMBOO,h a d o,49,kahd
230467,deni1241,BAMBOO,a p i,51,kahd
230468,jama1261,BAMBOO,h a d o,49,kahd
230469,jama1261,BAMBOO,a ɸ i,51,kahd
230470,culi1244,BAMBOO,h a d o,49,kahd
230471,culi1244,BAMBOO,t o t o ɾ ɛ,50,kahd
230472,culi1244,BAMBOO,a p i,51,kahd
230473,paum1247,BAMBOO,h a d o,49,kahd
230474,deni1241,BARK,e t e r o,54,kahd
230475,jama1261,BARK,a t o r i,55,kahd
230476,culi1244,BARK,ɛ t ɛ ɾ o,54,kahd
230477,suru1263,BARK,a s i h i,56,kahd
230478,paum1247,BARK,a s a ɸ i,56,kahd
230479,deni1241,BE ANGRY,h a m i ʔ e,62,kahd
230480,jama1261,BE ANGRY,h a m i n i,62,kahd
230481,jama1261,BE ANGRY,j a w a,63,kahd
230482,paum1247,BE ANGRY,k a j a β a,63,kahd
230483,suru1263,BE ANGRY,j a w a,63,kahd
230484,paum1247,BURN (INJURY),h a ɗ i,122,kahd
230485,deni1241,BE HUNGRY,p e m i,64,kahd
230486,jama1261,BE HUNGRY,ɸ i m i h a,64,kahd
230487,culi1244,BE HUNGRY,p ɛ m i,64,kahd
230488,paum1247,BE HUNGRY,β a i ʔ a m i,65,kahd
230489,deni1241,BEE,h i j i,71,kahd
230490,jama1261,BEE,h i j i,71,kahd
230491,culi1244,BEE,h i j i,71,kahd
230492,suru1263,BEE,m u k u kʷ a,72,kahd
230493,deni1241,BELCH,d e,75,kahd
230494,culi1244,BELCH,d ɛ ɾ ɛ ɾ ɛ,74,kahd
230495,deni1241,BITTER,b i d a r o,87,kahd
230496,jama1261,BITTER,b i d a r o,87,kahd
230497,culi1244,BITTER,b i d a,87,kahd
230498,deni1241,BLOOD,a m a,93,kahd
230499,jama1261,BLOOD,a m e,93,kahd
230500,culi1244,BLOOD,a m a,93,kahd
230501,paum1247,BLOOD,a m a,93,kahd
230502,suru1263,BLOOD,a m aː,93,kahd
230503,kana1291,BLOOD,m i m i,93,kahd
230504,deni1241,BRANCH,i n i,106,kahd
230505,jama1261,BRANCH,i n i,106,kahd
230506,culi1244,BRANCH,i n i,106,kahd
230507,suru1263,BRANCH,i n i,106,kahd
230508,deni1241,BREAK (DESTROY OR GET DESTROYED),b a k a,108,kahd
230509,deni1241,BREAK (DESTROY OR GET DESTROYED),d o b e,109,kahd
230510,jama1261,BREAK (DESTROY OR GET DESTROYED),b a k a,108,kahd
230511,paum1247,BREAK (DESTROY OR GET DESTROYED),o b a,109,kahd
230512,suru1263,BREAK (DESTROY OR GET DESTROYED),o b o,109,kahd
230513,suru1263,BREAK (DESTROY OR GET DESTROYED),k a w a ɾ u,110,kahd
230514,suru1263,BREAK (DESTROY OR GET DESTROYED),k a w a,110,kahd
230515,amar1274,BREAK (DESTROY OR GET DESTROYED),s a k,107,kahd
230516,deni1241,BREAST,j o h o r i,112,kahd
230517,jama1261,BREAST,j o h a r i,112,kahd
230518,culi1244,BREAST,b a kʰ o,111,kahd
230519,culi1244,BREAST,j o h o ɾ i,112,kahd
230520,paum1247,BREAST,j o h o,112,kahd
230521,suru1263,BREAST,j o h o,112,kahd
230522,deni1241,YAM,b i h a,850,kahd
230523,jama1261,YAM,b i h a,850,kahd
230524,culi1244,YAM,b i h a,850,kahd
230525,suru1263,YAM,uː s ə,852,kahd
230526,suru1263,YAM,a h a z u b i,853,kahd
230527,kana1291,YAM,m a k u n a,851,kahd
230528,jama1261,CASHEW,w i n i k a,134,kahd
230529,suru1263,CASHEW,a j o w a,135,kahd
230530,suru1263,CASHEW,i n i k a,134,kahd
230531,suru1263,CASHEW,a z u w a,136,kahd
230532,deni1241,CASHEW,z u p a t i,133,kahd
230533,jama1261,CATCH,w a t a,139,kahd
230534,paum1247,CATCH,g a t̪ʰ i,139,kahd
230535,suru1263,CATCH,g a t a,139,kahd
230536,deni1241,CHEEK,e b e t h e,143,kahd
230537,jama1261,CHEEK,e b e t e,143,kahd
230538,culi1244,CHEEK,ɛ b ɛ t̪ʰ ɛ,143,kahd
230539,deni1241,CHEST,b a kʰ o,144,kahd
230540,jama1261,CHEST,b a k i,144,kahd
230541,culi1244,CHEST,b a kʰ o,144,kahd
230542,paum1247,CHEST,m a kʰ o + ʔ i n i,145,kahd
230543,paum1247,CHEST,m a kʰ o + ʔ i n i,145,kahd
230544,deni1241,NEAR,b o k o,507,kahd
230545,deni1241,NEAR,v a h i r a d e,509,kahd
230546,culi1244,NEAR,b o k o,507,kahd
230547,paum1247,NEAR,m aː k a r i,508,kahd
230548,paum1247,NEAR,ʔ d i h a n ia,510,kahd
230549,paum1247,NEAR,i ʔ oa r i n i,511,kahd
230550,jama1261,FRIEND,t e s e,323,kahd
230551,culi1244,FRIEND,t ɛ tsʰ ɛ,323,kahd
230552,deni1241,COUGH,t̪ʰ o h o,177,kahd
230553,jama1261,COUGH,t o h o,177,kahd
230554,culi1244,COUGH,t̪ʰ o h o,177,kahd
230555,paum1247,COUGH,o t o h o,177,kahd
230556,suru1263,COUGH,t o h o,177,kahd
230557,deni1241,DEER,b a d o,192,kahd
230558,jama1261,DEER,b a t o,192,kahd
230559,culi1244,DEER,b a d o,192,kahd
230560,suru1263,DEER,z uː m i,193,kahd
230561,kana1291,DEER,b a tʃ i,192,kahd
230562,deni1241,PATTERN,h a n o,555,kahd
230563,culi1244,PATTERN,h a n o,555,kahd
230564,deni1241,DRY,h o k o,216,kahd
230565,deni1241,DRY,k u k u t u n a d e,218,kahd
230566,jama1261,DRY,h o k o r i,216,kahd
230567,culi1244,DRY,h o k o,216,kahd
230568,suru1263,DRY,g a h u,217,kahd
230569,suru1263,DRY,k a s ɨ ɾ u,219,kahd
230570,suru1263,DRY,k a s a k a ɾ i,220,kahd
230571,deni1241,EAR,w a r i b o,226,kahd
230572,culi1244,EAR,a ɾ i b o,226,kahd
230573,paum1247,EAR,m o r o b o,226,kahd
230574,paum1247,EAR,n a r a b i,227,kahd
230575,suru1263,EAR,w a ɾ o b a,226,kahd
230576,deni1241,EARTHWORM,tsʰ o m i,230,kahd
230577,jama1261,EARTHWORM,s o m i,230,kahd
230578,culi1244,EARTHWORM,tsʰ o m i,230,kahd
230579,suru1263,EARTHWORM,s o m i,230,kahd
230580,suru1263,EARTHWORM,s ʊː m i,230,kahd
230581,deni1241,ELECTRIC EEL,m i n a t i,243,kahd
230582,culi1244,ELECTRIC EEL,m i n a t i,243,kahd
230583,paum1247,ELECTRIC EEL,m i n a ɗ i,243,kahd
230584,suru1263,ELECTRIC EEL,h ʊː s u t i,244,kahd
230585,deni1241,EXCHANGE,m a n a k o,245,kahd
230586,jama1261,EXCHANGE,m a n a k o,245,kahd
230587,culi1244,EXCHANGE,m a n a k o,245,kahd
230588,suru1263,FAN (OBJECT),s aː d ʊ w i,255,kahd
230589,jama1261,FATHER,a b i,265,kahd
230590,culi1244,FATHER,a b i,265,kahd
230591,paum1247,FATHER,b i ʔ i,267,kahd
230592,suru1263,FATHER,a b i,265,kahd
230593,suru1263,FATHER,a h a d i,268,kahd
230594,deni1241,FATHER,a b i,265,kahd
230595,amar1274,FATHER,p a g ŋ,264,kahd
230596,kana1291,FATHER,p a m a,266,kahd
230597,jama1261,PATERNAL UNCLE (FATHER'S BROTHER),b a d i s e,552,kahd
230598,paum1247,PATERNAL UNCLE (FATHER'S BROTHER),b a d i a,552,kahd
230599,deni1241,PATERNAL AUNT (FATHER'S SISTER),a tsʰ o,551,kahd
230600,deni1241,PATERNAL AUNT (FATHER'S SISTER),m a tsʰ o d i n i,551,kahd
230601,jama1261,PATERNAL AUNT (FATHER'S SISTER),a s o,551,kahd
230602,culi1244,PATERNAL AUNT (FATHER'S SISTER),a tsʰ o,551,kahd
230603,culi1244,PATERNAL AUNT (FATHER'S SISTER),m a tsʰ o d i n i,551,kahd
230604,paum1247,PATERNAL AUNT (FATHER'S SISTER),ʔ a a s o,551,kahd
230605,paum1247,PATERNAL AUNT (FATHER'S SISTER),m a s o d i n i,551,kahd
230606,suru1263,PATERNAL AUNT (FATHER'S SISTER),a s o,551,kahd
230607,deni1241,FAECES (EXCREMENT),i j o,249,kahd
230608,jama1261,FAECES (EXCREMENT),i j o,249,kahd
230609,culi1244,FAECES (EXCREMENT),i j o,249,kahd
230610,paum1247,FAECES (EXCREMENT),i j o,249,kahd
230611,suru1263,FAECES (EXCREMENT),i j o,249,kahd
230612,suru1263,FAECES (EXCREMENT),iː dʒ u,250,kahd
230613,jama1261,FOOD,j a m a t a,309,kahd
230614,culi1244,FOOD,j a m a t a p a,309,kahd
230615,suru1263,FOOD,a h a,310,kahd
230616,jama1261,FOOD,t a ɸ e,309,kahd
230617,culi1244,FOOD,t a p a ɾ i,309,kahd
230618,suru1263,FOOD,z aː m a + h a w aː ɾ u,311,kahd
230619,suru1263,FOOD,z aː m a + h a w aː ɾ u,311,kahd
230620,amar1274,FOOD,a j p o,308,kahd
230621,deni1241,TAKE,d a m a,750,kahd
230622,jama1261,TAKE,d a m a,750,kahd
230623,suru1263,TAKE,a g a,751,kahd
230624,deni1241,GROUND,n a m i,355,kahd
230625,culi1244,GROUND,n a m i,355,kahd
230626,paum1247,GROUND,n a m i,355,kahd
230627,deni1241,GUAN,d a p o,357,kahd
230628,jama1261,GUAN,d a ɸ o,357,kahd
230629,culi1244,GUAN,d a p o,357,kahd
230630,suru1263,GUAN,d a h o,357,kahd
230631,deni1241,HAIR,k o n e,358,kahd
230632,jama1261,HAIR,k o n e,358,kahd
230633,culi1244,HAIR,k o n a,358,kahd
230634,suru1263,HAIR,k o n a,358,kahd
230635,suru1263,HAIR,k a s u k ɨ,360,kahd
230636,paum1247,HAIR,a ɸ a,359,kahd
230637,deni1241,HAMMOCK,pʰ o ʔ i,361,kahd
230638,jama1261,HAMMOCK,j i ɸ o,362,kahd
230639,culi1244,HAMMOCK,pʰ o ʔ i,361,kahd
230640,suru1263,HAMMOCK,h o w i,363,kahd
230641,deni1241,HEAD,t a t i,373,kahd
230642,jama1261,HEAD,t a t i,373,kahd
230643,culi1244,HEAD,t a t i,373,kahd
230644,paum1247,HEAD,ɗ a ɗ i,373,kahd
230645,paum1247,HEAD,a t ɨ,373,kahd
230646,paum1247,HEAD,i n a k ɨ,374,kahd
230647,amar1274,HEAD,k u,372,kahd
230648,culi1244,HEART,b o n o kʰ o ɾ i,376,kahd
230649,suru1263,HEART,gʲ a z u b u n i,377,kahd
230650,suru1263,HEART,gʲ ã z u b u n i,377,kahd
230651,paum1247,HEART,k a n a b i d i,377,kahd
230652,deni1241,HEART,v a b u n u kʰ u r i,376,kahd
230653,deni1241,HEAVY,k a n a h a,378,kahd
230654,culi1244,HEAVY,kʰ a n a h a,378,kahd
230655,paum1247,HEAVY,kʰ a n a,378,kahd
230656,suru1263,HEAVY,k a z a h a,378,kahd
230657,suru1263,HEAVY,k a z a,378,kahd
230658,deni1241,HERE,a h i,379,kahd
230659,jama1261,HERE,a h i,379,kahd
230660,culi1244,HERE,a h i,379,kahd
230661,paum1247,HERE,h i d a,379,kahd
230662,suru1263,HERE,h i a,379,kahd
230663,suru1263,HERE,hʲ aː,379,kahd
230664,deni1241,HERON,h o n o r e,381,kahd
230665,jama1261,HERON,j a w i r o,382,kahd
230666,jama1261,HERON,a n a ɸ i,380,kahd
230667,culi1244,HERON,a n o p i,380,kahd
230668,culi1244,HERON,h o n o ɾ ɛ,381,kahd
230669,paum1247,HERON,j a β i r a,382,kahd
230670,paum1247,HERON,h o n o r i,381,kahd
230671,deni1241,HIGH OR TALL,p o t a h a,384,kahd
230672,culi1244,HIGH OR TALL,p o t a,384,kahd
230673,deni1241,MOUNTAIN OR HILL,a d a m i,495,kahd
230674,jama1261,MOUNTAIN OR HILL,a d a m i,495,kahd
230675,culi1244,MOUNTAIN OR HILL,a d a m i,495,kahd
230676,paum1247,MOUNTAIN OR HILL,a d a m i,495,kahd
230677,suru1263,MOUNTAIN OR HILL,a d a + m i,496,kahd
230678,suru1263,MOUNTAIN OR HILL,a d a + m i,496,kahd
230679,deni1241,POISON,i h a,580,kahd
230680,suru1263,POISON,k a s iː m e n i,581,kahd
230681,deni1241,HOLE,o d i,386,kahd
230682,jama1261,HOLE,h o d i,386,kahd
230683,culi1244,HOLE,o d i,386,kahd
230684,paum1247,HOLE,h o d i,386,kahd
230685,suru1263,HOLE,d a d ɨ,386,kahd
230686,deni1241,HOWLER MONKEY,j a j i ʔ o,398,kahd
230687,jama1261,HOWLER MONKEY,j i k o,399,kahd
230688,culi1244,HOWLER MONKEY,j a j i o,398,kahd
230689,paum1247,HOWLER MONKEY,k a β i n a,400,kahd
230690,suru1263,HOWLER MONKEY,k a n i a,400,kahd
230691,deni1241,LIGHT (RADIATION),p i r i,449,kahd
230692,jama1261,LIGHT (RADIATION),ɸ i r i,449,kahd
230693,culi1244,LIGHT (RADIATION),p i ɾ i,449,kahd
230694,suru1263,LIGHT (RADIATION),h a r a r i,450,kahd
230695,suru1263,LIGHT (RADIATION),d u k u m a,451,kahd
230696,deni1241,INSIDE,b o d i,409,kahd
230697,deni1241,INSIDE,d o r o,410,kahd
230698,jama1261,INSIDE,d o r o,410,kahd
230699,culi1244,INSIDE,b o d i,409,kahd
230700,culi1244,INSIDE,d o ɾ o,410,kahd
230701,paum1247,INSIDE,b o d i,409,kahd
230702,suru1263,INSIDE,h ʊː ɾ i,411,kahd
230703,jama1261,FAT (ORGANIC SUBSTANCE),j a h i,261,kahd
230704,culi1244,FAT (ORGANIC SUBSTANCE),o k i n ɛ,260,kahd
230705,suru1263,FAT (ORGANIC SUBSTANCE),a m u dz ɨ,263,kahd
230706,paum1247,FAT (ORGANIC SUBSTANCE),b a s i n a,262,kahd
230707,deni1241,THING,j a m a,767,kahd
230708,jama1261,THING,j a m a,767,kahd
230709,suru1263,THING,j a m a,767,kahd
230710,suru1263,THING,z aː m a,767,kahd
230711,deni1241,KINGFISHER,kʰ e r e,422,kahd
230712,jama1261,KINGFISHER,k e r e,422,kahd
230713,culi1244,KINGFISHER,d i ɾ o d i ɾ o,421,kahd
230714,culi1244,KINGFISHER,kʰ ɛ ɾ ɛ,422,kahd
230715,paum1247,KINGFISHER,t i r o t i r o,421,kahd
230716,deni1241,MOSQUITO,b i t h a,489,kahd
230717,jama1261,MOSQUITO,b i t a,489,kahd
230718,paum1247,MOSQUITO,b i ʈʰ a,489,kahd
230719,suru1263,MOSQUITO,w a h a ɾ a,488,kahd
230720,suru1263,MOSQUITO,m a h i ɾ i,490,kahd
230721,culi1244,MOSQUITO,w a h a r a,488,kahd
230722,deni1241,MOSQUITO,w a h a r a,488,kahd
230723,jama1261,MOSQUITO,w a h a r o,488,kahd
230724,suru1263,MOSQUITO,w a h a ɾ a,488,kahd
230725,deni1241,LEAF,a pʰ a,435,kahd
230726,jama1261,LEAF,a ɸ e,435,kahd
230727,culi1244,LEAF,a pʰ a,435,kahd
230728,paum1247,LEAF,a ɸ a,435,kahd
230729,suru1263,LEAF,a h a b a,435,kahd
230730,suru1263,LEAF,a h ɨ,436,kahd
230731,amar1274,LEAF,m/b a ʔ,435,kahd
230732,kana1291,LEAF,b a,435,kahd
230733,deni1241,LIVER,a t i,455,kahd
230734,jama1261,LIVER,w a t i,455,kahd
230735,culi1244,LIVER,w a t i,455,kahd
230736,paum1247,LIVER,β a ʔ i,456,kahd
230737,deni1241,MEASURE,n a t h o m e,472,kahd
230738,jama1261,MEASURE,t o m i,472,kahd
230739,culi1244,MEASURE,n a t̪ʰ o m ɛ,472,kahd
230740,deni1241,FLESH OR MEAT,i m a,300,kahd
230741,jama1261,FLESH OR MEAT,i m e,300,kahd
230742,culi1244,FLESH OR MEAT,b a n i + m ɛ kʰ ɛ,299,kahd
230743,culi1244,FLESH OR MEAT,b a n i + m ɛ kʰ ɛ,299,kahd
230744,culi1244,FLESH OR MEAT,i m a,300,kahd
230745,paum1247,FLESH OR MEAT,i m a,300,kahd
230746,suru1263,FLESH OR MEAT,i m e,300,kahd
230747,suru1263,FLESH OR MEAT,ɨ m ɨ,300,kahd
230748,deni1241,MONTH,a b a j i k o,483,kahd
230749,jama1261,MONTH,a b a r i k o,483,kahd
230750,culi1244,MONTH,a b a j i k o,483,kahd
230751,deni1241,MOTHER,a m i,493,kahd
230752,jama1261,MOTHER,a m i,493,kahd
230753,culi1244,MOTHER,a m i,493,kahd
230754,paum1247,MOTHER,m i a,493,kahd
230755,suru1263,MOTHER,a m i j i,493,kahd
230756,suru1263,MOTHER,a m a d i n i,494,kahd
230757,amar1274,MOTHER,n ã ŋ,492,kahd
230758,kana1291,MOTHER,ɲ a m a,493,kahd
230759,deni1241,NAKED,kʰ o r o h i,502,kahd
230760,culi1244,NAKED,k o ɾ o h a,502,kahd
230761,suru1263,NAKED,a m a ɾ a,503,kahd
230762,jama1261,NECK,n a m i d i,513,kahd
230763,culi1244,NECK,m a t̪ʰ o,512,kahd
230764,suru1263,NECK,a s a m i,514,kahd
230765,paum1247,NECK,n a b i d i,513,kahd
230766,deni1241,NECK,m a tʰ o,512,kahd
230767,paum1247,NECK,m a tʰ a,512,kahd
230768,jama1261,NECKLACE,k a s a r o,515,kahd
230769,suru1263,NECKLACE,k a s a ɾ o,515,kahd
230770,deni1241,LEAF SPINE,b e h e,437,kahd
230771,jama1261,LEAF SPINE,b a h i,437,kahd
230772,deni1241,OLD,b o t e,528,kahd
230773,deni1241,OLD,h u r a tʃ a,529,kahd
230774,deni1241,OLD,kʰ a r a v i,531,kahd
230775,deni1241,OLD,h o r a s a,529,kahd
230776,jama1261,OLD,b o t e,528,kahd
230777,culi1244,OLD,b o t ɛ,528,kahd
230778,culi1244,OLD,h a d a i,530,kahd
230779,paum1247,OLD,b o ɗ a,528,kahd
230780,suru1263,OLD,h o s a,529,kahd
230781,suru1263,OLD,h uː s a,529,kahd
230782,deni1241,OLDER SISTER,a s i,532,kahd
230783,jama1261,OLDER SISTER,a d i,532,kahd
230784,culi1244,OLDER SISTER,a ts i,532,kahd
230785,paum1247,OLDER SISTER,ʔ a d i a,532,kahd
230786,deni1241,OWL,b o b o,537,kahd
230787,jama1261,OWL,b o b o,537,kahd
230788,culi1244,OWL,b o b o,537,kahd
230789,paum1247,OWL,β a p ao r i,538,kahd
230790,culi1244,OWL,w a b a,538,kahd
230791,deni1241,OWL,w a b a,538,kahd
230792,jama1261,OWL,w a ɸ a,538,kahd
230793,suru1263,OWL,w a h a,538,kahd
230794,deni1241,PAIN,k o m a,543,kahd
230795,culi1244,PAIN,k o m a,543,kahd
230796,suru1263,PAIN,k o w i,544,kahd
230797,deni1241,PALM TREE,j a n i,545,kahd
230798,deni1241,PALM TREE,j a w a n a,545,kahd
230799,jama1261,PALM TREE,j a n i,545,kahd
230800,jama1261,PALM TREE,j a w a n a,545,kahd
230801,culi1244,PALM TREE,j a n i,545,kahd
230802,culi1244,PALM TREE,j a w a n a,545,kahd
230803,suru1263,PALM TREE,ɨ ɾ ɨ,546,kahd
230804,suru1263,PALM TREE,k o a s a k i,547,kahd
230805,deni1241,PATH OR ROAD,h a w i,553,kahd
230806,jama1261,PATH OR ROAD,h a w i,553,kahd
230807,culi1244,PATH OR ROAD,h a w i,553,kahd
230808,paum1247,PATH OR ROAD,h a g i h i,553,kahd
230809,suru1263,PATH OR ROAD,a g i,554,kahd
230810,deni1241,PIERCE,s a k a,568,kahd
230811,jama1261,PIERCE,s a k a,568,kahd
230812,jama1261,PIERCE,i d a,569,kahd
230813,culi1244,PIERCE,ts a k a,568,kahd
