id,doculect,concept,forms,lexstatid,db
291296,nort2686,FINGERNAIL,t ɯ r ɣ a q,231,savelyevturkic
291297,nort2697,FINGERNAIL,d ɯ r n a ɢ,231,savelyevturkic
291298,bash1264,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291299,chuv1255,FINGERNAIL,tɕ ĭ r n e,231,savelyevturkic
291300,crim1257,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291301,dolg1241,FINGERNAIL,t ɯ ŋ ɯ r a k,231,savelyevturkic
291302,gaga1249,FINGERNAIL,t ɯ r n a k,231,savelyevturkic
291303,kara1467,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291304,kara1465,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291305,kara1464,FINGERNAIL,t ɯ r n a k,231,savelyevturkic
291306,kaza1248,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291307,khak1248,FINGERNAIL,t ɯ r ɣ a χ,231,savelyevturkic
291308,turk1303,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291309,kumy1244,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291310,noga1249,FINGERNAIL,t ɯ r n a q,231,savelyevturkic
291311,sala1264,FINGERNAIL,t ɯ r n a χ,231,savelyevturkic
291312,turk1304,FINGERNAIL,d ɯ r n a q,231,savelyevturkic
291313,tuvi1240,FINGERNAIL,d ɯ r ɣ a q,231,savelyevturkic
291314,yaku1245,FINGERNAIL,t ɯ ŋ ɯ r a χ,231,savelyevturkic
291315,nort2686,FINGERNAIL,t ɯ r b a q,231,savelyevturkic
291316,sout2694,FINGERNAIL,t ɯ r m a χ,231,savelyevturkic
291317,kirg1245,FINGERNAIL,t ɯ r m a q,231,savelyevturkic
291318,west2402,FINGERNAIL,t a r m a q,231,savelyevturkic
291319,shor1247,FINGERNAIL,t ɯ r b a q,231,savelyevturkic
291320,uigh1240,FINGERNAIL,t i r m a q,231,savelyevturkic
291321,nort2686,WE,p i s,805,savelyevturkic
291322,sout2694,WE,b i s,805,savelyevturkic
291323,nort2697,WE,b i z,805,savelyevturkic
291324,bash1264,WE,b e ð,805,savelyevturkic
291325,chuv1255,WE,e b i r,805,savelyevturkic
291326,crim1257,WE,b i z,805,savelyevturkic
291327,dolg1241,WE,b i h i g i,806,savelyevturkic
291328,gaga1249,WE,b i z,805,savelyevturkic
291329,kara1467,WE,b i z,805,savelyevturkic
291330,kara1465,WE,b i z,805,savelyevturkic
291331,kara1464,WE,b i z,805,savelyevturkic
291332,kaza1248,WE,b ĭ z,805,savelyevturkic
291333,khak1248,WE,p ĭ s,805,savelyevturkic
291334,turk1303,WE,b i z,805,savelyevturkic
291335,kirg1245,WE,b i z,805,savelyevturkic
291336,kumy1244,WE,b i z,805,savelyevturkic
291337,noga1249,WE,b i z,805,savelyevturkic
291338,sala1264,WE,p i s e r,805,savelyevturkic
291339,west2402,WE,m ɨ s,805,savelyevturkic
291340,shor1247,WE,p i s,805,savelyevturkic
291341,turk1304,WE,b i z,805,savelyevturkic
291342,tuvi1240,WE,b i s,805,savelyevturkic
291343,uigh1240,WE,b i z,805,savelyevturkic
291344,yaku1245,WE,b i h i g i,806,savelyevturkic
291345,nort2686,I,m e n,378,savelyevturkic
291346,sout2694,I,m e n,378,savelyevturkic
291347,nort2697,I,m æ n,378,savelyevturkic
291348,bash1264,I,m i n,378,savelyevturkic
291349,crim1257,I,m e n,378,savelyevturkic
291350,dolg1241,I,m i n,378,savelyevturkic
291351,gaga1249,I,b æ n,378,savelyevturkic
291352,kara1467,I,m e n,378,savelyevturkic
291353,kara1465,I,m e n,378,savelyevturkic
291354,kara1464,I,m e n,378,savelyevturkic
291355,kaza1248,I,m e n,378,savelyevturkic
291356,khak1248,I,m i n,378,savelyevturkic
291357,turk1303,I,m æ n,378,savelyevturkic
291358,kirg1245,I,m e n,378,savelyevturkic
291359,kumy1244,I,m e n,378,savelyevturkic
291360,noga1249,I,m e n,378,savelyevturkic
291361,sala1264,I,m e n,378,savelyevturkic
291362,west2402,I,m e n,378,savelyevturkic
291363,shor1247,I,m e n,378,savelyevturkic
291364,turk1304,I,m e n,378,savelyevturkic
291365,tuvi1240,I,m e n,378,savelyevturkic
291366,uigh1240,I,m æ n,378,savelyevturkic
291367,yaku1245,I,m i n,378,savelyevturkic
291368,chuv1255,I,e b ĭ,379,savelyevturkic
291369,nort2686,YOU,s l e r,873,savelyevturkic
291370,sout2694,YOU,s l e r,873,savelyevturkic
291371,nort2697,YOU,s i z,872,savelyevturkic
291372,bash1264,YOU,h e ð,872,savelyevturkic
291373,chuv1255,YOU,e z i r,873,savelyevturkic
291374,crim1257,YOU,s i z,872,savelyevturkic
291375,gaga1249,YOU,s i z,872,savelyevturkic
291376,kara1467,YOU,s i z,872,savelyevturkic
291377,kara1465,YOU,s i z,872,savelyevturkic
291378,kara1464,YOU,s i z,872,savelyevturkic
291379,kaza1248,YOU,s ĭ z d e r,872,savelyevturkic
291380,khak1248,YOU,s ĭ r e r,873,savelyevturkic
291381,turk1303,YOU,s i z,872,savelyevturkic
291382,kirg1245,YOU,s i l e r,873,savelyevturkic
291383,kumy1244,YOU,s i z,872,savelyevturkic
291384,noga1249,YOU,s i z,872,savelyevturkic
291385,sala1264,YOU,s e l e r,873,savelyevturkic
291386,west2402,YOU,s i l e r,873,savelyevturkic
291387,shor1247,YOU,s i l e r,873,savelyevturkic
291388,turk1304,YOU,s i z,872,savelyevturkic
291389,tuvi1240,YOU,s i l e r,873,savelyevturkic
291390,uigh1240,YOU,s i z,872,savelyevturkic
291391,yaku1245,YOU,e h i g i,875,savelyevturkic
291392,dolg1241,YOU,e n,874,savelyevturkic
291393,chuv1255,THOU,e z ĭ,740,savelyevturkic
291394,noga1249,THOU,s i z,741,savelyevturkic
291395,nort2686,THOU,s e n,739,savelyevturkic
291396,sout2694,THOU,s e n,739,savelyevturkic
291397,nort2697,THOU,s æ n,739,savelyevturkic
291398,bash1264,THOU,h i n,739,savelyevturkic
291399,crim1257,THOU,s e n,739,savelyevturkic
291400,dolg1241,THOU,e n,739,savelyevturkic
291401,gaga1249,THOU,s æ n,739,savelyevturkic
291402,kara1467,THOU,s e n,739,savelyevturkic
291403,kara1465,THOU,s e n,739,savelyevturkic
291404,kara1464,THOU,s e n,739,savelyevturkic
291405,kaza1248,THOU,s e n,739,savelyevturkic
291406,khak1248,THOU,s i n,739,savelyevturkic
291407,turk1303,THOU,s æ n,739,savelyevturkic
291408,kirg1245,THOU,s e n,739,savelyevturkic
