id,doculect,concept,forms,lexstatid,db
297717,sich1238,NINE,k ɤ̪/ɤ ³³,1261,seabor
297718,sich1238,NOSE,n ũ ⁵⁵ + tɕ j ɛ ⁵⁵,1273,seabor
297719,sich1238,OLD (AGED),m a ²¹,1287,seabor
297720,sich1238,OLDER BROTHER,ʔ a ²¹ + j i ²¹,1297,seabor
297721,sich1238,OLDER SISTER,ʔ a ²¹ + tɕ i ³³,1304,seabor
297722,sich1238,ONE,tɕ i ²¹,1309,seabor
297723,sich1238,OPEN,kʰ ɨ̪/ɨ ³³,1313,seabor
297724,sich1238,OPEN,pfʰ ɨ ³³,1316,seabor
297725,sich1238,OUTSIDE,m a ³³ + b a ²¹,1341,seabor
297726,sich1238,OUTSIDE,h a ³³ + b a ²¹,1341,seabor
297727,sich1238,PADDY FIELD,tsʰ ɯ ⁵⁵ + m i ⁵⁵,1347,seabor
297728,sich1238,PERSON,tsʰ a ⁵⁵,1351,seabor
297729,sich1238,PIG,ɣ ɑ̠/ɑ ²¹,1358,seabor
297730,sich1238,PILLOW,g ɯ ²¹ + b ɯ ²¹,1373,seabor
297731,sich1238,PLANT (SOMETHING),t ɯ̠/ɯ ⁵⁵,1383,seabor
297732,sich1238,PULL,dʑ i ³³,1387,seabor
297733,sich1238,PUSH,d ɯ ²¹,1401,seabor
297734,sich1238,RAIN (PRECIPITATION),m o ²¹ + h õ ⁵⁵,1417,seabor
297735,sich1238,RAINBOW,s w a ⁵⁵ + l i ⁵⁵,1429,seabor
297736,sich1238,RICE,tsʰ ɯ ⁵⁵ + pfʰ ɨ ⁵⁵,1444,seabor
297737,sich1238,RIGHT,l o ²¹ + ˀj a ⁵⁵ + tɕʰ ɥ i ²¹,1457,seabor
297738,sich1238,RIVER,kʰ o ²¹,1472,seabor
297739,sich1238,ROOT,m i ³³,1484,seabor
297740,sich1238,ROUND,w ei ⁵⁵,1502,seabor
297741,sich1238,SALT,tsʰ o ²¹,1514,seabor
297742,sich1238,SEW,tɕ j ɛ̠ ²¹,1575,seabor
297743,sich1238,SHARP,ʑ i ²¹,1585,seabor
297744,sich1238,SHOE,tɕʰ i ⁵⁵ + n ɛ ³³,1592,seabor
297745,sich1238,SHOOT,b ɛ ³³,1595,seabor
297746,sich1238,SHOULDER,p ou ³³ + t ɯ ²¹,1603,seabor
297747,sich1238,SHUT,ɣ a̠/a ²¹,1621,seabor
297748,sich1238,SICK,n õ ⁵⁵,1627,seabor
297749,sich1238,SIT,ɕ a ⁵⁵,1639,seabor
297750,sich1238,SIX,tɕʰ ou ²¹,1642,seabor
297751,sich1238,SKIN,dʑ i ⁵⁵ + k o ³³,1652,seabor
297752,sich1238,SLOW,pʰ i ⁵⁵,1667,seabor
297753,sich1238,SMELL (PERCEIVE),n ɯ̃ ²¹,1677,seabor
297754,sich1238,SNAKE,l o ²¹ + s ɛ̃ ⁵⁵,1688,seabor
297755,sich1238,SOFT,n ɯ̠/ɯ ²¹,1697,seabor
297756,sich1238,SON,ŋ o ³³ + z o ²¹,1704,seabor
297757,sich1238,SON-IN-LAW,z o ²¹ + m ɛ̠/ɛ ²¹ + m a ²¹ + v ɨ ⁵⁵,1717,seabor
297758,sich1238,SOUR,ts ɯ̃ ⁵⁵,1721,seabor
297759,sich1238,SPICY,dʑ i ³³,1728,seabor
297760,sich1238,SQUEEZE,ʔ i ²¹,1738,seabor
297761,sich1238,STAND,ɕ o ²¹,1742,seabor
297762,sich1238,STAR,tɕ j ɛ ⁵⁵ + kʰ õ ³³,1749,seabor
297763,sich1238,STEAL,kʰ ɨ ²¹,1764,seabor
297764,sich1238,STINKING,tsʰ ɨ ²¹ + n ɯ ⁵⁵,1771,seabor
297765,sich1238,STONE,l o ³³ + dʑ i ⁵⁵,1779,seabor
297766,sich1238,STRAIGHT,dz a ²¹,1781,seabor
297767,sich1238,SUN,m ɛ̠/ɛ ²¹ + h ɛ ⁵⁵ + k i ⁵⁵,1802,seabor
297768,sich1238,SWEET,ɕ j ou ⁵⁵,1808,seabor
297769,sich1238,TAIL,m a̠/a ²¹⁵ + k w a ³³,1827,seabor
297770,sich1238,TEA,ts o ²¹,1829,seabor
297771,sich1238,TELL,b a ³³ + g ɯ ²¹,1842,seabor
297772,sich1238,TEN,tɕʰ i ⁵⁵,1845,seabor
297773,sich1238,THAT,k o ⁵⁵ + k i ⁵⁵,1858,seabor
297774,sich1238,THEY,t o ²¹,1872,seabor
297775,sich1238,THICK,tʰ ɨ ⁵⁵,1879,seabor
297776,sich1238,THIS,tɕ i ⁵⁵ + k i ⁵⁵,1892,seabor
297777,sich1238,THORN,tsʰ ɤ̪/ɤ ²¹,1899,seabor
297778,sich1238,THREE,s u ⁵⁵,1911,seabor
297779,sich1238,TIGER,l o ²¹,1922,seabor
297780,sich1238,TIRED,s o ²¹,1938,seabor
297781,sich1238,TOMORROW,t a ³³ + n ɯ ⁵⁵,1956,seabor
297782,sich1238,TONGUE,l o ⁵⁵ + pʰ a ²¹,1963,seabor
297783,sich1238,TOOTH,s ɯ ²¹ + tɕʰ i ⁵⁵,1970,seabor
297784,sich1238,TREE,ɕ i ³³ + dʑ i ⁵⁵,1979,seabor
297785,sich1238,UNTIE,tʰ ai ³³,1984,seabor
297786,sich1238,URINE,j i ²¹,1995,seabor
297787,sich1238,VILLAGE,ɥ i ⁵⁵,2008,seabor
297788,sich1238,VOMIT,pʰ ai ²¹,2018,seabor
297789,sich1238,WAIT (FOR),l a ³³,2024,seabor
297790,sich1238,WALK,kʰ ai ⁵⁵,2033,seabor
297791,sich1238,WASH,tɕʰ i ²¹,2037,seabor
297792,sich1238,WATER,ʔ a ⁵⁵ + n a ⁵⁵,2044,seabor
297793,sich1238,WEAR,g o ²¹,2050,seabor
297794,sich1238,WET,dʑ i ²¹,2055,seabor
297795,sich1238,WHAT,ʔ a ⁵⁵ + tsʰ a ⁵⁵,2072,seabor
297796,sich1238,WHERE,ʔ a ²¹⁵ + g o ²¹,2090,seabor
297797,sich1238,WHITE,pfʰ ɨ ⁵⁵,2098,seabor
297798,sich1238,WIFE,tɕʰ i ²¹ + m õ ³³,2109,seabor
297799,sich1238,WIND,m ɛ̠/ɛ ²¹ + h ɛ ⁵⁵,2123,seabor
297800,sich1238,WING,pʰ a ²¹ + tʰ a ²¹ + l i ⁵⁵,2128,seabor
297801,sich1238,WING,d ɨ ⁵⁵ + l a ³³,2131,seabor
297802,cent2009,ALL,t u ⁴⁴,3,seabor
297803,cent2009,AND,h aː p ²¹,19,seabor
297804,cent2009,ANT,m ɐ t ³⁴,31,seabor
297805,cent2009,ARROW,n a ⁴⁴,40,seabor
297806,cent2009,ASH,t ɐu ³¹,48,seabor
297807,cent2009,AUBERGINE,c j ɛ ³¹,52,seabor
297808,cent2009,BAD,w aːi ³¹,68,seabor
297809,cent2009,BARK,c j ɐ m ⁴⁴,85,seabor
297810,cent2009,BE,θ ei ³¹,98,seabor
297811,cent2009,BE ALIVE,l ei ²⁴,103,seabor
297812,cent2009,BE HUNGRY,ʔ j ɯː k ⁴⁴,114,seabor
297813,cent2009,BEAN OR PEA,t u ³¹,123,seabor
297814,cent2009,BEARD,m ɔ m ³¹,129,seabor
297815,cent2009,BEE,ɹ uːi ⁴²,138,seabor
297816,cent2009,BELLY,t o ŋ ²⁴,156,seabor
297817,cent2009,BIG,l aːu ²⁴,165,seabor
297818,cent2009,BIRD,ɹ ɔ k ³⁴,174,seabor
297819,cent2009,BITE,h ɐ p ³⁴,178,seabor
297820,cent2009,BITTER,h ɐ m ²³¹,185,seabor
297821,cent2009,BLACK,n ɐ m ⁴²,191,seabor
297822,cent2009,BLOOD,l ɯ/w ə t ²¹,199,seabor
297823,cent2009,BLOW (WITH MOUTH),p ɔ ⁴⁴,202,seabor
297824,cent2009,BOAT,ɹ u ²³¹,210,seabor
297825,cent2009,BOW,k o ŋ ⁴²,234,seabor
297826,cent2009,BRANCH,ŋ ei ⁴⁴,240,seabor
297827,cent2009,BRIGHT,ɹ ɔə ŋ ³¹,251,seabor
297828,cent2009,CAPRINE (GOAT OR SHEEP),j oə ŋ ²³¹,271,seabor
297829,cent2009,CAT,m ɛːu ⁴⁴,277,seabor
297830,cent2009,CATTLE,ɕ ɯ ²³¹,284,seabor
297831,cent2009,CHICKEN,k ɜi ⁴⁴,294,seabor
297832,cent2009,CLEAN,θ ɛːu ⁴⁴,319,seabor
297833,cent2009,CLOTH,p ɐ ŋ ²³¹,330,seabor
297834,cent2009,CLOTHES,p u ³¹,338,seabor
297835,cent2009,CLOUD,h u ⁴⁵³,346,seabor
297836,cent2009,COLD,n ɪ t ⁵⁵,361,seabor
297837,cent2009,COME,t ɐu ⁴⁵³,370,seabor
297838,cent2009,CORRECT (RIGHT),t oːi ⁴⁴,374,seabor
297839,cent2009,COTTON,w aːi ⁴⁴,379,seabor
297840,cent2009,CRY,t ɜi ⁴⁵³,390,seabor
297841,cent2009,DEEP,l ɐ k ³⁴,404,seabor
297842,cent2009,DIE,t aːi ⁴²,409,seabor
297843,cent2009,DIG,w aː t ⁴⁴,420,seabor
297844,cent2009,DIRTY,c ju/ɥ ɔ k ⁴⁴,431,seabor
297845,cent2009,DO,k u ³¹,450,seabor
297846,cent2009,DOG,m a ⁴²,455,seabor
297847,cent2009,DRY,ɹ ɔ ⁴²,467,seabor
297848,cent2009,DUCK,p ɪ t ⁵⁵,475,seabor
297849,cent2009,EAR,ɹ ɯ ²³¹,483,seabor
297850,cent2009,EARLY,ɹ ɔː m ³¹,496,seabor
297851,cent2009,EAT,k ɯ n ⁴²,502,seabor
297852,cent2009,EGG,c j ɜi ⁴⁴,504,seabor
297853,cent2009,EIGHT,p ɛə t ⁴⁴,513,seabor
297854,cent2009,EMPTY,h ɔ ŋ ⁴⁴,518,seabor
297855,cent2009,ENTER,h ɐu ⁴⁵³,528,seabor
297856,cent2009,EVENING,h ɐ m ³¹,536,seabor
297857,cent2009,EYE,l ɯ k ³⁴ + t a ⁴²,545,seabor
297858,cent2009,FACE,n a ⁴⁵³,557,seabor
297859,cent2009,FAECES (EXCREMENT),p ʊ n ³¹,569,seabor
297860,cent2009,FAR,c j ei ⁴²,573,seabor
297861,cent2009,FAST,ɹ ou ²³¹,581,seabor
297862,cent2009,FAT (OBESE),p ei ²³¹,594,seabor
297863,cent2009,FATHER,ʔ ei ⁴² + p ɔ ³¹,599,seabor
297864,cent2009,FEAR (BE AFRAID),l aːu ⁴²,606,seabor
297865,cent2009,FEW,θ iːu ⁴⁵³,613,seabor
297866,cent2009,FINGERNAIL,ɹ ɪ p ⁵⁵ + f ɯ ŋ ²³¹,617,seabor
297867,cent2009,FIRE,f ei ²³¹,633,seabor
297868,cent2009,FIREWOOD,f ʊ n ²³¹,640,seabor
297869,cent2009,FISH,p j a ⁴²,647,seabor
297870,cent2009,FIVE,h a ⁴⁵³,653,seabor
297871,cent2009,FLAT,p ɛː n ⁴⁵³,658,seabor
297872,cent2009,FLOWER,w a ⁴²,663,seabor
297873,cent2009,FOOT,t ɪ n ⁴²,683,seabor
297874,cent2009,FORGET,l ʊ m ²³¹,693,seabor
297875,cent2009,FOUR,θ ei ⁴⁴,705,seabor
297876,cent2009,FRIEND,p ɐ ŋ ²³ + j ou ⁴²,709,seabor
297877,cent2009,FROG,k ɔ p ⁵⁵,720,seabor
297878,cent2009,FRUIT,m aː k ⁴⁴,730,seabor
297879,cent2009,FULL,ɹ ɪ m ⁴²,738,seabor
297880,cent2009,GARLIC,h ɔ ³¹,740,seabor
297881,cent2009,GINGER,h ɪ ŋ ⁴²,754,seabor
297882,cent2009,GIRL,l ɯ k ³⁴ + θ aːu ⁴²,761,seabor
297883,cent2009,GIVE,h əɯ ⁴⁵³,773,seabor
297884,cent2009,GLUTINOUS RICE,h ɐu ²⁴ + ɕ ɪ t ³⁴,781,seabor
297885,cent2009,GO,p ɜi ⁴²,791,seabor
297886,cent2009,GO OUT,ʔ ɔɜ k ⁴⁴,796,seabor
297887,cent2009,GRASS,ɹ ʊ m ⁴²,811,seabor
297888,cent2009,GREEN,l ɔ k ³⁴,827,seabor
297889,cent2009,GUEST,h ɛə k ⁴⁴,841,seabor
297890,cent2009,HAND,f ɯ ŋ ²³¹,851,seabor
297891,cent2009,HAT,m aːu ³¹,858,seabor
297892,cent2009,HE OR SHE,t ɛ ⁴²,869,seabor
297893,cent2009,HEAD,c j ɐu ⁴²,876,seabor
297894,cent2009,HEART,θ ɪ m ⁴² + t ɐu ²³¹,899,seabor
297895,cent2009,HEAVY,n ɐ k ⁵⁵,910,seabor
297896,cent2009,HIGH,θ aː ŋ ⁴²,914,seabor
297897,cent2009,HORN (ANATOMY),k ɐu ⁴²,919,seabor
297898,cent2009,HOUSE,ɹ aː n ²³¹,936,seabor
297899,cent2009,HUNDRED,p aː k ⁴⁴,945,seabor
297900,cent2009,HUSBAND,k w aː n ⁴²,949,seabor
297901,cent2009,I,k ou ⁴²,962,seabor
297902,cent2009,INHALE,θ ʊ p ⁵⁵,971,seabor
297903,cent2009,IRON,t i/j ə t ⁴⁴,983,seabor
297904,cent2009,ITCHY,h ʊ m ²³¹,989,seabor
297905,cent2009,KILL,k a ⁴⁵³,1001,seabor
297906,cent2009,KNOW (SOMETHING),ɹ ɔ ²⁴,1006,seabor
297907,cent2009,LAUGH,j iːu ⁴²,1014,seabor
297908,cent2009,LEFT,θ ɯːi ²⁴,1028,seabor
297909,cent2009,LEG,k a ⁴²,1044,seabor
297910,cent2009,LIVER,t ɐ p ⁵⁵,1060,seabor
297911,cent2009,LONG,ɹ ɜi ²³¹,1070,seabor
297912,cent2009,LUNG,p ʊ t ⁵⁵,1086,seabor
297913,cent2009,MANY,l aːi ⁴²,1097,seabor
297914,cent2009,MEAT,n ɔ ³¹,1117,seabor
297915,cent2009,MONKEY,k ɐ ŋ ⁴²,1124,seabor
297916,cent2009,MOON,ɹ ɔ ŋ ³¹ + ˀd ɯ/w ə n ⁴²,1138,seabor
297917,cent2009,MORNING,h ɐ t ⁵⁵,1145,seabor
297918,cent2009,MOTHER,p a ²² + m a ⁴⁴,1172,seabor
297919,cent2009,MOUNTAIN,p j a ⁴²,1178,seabor
297920,cent2009,MOUTH,p aː k ⁴⁴,1196,seabor
297921,cent2009,MUD,n ɜi ²³¹,1206,seabor
297922,cent2009,NAME,m ɪ ŋ ³³ + ɕ ɔ ³¹,1217,seabor
297923,cent2009,NARROW,k ɐ p ³⁴,1224,seabor
297924,cent2009,NEAR,c j əɯ ⁴⁵³,1229,seabor
297925,cent2009,NECK,h ɔ ²³¹,1238,seabor
297926,cent2009,NEEDLE (FOR SEWING),ɕ ɪ m ⁴²,1247,seabor
297927,cent2009,NEW,m ɔ ⁴⁴,1252,seabor
297928,cent2009,NINE,c j ou ⁴⁵³,1258,seabor
297929,cent2009,OLD (AGED),k ɛ ⁴⁴,1283,seabor
297930,cent2009,OLDER BROTHER,k ɔ ⁴⁴,1288,seabor
297931,cent2009,OLDER SISTER,ɕ ɛ ³¹,1301,seabor
297932,cent2009,OPEN,h aːi ⁴²,1314,seabor
297933,cent2009,ORANGE (FRUIT),k aː m ⁴²,1319,seabor
297934,cent2009,OUTSIDE,ɹ ɔɜ k ²¹,1332,seabor
297935,cent2009,PADDY FIELD,n a ²³¹,1346,seabor
297936,cent2009,PERSON,w ʊ n ²³¹,1348,seabor
297937,cent2009,PIG,m ou ⁴²,1355,seabor
297938,cent2009,PILLOW,θ ɯːi ²³¹,1362,seabor
297939,cent2009,PULL,ɹ aː k ²¹,1388,seabor
297940,cent2009,PUSH,ŋ ɜi ²⁴,1398,seabor
297941,cent2009,QUILT,m ɔ k ³⁴,1406,seabor
297942,cent2009,RAIN (PRECIPITATION),w ʊ n ⁴²,1414,seabor
297943,cent2009,RAINBOW,t o ŋ ²³¹,1422,seabor
297944,cent2009,RED,h ɔ ŋ ²³¹,1433,seabor
297945,cent2009,RICE,h ɐu ²⁴,1438,seabor
297946,cent2009,RIGHT,k w a ²³¹,1448,seabor
297947,cent2009,RIVER,t a ³¹,1463,seabor
297948,cent2009,ROOT,ɹ aː k ²¹,1478,seabor
297949,cent2009,ROPE,ɕ aː k ²¹,1491,seabor
297950,cent2009,SALIVA,m aːi ²³¹,1507,seabor
297951,cent2009,SALT,c j u ⁴²,1515,seabor
297952,cent2009,SALTY,h ɐ m ²³¹,1524,seabor
297953,cent2009,SAND,θ a ⁴²,1532,seabor
297954,cent2009,SCRATCH,k ɐu ⁴²,1542,seabor
297955,cent2009,SEED,ɕ ɛ ³¹,1551,seabor
297956,cent2009,SEEDLING,c j a ⁴⁵³,1559,seabor
297957,cent2009,SEVEN,ɕ ɐ t ⁵⁵,1564,seabor
297958,cent2009,SHARP,ɹ ɜi ³¹,1580,seabor
297959,cent2009,SHOE,h aːi ²³¹,1586,seabor
297960,cent2009,SHOOT,ŋ ɪ ŋ ²³¹,1596,seabor
297961,cent2009,SHORT,k ɐ n ⁴⁴,1601,seabor
297962,cent2009,SHUT,k w ɛː n ⁴²,1617,seabor
297963,cent2009,SICK,p ɪ ŋ ³¹,1624,seabor
297964,cent2009,SING,ɕ ɯ/w ə ŋ ⁴⁴,1629,seabor
297965,cent2009,SIX,ɹ ɔ k ⁵⁵,1643,seabor
297966,cent2009,SKIN,n ɐ ŋ ⁴²,1647,seabor
297967,cent2009,SLEEP,n ə n ²³¹,1656,seabor
297968,cent2009,SLOW,n ʊ m ⁴⁴,1661,seabor
297969,cent2009,SLOW,m ɛː n ³¹,1659,seabor
297970,cent2009,SMALL,ʔ ei ⁴⁴,1671,seabor
297971,cent2009,SNAKE,t aː ŋ ³¹,1685,seabor
297972,cent2009,SNOW,n ɜi ⁴²,1690,seabor
297973,cent2009,SOFT,ŋ ʊ n ⁴⁴,1697,seabor
297974,cent2009,SON-IN-LAW,l ɯ k ³⁴ + k ɯːi ²³¹,1708,seabor
297975,cent2009,SOUR,θ ɐ m ⁴⁵³,1722,seabor
297976,cent2009,SPICY,m aː n ³¹,1727,seabor
297977,cent2009,STAND,θ ɔ ŋ ²³¹,1743,seabor
297978,cent2009,STEAL,ɕ ɐ k ³⁴,1759,seabor
297979,cent2009,STONE,h ɪ n ⁴²,1774,seabor
297980,cent2009,STRAIGHT,θ ɔ ³¹,1782,seabor
297981,cent2009,SUGAR,t ɯ/w ə ŋ ²³¹,1788,seabor
297982,cent2009,SUN,t ɐ ŋ ⁴² + ŋ ɔ n ²³¹,1798,seabor
297983,cent2009,SWEET,w aː n ⁴²,1806,seabor
297984,cent2009,SWIM,h ou ²³¹,1811,seabor
297985,cent2009,TAIL,ɹ ɯ/w ə ŋ ⁴²,1826,seabor
297986,cent2009,TELL,l ə n ³¹,1835,seabor
297987,cent2009,TEN,ɕ ɪ p ³⁴,1844,seabor
297988,cent2009,THAT,ʔ ɜ n ⁴² + t ɛ ⁴²,1849,seabor
297989,cent2009,THEY,p ɔ ŋ ⁴² + t ɛ ⁴²,1862,seabor
297990,cent2009,THICK,n a ⁴²,1878,seabor
297991,cent2009,THIN (SLIM),ɹ ɔ ²³¹,1883,seabor
297992,cent2009,THIS,ʔ ɐ n ⁴² + n ei ²⁴,1889,seabor
297993,cent2009,THORN,ʔ ɔ n ⁴²,1897,seabor
