id,doculect,concept,forms,lexstatid,db
260580,bulo1242,ALL,l ɛ ʔ,5,peirosaustroasiatic
260581,chra1242,ALL,l ɛ ʔ + l a w ʌ n,7,peirosaustroasiatic
260582,east2333,ALL,l ɛ + m ə t,8,peirosaustroasiatic
260583,maaa1253,ALL,l ɛ ʔ + r ŋ o c/ts,15,peirosaustroasiatic
260584,maaa1253,ALL,d ɨ ŋ + nd/ⁿd ə,6,peirosaustroasiatic
260585,cuaa1241,ALL,k a l u h,4,peirosaustroasiatic
260586,hala1252,ALL,s i t,1,peirosaustroasiatic
260587,alak1253,ALL,h o c/ts,2,peirosaustroasiatic
260588,tamp1251,ALL,t i ʔ,25,peirosaustroasiatic
260589,oyyy1238,ALL,t o c/ts,2,peirosaustroasiatic
260590,nyah1249,ALL,t o c/ts,2,peirosaustroasiatic
260591,lave1248,ALL,t o c + ʔ ŋ ia ʔ,2,peirosaustroasiatic
260592,tali1257,ALL,g ə l u c/ts,4,peirosaustroasiatic
260593,west2398,ALL,c/ts u ŋ,6,peirosaustroasiatic
260594,ngeq1245,ALL,t o c/ts,1,peirosaustroasiatic
260595,sooo1254,ALL,ɲ i ʔ,23,peirosaustroasiatic
260596,nyah1250,ALL,th/tʰ a ŋ ²,6,peirosaustroasiatic
260597,monn1252,ALL,p a ʔ ui t,18,peirosaustroasiatic
260598,seme1247,ALL,s ə b ə r o h,4,peirosaustroasiatic
260599,sema1265,ALL,n a h r o h,22,peirosaustroasiatic
260600,kens1248,ALL,s ʌ d n + m w ã ʔ,11,peirosaustroasiatic
260601,jeha1242,ALL,s ə m w ɛ j,9,peirosaustroasiatic
260602,sema1266,ALL,d i c/ts,1,peirosaustroasiatic
260603,temi1246,ALL,k e m b ö/o h,26,peirosaustroasiatic
260604,cent1989,ALL,d a ŋ,6,peirosaustroasiatic
260605,nort2684,ALL,t â/a ŋ + ʔ â/a h,6,peirosaustroasiatic
260606,viet1252,ALL,c/ts a ʔ,4,peirosaustroasiatic
260607,aheu1239,ALL,h ɨ t ¹,1,peirosaustroasiatic
260608,mang1378,ALL,p l a ŋ ⁵¹ + p l ö/o ʔ ³⁵,16,peirosaustroasiatic
260609,puoc1238,ALL,ʔ e,19,peirosaustroasiatic
260610,khan1274,ALL,ʔ a n ³²,12,peirosaustroasiatic
260611,bitt1240,ALL,t a ŋ k ə m + t ə,3,peirosaustroasiatic
260612,mlab1235,ALL,p a + t o k,17,peirosaustroasiatic
260613,ruch1235,ALL,p ai + t ǔ/u r,17,peirosaustroasiatic
260614,ruma1248,ALL,p a ⁵⁵ + p ɛ ⁵⁵ + m ɛ h,20,peirosaustroasiatic
260615,khas1269,ALL,b a r o h,4,peirosaustroasiatic
260616,khar1287,ALL,s a b,13,peirosaustroasiatic
260617,juan1238,ALL,s a b r oi,10,peirosaustroasiatic
260618,bond1245,ALL,g u l a y,4,peirosaustroasiatic
260619,sora1254,ALL,k u d u b,24,peirosaustroasiatic
260620,pare1266,ALL,s o b u,10,peirosaustroasiatic
260621,sant1410,ALL,dʑ o t o,21,peirosaustroasiatic
260622,mund1320,ALL,s o b e n,10,peirosaustroasiatic
260623,kork1243,ALL,p a r,14,peirosaustroasiatic
260624,maaa1253,ALL,d ɨ ŋ + nd/ⁿd ə,6,peirosaustroasiatic
260625,bulo1242,ASH,s ə + ʔ o ɲ,30,peirosaustroasiatic
260626,chra1242,ASH,b u h,28,peirosaustroasiatic
260627,maaa1253,ASH,b u h,28,peirosaustroasiatic
260628,maaa1253,ASH,b u h,28,peirosaustroasiatic
260629,cuaa1241,ASH,b l ɔ,29,peirosaustroasiatic
260630,todr1244,ASH,b l ɔ,29,peirosaustroasiatic
260631,hala1252,ASH,l uo k,29,peirosaustroasiatic
260632,jehh1245,ASH,l u ŋ + l o k,35,peirosaustroasiatic
260633,alak1253,ASH,pɦ/pʱ u,28,peirosaustroasiatic
260634,tamp1251,ASH,mh/m̥ ə w,46,peirosaustroasiatic
260635,oyyy1238,ASH,t u h,28,peirosaustroasiatic
260636,nyah1249,ASH,b r u k,29,peirosaustroasiatic
260637,lave1248,ASH,b r u k,29,peirosaustroasiatic
260638,tali1257,ASH,b l ɔ,29,peirosaustroasiatic
260639,paco1243,ASH,ʔ ə b ɔ h,28,peirosaustroasiatic
260640,ngeq1245,ASH,b ɔ h,28,peirosaustroasiatic
260641,nyah1250,ASH,p ə t i ɲ ¹,41,peirosaustroasiatic
260642,monn1252,ASH,p a t e ŋ,41,peirosaustroasiatic
260643,seme1247,ASH,h a b u ʔ,28,peirosaustroasiatic
260644,sema1265,ASH,t ə p ə h,28,peirosaustroasiatic
260645,kens1248,ASH,t a p i p,37,peirosaustroasiatic
260646,jeha1242,ASH,ʔ a b u ʔ + ʔ ɔ s,34,peirosaustroasiatic
260647,jahh1242,ASH,h a r a ŋ,33,peirosaustroasiatic
260648,sema1266,ASH,g ŋh/ŋ̊ ə l,45,peirosaustroasiatic
260649,temi1246,ASH,h a b u g,34,peirosaustroasiatic
260650,cent1989,ASH,ph/pʰ ə h,28,peirosaustroasiatic
260651,nort2684,ASH,ph/pʰ ɛ h,28,peirosaustroasiatic
260652,viet1252,ASH,t r o,47,peirosaustroasiatic
260653,aheu1239,ASH,k a t u n + b u n ²,27,peirosaustroasiatic
260654,mang1378,ASH,b ə ³¹ + j ɨa ⁵⁵³,40,peirosaustroasiatic
260655,puoc1238,ASH,ʔ ə b o h,28,peirosaustroasiatic
260656,khan1274,ASH,ʔ e ⁴⁵,38,peirosaustroasiatic
260657,bitt1240,ASH,p ɔ h,28,peirosaustroasiatic
260658,mlab1235,ASH,b ɔ h,28,peirosaustroasiatic
260659,phon1246,ASH,b ɔ h,28,peirosaustroasiatic
260660,huuu1240,ASH,p ɔ t ³³ + l u ³³ + ŋ a,32,peirosaustroasiatic
260661,ruch1235,ASH,k ə f a ŋ,43,peirosaustroasiatic
260662,ruma1248,ASH,k ə ⁵⁵ + f a ŋ ⁴¹²,44,peirosaustroasiatic
260663,khas1269,ASH,d y p ei,28,peirosaustroasiatic
260664,khar1287,ASH,kh/kʰ a r o m,39,peirosaustroasiatic
260665,juan1238,ASH,a k o b,36,peirosaustroasiatic
260666,bond1245,ASH,u g,29,peirosaustroasiatic
260667,sora1254,ASH,k ú/u m a b,36,peirosaustroasiatic
260668,sant1410,ASH,t o r o c/ts,42,peirosaustroasiatic
260669,mund1320,ASH,t o r oe ʔ,42,peirosaustroasiatic
260670,kork1243,ASH,h o b,37,peirosaustroasiatic
260671,carn1240,ASH,t i + s u m,31,peirosaustroasiatic
260672,bulo1242,BARK,k o p,53,peirosaustroasiatic
260673,chra1242,BARK,h m ɔ ʔ,49,peirosaustroasiatic
260674,east2333,BARK,k o p,53,peirosaustroasiatic
260675,maaa1253,BARK,n kh/kʰ ɔ p,53,peirosaustroasiatic
260676,maaa1253,BARK,nd/ⁿd o,54,peirosaustroasiatic
260677,cuaa1241,BARK,k a d u h,54,peirosaustroasiatic
260678,todr1244,BARK,k ə m u ʔ,54,peirosaustroasiatic
260679,hala1252,BARK,m uo k,49,peirosaustroasiatic
260680,jehh1245,BARK,k ə d u h,54,peirosaustroasiatic
260681,alak1253,BARK,h ə m b ɔ k,49,peirosaustroasiatic
260682,tamp1251,BARK,mh/m̥ o k,49,peirosaustroasiatic
260683,oyyy1238,BARK,m b ɔ k,49,peirosaustroasiatic
260684,nyah1249,BARK,h m ɔ k,49,peirosaustroasiatic
260685,lave1248,BARK,h m ɔ k,49,peirosaustroasiatic
260686,tali1257,BARK,m ɔ k,49,peirosaustroasiatic
260687,west2398,BARK,k a r,63,peirosaustroasiatic
260688,ngeq1245,BARK,nd/ⁿd ɔ h,54,peirosaustroasiatic
260689,sooo1254,BARK,n t o ʔ,54,peirosaustroasiatic
260690,nyah1250,BARK,ŋ k uə r,63,peirosaustroasiatic
260691,monn1252,BARK,s a k o w,61,peirosaustroasiatic
260692,seme1247,BARK,k u l i t,66,peirosaustroasiatic
260693,kens1248,BARK,k a t ə ʔ,54,peirosaustroasiatic
260694,jahh1242,BARK,k ə t u ʔ,54,peirosaustroasiatic
260695,sema1266,BARK,c/ts k ɔ p,53,peirosaustroasiatic
260696,temi1246,BARK,s e n k ɔ ʔ,61,peirosaustroasiatic
260697,cent1989,BARK,s ə m p ɔ k,49,peirosaustroasiatic
260698,nort2684,BARK,s m â/a ʔ,49,peirosaustroasiatic
260699,viet1252,BARK,v o ʔ,68,peirosaustroasiatic
260700,aheu1239,BARK,kh/kʰ a ʔ + b ɔ h,48,peirosaustroasiatic
260701,mang1378,BARK,d ɔ ³¹ + h ɔ ³⁵,59,peirosaustroasiatic
260702,buga1247,BARK,b u ŋ ⁵⁵,52,peirosaustroasiatic
260703,puoc1238,BARK,b ɨ ŋ,52,peirosaustroasiatic
260704,khan1274,BARK,k a p ⁴⁵,56,peirosaustroasiatic
260705,bitt1240,BARK,k ɨ n r ɔ ʔ,50,peirosaustroasiatic
260706,mlab1235,BARK,g u + g u,60,peirosaustroasiatic
260707,phon1246,BARK,k p ɔ r + s ʔ u ŋ,64,peirosaustroasiatic
260708,ruch1235,BARK,g ɔ ʔ,53,peirosaustroasiatic
260709,ruma1248,BARK,g â/a k ⁵⁵ + h âi/ai ⁴¹,65,peirosaustroasiatic
260710,khas1269,BARK,s n e p,57,peirosaustroasiatic
260711,khar1287,BARK,k a l o b,55,peirosaustroasiatic
260712,juan1238,BARK,k a l o b,55,peirosaustroasiatic
260713,bond1245,BARK,u s a,51,peirosaustroasiatic
260714,sora1254,BARK,k ú/u r a ŋ,67,peirosaustroasiatic
260715,pare1266,BARK,u s a l,51,peirosaustroasiatic
260716,sant1410,BARK,h a r t a,62,peirosaustroasiatic
260717,mund1320,BARK,h a r t a,62,peirosaustroasiatic
260718,kork1243,BARK,i s l i,58,peirosaustroasiatic
260719,khar1287,BARK,k a l o b,55,peirosaustroasiatic
260720,juan1238,BARK,k a l o b,55,peirosaustroasiatic
260721,sant1410,BARK,h a r t a,62,peirosaustroasiatic
260722,mund1320,BARK,h a r t a,62,peirosaustroasiatic
260723,chra1242,BELLY,k a nd/ⁿd ɨ l,76,peirosaustroasiatic
260724,maaa1253,BELLY,nd/ⁿd u l,70,peirosaustroasiatic
260725,cuaa1241,BELLY,k l a k,74,peirosaustroasiatic
260726,todr1244,BELLY,p ə d ɔ k,85,peirosaustroasiatic
260727,alak1253,BELLY,d u l,70,peirosaustroasiatic
260728,tamp1251,BELLY,w ai c/ts,77,peirosaustroasiatic
260729,lave1248,BELLY,k l a k,74,peirosaustroasiatic
260730,tali1257,BELLY,k l a k,74,peirosaustroasiatic
260731,paco1243,BELLY,p ə ɭ u ŋ,79,peirosaustroasiatic
260732,ngeq1245,BELLY,r o c/ts,77,peirosaustroasiatic
260733,sooo1254,BELLY,p u ŋ,79,peirosaustroasiatic
260734,nyah1250,BELLY,ph/pʰ u ŋ ²,79,peirosaustroasiatic
260735,monn1252,BELLY,b u ŋ,79,peirosaustroasiatic
260736,seme1247,BELLY,l ə p ə c/ts,75,peirosaustroasiatic
260737,sema1265,BELLY,l ə p u t,75,peirosaustroasiatic
260738,kens1248,BELLY,ʔ e dʑ,77,peirosaustroasiatic
260739,jeha1242,BELLY,ʔ ɛ c/ts,77,peirosaustroasiatic
260740,jahh1242,BELLY,k ɨ t,77,peirosaustroasiatic
260741,sema1266,BELLY,k ə t,77,peirosaustroasiatic
260742,temi1246,BELLY,ʔ e dʑ,77,peirosaustroasiatic
260743,cent1989,BELLY,b ao h,75,peirosaustroasiatic
260744,nort2684,BELLY,p uə h,75,peirosaustroasiatic
260745,viet1252,BELLY,b u̩/u ŋ,79,peirosaustroasiatic
260746,aheu1239,BELLY,kh/kʰ a l u ŋ,69,peirosaustroasiatic
260747,aheu1239,BELLY,kh/kʰ a ʔ + ʔ a n,86,peirosaustroasiatic
260748,mang1378,BELLY,p l u t ⁵⁵,80,peirosaustroasiatic
260749,buga1247,BELLY,ç ɛ ³³,73,peirosaustroasiatic
260750,puoc1238,BELLY,k u,83,peirosaustroasiatic
260751,khan1274,BELLY,p u ŋ ³³,79,peirosaustroasiatic
260752,bitt1240,BELLY,s ə r p o,71,peirosaustroasiatic
260753,mlab1235,BELLY,p u j,79,peirosaustroasiatic
260754,phon1246,BELLY,p ɨ l,82,peirosaustroasiatic
260755,ruch1235,BELLY,v ɛ ʔ,84,peirosaustroasiatic
260756,khas1269,BELLY,k u p o h,75,peirosaustroasiatic
260757,khar1287,BELLY,l a dʑ,80,peirosaustroasiatic
260758,juan1238,BELLY,i t i b,78,peirosaustroasiatic
260759,bond1245,BELLY,s u l ɔi,72,peirosaustroasiatic
260760,sora1254,BELLY,k ə m p ú/u ŋ,79,peirosaustroasiatic
260761,sant1410,BELLY,l a dʑ,80,peirosaustroasiatic
260762,mund1320,BELLY,l a ʔ i,81,peirosaustroasiatic
260763,kork1243,BELLY,l a dʑ,80,peirosaustroasiatic
260764,carn1240,BELLY,a c/ts,74,peirosaustroasiatic
260765,bulo1242,BIG,t e h,88,peirosaustroasiatic
260766,chra1242,BIG,m a ʔ,90,peirosaustroasiatic
260767,east2333,BIG,r a m,94,peirosaustroasiatic
260768,maaa1253,BIG,t ɔ dʒʰ,98,peirosaustroasiatic
260769,maaa1253,BIG,kw/kʷ a ŋ,89,peirosaustroasiatic
260770,cuaa1241,BIG,k ə t,89,peirosaustroasiatic
260771,alak1253,BIG,t ə m i h,88,peirosaustroasiatic
260772,tamp1251,BIG,t a dʒʰ,98,peirosaustroasiatic
260773,oyyy1238,BIG,t i h,88,peirosaustroasiatic
260774,nyah1249,BIG,t i h,88,peirosaustroasiatic
260775,lave1248,BIG,t i h,88,peirosaustroasiatic
260776,tali1257,BIG,t ə n ɔ,99,peirosaustroasiatic
260777,west2398,BIG,u p o ʔ,88,peirosaustroasiatic
260778,paco1243,BIG,p ɨ ʔ,88,peirosaustroasiatic
260779,ngeq1245,BIG,k r ɨ dʒʰ,89,peirosaustroasiatic
260780,sooo1254,BIG,p u t,104,peirosaustroasiatic
260781,nyah1250,BIG,ʔ ə t o ¹,101,peirosaustroasiatic
260782,monn1252,BIG,dʑ n o k,99,peirosaustroasiatic
260783,seme1247,BIG,th/tʰ ə j,98,peirosaustroasiatic
260784,sema1265,BIG,l a w ɔ s,103,peirosaustroasiatic
260785,kens1248,BIG,t ə b e ʔ,88,peirosaustroasiatic
260786,jeha1242,BIG,b ə w,95,peirosaustroasiatic
260787,jahh1242,BIG,m ə n a ʔ,90,peirosaustroasiatic
260788,sema1266,BIG,n t o j,98,peirosaustroasiatic
260789,temi1246,BIG,m ə n u ʔ,90,peirosaustroasiatic
260790,cent1989,BIG,dh/dʰ ao m,93,peirosaustroasiatic
260791,nort2684,BIG,th/tʰ o m,93,peirosaustroasiatic
260792,viet1252,BIG,l ə́/ə n,91,peirosaustroasiatic
260793,aheu1239,BIG,ʔ i h ¹,87,peirosaustroasiatic
260794,mang1378,BIG,t o ʔ ³¹,93,peirosaustroasiatic
260795,buga1247,BIG,th/tʰ ɔ ³¹,91,peirosaustroasiatic
260796,puoc1238,BIG,d o,91,peirosaustroasiatic
260797,khan1274,BIG,l ɨ ŋ ⁴⁵,91,peirosaustroasiatic
260798,bitt1240,BIG,n e ŋ,89,peirosaustroasiatic
260799,mlab1235,BIG,d i ŋ,91,peirosaustroasiatic
260800,phon1246,BIG,r u,94,peirosaustroasiatic
260801,huuu1240,BIG,n t e ŋ ³³,91,peirosaustroasiatic
260802,ruch1235,BIG,d a ŋ,91,peirosaustroasiatic
260803,ruma1248,BIG,d ia ŋ ⁴¹²,91,peirosaustroasiatic
260804,khas1269,BIG,kh/kʰ r a w,97,peirosaustroasiatic
260805,juan1238,BIG,k u b a,96,peirosaustroasiatic
260806,bond1245,BIG,m u n a ʔ,90,peirosaustroasiatic
260807,sora1254,BIG,s u d a,105,peirosaustroasiatic
260808,pare1266,BIG,l u p u,102,peirosaustroasiatic
260809,sant1410,BIG,m a r a ŋ,100,peirosaustroasiatic
260810,mund1320,BIG,m a r a ŋ,100,peirosaustroasiatic
260811,kork1243,BIG,kh/kʰ a d,89,peirosaustroasiatic
260812,carn1240,BIG,k i + r̥ ə ŋ,92,peirosaustroasiatic
260813,paco1243,BIG,k r i h,106,peirosaustroasiatic
260814,bulo1242,BIRD,c/ts o m,108,peirosaustroasiatic
260815,chra1242,BIRD,s u m,108,peirosaustroasiatic
260816,east2333,BIRD,s ɨ m,108,peirosaustroasiatic
260817,maaa1253,BIRD,s i m,108,peirosaustroasiatic
260818,maaa1253,BIRD,s ɨ m,108,peirosaustroasiatic
260819,cuaa1241,BIRD,s e p,108,peirosaustroasiatic
260820,hala1252,BIRD,c/ts i m,108,peirosaustroasiatic
260821,jehh1245,BIRD,c/ts i m,108,peirosaustroasiatic
260822,alak1253,BIRD,c/ts e m,108,peirosaustroasiatic
260823,tamp1251,BIRD,s e m,108,peirosaustroasiatic
260824,oyyy1238,BIRD,c/ts e m,108,peirosaustroasiatic
260825,nyah1249,BIRD,c/ts e m,108,peirosaustroasiatic
260826,lave1248,BIRD,c/ts e m,108,peirosaustroasiatic
260827,tali1257,BIRD,c/ts e m,108,peirosaustroasiatic
260828,west2398,BIRD,a c i ʔ,116,peirosaustroasiatic
260829,ngeq1245,BIRD,c/ts e m,108,peirosaustroasiatic
260830,sooo1254,BIRD,c/ts e m,108,peirosaustroasiatic
260831,nyah1250,BIRD,ɲ c iə m ¹,108,peirosaustroasiatic
260832,monn1252,BIRD,g a c e m,108,peirosaustroasiatic
260833,seme1247,BIRD,c/ts i m,108,peirosaustroasiatic
260834,sema1265,BIRD,k a w a w,115,peirosaustroasiatic
260835,kens1248,BIRD,k a w a w,113,peirosaustroasiatic
260836,jeha1242,BIRD,k a w a w,113,peirosaustroasiatic
260837,jahh1242,BIRD,c/ts ɛ m,108,peirosaustroasiatic
260838,sema1266,BIRD,c/ts ɛ p m,108,peirosaustroasiatic
260839,temi1246,BIRD,c/ts ɛ p,108,peirosaustroasiatic
260840,cent1989,BIRD,s a t + s l a p,112,peirosaustroasiatic
260841,viet1252,BIRD,ch/tsʰ i m,108,peirosaustroasiatic
260842,aheu1239,BIRD,ʔ a c ɔ j ¹,107,peirosaustroasiatic
260843,aheu1239,BIRD,h a ʔ + c ɔi,117,peirosaustroasiatic
260844,mang1378,BIRD,s ɔ m ³⁵,108,peirosaustroasiatic
260845,buga1247,BIRD,s au ³³,110,peirosaustroasiatic
260846,puoc1238,BIRD,c/ts e m,108,peirosaustroasiatic
260847,khan1274,BIRD,c/ts e m ⁴⁵,108,peirosaustroasiatic
260848,bitt1240,BIRD,tɕ e m,108,peirosaustroasiatic
260849,mlab1235,BIRD,ʔ a t,108,peirosaustroasiatic
260850,phon1246,BIRD,s o m,108,peirosaustroasiatic
260851,huuu1240,BIRD,a ³³ + ç i m ⁵⁵,108,peirosaustroasiatic
260852,ruch1235,BIRD,s i m,108,peirosaustroasiatic
