id,doculect,concept,forms,lexstatid,db
316727,pile1238,THOUSAND,t u p u a + ŋ a h u l u,1299,walworthpolynesian
316728,pile1238,HUNDRED,v a h i k i,620,walworthpolynesian
316729,pile1238,FIFTY,g a + t o a + e + l i m a,436,walworthpolynesian
316730,pile1238,TWENTY,g a t o a e + l u a,1346,walworthpolynesian
316731,pile1238,TEN,d u m aː,1237,walworthpolynesian
316732,pile1238,TEN,k a t o a,1241,walworthpolynesian
316733,pile1238,NINE,i v a,838,walworthpolynesian
316734,pile1238,EIGHT,v a l u,362,walworthpolynesian
316735,pile1238,SEVEN,h i t u,1021,walworthpolynesian
316736,pile1238,SIX,o n o,1076,walworthpolynesian
316737,pile1238,FIVE,l i m a,443,walworthpolynesian
316738,pile1238,FOUR,h aː,495,walworthpolynesian
316739,pile1238,THREE,t o l u,1301,walworthpolynesian
316740,pile1238,TWO,l u a,1349,walworthpolynesian
316741,pile1238,ONE,k o + t a h i,866,walworthpolynesian
316742,pile1238,COUNT,p h a u a,262,walworthpolynesian
316743,pile1238,NO OR NOT,s i + a i,841,walworthpolynesian
316744,pile1238,HOW,h u a + h e a,613,walworthpolynesian
316745,pile1238,IF,p l aː,655,walworthpolynesian
316746,pile1238,AND,i a,19,walworthpolynesian
316747,pile1238,AND,m a,14,walworthpolynesian
316748,pile1238,AND,i o k o,21,walworthpolynesian
316749,pile1238,AND,o,18,walworthpolynesian
316750,pile1238,ALL,k a + t o a,4,walworthpolynesian
316751,pile1238,OTHER,h a i l a,891,walworthpolynesian
316752,pile1238,WHO,a i,1415,walworthpolynesian
316753,pile1238,WHAT,aː,1387,walworthpolynesian
316754,pile1238,THEY,lʰ a + t o u,1260,walworthpolynesian
316755,pile1238,THEY,lʰ a + u a,1259,walworthpolynesian
316756,pile1238,YOU,k o u + t o u,1483,walworthpolynesian
316757,pile1238,YOU,k o u + l u a,1484,walworthpolynesian
316758,pile1238,WE,tʰ a + t o u,1368,walworthpolynesian
316759,pile1238,WE,tʰ a + u a,1369,walworthpolynesian
316760,pile1238,WE,m h a + t o u,1368,walworthpolynesian
316761,pile1238,WE,m h a + u a,1369,walworthpolynesian
316762,pile1238,HE OR SHE,n a,550,walworthpolynesian
316763,pile1238,HE OR SHE,i a,548,walworthpolynesian
316764,pile1238,THOU,k o e,1293,walworthpolynesian
316765,pile1238,I,a u,654,walworthpolynesian
316766,pile1238,WHERE,i + h e a,1400,walworthpolynesian
316767,pile1238,FAR,m a o,385,walworthpolynesian
316768,pile1238,NEAR,l e u e + tʰ a k i,812,walworthpolynesian
316769,pile1238,THAT,t e + n a,1244,walworthpolynesian
316770,pile1238,THIS,t e + n e,1289,walworthpolynesian
316771,pile1238,THIS,n e,1289,walworthpolynesian
316772,pile1238,BELOW OR UNDER,l a l o,68,walworthpolynesian
316773,pile1238,ABOVE,l u ŋ a,1,walworthpolynesian
316774,pile1238,AT,i,27,walworthpolynesian
316775,pile1238,CLIMB,k a k e,201,walworthpolynesian
316776,pile1238,HIDE,m u n i,563,walworthpolynesian
316777,pile1238,WHEN,a n a + h e a,1395,walworthpolynesian
316778,pile1238,YEAR,ŋ a t a e,1469,walworthpolynesian
316779,pile1238,DAY (NOT NIGHT),l a ŋ i,284,walworthpolynesian
316780,pile1238,NIGHT,p oː,835,walworthpolynesian
316781,pile1238,CORRECT (RIGHT),tʰ o n u,247,walworthpolynesian
316782,pile1238,CORRECT (RIGHT),m a o l i,248,walworthpolynesian
316783,pile1238,BAD OR EVIL,tʰ a p e o,46,walworthpolynesian
316784,pile1238,GOOD,l a v o i,510,walworthpolynesian
316785,pile1238,NEW,h o u,833,walworthpolynesian
316786,pile1238,OLD,m a tʰ u a,854,walworthpolynesian
316787,pile1238,SHY OR ASHAMED,m aː,1063,walworthpolynesian
316788,pile1238,PAINFUL OR SICK,m a k i,894,walworthpolynesian
316789,pile1238,WIDE,l a u + e h a,1422,walworthpolynesian
316790,pile1238,NARROW,m d a + k i k o,788,walworthpolynesian
316791,pile1238,NARROW,m d a + l i k i,788,walworthpolynesian
316792,pile1238,THICK,e h a,1265,walworthpolynesian
316793,pile1238,THIN,m a + n i h i,1270,walworthpolynesian
316794,pile1238,LONG,l o a,740,walworthpolynesian
316795,pile1238,SHORT,p o + p o t o,1046,walworthpolynesian
316796,pile1238,BIG,tʰ u a b e,77,walworthpolynesian
316797,pile1238,SMALL,k i k o,1088,walworthpolynesian
316798,pile1238,SMALL,l i k i + l i k i,1088,walworthpolynesian
