id,doculect,concept,forms,lexstatid,db
235320,chug1252,LIVER,ɕ a + t a ŋ k u,124,lieberherrkhobwa
235321,chug1252,LONG,u + r i ŋ,127,lieberherrkhobwa
235322,chug1252,LOUSE,h ɛ k,129,lieberherrkhobwa
235323,chug1252,MOON,n a m + b a,132,lieberherrkhobwa
235324,chug1252,MOUTH,h ɔ + tɕ u,134,lieberherrkhobwa
235325,chug1252,NAME,b i ŋ,137,lieberherrkhobwa
235326,chug1252,NAVEL,b ɔː + d i,140,lieberherrkhobwa
235327,chug1252,NECK,h ɛ n + tʰ ɔ ŋ,142,lieberherrkhobwa
235328,chug1252,NEW,ɔ + kʰ ɔ n,145,lieberherrkhobwa
235329,chug1252,NOSE,h ɛ m + pʰ ɔ ŋ,148,lieberherrkhobwa
235330,chug1252,NOT,b a,151,lieberherrkhobwa
235331,chug1252,OLD (USED),ɔ + m ɛ n,152,lieberherrkhobwa
235332,chug1252,ONE,h i n,154,lieberherrkhobwa
235333,chug1252,PATH,h u m a,156,lieberherrkhobwa
235334,chug1252,RAINING OR RAIN,n a + m u,159,lieberherrkhobwa
235335,chug1252,RED,ɔ + kʰ e k,161,lieberherrkhobwa
235336,chug1252,ROOT,r a + b a,163,lieberherrkhobwa
235337,chug1252,RUN,d u r,167,lieberherrkhobwa
235338,chug1252,SALT,h a,170,lieberherrkhobwa
235339,chug1252,SAND,b e ts a,171,lieberherrkhobwa
235340,chug1252,SAY,i n,174,lieberherrkhobwa
235341,chug1252,SEE,a j,176,lieberherrkhobwa
235342,chug1252,SIT,dʑ u,179,lieberherrkhobwa
235343,chug1252,SKIN,ɕ a + kʰ ɔ k,181,lieberherrkhobwa
235344,chug1252,SLEEP,m i n,183,lieberherrkhobwa
235345,chug1252,SMALL,k a + t i,184,lieberherrkhobwa
235346,chug1252,SMOKE (EXHAUST),b u + kʰ u,187,lieberherrkhobwa
235347,chug1252,STAND,kʰ i ŋ,189,lieberherrkhobwa
235348,chug1252,STAR,k a ɹ m a,190,lieberherrkhobwa
235349,chug1252,STONE OR ROCK,l u ŋ,192,lieberherrkhobwa
235350,chug1252,SUN,n a + m i,195,lieberherrkhobwa
235351,chug1252,SWEET,j ɔ ŋ + j ɔ ŋ,197,lieberherrkhobwa
235352,chug1252,TAIL,ɲ ɔ j,200,lieberherrkhobwa
235353,chug1252,TAKE,tʰ ɔ n,203,lieberherrkhobwa
235354,chug1252,THICK,ɔ + tʰ ɛ s,205,lieberherrkhobwa
235355,chug1252,THIS,ɔ + tɕʰ i,207,lieberherrkhobwa
235356,chug1252,TONGUE,l ɔ j,212,lieberherrkhobwa
235357,chug1252,TOOTH,h i n + t u ŋ,215,lieberherrkhobwa
235358,chug1252,WATER,kʰ o w,217,lieberherrkhobwa
235359,chug1252,WHAT,a + b e,220,lieberherrkhobwa
235360,chug1252,WHITE,j a ŋ + k a ɹ,223,lieberherrkhobwa
235361,chug1252,WHO,m i,226,lieberherrkhobwa
235362,chug1252,WIND,n a m + s u ŋ,228,lieberherrkhobwa
235363,chug1252,WING,p ɛ m p u,231,lieberherrkhobwa
235364,chug1252,WOMAN,dʑ u + m u,235,lieberherrkhobwa
235365,chug1252,WOOD,ɕ i ŋ,237,lieberherrkhobwa
235366,chug1252,YESTERDAY,d ɛ j + j u,238,lieberherrkhobwa
235367,lish1235,I,g a,109,lieberherrkhobwa
235368,lish1235,THOU,n a ŋ,209,lieberherrkhobwa
235369,lish1235,HE OR SHE,w u j,90,lieberherrkhobwa
235370,lish1235,ANT,kʰ e + tɕʰ ɔ k,1,lieberherrkhobwa
235371,lish1235,ARM OR HAND,h u t,3,lieberherrkhobwa
235372,lish1235,ASH,tɕʰ u + pʰ a,5,lieberherrkhobwa
235373,lish1235,BIG,ɔ + d ɔ k,7,lieberherrkhobwa
235374,lish1235,BIRD,w̥ a,9,lieberherrkhobwa
235375,lish1235,BITE,z ɛ k,12,lieberherrkhobwa
235376,lish1235,BITTER,tɕʰ a k + b a,14,lieberherrkhobwa
235377,lish1235,BLACK,u + tɕʰ a m,17,lieberherrkhobwa
235378,lish1235,BLOOD,h ɔ j,20,lieberherrkhobwa
235379,lish1235,BONE,ɕ a + kʰ u s,21,lieberherrkhobwa
235380,lish1235,BREAST,ɲ u,23,lieberherrkhobwa
235381,lish1235,BURNING,h a j,25,lieberherrkhobwa
235382,lish1235,CARRY ON BACK,b u,27,lieberherrkhobwa
235383,lish1235,CLOUD,t ɔ ŋ + t i,29,lieberherrkhobwa
235384,lish1235,CRY,kʰ i p,31,lieberherrkhobwa
235385,lish1235,DIE,i,32,lieberherrkhobwa
235386,lish1235,DO OR MAKE,l i,34,lieberherrkhobwa
235387,lish1235,DOG,w a + tʰ i,36,lieberherrkhobwa
235388,lish1235,DRINK,ɲ i ŋ,38,lieberherrkhobwa
235389,lish1235,DRY,ɔ + w a l,41,lieberherrkhobwa
235390,lish1235,EAR,kʰ u + tʰ u ŋ,44,lieberherrkhobwa
235391,lish1235,EAT,tɕʰ a,47,lieberherrkhobwa
235392,lish1235,EGG,ɔ + g ɔ ŋ,49,lieberherrkhobwa
235393,lish1235,EYE,kʰ u + m ɔː,52,lieberherrkhobwa
235394,lish1235,FAR,tʰ a + u + l i ŋ,55,lieberherrkhobwa
235395,lish1235,FAT (ORGANIC SUBSTANCE),ɔ + j u,57,lieberherrkhobwa
235396,lish1235,FINGERNAIL,h u t + ts i n,60,lieberherrkhobwa
235397,lish1235,FIRE,b e j,62,lieberherrkhobwa
235398,lish1235,FISH,ŋ a,64,lieberherrkhobwa
235399,lish1235,FLESH OR MEAT,ɕ a,66,lieberherrkhobwa
235400,lish1235,FLY (MOVE THROUGH AIR),ɕ ɛ l,69,lieberherrkhobwa
235401,lish1235,FULL,p ɕ i ŋ + b a,74,lieberherrkhobwa
235402,lish1235,GIVE,ɕ i,76,lieberherrkhobwa
235403,lish1235,GO,w a,78,lieberherrkhobwa
235404,lish1235,GOOD,n a k + p a,82,lieberherrkhobwa
235405,lish1235,HAIR (HEAD),kʰ u + ɕ a ŋ,84,lieberherrkhobwa
235406,lish1235,HARD,k a k t a l,87,lieberherrkhobwa
235407,lish1235,HEAD,kʰ ɔ + l ɔ k,93,lieberherrkhobwa
235408,lish1235,HEAR,kʰ a + l a,97,lieberherrkhobwa
235409,lish1235,HEAVY,u + l i,99,lieberherrkhobwa
235410,lish1235,HIDE,u k,101,lieberherrkhobwa
235411,lish1235,KILL,a t,113,lieberherrkhobwa
235412,lish1235,HORN (ANATOMY),kʰ ɛ ŋ,104,lieberherrkhobwa
235413,lish1235,HOUSE,w a m,107,lieberherrkhobwa
235414,lish1235,IN,n a ŋ,111,lieberherrkhobwa
235415,lish1235,KNEE,k ɔː l ɔ k + p a,115,lieberherrkhobwa
235416,lish1235,KNOW (SOMETHING),d ɛ n,117,lieberherrkhobwa
235417,lish1235,LAUGH,ʑ e j,119,lieberherrkhobwa
235418,lish1235,LEAF,u + l a p,121,lieberherrkhobwa
235419,lish1235,FOOT OR LEG,l e j,71,lieberherrkhobwa
235420,lish1235,LIVER,ɕ a p + ɕ i n,125,lieberherrkhobwa
235421,lish1235,LONG,u + l i ŋ,127,lieberherrkhobwa
235422,lish1235,LOUSE,h ɛ k,129,lieberherrkhobwa
235423,lish1235,MOON,n a m + b a,132,lieberherrkhobwa
235424,lish1235,MOUTH,h ɔ + tɕ ɔ,134,lieberherrkhobwa
235425,lish1235,NAME,b i ŋ,137,lieberherrkhobwa
235426,lish1235,NAVEL,b ɔː + d i,140,lieberherrkhobwa
235427,lish1235,NECK,h ɛ n + tʰ ɔ ŋ,142,lieberherrkhobwa
235428,lish1235,NEW,ɔ + h a n,145,lieberherrkhobwa
235429,lish1235,NOSE,h ɛ m + pʰ ɔ ŋ,148,lieberherrkhobwa
235430,lish1235,NOT,b a,151,lieberherrkhobwa
235431,lish1235,OLD (USED),ɔ + m ɛ n,152,lieberherrkhobwa
235432,lish1235,ONE,h i n,154,lieberherrkhobwa
235433,lish1235,PATH,h u m a,156,lieberherrkhobwa
235434,lish1235,RAINING OR RAIN,n a + m u,159,lieberherrkhobwa
235435,lish1235,RED,ɔ + h ɛ k,161,lieberherrkhobwa
235436,lish1235,ROOT,h i ŋ ŋ a + l e j,164,lieberherrkhobwa
235437,lish1235,RUN,d u l,167,lieberherrkhobwa
235438,lish1235,SALT,h a,170,lieberherrkhobwa
235439,lish1235,SAND,b e ts a,171,lieberherrkhobwa
235440,lish1235,SAY,i n,174,lieberherrkhobwa
235441,lish1235,SEE,a j,176,lieberherrkhobwa
235442,lish1235,SIT,dʑ u,179,lieberherrkhobwa
235443,lish1235,SKIN,ɕ a + kʰ ɔ k,181,lieberherrkhobwa
235444,lish1235,SLEEP,m i n,183,lieberherrkhobwa
235445,lish1235,SMALL,ɕ a + d a,185,lieberherrkhobwa
235446,lish1235,SMOKE (EXHAUST),b u + kʰ u,187,lieberherrkhobwa
235447,lish1235,STAND,kʰ i ŋ,189,lieberherrkhobwa
235448,lish1235,STAR,k a l m a,190,lieberherrkhobwa
235449,lish1235,STONE OR ROCK,l u ŋ,192,lieberherrkhobwa
235450,lish1235,SUN,n a + m i,195,lieberherrkhobwa
235451,lish1235,SWEET,ɔ + b e j + d a,198,lieberherrkhobwa
235452,lish1235,TAIL,ɲ u j,200,lieberherrkhobwa
235453,lish1235,TAKE,tʰ ɔ n,203,lieberherrkhobwa
235454,lish1235,THICK,ɔ + tʰ ɛ s,205,lieberherrkhobwa
235455,lish1235,THIS,u + tɕʰ i,207,lieberherrkhobwa
235456,lish1235,TONGUE,l u j,212,lieberherrkhobwa
235457,lish1235,TOOTH,ɕ i n + t u ŋ,215,lieberherrkhobwa
235458,lish1235,WATER,kʰ a w,218,lieberherrkhobwa
235459,lish1235,WHAT,a + b e,220,lieberherrkhobwa
235460,lish1235,WHITE,j a ŋ + k a l,223,lieberherrkhobwa
235461,lish1235,WHO,m i,226,lieberherrkhobwa
235462,lish1235,WIND,n a m + s u ŋ,228,lieberherrkhobwa
235463,lish1235,WING,ɲ u j + pʰ a,232,lieberherrkhobwa
235464,lish1235,WOMAN,dʑ u + m u,235,lieberherrkhobwa
235465,lish1235,WOOD,h i ŋ,237,lieberherrkhobwa
235466,lish1235,YESTERDAY,d i + j u,238,lieberherrkhobwa
235467,sulu1241,I,g o h ⁵³,110,lieberherrkhobwa
235468,sulu1241,THOU,n a h ⁵³,210,lieberherrkhobwa
235469,sulu1241,HE OR SHE,v æ ³³,91,lieberherrkhobwa
235470,sulu1241,ANT,g ɹ ɛ n ³³ + g ɹ o ⁵³,2,lieberherrkhobwa
235471,sulu1241,ARM OR HAND,g e ʈ ³³,4,lieberherrkhobwa
235472,sulu1241,ASH,b æ ³³ + ɣ ə k ³³,6,lieberherrkhobwa
235473,sulu1241,BIG,a ³³ + b ua ³³,8,lieberherrkhobwa
235474,sulu1241,BIRD,p ə ³³ + t u ³³,10,lieberherrkhobwa
235475,sulu1241,BITE,t ua ⁵³,13,lieberherrkhobwa
235476,sulu1241,BITTER,a ³³ + b i o ⁵³,15,lieberherrkhobwa
235477,sulu1241,BLACK,a ³³ + ɦ iɛ ⁵³,18,lieberherrkhobwa
235478,sulu1241,BLOOD,h ue ⁵³,20,lieberherrkhobwa
235479,sulu1241,BREAST,a ³³ + n iɛ ¹¹,24,lieberherrkhobwa
235480,sulu1241,CLOUD,k ə ³³ + t ɯ ³³,30,lieberherrkhobwa
235481,sulu1241,CRY,c ia k ⁵³,31,lieberherrkhobwa
235482,sulu1241,DIE,j i ³³,33,lieberherrkhobwa
235483,sulu1241,DO OR MAKE,k a ʈ ³³,35,lieberherrkhobwa
235484,sulu1241,DOG,b o h ⁵³,37,lieberherrkhobwa
235485,sulu1241,DRINK,r i n ³³,38,lieberherrkhobwa
235486,sulu1241,DRY,a ³³ + v əʴ/ə˞ ʈ ³³,42,lieberherrkhobwa
235487,sulu1241,EAR,a ³³ + k u ʈ ³³,45,lieberherrkhobwa
235488,sulu1241,EAT,tɕ i h ⁵³,48,lieberherrkhobwa
235489,sulu1241,EGG,m ə ³³ + r i ³³,50,lieberherrkhobwa
235490,sulu1241,EYE,k ə k ³³,53,lieberherrkhobwa
235491,sulu1241,FAR,a ³³ + c iɛ ³³,56,lieberherrkhobwa
235492,sulu1241,FAT (ORGANIC SUBSTANCE),a ³³ + ʑ ua ¹¹,58,lieberherrkhobwa
235493,sulu1241,FINGERNAIL,g e ʈ ³³ + ɕ i t ³³,61,lieberherrkhobwa
235494,sulu1241,FIRE,b æ ³³,63,lieberherrkhobwa
235495,sulu1241,FISH,k a ³³ f ua ŋ ⁵³,65,lieberherrkhobwa
235496,sulu1241,FLESH OR MEAT,m ə ³³ + r i ³³,67,lieberherrkhobwa
235497,sulu1241,FLY (MOVE THROUGH AIR),p ie ³³,70,lieberherrkhobwa
235498,sulu1241,FULL,l iɛ ³³,75,lieberherrkhobwa
235499,sulu1241,GIVE,t a ŋ ³³,77,lieberherrkhobwa
235500,sulu1241,GO,u ³³,79,lieberherrkhobwa
235501,sulu1241,GOOD,a ³³ + n ia ŋ ¹¹,83,lieberherrkhobwa
235502,sulu1241,HAIR (HEAD),k ə ³³ + ʑ a k ³³,85,lieberherrkhobwa
235503,sulu1241,HARD,a ³³ + s ie t ³³,88,lieberherrkhobwa
235504,sulu1241,HEAD,k o ⁵³,94,lieberherrkhobwa
235505,sulu1241,HEAR,ɣ ɔ ŋ,98,lieberherrkhobwa
235506,sulu1241,HEAVY,a ³³ + l ei ³³,100,lieberherrkhobwa
235507,sulu1241,HIDE,ɣ ɯ ³³ + ɣ ə ⁵³,102,lieberherrkhobwa
235508,sulu1241,KILL,w aʴ/a˞ t ³³,114,lieberherrkhobwa
235509,sulu1241,HORN (ANATOMY),a ³³ + k ə + v ua ŋ ³³,105,lieberherrkhobwa
235510,sulu1241,HOUSE,tɕ o k ³³,108,lieberherrkhobwa
235511,sulu1241,IN,a ³³ + ɹ a ŋ ⁵³,112,lieberherrkhobwa
235512,sulu1241,KNOW (SOMETHING),d a ʈ ³³,118,lieberherrkhobwa
235513,sulu1241,LAUGH,ɣ uɛ ³³,120,lieberherrkhobwa
235514,sulu1241,LEAF,h eʴ/e˞ n ³³ + l ɯ k ³³,122,lieberherrkhobwa
235515,sulu1241,FOOT OR LEG,l æ ³³,72,lieberherrkhobwa
235516,sulu1241,LIVER,a ³³ + p ie ⁵³,126,lieberherrkhobwa
235517,sulu1241,LONG,a ³³ + p ɹ a ŋ ⁵³,128,lieberherrkhobwa
235518,sulu1241,LOUSE,p ə ³³ ɣ æ ⁵³,130,lieberherrkhobwa
235519,sulu1241,MOON,a ŋ ³³ + b o ³³,133,lieberherrkhobwa
235520,sulu1241,MOUTH,m ə ³³ l u ʈ ³³,135,lieberherrkhobwa
235521,sulu1241,NAME,a ³³ + b ɛʴ/ɛ˞ ŋ ³³,138,lieberherrkhobwa
235522,sulu1241,NECK,k ə ³³ + t u o ŋ ³³,143,lieberherrkhobwa
235523,sulu1241,NEW,a ³³ + f a ʈ ³³,146,lieberherrkhobwa
235524,sulu1241,NOSE,p ɔ k ³³,149,lieberherrkhobwa
235525,sulu1241,NOT,b a ³³,151,lieberherrkhobwa
235526,sulu1241,OLD (USED),a ³³ + tɕ ɛ t ³³,153,lieberherrkhobwa
235527,sulu1241,ONE,ɦ ui ³³,155,lieberherrkhobwa
235528,sulu1241,PATH,p ə ³³ z uɛ ³³,157,lieberherrkhobwa
235529,sulu1241,RAINING OR RAIN,a ŋ ³³ + p r u ⁵³,160,lieberherrkhobwa
235530,sulu1241,RED,a ³³ + j i ʈ ³³,162,lieberherrkhobwa
235531,sulu1241,ROOT,h eʴ/e˞ n ³³ + k u ŋ ³³,165,lieberherrkhobwa
235532,sulu1241,RUN,r i ʈ ³³,168,lieberherrkhobwa
235533,sulu1241,SALT,h ɔ ŋ ³³,170,lieberherrkhobwa
235534,sulu1241,SAND,p ɹ æʳ/æ˞ ³³ + ts ə t ³³,172,lieberherrkhobwa
235535,sulu1241,SEE,ŋ ua ³³,177,lieberherrkhobwa
235536,sulu1241,SIT,t o ŋ ³³,180,lieberherrkhobwa
235537,sulu1241,SKIN,a ³³ + k ə ⁵³,182,lieberherrkhobwa
235538,sulu1241,SLEEP,ɣ ə ŋ ³³,183,lieberherrkhobwa
235539,sulu1241,SMALL,c ia ŋ ³³,186,lieberherrkhobwa
235540,sulu1241,SMOKE (EXHAUST),b æ ³³ + k ɯ ³³,188,lieberherrkhobwa
235541,sulu1241,STAND,c i n ³³ + p ua ¹¹,189,lieberherrkhobwa
235542,sulu1241,STAR,h a ³³ + ɣ a t ⁵³,191,lieberherrkhobwa
235543,sulu1241,STONE OR ROCK,k ə ³³ + p ɔʳ/ɔ˞ ³³,193,lieberherrkhobwa
235544,sulu1241,SUN,k ə ³³ r i ³³,196,lieberherrkhobwa
235545,sulu1241,SWEET,a ³³ + p i ŋ ³³,199,lieberherrkhobwa
235546,sulu1241,TAIL,a ³³ + ɲ u k ³³ k ua ŋ ³³,201,lieberherrkhobwa
235547,sulu1241,TAKE,ɣ ei ³³,204,lieberherrkhobwa
235548,sulu1241,THICK,a ³³ + p i ʈ ³³,206,lieberherrkhobwa
235549,sulu1241,THIS,h ə ŋ ³³,208,lieberherrkhobwa
235550,sulu1241,TONGUE,r y e ³³,213,lieberherrkhobwa
235551,sulu1241,TOOTH,k ə ³³ + t ua ŋ ³³,216,lieberherrkhobwa
235552,sulu1241,WATER,k ua ³³,219,lieberherrkhobwa
235553,sulu1241,WHAT,h i ⁵³ ɟ e h ⁵³,221,lieberherrkhobwa
235554,sulu1241,WHITE,a ³³ + r i o ŋ ³³,224,lieberherrkhobwa
235555,sulu1241,WHO,h a ³³,227,lieberherrkhobwa
235556,sulu1241,WIND,a ŋ ³³ + h u ʈ ⁵³,229,lieberherrkhobwa
235557,sulu1241,WING,a ³³ + j u ʈ ³³,233,lieberherrkhobwa
235558,sulu1241,WOMAN,a ³³ + m ui ⁵³,236,lieberherrkhobwa
235559,sulu1241,WOOD,h eʴ/e˞ n ³³,237,lieberherrkhobwa
235560,sulu1241,YESTERDAY,b ie ³³ r i ⁵³,239,lieberherrkhobwa
235561,sulu1241,I,g o h ⁵⁵,110,lieberherrkhobwa
235562,sulu1241,THOU,n a ⁵⁵,211,lieberherrkhobwa
235563,sulu1241,HE OR SHE,v aʳ/a˞ ⁵⁵,92,lieberherrkhobwa
235564,sulu1241,ANT,g r a n ³¹ + k oʳ/o˞ ⁵³,2,lieberherrkhobwa
235565,sulu1241,ARM OR HAND,g i t ⁵⁵,3,lieberherrkhobwa
235566,sulu1241,ASH,b æ ³³ + ɣ ə h ⁵³,6,lieberherrkhobwa
235567,sulu1241,BIG,a ³¹ + b ua ⁵⁵,8,lieberherrkhobwa
235568,sulu1241,BIRD,p ɯ ³¹ + t u ⁵⁵,11,lieberherrkhobwa
235569,sulu1241,BITE,t ua ⁵⁵,13,lieberherrkhobwa
235570,sulu1241,BITTER,a ³¹ + dʑ iu ⁵³,16,lieberherrkhobwa
235571,sulu1241,BLACK,a ³³ + ɦ a m ⁵⁵,19,lieberherrkhobwa
235572,sulu1241,BLOOD,h ui ⁵³,20,lieberherrkhobwa
235573,sulu1241,BONE,a ³¹ + z ai ⁵⁵,22,lieberherrkhobwa
235574,sulu1241,BREAST,a ³³ + n iɛ ¹¹,24,lieberherrkhobwa
235575,sulu1241,BURNING,ɕ i ⁵⁵,26,lieberherrkhobwa
235576,sulu1241,CLOUD,k ə ³¹ + t ɯ ⁵⁵,30,lieberherrkhobwa
235577,sulu1241,CRY,c ia k ⁵³,31,lieberherrkhobwa
235578,sulu1241,DIE,j i ⁵⁵,33,lieberherrkhobwa
235579,sulu1241,DO OR MAKE,k a t ⁵⁵,35,lieberherrkhobwa
235580,sulu1241,DOG,b o h ⁵³,37,lieberherrkhobwa
235581,sulu1241,DRINK,ɣ l i ŋ ⁵⁵,39,lieberherrkhobwa
235582,sulu1241,DRY,a ³¹ + v aʳ/a˞ t ⁵⁵,43,lieberherrkhobwa
235583,sulu1241,EAR,m ɯ ³¹ + k ui ⁵³,46,lieberherrkhobwa
235584,sulu1241,EAT,tɕ i h ⁵³,48,lieberherrkhobwa
235585,sulu1241,EGG,m ɯ ³¹ + ɬ i ⁵⁵,51,lieberherrkhobwa
235586,sulu1241,EYE,a ³¹ + g ɯ k ⁵⁵,54,lieberherrkhobwa
235587,sulu1241,FAR,a ³¹ + c ie ⁵⁵,56,lieberherrkhobwa
235588,sulu1241,FAT (ORGANIC SUBSTANCE),m ɯ ³¹ + ʑ ua ⁵⁵,59,lieberherrkhobwa
235589,sulu1241,FINGERNAIL,g i t ³³ + ɕ i t ⁵³,61,lieberherrkhobwa
235590,sulu1241,FIRE,b æ ⁵⁵,63,lieberherrkhobwa
235591,sulu1241,FISH,k a ³³ f ua ŋ ⁵³,65,lieberherrkhobwa
235592,sulu1241,FLESH OR MEAT,m ɯ ³¹ + ɬ i k ⁵⁵,68,lieberherrkhobwa
235593,sulu1241,FLY (MOVE THROUGH AIR),p ie ⁵⁵,70,lieberherrkhobwa
235594,sulu1241,FULL,l ia n ³³,75,lieberherrkhobwa
235595,sulu1241,GIVE,t a ŋ ⁵⁵,77,lieberherrkhobwa
235596,sulu1241,GO,w u ⁵⁵,80,lieberherrkhobwa
235597,sulu1241,GOOD,a ³¹ + ɲ ia ŋ ⁵⁵,83,lieberherrkhobwa
235598,sulu1241,HAIR (HEAD),k au ³¹ + ʑ ia k ⁵⁵,86,lieberherrkhobwa
235599,sulu1241,HARD,a ³¹ + g a ⁵⁵,89,lieberherrkhobwa
235600,sulu1241,HEAD,a ³¹ + k au ⁵³,95,lieberherrkhobwa
235601,sulu1241,HEAR,ɣ a ŋ ⁵⁵,98,lieberherrkhobwa
235602,sulu1241,HEAVY,a ³¹ + l ei ⁵⁵,100,lieberherrkhobwa
235603,sulu1241,HIDE,dz a ³³ + ɣ ə ⁵³ + d o ŋ ⁵⁵ ɣ ə ⁵³,103,lieberherrkhobwa
235604,sulu1241,KILL,w aʳ/a˞ t ⁵⁵,114,lieberherrkhobwa
235605,sulu1241,HORN (ANATOMY),a ³¹ + v a ŋ ⁵³,106,lieberherrkhobwa
235606,sulu1241,HOUSE,tɕ au k ⁵³,108,lieberherrkhobwa
235607,sulu1241,IN,a ³¹ + r a ŋ ⁵³,112,lieberherrkhobwa
235608,sulu1241,KNEE,m ə ³¹ + l ai ⁵⁵ k ə ³¹ + p ei ⁵³,116,lieberherrkhobwa
235609,sulu1241,KNOW (SOMETHING),d a t ⁵⁵,118,lieberherrkhobwa
235610,sulu1241,LAUGH,ɣ ue ⁵⁵,120,lieberherrkhobwa
235611,sulu1241,LEAF,a ³¹ + l ɯ k ⁵³,123,lieberherrkhobwa
235612,sulu1241,FOOT OR LEG,a ³¹ + ts æ ⁵³,73,lieberherrkhobwa
235613,sulu1241,LIVER,a ³¹ + p ie ⁵³,126,lieberherrkhobwa
235614,sulu1241,LONG,a ³¹ + p ɹ a ŋ ⁵⁵,128,lieberherrkhobwa
235615,sulu1241,LOUSE,p ɯ ³¹ ɣ ai ⁵³,131,lieberherrkhobwa
235616,sulu1241,MOON,a ŋ ³³ + b o ⁵⁵,133,lieberherrkhobwa
235617,sulu1241,MOUTH,ɕ əʳ/ə˞ k ⁵⁵,136,lieberherrkhobwa
235618,sulu1241,NAME,a ³¹ + b r a ŋ ⁵³,139,lieberherrkhobwa
235619,sulu1241,NAVEL,a ³¹ + ɬ ɯ i ⁵⁵,141,lieberherrkhobwa
235620,sulu1241,NECK,k ɯ ³¹ + t o ŋ ⁵⁵,144,lieberherrkhobwa
235621,sulu1241,NEW,a ³¹ + f ua t ⁵⁵,147,lieberherrkhobwa
235622,sulu1241,NOSE,a ³¹ p au k ⁵⁵,150,lieberherrkhobwa
235623,sulu1241,NOT,b a ³¹,151,lieberherrkhobwa
