id,doculect,concept,forms,lexstatid,db
312486,ngan1291,ASH,t uː + dʲ o ə ʔ,23,syrjaenenuralic
312487,selk1253,ASH,ɕ iː m ə,24,syrjaenenuralic
312488,udmu1245,ASH,p e ɲ,22,syrjaenenuralic
312489,erzy1239,AT,k e dʲ s e,25,syrjaenenuralic
312490,erzy1239,AT,p e ʎ e,30,syrjaenenuralic
312491,ingr1248,AT,l oː n,26,syrjaenenuralic
312492,komi1269,AT,s ɑ j ɯ n,28,syrjaenenuralic
312493,komi1269,AT,d ɯ n ɯ n,31,syrjaenenuralic
312494,komi1268,AT,d o r ɯ n,27,syrjaenenuralic
312495,komi1268,AT,o r d ɯ n,27,syrjaenenuralic
312496,selk1253,AT,n ɑː n ə,29,syrjaenenuralic
312497,udmu1245,AT,d o r ɯ n,27,syrjaenenuralic
312498,udmu1245,AT,u r t s ɯ n,27,syrjaenenuralic
312499,erzy1239,BARK,k e rʲ,32,syrjaenenuralic
312500,erzy1239,BARK,s u d,34,syrjaenenuralic
312501,ingr1248,BARK,k oː r i,32,syrjaenenuralic
312502,komi1269,BARK,k ɑ tɕ,33,syrjaenenuralic
312503,komi1268,BARK,k ɯ r ɕ,32,syrjaenenuralic
312504,ngan1291,BARK,k ɑ s u,33,syrjaenenuralic
312505,selk1253,BARK,q ɑː s ə,33,syrjaenenuralic
312506,udmu1245,BARK,k u r,32,syrjaenenuralic
312507,udmu1245,BARK,s u l,35,syrjaenenuralic
312508,erzy1239,BECAUSE,ɕ e k s,39,syrjaenenuralic
312509,erzy1239,BECAUSE,ɕ e k s + m e k s,39,syrjaenenuralic
312510,ingr1248,BECAUSE,s e n t æː,40,syrjaenenuralic
312511,ingr1248,BECAUSE,s e n t æː,40,syrjaenenuralic
312512,ingr1248,BECAUSE,s e m + p e r æ s t,48,syrjaenenuralic
312513,komi1269,BECAUSE,ɕ i dʑ + k ɯ dʑ,42,syrjaenenuralic
312514,komi1269,BECAUSE,d ɑ,46,syrjaenenuralic
312515,komi1268,BECAUSE,s ɯ + p o n d ɑ,41,syrjaenenuralic
312516,komi1268,BECAUSE,s ɯ + v ɤ s n ɑ,45,syrjaenenuralic
312517,ngan1291,BECAUSE,ɲ iː ð ə,43,syrjaenenuralic
312518,ngan1291,BECAUSE,s u ə b ə s ɯ,47,syrjaenenuralic
312519,udmu1245,BECAUSE,m ɑ l ɯ + k e + ʃ u o n o,44,syrjaenenuralic
312520,erzy1239,BELLY,p e k e,49,syrjaenenuralic
312521,ingr1248,BELLY,v ɑ t s ɑ,50,syrjaenenuralic
312522,komi1269,BELLY,k ɯ n ɤ m,52,syrjaenenuralic
312523,komi1268,BELLY,r u ʃ + k u,51,syrjaenenuralic
312524,ngan1291,BELLY,tʃ ɑ j b ə,53,syrjaenenuralic
312525,selk1253,BELLY,p e r k ə,49,syrjaenenuralic
312526,udmu1245,BELLY,k ɤ t,54,syrjaenenuralic
312527,erzy1239,BIG,p o k ʃ,55,syrjaenenuralic
312528,ingr1248,BIG,s uː r,56,syrjaenenuralic
312529,komi1269,BIG,ɯ dʒ ɯ t,57,syrjaenenuralic
312530,komi1268,BIG,ɯ dʒ ɯ d,57,syrjaenenuralic
312531,ngan1291,BIG,ɑ n i ʔ ə,58,syrjaenenuralic
312532,selk1253,BIG,u ə̠ r q ə,59,syrjaenenuralic
312533,udmu1245,BIG,b ɑ dʑ dʑ ɯ m,60,syrjaenenuralic
312534,erzy1239,BIRD,n ɑ r m u ɲ,61,syrjaenenuralic
312535,ingr1248,BIRD,l i n d̥ u,62,syrjaenenuralic
312536,komi1269,BIRD,k ɑ j,64,syrjaenenuralic
312537,komi1268,BIRD,k i t s ɑ,63,syrjaenenuralic
312538,komi1268,BIRD,l e b ɑ tɕ,68,syrjaenenuralic
312539,ngan1291,BIRD,t ə i b əː,65,syrjaenenuralic
312540,selk1253,BIRD,t i l tʃ ə t i + s uː r ə m,66,syrjaenenuralic
312541,selk1253,BIRD,s uː r ə m,69,syrjaenenuralic
312542,udmu1245,BIRD,t ɯ l o b u r d o,67,syrjaenenuralic
312543,erzy1239,BLACK,r ɑ u ʒ o,70,syrjaenenuralic
312544,ingr1248,BLACK,m u s t ɑ,71,syrjaenenuralic
312545,komi1269,BLACK,ɕ ɤ d,72,syrjaenenuralic
312546,komi1268,BLACK,ɕ ɤ d,72,syrjaenenuralic
312547,ngan1291,BLACK,t u s ɑ j k ɑ ʔ ɑ,73,syrjaenenuralic
312548,selk1253,BLACK,s æː q ə,72,syrjaenenuralic
312549,udmu1245,BLACK,ɕ ɤ d,72,syrjaenenuralic
312550,erzy1239,BLOOD,v e rʲ,74,syrjaenenuralic
312551,ingr1248,BLOOD,v e r i,74,syrjaenenuralic
312552,komi1269,BLOOD,v i r,74,syrjaenenuralic
312553,komi1268,BLOOD,v i r,74,syrjaenenuralic
312554,ngan1291,BLOOD,k ɑ m,75,syrjaenenuralic
312555,selk1253,BLOOD,k ɤ m,75,syrjaenenuralic
312556,udmu1245,BLOOD,v i r,74,syrjaenenuralic
312557,ingr1248,BLOW (OF WIND),p u h ɑ d̥ ɑ,77,syrjaenenuralic
312558,komi1269,BLOW (OF WIND),p ɤ ʎ t n ɯ,78,syrjaenenuralic
312559,komi1268,BLOW (OF WIND),p ɤ ʎ ɑ l n ɯ,78,syrjaenenuralic
312560,ngan1291,BLOW (OF WIND),h y ə l ə s ɑ,79,syrjaenenuralic
312561,selk1253,BLOW (OF WIND),p uː,80,syrjaenenuralic
312562,udmu1245,BLOW (OF WIND),p e ʎ t ɯ n ɯ,78,syrjaenenuralic
312563,udmu1245,BLOW (OF WIND),t ɤ l ɑ n ɯ,78,syrjaenenuralic
312564,erzy1239,BLOW (OF WIND),p u v ɑ m s,76,syrjaenenuralic
312565,erzy1239,BONE,l o v ɑ ʒ ɑ,86,syrjaenenuralic
312566,erzy1239,BONE,p ɑ k ɑ rʲ,89,syrjaenenuralic
312567,ingr1248,BONE,l uː,87,syrjaenenuralic
312568,komi1269,BONE,l ɯ,87,syrjaenenuralic
312569,komi1269,BONE,k o s k ɑ,90,syrjaenenuralic
312570,komi1268,BONE,l ɯ,87,syrjaenenuralic
312571,ngan1291,BONE,l ɑ t əː,88,syrjaenenuralic
312572,selk1253,BONE,l ɯː,87,syrjaenenuralic
312573,udmu1245,BONE,l ɯ,87,syrjaenenuralic
312574,erzy1239,BREAST,m e ʃ tʲ e,91,syrjaenenuralic
312575,erzy1239,BREAST,p o tʲ e,97,syrjaenenuralic
312576,ingr1248,BREAST,r i n d̥ ɑ,92,syrjaenenuralic
312577,komi1269,BREAST,m o r o s,93,syrjaenenuralic
312578,komi1268,BREAST,m o r ɤ s,93,syrjaenenuralic
312579,ngan1291,BREAST,ɕ i n ɕ ə,94,syrjaenenuralic
312580,udmu1245,BREAST,ɡ ɑ dʲ,96,syrjaenenuralic
312581,selk1253,BREAST,k ɯː l ə,95,syrjaenenuralic
312582,erzy1239,BREATHE,ʎ e k ɕ e m s,98,syrjaenenuralic
312583,ingr1248,BREATHE,h e ŋ ɡ̥ i t t æː,99,syrjaenenuralic
312584,komi1269,BREATHE,l o l ɑ v n ɯ,100,syrjaenenuralic
312585,komi1268,BREATHE,l o l ɑ v n ɯ,100,syrjaenenuralic
312586,ngan1291,BREATHE,b ɑ tʃ ə dʲ ɑ,101,syrjaenenuralic
312587,selk1253,BREATHE,k u ə̠ j,102,syrjaenenuralic
312588,udmu1245,BREATHE,ʃ o k ɑ n ɯ,103,syrjaenenuralic
312589,udmu1245,BREATHE,l u l dʑ ɯ n ɯ,104,syrjaenenuralic
312590,erzy1239,BURN,p ɑ l o m s,105,syrjaenenuralic
312591,ingr1248,BURN,p ɑ lː ɑː,105,syrjaenenuralic
312592,komi1269,BURN,s o tɕ tɕ ɯ n ɯ,107,syrjaenenuralic
312593,komi1268,BURN,l o m ɑ v n ɯ,106,syrjaenenuralic
312594,komi1268,BURN,s o tʲ tɕ ɯ n ɯ,107,syrjaenenuralic
312595,selk1253,BURN,ɑ m,108,syrjaenenuralic
312596,udmu1245,BURN,dʒ u ɑ n ɯ,109,syrjaenenuralic
312597,erzy1239,CLOUD,p e ʎ,110,syrjaenenuralic
312598,ingr1248,CLOUD,p i l v i,110,syrjaenenuralic
312599,komi1269,CLOUD,k ɯ m ɤ r,111,syrjaenenuralic
312600,komi1268,CLOUD,k ɯ m ɤ r,111,syrjaenenuralic
312601,ngan1291,CLOUD,tʃ i ə ð u,112,syrjaenenuralic
312602,selk1253,CLOUD,t iː t t ə,113,syrjaenenuralic
312603,udmu1245,CLOUD,p i ʎ e m,114,syrjaenenuralic
312604,ingr1248,CLOUD,t uː tː s ɑ,116,syrjaenenuralic
312605,erzy1239,CLOUD,k o v o l,115,syrjaenenuralic
312606,erzy1239,COLD,k e ʎ m e,117,syrjaenenuralic
312607,ingr1248,COLD,k y l m æ,117,syrjaenenuralic
312608,ingr1248,COLD,k uː m ɑ,117,syrjaenenuralic
312609,komi1269,COLD,k ɤ dʑ ɯ t,118,syrjaenenuralic
312610,komi1268,COLD,k ɤ dʑ ɯ d,118,syrjaenenuralic
312611,ngan1291,COLD,tʃ ə ɕ i ɕ i,119,syrjaenenuralic
312612,selk1253,COLD,t ɑ ɕ ɕ u,120,syrjaenenuralic
312613,udmu1245,COLD,k e ʑ ɯ t,118,syrjaenenuralic
312614,erzy1239,COME,s ɑ m s,121,syrjaenenuralic
312615,ingr1248,COME,t u l l ɑ,122,syrjaenenuralic
312616,komi1269,COME,l o k n ɯ,124,syrjaenenuralic
312617,komi1268,COME,v o n ɯ,123,syrjaenenuralic
312618,komi1268,COME,l o k n ɯ,124,syrjaenenuralic
312619,selk1253,COME,t yː,126,syrjaenenuralic
312620,udmu1245,COME,v u ɯ n ɯ,123,syrjaenenuralic
312621,udmu1245,COME,l ɯ k t ɯ n ɯ,124,syrjaenenuralic
312622,ngan1291,COME,t u j ɕ ɑ,125,syrjaenenuralic
312623,erzy1239,COUNT,l o v o m s,127,syrjaenenuralic
312624,ingr1248,COUNT,l ɑ s k i ɑ,128,syrjaenenuralic
312625,komi1269,COUNT,l ɯ dʲ dʲ ɯ n ɯ,128,syrjaenenuralic
312626,komi1268,COUNT,l ɯ dʲ dʲ ɯ n ɯ,128,syrjaenenuralic
312627,ngan1291,COUNT,t u ə b t u s ɑ,129,syrjaenenuralic
312628,selk1253,COUNT,t oː r,130,syrjaenenuralic
312629,udmu1245,COUNT,l ɯ dʑ dʑ ɯ n ɯ,128,syrjaenenuralic
312630,erzy1239,CUT,n ɑ r ɑ m s,131,syrjaenenuralic
312631,erzy1239,CUT,p e tʃ k e m s,135,syrjaenenuralic
312632,komi1269,CUT,v u n d ɑ v n ɯ,133,syrjaenenuralic
312633,komi1269,CUT,ʃ ɤ r ɯ ʃ t n ɯ,137,syrjaenenuralic
312634,komi1268,CUT,v u n d ɯ n ɯ,133,syrjaenenuralic
312635,komi1268,CUT,ʃ ɯ r n ɯ,137,syrjaenenuralic
312636,selk1253,CUT,m ɑ tʃ ə,134,syrjaenenuralic
312637,udmu1245,CUT,v ɑ n d ɯ n ɯ,133,syrjaenenuralic
312638,udmu1245,CUT,ʃ o r ɯ n ɯ,137,syrjaenenuralic
312639,ingr1248,CUT,l e i ɡ̥ ɑ d̥ ɑ,132,syrjaenenuralic
312640,ingr1248,CUT,h ø l v æ d̥ æ,136,syrjaenenuralic
312641,ngan1291,CUT,m ə t u dʲ ɑ,134,syrjaenenuralic
312642,erzy1239,DIE,k u l o m s,138,syrjaenenuralic
312643,ingr1248,DIE,k oː l l ɑ,139,syrjaenenuralic
312644,komi1269,DIE,k u v n ɯ,140,syrjaenenuralic
312645,komi1268,DIE,k u v n ɯ,140,syrjaenenuralic
312646,ngan1291,DIE,dʲ ɑ ŋ ɡ u m s ɑ,141,syrjaenenuralic
312647,selk1253,DIE,q uː,142,syrjaenenuralic
312648,udmu1245,DIE,k u l ɯ n ɯ,140,syrjaenenuralic
312649,ngan1291,DIE,k u ə dʲ ɑ,143,syrjaenenuralic
312650,ingr1248,DIG,k ɑ i v ɑː,145,syrjaenenuralic
312651,ngan1291,DIG,ɕ i r k ə dʲ i,147,syrjaenenuralic
312652,udmu1245,DIG,k o p ɑ n ɯ,146,syrjaenenuralic
312653,erzy1239,DIG,tʃ u v o m s,144,syrjaenenuralic
312654,erzy1239,DIG,tʃ u p o ɲ e m s,144,syrjaenenuralic
312655,komi1269,DIG,ɡ ɑ r j ɯ n ɯ,146,syrjaenenuralic
312656,komi1268,DIG,ɡ o d n ɯ,146,syrjaenenuralic
312657,selk1253,DIG,t i l ə,148,syrjaenenuralic
312658,udmu1245,DIG,ɡ u d ɯ n ɯ,146,syrjaenenuralic
312659,komi1269,DIRTY,ɲ ɑ tʲ ɤ ɕ,152,syrjaenenuralic
312660,erzy1239,DIRTY,k ɑ r ɡ o tɕ,149,syrjaenenuralic
312661,erzy1239,DIRTY,r u d ɑ z o v,156,syrjaenenuralic
312662,ingr1248,DIRTY,r e u ɡ̥ ɑ z,150,syrjaenenuralic
312663,ingr1248,DIRTY,m u s t ɑ,157,syrjaenenuralic
312664,komi1268,DIRTY,ɕ ɤ d,151,syrjaenenuralic
312665,komi1268,DIRTY,ɲ ɑ tʲ,152,syrjaenenuralic
312666,ngan1291,DIRTY,ɲ e ɡ ɯ k u,153,syrjaenenuralic
312667,selk1253,DIRTY,tʃ ɑ m,154,syrjaenenuralic
312668,udmu1245,DIRTY,k ɯ r ɕ,155,syrjaenenuralic
312669,udmu1245,DIRTY,ɕ ɤ d,151,syrjaenenuralic
312670,komi1269,DOG,p o n,158,syrjaenenuralic
312671,erzy1239,DOG,p i ɲ e,158,syrjaenenuralic
312672,erzy1239,DOG,k i s k ɑ,161,syrjaenenuralic
312673,ingr1248,DOG,k o i r ɑ,159,syrjaenenuralic
312674,komi1268,DOG,p o n,158,syrjaenenuralic
312675,ngan1291,DOG,b ɑ ŋ,158,syrjaenenuralic
312676,selk1253,DOG,k ɤ n ɑ ŋ,160,syrjaenenuralic
312677,udmu1245,DOG,p u n ɯ,158,syrjaenenuralic
312678,erzy1239,DRINK,ɕ i m e m s,162,syrjaenenuralic
312679,ingr1248,DRINK,j oː v v ɑ,163,syrjaenenuralic
312680,komi1269,DRINK,j u n ɯ,164,syrjaenenuralic
312681,komi1268,DRINK,j u n ɯ,164,syrjaenenuralic
312682,ngan1291,DRINK,b ɯ t ɯ dʲ i,165,syrjaenenuralic
312683,selk1253,DRINK,y t ə,166,syrjaenenuralic
312684,udmu1245,DRINK,j u ɯ n ɯ,164,syrjaenenuralic
312685,erzy1239,DRY,k o ɕ k e,167,syrjaenenuralic
312686,komi1269,DRY,k ɤ s,169,syrjaenenuralic
312687,komi1268,DRY,k o s,169,syrjaenenuralic
312688,ngan1291,DRY,k o ɕ y ə,170,syrjaenenuralic
312689,selk1253,DRY,tʃ ɤ k ə,171,syrjaenenuralic
312690,udmu1245,DRY,k ɤ s,169,syrjaenenuralic
312691,ingr1248,DRY,k u i v ɑ,168,syrjaenenuralic
312692,erzy1239,BLUNT,n o ʃ k ɑ,81,syrjaenenuralic
312693,ingr1248,BLUNT,n y r h i,82,syrjaenenuralic
312694,komi1268,BLUNT,n ɯ ʒ,83,syrjaenenuralic
312695,ngan1291,BLUNT,t ɯ ɑ m əː,84,syrjaenenuralic
312696,selk1253,BLUNT,q ɑ m ə l ə ʎ,85,syrjaenenuralic
312697,udmu1245,BLUNT,n ɯ ʒ,83,syrjaenenuralic
312698,erzy1239,DUST,p u ʎ,172,syrjaenenuralic
312699,erzy1239,DUST,tʃ e ʎ k e,176,syrjaenenuralic
312700,ingr1248,DUST,p ø l l y,172,syrjaenenuralic
312701,komi1269,DUST,b u s,172,syrjaenenuralic
312702,komi1268,DUST,b u s,172,syrjaenenuralic
312703,ngan1291,DUST,dʲ ɑ ŋ,173,syrjaenenuralic
312704,ngan1291,DUST,ʎ i ʎ ə,177,syrjaenenuralic
312705,selk1253,DUST,p u n ɑ,174,syrjaenenuralic
312706,udmu1245,DUST,t u z o n,175,syrjaenenuralic
312707,erzy1239,EAR,p i ʎ e,178,syrjaenenuralic
312708,ingr1248,EAR,k o r v ɑ,179,syrjaenenuralic
312709,komi1269,EAR,p e ʎ,178,syrjaenenuralic
312710,komi1268,EAR,p e ʎ,178,syrjaenenuralic
312711,ngan1291,EAR,k o u,180,syrjaenenuralic
312712,udmu1245,EAR,p e ʎ,178,syrjaenenuralic
312713,selk1253,EAR,q oː,180,syrjaenenuralic
312714,erzy1239,EARTH (SOIL),m o d ɑ,181,syrjaenenuralic
312715,ingr1248,EARTH (SOIL),m ɑː,182,syrjaenenuralic
312716,komi1269,EARTH (SOIL),m u,182,syrjaenenuralic
312717,komi1268,EARTH (SOIL),m u,182,syrjaenenuralic
312718,ngan1291,EARTH (SOIL),m o u,182,syrjaenenuralic
312719,selk1253,EARTH (SOIL),tʃ u ə̠ tʃ tʃ ə,183,syrjaenenuralic
312720,udmu1245,EARTH (SOIL),m u,182,syrjaenenuralic
312721,erzy1239,EAT,s e v e m s,184,syrjaenenuralic
312722,erzy1239,EAT,j ɑ r s ɑ m s,189,syrjaenenuralic
312723,ingr1248,EAT,s øː vː æ,185,syrjaenenuralic
312724,komi1269,EAT,ɕ o j n ɯ,186,syrjaenenuralic
312725,komi1268,EAT,ɕ o j n ɯ,186,syrjaenenuralic
312726,ngan1291,EAT,ŋ ə m s ɑ,187,syrjaenenuralic
312727,udmu1245,EAT,ɕ i ɯ n ɯ,186,syrjaenenuralic
312728,selk1253,EAT,ɑ m,188,syrjaenenuralic
312729,erzy1239,EGG,ɑ l,190,syrjaenenuralic
312730,ingr1248,EGG,m u n ɑ,191,syrjaenenuralic
312731,komi1269,EGG,k o ʎ tʲ,192,syrjaenenuralic
312732,komi1268,EGG,k o ʎ k,192,syrjaenenuralic
312733,ngan1291,EGG,m ə n u,191,syrjaenenuralic
312734,selk1253,EGG,e ŋ,193,syrjaenenuralic
312735,udmu1245,EGG,p u z,194,syrjaenenuralic
312736,ngan1291,EYE,ɕ e j m ɯ,195,syrjaenenuralic
312737,erzy1239,EYE,ɕ e ʎ m e,195,syrjaenenuralic
312738,ingr1248,EYE,s i l m æ,195,syrjaenenuralic
312739,komi1269,EYE,ɕ i n,196,syrjaenenuralic
312740,komi1268,EYE,ɕ i n,196,syrjaenenuralic
312741,selk1253,EYE,s ɑ j i,197,syrjaenenuralic
312742,udmu1245,EYE,ɕ i n,196,syrjaenenuralic
312743,ingr1248,FALL,t o k k u ɑ,199,syrjaenenuralic
312744,udmu1245,FALL,u ɕ ɯ n ɯ,200,syrjaenenuralic
312745,erzy1239,FALL,p r ɑ m s,198,syrjaenenuralic
312746,komi1269,FALL,u ɕ n ɯ,200,syrjaenenuralic
312747,komi1268,FALL,u ɕ n ɯ,200,syrjaenenuralic
312748,ngan1291,FALL,tʃ ə l h dʲ i,201,syrjaenenuralic
312749,ngan1291,FALL,s o h ə dʲ ɑ,203,syrjaenenuralic
312750,selk1253,FALL,ɑː l tɕ ə,202,syrjaenenuralic
312751,ingr1248,FAR,e t t æː l,205,syrjaenenuralic
312752,komi1268,FAR,ɯ l ɯ n,206,syrjaenenuralic
312753,erzy1239,FAR,v ɑ s o l o,204,syrjaenenuralic
312754,komi1269,FAR,ɯ l ɯ n,206,syrjaenenuralic
312755,ngan1291,FAR,k u n t ə ɡ u n u,207,syrjaenenuralic
312756,selk1253,FAR,k u n t ɑ k,208,syrjaenenuralic
312757,udmu1245,FAR,k ɯ dʲ o k ɯ n,207,syrjaenenuralic
312758,ingr1248,FATHER,æ t t i,210,syrjaenenuralic
312759,erzy1239,FATHER,tʲ e tʲ ɑ,209,syrjaenenuralic
312760,komi1269,FATHER,ɑ j,212,syrjaenenuralic
312761,komi1268,FATHER,b ɑ tʲ,211,syrjaenenuralic
312762,komi1268,FATHER,ɑ j,212,syrjaenenuralic
312763,ngan1291,FATHER,dʲ e s ɯ,213,syrjaenenuralic
312764,selk1253,FATHER,ɤ s ə,213,syrjaenenuralic
312765,udmu1245,FATHER,ɑ j ɯ,212,syrjaenenuralic
312766,udmu1245,FATHER,b u b ɯ,214,syrjaenenuralic
312767,erzy1239,FEAR (BE AFRAID),p e ʎ e m s,215,syrjaenenuralic
312768,ingr1248,FEAR (BE AFRAID),p ø l æ d̥ æ,216,syrjaenenuralic
312769,ingr1248,FEAR (BE AFRAID),h e r v i d̥ æ,221,syrjaenenuralic
312770,komi1269,FEAR (BE AFRAID),p o v n ɯ,217,syrjaenenuralic
312771,komi1268,FEAR (BE AFRAID),p o v n ɯ,217,syrjaenenuralic
312772,ngan1291,FEAR (BE AFRAID),h ɯ l ɯ m s ɯ,218,syrjaenenuralic
312773,selk1253,FEAR (BE AFRAID),e n ə,219,syrjaenenuralic
312774,udmu1245,FEAR (BE AFRAID),k ɯ ʃ k ɑ n ɯ,220,syrjaenenuralic
312775,udmu1245,FEAR (BE AFRAID),k u r d ɑ n ɯ,222,syrjaenenuralic
312776,ingr1248,FEATHER,s u l ɡ̥ ɑ,223,syrjaenenuralic
312777,ngan1291,FEATHER,t o t ə,226,syrjaenenuralic
312778,erzy1239,FEATHER,t o l ɡ ɑ,223,syrjaenenuralic
312779,ingr1248,FEATHER,h ø y h e n,229,syrjaenenuralic
312780,komi1269,FEATHER,b o r d t ɯ v,225,syrjaenenuralic
312781,komi1269,FEATHER,ɡ ɤ n,224,syrjaenenuralic
312782,komi1268,FEATHER,ɡ ɤ n,224,syrjaenenuralic
312783,selk1253,FEATHER,t uː,227,syrjaenenuralic
312784,selk1253,FEATHER,t ɑ r,230,syrjaenenuralic
312785,udmu1245,FEATHER,t ɯ l ɯ,228,syrjaenenuralic
312786,erzy1239,FIGHT,t u rʲ e m s,231,syrjaenenuralic
312787,komi1269,FIGHT,t ɯ ʃ k ɑ ɕ n ɯ,232,syrjaenenuralic
312788,komi1268,FIGHT,k o ɕ ɑ ɕ n ɯ,232,syrjaenenuralic
312789,ngan1291,FIGHT,t o r ɑ s ɑ,233,syrjaenenuralic
312790,selk1253,FIGHT,q u ə̠ t u,234,syrjaenenuralic
312791,udmu1245,FIGHT,ʒ u ɡ i ɕ k ɯ n ɯ,235,syrjaenenuralic
312792,komi1268,FIGHT,t ɯ ʃ k ɑ ɕ n ɯ,232,syrjaenenuralic
312793,ngan1291,FIGHT,k ə m ə u ʔ t ə s ɑ,236,syrjaenenuralic
312794,erzy1239,FIRE,t o l,237,syrjaenenuralic
312795,ingr1248,FIRE,t u l i,237,syrjaenenuralic
312796,komi1269,FIRE,b i,238,syrjaenenuralic
312797,ngan1291,FIRE,t u j,239,syrjaenenuralic
312798,selk1253,FIRE,t yː,239,syrjaenenuralic
312799,udmu1245,FIRE,t ɯ l,237,syrjaenenuralic
312800,komi1268,FIRE,b i,238,syrjaenenuralic
312801,erzy1239,FISH,k ɑ l,240,syrjaenenuralic
312802,ingr1248,FISH,k ɑ l ɑ,240,syrjaenenuralic
312803,komi1269,FISH,tɕ e r i,241,syrjaenenuralic
312804,komi1268,FISH,tɕ e r i,241,syrjaenenuralic
312805,ngan1291,FISH,k o l ɯ,240,syrjaenenuralic
312806,selk1253,FISH,q u ə̠ l ə,240,syrjaenenuralic
312807,udmu1245,FISH,tɕ o r ɯ ɡ,241,syrjaenenuralic
312808,erzy1239,FIVE,v e tʲ e,242,syrjaenenuralic
312809,ingr1248,FIVE,v iː z,242,syrjaenenuralic
312810,komi1269,FIVE,v i t,242,syrjaenenuralic
312811,komi1268,FIVE,v i t,242,syrjaenenuralic
312812,ngan1291,FIVE,s ə ŋ h ə ʎ ɑ ŋ k ə,243,syrjaenenuralic
312813,selk1253,FIVE,s o m p ə l ɑ ŋ q ə,243,syrjaenenuralic
312814,udmu1245,FIVE,v i tʲ,242,syrjaenenuralic
312815,erzy1239,FLOAT,u k ʃ n o m s,249,syrjaenenuralic
312816,komi1269,FLOAT,u j j ɯ n ɯ,251,syrjaenenuralic
312817,komi1268,FLOAT,ʃ l ɯ v ɡ ɯ n ɯ,250,syrjaenenuralic
312818,ngan1291,FLOAT,dʲ ɑ m b i ɕ ɑ,252,syrjaenenuralic
312819,ngan1291,FLOAT,k u dʲ u s ɑ,254,syrjaenenuralic
312820,selk1253,FLOAT,q uː r ə,253,syrjaenenuralic
312821,udmu1245,FLOAT,l e j k ɑ n ɯ,251,syrjaenenuralic
312822,erzy1239,FLOW,tʃ u dʲ e m s,255,syrjaenenuralic
312823,ingr1248,FLOW,v i r r ɑ d̥ ɑ,256,syrjaenenuralic
312824,komi1269,FLOW,v i z ɯ v t n ɯ,257,syrjaenenuralic
312825,komi1268,FLOW,v i z u v t n ɯ,257,syrjaenenuralic
312826,ngan1291,FLOW,l u ɑ ʔ t u s ɑ,258,syrjaenenuralic
312827,selk1253,FLOW,k ŋ,259,syrjaenenuralic
312828,udmu1245,FLOW,v i j ɑ n ɯ,260,syrjaenenuralic
312829,udmu1245,FLOW,b ɯ ʑ ɯ n ɯ,257,syrjaenenuralic
312830,komi1269,FLOWER,dʑ o r i dʑ,263,syrjaenenuralic
312831,erzy1239,FLOWER,tɕ e tɕ ɑ,261,syrjaenenuralic
