id,doculect,concept,forms,lexstatid,db
219348,nort2747,GHOST,ɬ j a ŋ ³³,35,hsiuhmongmien
219349,sout2754,GOOD,ɣ u ⁴⁴,36,hsiuhmongmien
219350,east2370,GOOD,ʑ eu ⁴⁴,36,hsiuhmongmien
219351,nort2747,GOOD,ɣ u ⁴⁴,36,hsiuhmongmien
219352,sout2754,HEART,p a m ⁴⁴,39,hsiuhmongmien
219353,east2370,HEART,ɕ i n ²⁴ t eu ²²,37,hsiuhmongmien
219354,nort2747,HEART,ɬ j u ³⁵,38,hsiuhmongmien
219355,east2370,HEAVY,n j u ŋ ³³,40,hsiuhmongmien
219356,nort2747,HEAVY,n̥ j o ŋ ³⁵,40,hsiuhmongmien
219357,sout2754,HOUSE,tɕ ei ⁵³,41,hsiuhmongmien
219358,east2370,HOUSE,ts ei ³³,41,hsiuhmongmien
219359,nort2747,HOUSE,ts ɛ ³⁵,41,hsiuhmongmien
219360,sout2754,INSECT,k a n ¹³,42,hsiuhmongmien
219361,east2370,INSECT,k a n ²⁴,42,hsiuhmongmien
219362,nort2747,INSECT,k a ŋ ³³,42,hsiuhmongmien
219363,sout2754,IRON,ɬ eu ⁴⁴,43,hsiuhmongmien
219364,east2370,IRON,l eu ⁴⁴,43,hsiuhmongmien
219365,nort2747,IRON,ɬʰ ə ⁴⁴,43,hsiuhmongmien
219366,sout2754,LEAF,n eu ³¹,44,hsiuhmongmien
219367,east2370,LEAF,n eu ²²,44,hsiuhmongmien
219368,nort2747,LEAF,q a ³³ + n ə ⁵⁵,45,hsiuhmongmien
219369,sout2754,LEG,p e ¹³,46,hsiuhmongmien
219370,east2370,LEG,q a ³³ + p ɛ ²⁴,46,hsiuhmongmien
219371,nort2747,LEG,q a ³³ + p a ³³,46,hsiuhmongmien
219372,sout2754,MONEY,s a ³¹,48,hsiuhmongmien
219373,nort2747,MONEY,p i ⁵⁵ + s ei ⁵⁵,47,hsiuhmongmien
219374,sout2754,MONKEY,t j eu ¹³ + l a ¹³,50,hsiuhmongmien
219375,east2370,MONKEY,l e ²⁴,49,hsiuhmongmien
219376,nort2747,MONKEY,l ei ³³,49,hsiuhmongmien
219377,sout2754,MOON,ɬ ei ⁴⁴,51,hsiuhmongmien
219378,east2370,MOON,l a ⁴⁴ + l a ⁴⁴,51,hsiuhmongmien
219379,nort2747,MOON,ɬʰ a ⁴⁴,51,hsiuhmongmien
219380,sout2754,NAME,p ai ⁴⁴,53,hsiuhmongmien
219381,nort2747,NAME,z a ŋ ⁵⁵ + p i ⁴⁴,52,hsiuhmongmien
219382,sout2754,NARROW,ŋ a ²⁴,54,hsiuhmongmien
219383,east2370,NARROW,ŋ e ¹³,54,hsiuhmongmien
219384,nort2747,NARROW,ŋ i ³¹,54,hsiuhmongmien
219385,sout2754,NEAR,ɣ ei ⁴⁴,55,hsiuhmongmien
219386,east2370,NEAR,ʑ ei ⁴⁴,55,hsiuhmongmien
219387,nort2747,NEAR,ɣ i ⁴⁴,55,hsiuhmongmien
219388,east2370,NOSE,t j u ŋ ²⁴ n j y ⁵³,56,hsiuhmongmien
219389,nort2747,NOSE,p o ⁵⁵ + z ɛ ¹³,57,hsiuhmongmien
219390,sout2754,OIL (ORGANIC SUBSTANCE),ʑ u ¹³,58,hsiuhmongmien
219391,east2370,OIL (ORGANIC SUBSTANCE),ʑ eu ²²,58,hsiuhmongmien
219392,nort2747,OIL (ORGANIC SUBSTANCE),ʑ u ⁵⁵,58,hsiuhmongmien
219393,sout2754,ROPE,tɬ o ⁴⁴,59,hsiuhmongmien
219394,east2370,ROPE,l ɛ ⁴⁴,59,hsiuhmongmien
219395,nort2747,ROPE,ɬʰ a ⁴⁴,59,hsiuhmongmien
219396,sout2754,SHORT,l o ⁵³,61,hsiuhmongmien
219397,east2370,SHORT,l ei ³³,61,hsiuhmongmien
219398,nort2747,SHORT,l ɛ ³⁵,61,hsiuhmongmien
219399,sout2754,SOUR,ɕ u ¹³,62,hsiuhmongmien
219400,east2370,SOUR,ɕ eu ²⁴,62,hsiuhmongmien
219401,nort2747,SOUR,ɕʰ u ³³,62,hsiuhmongmien
219402,sout2754,STAR,t o ³¹ + q o ¹³,64,hsiuhmongmien
219403,east2370,STAR,q ei ²⁴ q ei ²⁴,63,hsiuhmongmien
219404,nort2747,STAR,t ɛ ³³ + q ɛ ³³,64,hsiuhmongmien
219405,sout2754,STONE,ɣ ei ¹³,65,hsiuhmongmien
219406,east2370,STONE,ʑ ei ²⁴,65,hsiuhmongmien
219407,nort2747,STONE,ɣ i ³³,65,hsiuhmongmien
219408,sout2754,SUN,n̥ o ¹³,67,hsiuhmongmien
219409,east2370,SUN,qʰ a ŋ ³³ + n ei ²⁴,66,hsiuhmongmien
219410,nort2747,SUN,n̥ ɛ ³³,67,hsiuhmongmien
219411,sout2754,TAIL,t ɔ ⁵³,68,hsiuhmongmien
219412,east2370,TAIL,q a ³³ + t u e ³³,68,hsiuhmongmien
219413,nort2747,TAIL,q a ³³ + t ɛ ³⁵,68,hsiuhmongmien
219414,sout2754,THICK,t ɛ ¹³,70,hsiuhmongmien
219415,east2370,THICK,t ɛ ²⁴,70,hsiuhmongmien
219416,nort2747,THICK,t a ³³,70,hsiuhmongmien
219417,east2370,THIN,n j a n ²¹²,71,hsiuhmongmien
219418,nort2747,THIN,n j a ŋ ¹¹,71,hsiuhmongmien
219419,sout2754,THIS,n a ⁵³,72,hsiuhmongmien
219420,east2370,THIS,n e ŋ ³³,72,hsiuhmongmien
219421,nort2747,THIS,n o ŋ ³⁵,72,hsiuhmongmien
219422,sout2754,THUNDER,p u ⁴⁴ + f u ¹³,76,hsiuhmongmien
219423,east2370,THUNDER,h ou ²⁴,74,hsiuhmongmien
219424,nort2747,THUNDER,h o ³³,75,hsiuhmongmien
219425,sout2754,TOOTH,kʷ e ⁴⁴,79,hsiuhmongmien
219426,east2370,TOOTH,m i ³³,77,hsiuhmongmien
219427,nort2747,TOOTH,m̥ + i ³⁵,78,hsiuhmongmien
219428,sout2754,WE (INCLUSIVE),p ai ¹³,80,hsiuhmongmien
219429,east2370,WE (INCLUSIVE),p ɛ ²⁴,80,hsiuhmongmien
219430,nort2747,WE (INCLUSIVE),p i ³³,80,hsiuhmongmien
219431,sout2754,WHITE,tɬ a ¹³,83,hsiuhmongmien
219432,east2370,WHITE,s o ²⁴,81,hsiuhmongmien
219433,nort2747,WHITE,ɬ u ³³,82,hsiuhmongmien
219434,sout2754,WIDE,kʷ e n ⁵³,84,hsiuhmongmien
219435,east2370,WIDE,f a n ³³,84,hsiuhmongmien
219436,nort2747,WIDE,f a ŋ ³⁵,84,hsiuhmongmien
219437,sout2754,YELLOW,kʷ e n ³¹,85,hsiuhmongmien
219438,east2370,YELLOW,f a n ²²,85,hsiuhmongmien
219439,nort2747,YELLOW,f a ŋ ⁵⁵,85,hsiuhmongmien
