id,doculect,concept,forms,lexstatid,db
152924,bett1235,BIG,d a pː u,42,dravlex
152925,brah1256,BIG,b a lː u n,43,dravlex
152926,kuru1302,BIG,k o h a,46,dravlex
152927,pott1240,BIG,m u ɾ e,47,dravlex
152928,kota1263,BIG,t o ɖ u t,41,dravlex
152929,tami1289,BIRD,p a ɾ a ʋ a i,55,dravlex
152930,toda1252,BIRD,p a ɾ a ʋ a i,55,dravlex
152931,bett1235,BIRD,p i kː i,49,dravlex
152932,nucl1305,BIRD,h a kː i,49,dravlex
152933,nucl1305,BIRD,p a k ʂ i,49,dravlex
152934,koda1255,BIRD,p a k ʂ i,49,dravlex
152935,kota1263,BIRD,p a kː i g a ɭ,49,dravlex
152936,mala1464,BIRD,p a k ʂ i,49,dravlex
152937,telu1262,BIRD,p a k ʂ i,49,dravlex
152938,tulu1258,BIRD,p a kː i,49,dravlex
152939,ravu1237,BIRD,p a k tʃ i,49,dravlex
152940,nort2702,BIRD,p i ʈː ə,51,dravlex
152941,nort2699,BIRD,p i ʈː a,51,dravlex
152942,koya1251,BIRD,p i ʈː eː k u,51,dravlex
152943,telu1262,BIRD,p i tː a,51,dravlex
152944,mala1464,BIRD,k i l i,56,dravlex
152945,kuvi1243,BIRD,m i n u,53,dravlex
152946,saur1249,BIRD,p u dʒ u d u,54,dravlex
152947,brah1256,BIRD,tʃ o k,50,dravlex
152948,kuru1302,BIRD,o ɖ a,52,dravlex
152949,pott1240,BIRD,t i t ə,54,dravlex
152950,bett1235,BITE,k a ɖ i,57,dravlex
152951,brah1256,BITE,k a a t + k a nː i n g,58,dravlex
152952,nucl1305,BITE,k a ɖ i,57,dravlex
152953,koda1255,BITE,k a ɖ i,57,dravlex
152954,kota1263,BITE,k a ɖ ə,57,dravlex
152955,mala1464,BITE,k a d i kː u g a,57,dravlex
152956,tami1289,BITE,k a ɖ i,57,dravlex
152957,ravu1237,BITE,k a ɖ i,57,dravlex
152958,toda1252,BITE,p a ɾ tʃ i ʈ tʃ i,63,dravlex
152959,nort2699,BITE,a t e k a ʂ i n,60,dravlex
152960,koya1251,BITE,k o ɾ a k a,59,dravlex
152961,duru1236,BITE,k o r k,59,dravlex
152962,telu1262,BITE,k o ɾ u k u,59,dravlex
152963,bada1257,BITE,k a tʃː ə,57,dravlex
152964,nort2702,BITE,k a s k,61,dravlex
152965,nucl1305,BITE,k a tʃː u,57,dravlex
152966,koya1251,BITE,k a tʃː aː,57,dravlex
152967,kuru1302,BITE,kʰ a tʃː n a,57,dravlex
152968,kuvi1243,BITE,k a tʃ i n e,57,dravlex
152969,tulu1258,BITE,t i n aː ɾ a,64,dravlex
152970,saur1249,BITE,k oː h i,62,dravlex
152971,bada1257,BLACK,k a pː ə,65,dravlex
152972,bett1235,BLACK,k a ɾ t ə n u + i p ə d ə,66,dravlex
152973,nort2702,BLACK,k a ɾ ə,65,dravlex
152974,nucl1305,BLACK,k a pː u,65,dravlex
152975,koda1255,BLACK,k a ɾ t a d ə,68,dravlex
152976,kota1263,BLACK,k a ɾ u pː ə,65,dravlex
152977,koya1251,BLACK,k aː ʈ e,65,dravlex
152978,mala1464,BLACK,k a ɾ u pː ə,65,dravlex
152979,tami1289,BLACK,k a ɾ ə pː ə,65,dravlex
152980,toda1252,BLACK,k a pː ə,65,dravlex
152981,tulu1258,BLACK,k a pː u,65,dravlex
152982,ravu1237,BLACK,k a ɾ t a j i,68,dravlex
152983,koya1251,BLACK,n a lː a,71,dravlex
152984,telu1262,BLACK,n a l u p u,71,dravlex
152985,telu1262,BLACK,n a lː a,71,dravlex
152986,kuvi1243,BLACK,k a d i a,65,dravlex
152987,brah1256,BLACK,m aː o n,67,dravlex
152988,kuru1302,BLACK,m o kʰ a ɾ o,69,dravlex
152989,nucl1305,BLACK,k a r u,65,dravlex
152990,saur1249,BLACK,m a ɖ h a ɾ o,69,dravlex
152991,nort2699,BLACK,ɖ aː ɾ i a t e,70,dravlex
152992,bada1257,BLOOD,r a tː ə,72,dravlex
152993,nucl1305,BLOOD,ɾ a k t a,72,dravlex
152994,mala1464,BLOOD,ɾ e k t a m,72,dravlex
152995,tami1289,BLOOD,ɾ a tː a m,72,dravlex
152996,telu1262,BLOOD,ɾ a k t a m u,72,dravlex
152997,bada1257,BLOOD,n e tː u ɾ u,73,dravlex
152998,bett1235,BLOOD,n ə tː ə ɾ ə,73,dravlex
152999,brah1256,BLOOD,d i t a ɾ,73,dravlex
153000,nort2702,BLOOD,n e tː u ɾ,73,dravlex
153001,nort2699,BLOOD,n e tː u ɾ,73,dravlex
153002,kota1263,BLOOD,n eː t u ɾ u,73,dravlex
153003,koya1251,BLOOD,n e tː u ɾ,73,dravlex
153004,kuvi1243,BLOOD,n e tː i r,73,dravlex
153005,pott1240,BLOOD,n e tː i ɾ,73,dravlex
153006,duru1236,BLOOD,n e t i r,73,dravlex
153007,telu1262,BLOOD,n e tː u ɾ u,73,dravlex
153008,tulu1258,BLOOD,n e tː a r ə,73,dravlex
153009,kuru1302,BLOOD,kʰ eː n s,75,dravlex
153010,koda1255,BLOOD,tʃ oː ɾ ə,74,dravlex
153011,mala1464,BLOOD,tʃ oː ɾ a,74,dravlex
153012,ravu1237,BLOOD,tʃ oː ɾ e,74,dravlex
153013,toda1252,BLOOD,p oː kʰ ə,77,dravlex
153014,saur1249,BLOOD,ɾ a s a d u,76,dravlex
153015,bada1257,BONE,i l ə,78,dravlex
153016,bett1235,BONE,j a l ə ʋ ə,79,dravlex
153017,nucl1305,BONE,j e l u b u,79,dravlex
153018,kota1263,BONE,j e l u ʋ ə,79,dravlex
153019,mala1464,BONE,e lː ə,78,dravlex
153020,tami1289,BONE,e l u m b ə,79,dravlex
153021,telu1262,BONE,j e m u k a,84,dravlex
153022,toda1252,BONE,e l f,85,dravlex
153023,tulu1258,BONE,e lː ə,78,dravlex
153024,nort2702,BONE,b o kː a,83,dravlex
153025,nort2699,BONE,b o kː a,83,dravlex
153026,koya1251,BONE,b uː l aː,81,dravlex
153027,koya1251,BONE,b uː l k,83,dravlex
153028,duru1236,BONE,b uː l a,81,dravlex
153029,telu1262,BONE,b o kː a,83,dravlex
153030,saur1249,BONE,oː tʃ u l d iː,82,dravlex
153031,nucl1305,BONE,m uː ɭ e,78,dravlex
153032,koda1255,BONE,m uː ɭ e,78,dravlex
153033,ravu1237,BONE,m uː ɭ e,78,dravlex
153034,mala1464,BONE,a s t i,86,dravlex
153035,kuru1302,BONE,kʰ o tʃ o l,82,dravlex
153036,brah1256,BONE,a ɖː ə,80,dravlex
153037,bada1257,BREAST,m aː ɾ ə,87,dravlex
153038,mala1464,BREAST,m aː r̪ u,87,dravlex
153039,tami1289,BREAST,m aː ɾ b ə,99,dravlex
153040,tami1289,BREAST,m aː ɾ ə,87,dravlex
153041,nucl1305,BREAST,e d e,96,dravlex
153042,koya1251,BREAST,e d d a m,91,dravlex
153043,duru1236,BREAST,e d r a m,90,dravlex
153044,telu1262,BREAST,g u n d e,100,dravlex
153045,toda1252,BREAST,n i dʒ i k u ɖ i,101,dravlex
153046,koda1255,BREAST,m e l e,87,dravlex
153047,kota1263,BREAST,m eː l,87,dravlex
153048,mala1464,BREAST,m u l a,87,dravlex
153049,ravu1237,BREAST,m e l e,87,dravlex
153050,nucl1305,BREAST,s tʰ a n a,103,dravlex
153051,mala1464,BREAST,s t a n a m,103,dravlex
153052,telu1262,BREAST,s tʰ a n a m u,103,dravlex
153053,tulu1258,BREAST,t i g a l a,102,dravlex
153054,bett1235,BREAST,k u j n d i g i,88,dravlex
153055,brah1256,BREAST,x a d,89,dravlex
153056,saur1249,BREAST,d a i b u k u,98,dravlex
153057,kuru1302,BREAST,j e ʋ a kʰ,92,dravlex
153058,nort2699,BREAST,s aː tː i,94,dravlex
153059,nort2702,BREAST,d u d o,95,dravlex
153060,pott1240,BREAST,p a l g i l,97,dravlex
153061,kuvi1243,BREAST,s i p a d a k i,93,dravlex
153062,bett1235,BURN,b j aː ɭ,105,dravlex
153063,telu1262,BURN,k aː l u,115,dravlex
153064,nucl1305,BURN,s u ɖ u,107,dravlex
153065,koda1255,BURN,tʃ uː ɖ ə,107,dravlex
153066,ravu1237,BURN,tʃ uː ɖ ə,107,dravlex
153067,tami1289,BURN,e ɾ i,114,dravlex
153068,bada1257,BURN,k i tʃ iː k d ə,104,dravlex
153069,bett1235,BURN,k a tː u,108,dravlex
153070,kota1263,BURN,k aː t o,108,dravlex
153071,mala1464,BURN,k a t i kː u g a,111,dravlex
153072,toda1252,BURN,t iː kː u + k aː tː i t i,116,dravlex
153073,koya1251,BURN,m a ɳ ɖ u,109,dravlex
153074,telu1262,BURN,m a ɳ ɖ u,109,dravlex
153075,tulu1258,BURN,p o tː a ʋ a ɾ a,117,dravlex
153076,brah1256,BURN,x aː x a ɾ + t i nː i n g,106,dravlex
153077,nort2702,BURN,n i ɾ u s,113,dravlex
153078,saur1249,BURN,m eː d a,109,dravlex
153079,kuru1302,BURN,o l n a,110,dravlex
153080,nort2699,BURN,g o n ɖ k a,112,dravlex
153081,mala1464,CLAW,n a kʰ a m,124,dravlex
153082,tami1289,CLAW,n a g a m,124,dravlex
153083,bada1257,CLAW,u g i l ə,118,dravlex
153084,brah1256,CLAW,h o ɾ + a d,120,dravlex
153085,nort2702,CLAW,g o ɾ k,122,dravlex
153086,nucl1305,CLAW,u g a ɾ u,119,dravlex
153087,koda1255,CLAW,ʋ o j i,121,dravlex
153088,nort2699,CLAW,g oː ɾ,122,dravlex
153089,koya1251,CLAW,g oː ɾ k,122,dravlex
153090,kuru1302,CLAW,o ɾ o kʰ,123,dravlex
153091,kuvi1243,CLAW,g a ɾ k a,122,dravlex
153092,saur1249,CLAW,o ɾ u g d u,127,dravlex
153093,duru1236,CLAW,g eː r i,119,dravlex
153094,telu1262,CLAW,g oː ɾ u,122,dravlex
153095,toda1252,CLAW,j uː r,128,dravlex
153096,tulu1258,CLAW,u g u ɾ u,119,dravlex
153097,ravu1237,CLAW,u mː i,126,dravlex
153098,bett1235,CLAW,k iː j ə gː ə ɾ ə,119,dravlex
153099,kota1263,CLAW,k a i j oː ɾ u,119,dravlex
153100,brah1256,CLAW,z e e l,129,dravlex
153101,pott1240,CLAW,k a ʂ ʋ a n ɖ e,125,dravlex
153102,nucl1305,CLOUD,m eː g h a,133,dravlex
153103,kota1263,CLOUD,m eː g a m,133,dravlex
153104,mala1464,CLOUD,m e kʰ a m,133,dravlex
153105,tami1289,CLOUD,m eː g a m,133,dravlex
153106,telu1262,CLOUD,m eː gʱ a m u,133,dravlex
153107,toda1252,CLOUD,m eː g a m,133,dravlex
153108,duru1236,CLOUD,m a l g u r,133,dravlex
153109,nort2702,CLOUD,m a bː u,130,dravlex
153110,koya1251,CLOUD,m a bː u,130,dravlex
153111,telu1262,CLOUD,m a bː u,130,dravlex
153112,bett1235,CLOUD,m oː ɖ ə,131,dravlex
153113,nucl1305,CLOUD,m oː ɖ a,131,dravlex
153114,koda1255,CLOUD,m oː ɖ a,131,dravlex
153115,telu1262,CLOUD,m oː ɖ a m u,131,dravlex
153116,tulu1258,CLOUD,m oː ɖ a,131,dravlex
153117,ravu1237,CLOUD,m oː ɖ a,131,dravlex
153118,bada1257,CLOUD,m a n dʒ u,130,dravlex
153119,kuru1302,CLOUD,b a d aː l i,134,dravlex
153120,saur1249,CLOUD,b a d l iː,134,dravlex
153121,brah1256,CLOUD,dʒ a mː a ɾ,132,dravlex
153122,nort2699,CLOUD,aː b a r,136,dravlex
153123,kuvi1243,CLOUD,h aː g u,135,dravlex
153124,kuvi1243,CLOUD,d u n ɖ a ɾ a,137,dravlex
153125,nucl1305,COLD,t a ɳ ɳ i g e,145,dravlex
153126,koda1255,COLD,t a l i n dʒ a d ə,142,dravlex
153127,mala1464,COLD,t a ɳ u pː ə,144,dravlex
153128,ravu1237,COLD,t a ɳ i dʒ e,145,dravlex
153129,tami1289,COLD,k u ɭ i ɾ tʃ i,146,dravlex
153130,nort2702,COLD,s a lː a g,143,dravlex
153131,koya1251,COLD,s a lː aː,143,dravlex
153132,telu1262,COLD,tʃ a lː a,143,dravlex
153133,tulu1258,COLD,tʃ a pː a,143,dravlex
153134,nort2699,COLD,p a n i,141,dravlex
153135,saur1249,COLD,p a n i j aː,141,dravlex
153136,duru1236,COLD,p a ɲ i l,141,dravlex
153137,koda1255,COLD,k oː ʈ a,147,dravlex
153138,toda1252,COLD,k o ɾ t i,138,dravlex
153139,bett1235,COLD,s ə j l i j ə,139,dravlex
153140,bada1257,COLD,k o ɾ u ʋ ə,138,dravlex
153141,kota1263,COLD,k o ɾ ʋ ə,138,dravlex
153142,kuru1302,COLD,k iː ɾ n a,138,dravlex
153143,saur1249,COLD,k i ʋ a,148,dravlex
153144,brah1256,COLD,j a kʰ,140,dravlex
153145,brah1256,COLD,j a x,140,dravlex
153146,bada1257,COME,p a pː a,149,dravlex
153147,bett1235,COME,b aː ɾ,149,dravlex
153148,brah1256,COME,b a nː i n g,150,dravlex
153149,nort2702,COME,ʋ a,151,dravlex
153150,nucl1305,COME,b a r u,149,dravlex
153151,nucl1305,COME,b aː,149,dravlex
153152,koda1255,COME,b aː,149,dravlex
153153,nort2699,COME,ʋ a,151,dravlex
153154,koya1251,COME,ʋ a,151,dravlex
153155,koya1251,COME,ʋ aː d a ɖ a m,151,dravlex
153156,kuru1302,COME,b a ɾ n a,149,dravlex
153157,mala1464,COME,ʋ a ɾ u g a,152,dravlex
153158,saur1249,COME,b a ɾ ə aː,149,dravlex
153159,pott1240,COME,ʋ a,151,dravlex
153160,duru1236,COME,v e r,151,dravlex
153161,tami1289,COME,ʋ aː,151,dravlex
153162,telu1262,COME,ʋ a tʃː u,151,dravlex
153163,telu1262,COME,ɾ a,153,dravlex
153164,toda1252,COME,p aː ɾ t i,149,dravlex
153165,tulu1258,COME,b a ɾ a ɾ a,152,dravlex
153166,ravu1237,COME,b aː,149,dravlex
153167,bada1257,DIE,s aː ʋ a d ə,154,dravlex
153168,brah1256,DIE,k a h i n g,156,dravlex
153169,nort2702,DIE,h aː,157,dravlex
153170,nucl1305,DIE,s aː j i,163,dravlex
153171,koda1255,DIE,tʃː ɭ a,158,dravlex
153172,kuru1302,DIE,kʰ e n a,160,dravlex
153173,saur1249,DIE,k e ə aː n aː k e ə i d aː h,164,dravlex
153174,duru1236,DIE,c a y,157,dravlex
153175,tami1289,DIE,tʃ aː,158,dravlex
153176,tami1289,DIE,s a tː ə + p o,168,dravlex
153177,telu1262,DIE,tʃ a tʃː i p oː ʋ u,165,dravlex
153178,tulu1258,DIE,s a j j a ɾ a,167,dravlex
153179,ravu1237,DIE,tʃ aː ɭ a,158,dravlex
153180,bett1235,DIE,m a ɾ d oː g,155,dravlex
153181,mala1464,DIE,m a ɾ i kː u g a,161,dravlex
153182,koya1251,DIE,ɖ o lː a t a m,159,dravlex
153183,toda1252,DIE,k e ɖ u o i s i,166,dravlex
153184,nort2699,DIE,t i g t eː n,162,dravlex
153185,kota1263,DIE,t aː ʋ ə,158,dravlex
153186,bada1257,DOG,n e,169,dravlex
153187,bett1235,DOG,n aː j ə,169,dravlex
153188,nort2702,DOG,n e j,169,dravlex
153189,nucl1305,DOG,n aː j i,169,dravlex
153190,koda1255,DOG,n aː j i,169,dravlex
153191,nort2699,DOG,aː t e,169,dravlex
153192,kota1263,DOG,n aː j i,169,dravlex
153193,koya1251,DOG,n e j,169,dravlex
153194,mala1464,DOG,n aː j a,169,dravlex
153195,pott1240,DOG,n e,169,dravlex
153196,duru1236,DOG,n e tː a,169,dravlex
153197,tami1289,DOG,n aː j i,169,dravlex
153198,toda1252,DOG,n o i,169,dravlex
153199,tulu1258,DOG,n aː j i,169,dravlex
153200,ravu1237,DOG,n aː j i,169,dravlex
153201,telu1262,DOG,k u kː a,172,dravlex
153202,mala1464,DOG,p a ʈː i,173,dravlex
153203,kuru1302,DOG,a lː a,171,dravlex
153204,brah1256,DOG,k u tʃ a k,170,dravlex
153205,saur1249,DOG,k u tʃː o,170,dravlex
153206,bada1257,DRINK,k u ɖ a p ə,174,dravlex
153207,bett1235,DRINK,k u ɖ i,174,dravlex
153208,nucl1305,DRINK,k u ɖ i,174,dravlex
153209,nucl1305,DRINK,k u d i j oː d u,174,dravlex
153210,koda1255,DRINK,k u ɖ i p a,174,dravlex
153211,mala1464,DRINK,k u ʈ i,174,dravlex
153212,mala1464,DRINK,k u d i kː u g a,174,dravlex
153213,tami1289,DRINK,k u ɖ i,174,dravlex
153214,ravu1237,DRINK,k u ɖ i p ə,174,dravlex
153215,telu1262,DRINK,t aː g u,179,dravlex
153216,brah1256,DRINK,k u n i n g,175,dravlex
153217,nort2702,DRINK,u n,176,dravlex
153218,kota1263,DRINK,u n a t u k ə,177,dravlex
153219,koya1251,DRINK,u nː u,176,dravlex
153220,kuru1302,DRINK,o nː a,176,dravlex
153221,saur1249,DRINK,h oː n aː,176,dravlex
153222,pott1240,DRINK,u n,176,dravlex
153223,duru1236,DRINK,u n,176,dravlex
153224,toda1252,DRINK,u ʈː u d i,180,dravlex
153225,tulu1258,DRINK,p a ɾ i j a ɾ a,181,dravlex
153226,nort2699,DRINK,a n i ɾ u s aː t,178,dravlex
153227,tami1289,DRY,u l a r n t a,194,dravlex
153228,ravu1237,DRY,u n a k u,185,dravlex
153229,telu1262,DRY,e ɳ ɖ u,186,dravlex
153230,kota1263,DRY,k a n ʈ i k o,186,dravlex
153231,kuru1302,DRY,kʰ a j k a,188,dravlex
153232,saur1249,DRY,aː i k aː,193,dravlex
153233,tami1289,DRY,k a i n d a d ə,186,dravlex
153234,tami1289,DRY,k aː n dʒ ə,186,dravlex
153235,brah1256,DRY,b aː ɾ u n,184,dravlex
153236,nort2702,DRY,ʋ a ʈː a,191,dravlex
153237,nucl1305,DRY,b a tː i d a,192,dravlex
153238,koya1251,DRY,a ɾ t aː d,187,dravlex
153239,mala1464,DRY,v a r a ɳ ʈ a,189,dravlex
153240,bada1257,DRY,o ɳ i k i l a d ə,182,dravlex
153241,nucl1305,DRY,o ɳ a g i d u,185,dravlex
153242,koda1255,DRY,o ɳ a n g i n a,185,dravlex
153243,mala1464,DRY,u ɳ a n g i j a,185,dravlex
153244,toda1252,DRY,o ɳ i k i s i,182,dravlex
153245,tulu1258,DRY,n u n g u d u n a,185,dravlex
153246,koya1251,DRY,p o ɖ i,192,dravlex
153247,telu1262,DRY,p o ɖ i,192,dravlex
153248,bett1235,DRY,a j n g ə n u + i p ə d ə,183,dravlex
153249,nort2699,DRY,aː t i ɾ,190,dravlex
153250,bada1257,EAR,k i ʋ i,195,dravlex
153251,bett1235,EAR,k i ʋ i j a,196,dravlex
153252,brah1256,EAR,x a f,195,dravlex
153253,nort2702,EAR,k e ʋ u,195,dravlex
153254,nucl1305,EAR,k i ʋ i,195,dravlex
153255,koda1255,EAR,k e m i,195,dravlex
153256,nort2699,EAR,k e ʋ,195,dravlex
153257,kota1263,EAR,k e ʋ ə,195,dravlex
153258,koya1251,EAR,k e ʋ,195,dravlex
153259,koya1251,EAR,k e ʋ k,195,dravlex
153260,kuru1302,EAR,kʰ e b d a,198,dravlex
153261,kuvi1243,EAR,k i ɾ i j u,196,dravlex
153262,mala1464,EAR,tʃ e ʋ i,195,dravlex
153263,pott1240,EAR,k e k a l,197,dravlex
153264,duru1236,EAR,k e k o l,197,dravlex
153265,telu1262,EAR,tʃ e ʋ i,195,dravlex
153266,toda1252,EAR,k i l i,195,dravlex
153267,tulu1258,EAR,k e b i,195,dravlex
153268,ravu1237,EAR,k e m i,195,dravlex
153269,mala1464,EAR,k aː t u,198,dravlex
153270,tami1289,EAR,k aː d ə,198,dravlex
153271,saur1249,EAR,d a ɾ t iː,199,dravlex
153272,nort2702,EARTH (SOIL),m a nː ə,203,dravlex
153273,nucl1305,EARTH (SOIL),m a ɳ ɳ u,203,dravlex
153274,koda1255,EARTH (SOIL),m a nː ə,203,dravlex
153275,mala1464,EARTH (SOIL),m a nː ə,203,dravlex
153276,tami1289,EARTH (SOIL),m a nː ə,203,dravlex
153277,telu1262,EARTH (SOIL),m a nː u,203,dravlex
153278,tulu1258,EARTH (SOIL),m a nː ə,203,dravlex
153279,pott1240,EARTH (SOIL),t u k u d,202,dravlex
153280,duru1236,EARTH (SOIL),t uː k,202,dravlex
153281,kuru1302,EARTH (SOIL),kʰ e kʰ e l,206,dravlex
153282,toda1252,EARTH (SOIL),k o ɖ ə,207,dravlex
153283,koya1251,EARTH (SOIL),m a ʈː i,205,dravlex
153284,telu1262,EARTH (SOIL),m a ʈː i,205,dravlex
153285,bett1235,EARTH (SOIL),b uː m i,200,dravlex
153286,nort2699,EARTH (SOIL),bʱ uː m i,200,dravlex
153287,kota1263,EARTH (SOIL),bʱ u l oː g a m,204,dravlex
153288,kuvi1243,EARTH (SOIL),bʱ u m i,200,dravlex
153289,saur1249,EARTH (SOIL),bʱ u m i,200,dravlex
153290,kuvi1243,EARTH (SOIL),i ɾ aː,208,dravlex
153291,brah1256,EARTH (SOIL),ɖ a g aː ɾ,201,dravlex
153292,bada1257,EAT,t i m b ə,209,dravlex
