id,doculect,concept,forms,lexstatid,db
151852,taba1265,EAR,n a k a s,31,davletshinaztecan
151853,pipi1250,EAR,n a k a s,31,davletshinaztecan
151854,tete1251,EARTH (SOIL),tɬ ø l iː,32,davletshinaztecan
151855,nort2957,EARTH (SOIL),tɬ a l i,32,davletshinaztecan
151856,isth1242,EARTH (SOIL),t aː h l i,32,davletshinaztecan
151857,isth1241,EARTH (SOIL),t aː h l i,32,davletshinaztecan
151858,taba1265,EARTH (SOIL),t a h l i,32,davletshinaztecan
151859,pipi1250,EARTH (SOIL),t aː l,32,davletshinaztecan
151860,tete1251,EAT,k w a,33,davletshinaztecan
151861,nort2957,EAT,k w a,33,davletshinaztecan
151862,isth1242,EAT,k w a,33,davletshinaztecan
151863,isth1241,EAT,b aː,33,davletshinaztecan
151864,taba1265,EAT,b w aː,33,davletshinaztecan
151865,pipi1250,EAT,k w a,33,davletshinaztecan
151866,tete1251,EGG,t u t o l + t e tɬ,35,davletshinaztecan
151867,nort2957,EGG,t o t o l + t e + tɬ,35,davletshinaztecan
151868,isth1242,EGG,t e k s i s,34,davletshinaztecan
151869,isth1241,EGG,t e k s i s,34,davletshinaztecan
151870,taba1265,EGG,p i l + ts i n,36,davletshinaztecan
151871,pipi1250,EGG,t e k s i s + t i,34,davletshinaztecan
151872,tete1251,EYE,i x + t e l o l o,37,davletshinaztecan
151873,nort2957,EYE,i x + t e l o l o,37,davletshinaztecan
151874,isth1242,EYE,iː x,38,davletshinaztecan
151875,isth1241,EYE,iː x + t o l o l o,37,davletshinaztecan
151876,taba1265,EYE,iː x,38,davletshinaztecan
151877,pipi1250,EYE,iː x,38,davletshinaztecan
151878,tete1251,FAT (ORGANIC SUBSTANCE),m a n t e k a,39,davletshinaztecan
151879,nort2957,FAT (ORGANIC SUBSTANCE),tʃ i a k + tɬ i,40,davletshinaztecan
151880,isth1242,FAT (ORGANIC SUBSTANCE),t o m a h k a,39,davletshinaztecan
151881,isth1241,FAT (ORGANIC SUBSTANCE),m a n t e g a,39,davletshinaztecan
151882,taba1265,FAT (ORGANIC SUBSTANCE),m a n t e k a,39,davletshinaztecan
151883,tete1251,FEATHER,t o h m i tɬ,41,davletshinaztecan
151884,nort2957,FEATHER,i h w i + tɬ,42,davletshinaztecan
151885,isth1242,FEATHER,ts o h m i + ʔ,41,davletshinaztecan
151886,isth1241,FEATHER,ts o h m i + t,41,davletshinaztecan
151887,taba1265,FEATHER,i j + u h w i + j u,41,davletshinaztecan
151888,pipi1250,FEATHER,u h m i + j u,41,davletshinaztecan
151889,tete1251,FIRE,tɬ e + ts i n + tɬ iː,44,davletshinaztecan
151890,nort2957,FIRE,tɬ e + tɬ,43,davletshinaztecan
151891,isth1242,FIRE,t i ʔ + t i,43,davletshinaztecan
151892,isth1241,FIRE,t i + t,43,davletshinaztecan
151893,taba1265,FIRE,t i + t,43,davletshinaztecan
151894,pipi1250,FIRE,t iː + t,43,davletshinaztecan
151895,tete1251,FISH,m iː tʃ iː,46,davletshinaztecan
151896,nort2957,FISH,m i tʃ i,46,davletshinaztecan
151897,isth1242,FISH,t oː p o h,45,davletshinaztecan
151898,isth1241,FISH,t oː p o h,45,davletshinaztecan
151899,taba1265,FISH,x eː n e h,47,davletshinaztecan
151900,pipi1250,FISH,m i tʃ i n,46,davletshinaztecan
151901,tete1251,FLY (MOVE THROUGH AIR),p a tɬ ø n i,49,davletshinaztecan
151902,nort2957,FLY (MOVE THROUGH AIR),p a tɬ a n i,49,davletshinaztecan
151903,isth1242,FLY (MOVE THROUGH AIR),p a t aː n i,49,davletshinaztecan
151904,isth1241,FLY (MOVE THROUGH AIR),p a t aː n i,49,davletshinaztecan
151905,taba1265,FLY (MOVE THROUGH AIR),p a r a n i,49,davletshinaztecan
151906,pipi1250,FLY (MOVE THROUGH AIR),p a t aː n i,49,davletshinaztecan
151907,tete1251,FOOT,i kx iː,50,davletshinaztecan
151908,nort2957,FOOT,i kx i,50,davletshinaztecan
151909,isth1242,FOOT,i kx i,50,davletshinaztecan
151910,isth1241,FOOT,i kx i,50,davletshinaztecan
151911,taba1265,FOOT,i kx i,50,davletshinaztecan
151912,pipi1250,FOOT,kx i,50,davletshinaztecan
151913,tete1251,FULL,t i e n + t iː k a,51,davletshinaztecan
151914,nort2957,FULL,t e n + t o k,51,davletshinaztecan
151915,isth1242,FULL,t eː n + t o ʔ,51,davletshinaztecan
151916,isth1241,FULL,t eː n + t o k,51,davletshinaztecan
151917,taba1265,FULL,n eː + t i k,52,davletshinaztecan
151918,pipi1250,FULL,t eː n + t u k,51,davletshinaztecan
151919,tete1251,GIVE,m a k a,53,davletshinaztecan
151920,nort2957,GIVE,m a k a,53,davletshinaztecan
151921,isth1242,GIVE,m a k a,53,davletshinaztecan
151922,isth1241,GIVE,m a g a,53,davletshinaztecan
151923,taba1265,GIVE,m a,53,davletshinaztecan
151924,pipi1250,GIVE,m a k a,53,davletshinaztecan
151925,tete1251,GOOD,k w a l iː,55,davletshinaztecan
151926,nort2957,GOOD,k w a l i,55,davletshinaztecan
151927,isth1242,GOOD,j eː k + t i,54,davletshinaztecan
151928,isth1241,GOOD,j e k + t i,54,davletshinaztecan
151929,taba1265,GOOD,j e k + t i,54,davletshinaztecan
151930,pipi1250,GOOD,j eː k,54,davletshinaztecan
151931,tete1251,GREEN,x o x o k + t iː k,56,davletshinaztecan
151932,nort2957,GREEN,x o x o k + t i k,56,davletshinaztecan
151933,isth1242,GREEN,x o x o k + t i ʔ,56,davletshinaztecan
151934,isth1241,GREEN,x o x o k + t i k,56,davletshinaztecan
151935,taba1265,GREEN,x u x u í/i + k,56,davletshinaztecan
151936,pipi1250,GREEN,x u x u w i + k,56,davletshinaztecan
151937,tete1251,HAIR,ts o n + tɬ iː,57,davletshinaztecan
151938,nort2957,HAIR,ts o n + tɬ i,57,davletshinaztecan
151939,isth1242,HAIR,ts o n + k a l,57,davletshinaztecan
151940,isth1241,HAIR,ts o n + g a l,57,davletshinaztecan
151941,taba1265,HAIR,ts u n + t i,57,davletshinaztecan
151942,pipi1250,HAIR,ts u n + k a l,57,davletshinaztecan
151943,tete1251,HAND,m ø,58,davletshinaztecan
151944,nort2957,HAND,m a + n,58,davletshinaztecan
151945,isth1242,HAND,m a j i ʔ,58,davletshinaztecan
151946,isth1241,HAND,m aː,58,davletshinaztecan
151947,taba1265,HAND,m aː + n,58,davletshinaztecan
151948,pipi1250,HAND,m e j,58,davletshinaztecan
151949,tete1251,HEAD,ts o n + t e k o,59,davletshinaztecan
151950,nort2957,HEAD,ts o n + t e k o,59,davletshinaztecan
151951,isth1242,HEAD,ts o n + t e k o n,59,davletshinaztecan
151952,isth1241,HEAD,ts o n + t e g o n,59,davletshinaztecan
151953,taba1265,HEAD,ts u n + t e k o n,59,davletshinaztecan
151954,pipi1250,HEAD,ts u n + t e k u m a + t,59,davletshinaztecan
151955,tete1251,HEAR,k a k iː,60,davletshinaztecan
151956,nort2957,HEAR,k a k i,60,davletshinaztecan
151957,isth1242,HEAR,k a k i,60,davletshinaztecan
151958,isth1241,HEAR,g a g i,60,davletshinaztecan
151959,taba1265,HEAR,k a i,60,davletshinaztecan
151960,pipi1250,HEAR,k aː k i,60,davletshinaztecan
151961,tete1251,HEART,j u l o h + tɬ iː,62,davletshinaztecan
151962,nort2957,HEART,j o l + o,62,davletshinaztecan
151963,isth1242,HEART,j aː l m a h,61,davletshinaztecan
151964,isth1241,HEART,a l m a,61,davletshinaztecan
151965,taba1265,HEART,j u h + l u,62,davletshinaztecan
151966,pipi1250,HEART,j u l,62,davletshinaztecan
151967,nort2957,HORN (ANATOMY),k w a k o w,63,davletshinaztecan
151968,isth1242,HORN (ANATOMY),k w aː k w a,63,davletshinaztecan
151969,isth1241,HORN (ANATOMY),b aː b aː,63,davletshinaztecan
151970,taba1265,HORN (ANATOMY),k o k o i t,65,davletshinaztecan
151971,pipi1250,HORN (ANATOMY),k a tʃ o h,64,davletshinaztecan
151972,tete1251,I,n a h a,67,davletshinaztecan
151973,nort2957,I,n e h w a + tɬ,67,davletshinaztecan
151974,isth1242,I,n e h,67,davletshinaztecan
151975,isth1241,I,n e h a,67,davletshinaztecan
151976,taba1265,I,n e h e,67,davletshinaztecan
151977,pipi1250,I,n a,67,davletshinaztecan
151978,tete1251,KILL,m iː k + t iː a,68,davletshinaztecan
151979,nort2957,KILL,m i k + t i a,68,davletshinaztecan
151980,isth1242,KILL,m i k + t i a,68,davletshinaztecan
151981,isth1241,KILL,m i k + t i a,68,davletshinaztecan
151982,taba1265,KILL,m i k + t i,68,davletshinaztecan
151983,pipi1250,KILL,m i k + t i a,68,davletshinaztecan
151984,tete1251,KNEE,tɬ a n + k w a t e,69,davletshinaztecan
151985,nort2957,KNEE,tɬ a n + k w a,69,davletshinaztecan
151986,isth1242,KNEE,t a n + k w aː + ʔ,69,davletshinaztecan
151987,isth1241,KNEE,t a m + b a,69,davletshinaztecan
151988,taba1265,KNEE,t a m + b w a + n,69,davletshinaztecan
151989,pipi1250,KNEE,t e w a h k a,70,davletshinaztecan
151990,tete1251,KNOW (SOMETHING),m a t iː,71,davletshinaztecan
151991,nort2957,KNOW (SOMETHING),m a t i,71,davletshinaztecan
151992,isth1242,KNOW (SOMETHING),m a t i,71,davletshinaztecan
151993,isth1241,KNOW (SOMETHING),m a t i,71,davletshinaztecan
151994,taba1265,KNOW (SOMETHING),m a,71,davletshinaztecan
151995,pipi1250,KNOW (SOMETHING),m a t i,71,davletshinaztecan
151996,tete1251,LEAF,x iː b iː tɬ,73,davletshinaztecan
151997,nort2957,LEAF,x i w i + tɬ,73,davletshinaztecan
151998,isth1242,LEAF,i s w a ʔ,72,davletshinaztecan
151999,isth1241,LEAF,i s w a + t,72,davletshinaztecan
152000,taba1265,LEAF,i s w a + t,72,davletshinaztecan
152001,pipi1250,LEAF,i s w a + t,72,davletshinaztecan
152002,tete1251,LIE (REST),m o + t i e k a,74,davletshinaztecan
152003,nort2957,LIE (REST),m o + t e k a,74,davletshinaztecan
152004,isth1242,LIE (REST),m o + t eː c a,74,davletshinaztecan
152005,isth1241,LIE (REST),m o + t e g a,74,davletshinaztecan
152006,taba1265,LIE (REST),m u + r e k a + k,74,davletshinaztecan
152007,pipi1250,LIE (REST),m u + t eː k a,74,davletshinaztecan
152008,nort2957,LIVER,j e l + tɬ a p a tʃ,76,davletshinaztecan
152009,isth1242,LIVER,j oː l,75,davletshinaztecan
152010,pipi1250,LIVER,e l + t a p a tʃ,76,davletshinaztecan
152011,tete1251,LONG,b e j a k,77,davletshinaztecan
152012,nort2957,LONG,w e j a k,77,davletshinaztecan
152013,isth1242,LONG,w eː j a k t i ʔ,77,davletshinaztecan
152014,isth1241,LONG,w eː j a k,77,davletshinaztecan
152015,taba1265,LONG,w e j a k,77,davletshinaztecan
152016,pipi1250,LONG,w e j a k,77,davletshinaztecan
152017,tete1251,LOUSE,a t iː m iː + tɬ,78,davletshinaztecan
152018,nort2957,LOUSE,p i o h o,79,davletshinaztecan
152019,isth1242,LOUSE,a t i m i ʔ,78,davletshinaztecan
152020,isth1241,LOUSE,aː t i n,78,davletshinaztecan
152021,taba1265,LOUSE,aː t i n,78,davletshinaztecan
152022,pipi1250,LOUSE,a t i m e + t,78,davletshinaztecan
152023,tete1251,MAN,u m b r e,81,davletshinaztecan
152024,nort2957,MAN,tɬ a k a tɬ,80,davletshinaztecan
152025,isth1242,MAN,t aː g a + ʔ,80,davletshinaztecan
152026,isth1241,MAN,t aː g a + t,80,davletshinaztecan
152027,taba1265,MAN,t aː k a + t,80,davletshinaztecan
152028,pipi1250,MAN,t aː k a + t,80,davletshinaztecan
152029,tete1251,MANY,m e j a k,82,davletshinaztecan
152030,nort2957,MANY,m i a k,82,davletshinaztecan
152031,isth1242,MANY,m i a ʔ,82,davletshinaztecan
152032,isth1241,MANY,m i a k,82,davletshinaztecan
152033,taba1265,MANY,m i a k p a,82,davletshinaztecan
152034,pipi1250,MANY,m i j a k,82,davletshinaztecan
152035,tete1251,FLESH OR MEAT,n a k a + tɬ,48,davletshinaztecan
152036,nort2957,FLESH OR MEAT,n a k a + tɬ,48,davletshinaztecan
152037,isth1242,FLESH OR MEAT,n a k a + ʔ,48,davletshinaztecan
152038,isth1241,FLESH OR MEAT,n a g a + t,48,davletshinaztecan
152039,taba1265,FLESH OR MEAT,n a k a + t,48,davletshinaztecan
152040,pipi1250,FLESH OR MEAT,n a k a + t,48,davletshinaztecan
152041,tete1251,MOON,m i e ts + tɬ iː,83,davletshinaztecan
152042,nort2957,MOON,m e ts + tɬ i,83,davletshinaztecan
152043,isth1242,MOON,m eː ts + t i,83,davletshinaztecan
152044,isth1241,MOON,m eː s + t i,83,davletshinaztecan
152045,taba1265,MOON,m eː ts + t i,83,davletshinaztecan
152046,pipi1250,MOON,m eː ts + t i,83,davletshinaztecan
152047,tete1251,MOUNTAIN,t e p i e + tɬ,84,davletshinaztecan
152048,nort2957,MOUNTAIN,t e p e + tɬ,84,davletshinaztecan
152049,isth1242,MOUNTAIN,t e p eː + ʔ,84,davletshinaztecan
152050,isth1241,MOUNTAIN,t e p eː + t,84,davletshinaztecan
152051,pipi1250,MOUNTAIN,t e p eː + t,84,davletshinaztecan
152052,tete1251,MOUTH,k a m a + k,86,davletshinaztecan
152053,nort2957,MOUTH,k a m a + k,86,davletshinaztecan
152054,isth1242,MOUTH,t eː n,85,davletshinaztecan
152055,isth1241,MOUTH,t eː n,85,davletshinaztecan
152056,taba1265,MOUTH,t eː n,85,davletshinaztecan
152057,pipi1250,MOUTH,t eː n,85,davletshinaztecan
152058,tete1251,NAME,t u k ø,87,davletshinaztecan
152059,nort2957,NAME,t o k a h + tɬ i,87,davletshinaztecan
152060,isth1242,NAME,t oː k aː + ʔ,87,davletshinaztecan
152061,isth1241,NAME,t o g a,87,davletshinaztecan
152062,taba1265,NAME,t u w a + n,87,davletshinaztecan
152063,pipi1250,NAME,t uː k e j,87,davletshinaztecan
152064,tete1251,NECK,k e tʃ + k o tʃ tɬ a,89,davletshinaztecan
152065,nort2957,NECK,k e tʃ,88,davletshinaztecan
152066,isth1242,NECK,k e tʃ,88,davletshinaztecan
152067,isth1241,NECK,g eː tʃ,88,davletshinaztecan
152068,taba1265,NECK,k e tʃ,88,davletshinaztecan
152069,pipi1250,NECK,k e tʃ + k uː j u,88,davletshinaztecan
152070,tete1251,NEW,j a n k w iː + k,90,davletshinaztecan
152071,nort2957,NEW,j a n k w i + k,90,davletshinaztecan
152072,isth1242,NEW,j a m k w i + ʔ,90,davletshinaztecan
152073,isth1241,NEW,j a m b i + k,90,davletshinaztecan
152074,taba1265,NEW,j a m b w i + k,90,davletshinaztecan
152075,pipi1250,NEW,j a n k w i + k,90,davletshinaztecan
152076,tete1251,NIGHT,j o w a l iː,91,davletshinaztecan
152077,nort2957,NIGHT,j o w a l i,91,davletshinaztecan
152078,isth1242,NIGHT,j o w a l,91,davletshinaztecan
152079,isth1241,NIGHT,t a + j o á/a,91,davletshinaztecan
152080,taba1265,NIGHT,t a + j u w a + k,91,davletshinaztecan
152081,pipi1250,NIGHT,t a + j u w a,91,davletshinaztecan
152082,tete1251,NOSE,j e k a + ts o l,92,davletshinaztecan
152083,nort2957,NOSE,j e k a + k,92,davletshinaztecan
152084,isth1242,NOSE,j a k + t i,92,davletshinaztecan
152085,isth1241,NOSE,j a g a + t,92,davletshinaztecan
152086,taba1265,NOSE,j a k,92,davletshinaztecan
152087,pipi1250,NOSE,j a k,92,davletshinaztecan
152088,tete1251,NOT,a m o,93,davletshinaztecan
152089,nort2957,NOT,a h m o,93,davletshinaztecan
152090,isth1242,NOT,a j aː ʔ,94,davletshinaztecan
152091,isth1241,NOT,a m ó/o,93,davletshinaztecan
152092,taba1265,NOT,t e,96,davletshinaztecan
152093,pipi1250,NOT,t eː + t e s u,95,davletshinaztecan
152094,tete1251,ONE,s i e,97,davletshinaztecan
152095,nort2957,ONE,s e j a,97,davletshinaztecan
152096,isth1242,ONE,s eː,97,davletshinaztecan
152097,isth1241,ONE,s e,97,davletshinaztecan
152098,taba1265,ONE,s e,97,davletshinaztecan
152099,pipi1250,ONE,s eː,97,davletshinaztecan
152100,tete1251,PERSON,h i e n t e,99,davletshinaztecan
152101,isth1242,PERSON,h e n t e,99,davletshinaztecan
152102,isth1241,PERSON,k r i s t i a n o h,98,davletshinaztecan
152103,taba1265,PERSON,j o h o m e h,100,davletshinaztecan
152104,pipi1250,PERSON,k r i s t a n u h,98,davletshinaztecan
152105,tete1251,RAINING OR RAIN,k iː j a b iː + tɬ,103,davletshinaztecan
152106,nort2957,RAINING OR RAIN,k i j a w i + tɬ,103,davletshinaztecan
152107,isth1242,RAINING OR RAIN,k i a h u aː + ʔ,102,davletshinaztecan
152108,isth1241,RAINING OR RAIN,aː + ts o n a + t,101,davletshinaztecan
152109,taba1265,RAINING OR RAIN,tʃ i m aː + t,105,davletshinaztecan
152110,pipi1250,RAINING OR RAIN,aː + t,104,davletshinaztecan
152111,tete1251,RED,tʃ i + tʃ i + l t iː k,107,davletshinaztecan
152112,nort2957,RED,tʃ i + tʃ i l + t i k,107,davletshinaztecan
152113,isth1242,RED,tʃ iː l + t i ʔ,107,davletshinaztecan
152114,isth1241,RED,t a + t a w i + k,106,davletshinaztecan
152115,taba1265,RED,t r a i k,108,davletshinaztecan
152116,pipi1250,RED,tʃ iː l + t i k,107,davletshinaztecan
152117,tete1251,ROAD,o h + tɬ iː,109,davletshinaztecan
152118,nort2957,ROAD,o h + tɬ i,109,davletshinaztecan
152119,isth1242,ROAD,o h + t i,109,davletshinaztecan
152120,isth1241,ROAD,o h + t i,109,davletshinaztecan
152121,taba1265,ROAD,u h + t i,109,davletshinaztecan
152122,pipi1250,ROAD,u h + t i,109,davletshinaztecan
152123,tete1251,ROOT,n e l w a + j u + tɬ,111,davletshinaztecan
152124,nort2957,ROOT,n e l w a + tɬ,111,davletshinaztecan
152125,isth1242,ROOT,n e l w a + ʔ,111,davletshinaztecan
152126,isth1241,ROOT,b a + t a k s o n,110,davletshinaztecan
152127,taba1265,ROOT,t a l w a + t,111,davletshinaztecan
152128,pipi1250,ROOT,n e l w a + t,111,davletshinaztecan
152129,tete1251,ROUND,j e w a l + t iː k,113,davletshinaztecan
152130,nort2957,ROUND,j e w a l + t i k,113,davletshinaztecan
152131,isth1242,ROUND,j a w a l + t i ʔ,113,davletshinaztecan
152132,isth1241,ROUND,m o n s o,112,davletshinaztecan
152133,taba1265,ROUND,t u l u ts + t i k,114,davletshinaztecan
152134,pipi1250,ROUND,j a w a l + n a h,113,davletshinaztecan
152135,tete1251,SAND,x ø l iː,115,davletshinaztecan
152136,nort2957,SAND,x a l i,115,davletshinaztecan
152137,isth1242,SAND,x aː h l i,115,davletshinaztecan
152138,isth1241,SAND,x aː h l i,115,davletshinaztecan
152139,taba1265,SAND,x aː h l i,115,davletshinaztecan
152140,pipi1250,SAND,aː + x aː l,115,davletshinaztecan
152141,tete1251,SAY,ʰt o a,116,davletshinaztecan
152142,nort2957,SAY,i h t o a,116,davletshinaztecan
152143,isth1242,SAY,k + i h t o a,116,davletshinaztecan
152144,isth1241,SAY,i h t o a,116,davletshinaztecan
152145,taba1265,SAY,i h l i,117,davletshinaztecan
152146,pipi1250,SAY,i l w i a,117,davletshinaztecan
152147,tete1251,SEE,ʰt a,118,davletshinaztecan
152148,nort2957,SEE,i t a,118,davletshinaztecan
152149,isth1242,SEE,i t a,118,davletshinaztecan
152150,isth1241,SEE,i t a,118,davletshinaztecan
152151,taba1265,SEE,i r a,118,davletshinaztecan
152152,pipi1250,SEE,i t a,118,davletshinaztecan
152153,tete1251,SEED,x iː n + ø tʃ + tɬ iː,122,davletshinaztecan
152154,nort2957,SEED,a tʃ tɬ i,120,davletshinaztecan
152155,isth1242,SEED,j oː l,119,davletshinaztecan
152156,isth1241,SEED,j oː l,119,davletshinaztecan
152157,taba1265,SEED,j u h l u,119,davletshinaztecan
