language,x1,x2,x3,x4,x5,x6,x7
bugu1245,-,a,-,z,-,u,a
lasu1234,-,a,d,Z,-,u,a
sari1249,-,a,-,z,-,u,a
sulu1241,m,u,-,Z,-,u,a
sulu1241,-,a,-,Z,-,u,a
kojo1234,-,a,-,z,-,y,a
rawa1269,-,a,-,z,-,y,a
bulu1255,-,a,-,Z,-,o,-
jeri1243,-,a,-,y,-,o,-
khoi1253,-,a,-,y,-,o,-
rahu1234,-,a,-,y,-,o,w
khoi1252,-,a,-,y,-,o,-
rupa1234,-,a,-,y,-,o,-
sher1261,-,a,-,y,-,o,-
chug1252,-,o,-,y,-,o,w
lish1235,-,o,-,y,-,u,-
dikh1234,-,3,-,y,o,u,-
wang1301,-,e,-,y,-,u,-
sing1271,-,e,-,y,-,u,-
bich1234,-,e,-,y,-,u,-
kasp1234,-,e,-,y,-,o,-
namp1239,-,e,-,y,-,o,-
