language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
bugu1245,-,-,-,-,p,-,y,-,-,-,-,e,7
lasu1234,-,-,-,-,p,-,y,-,-,-,-,i,7
sari1249,-,-,-,-,p,-,-,-,-,-,-,i,7
sulu1241,-,-,-,-,p,-,i,-,-,-,-,e,-
sulu1241,-,-,-,-,p,-,i,-,-,-,-,e,-
kojo1234,-,-,-,-,k,r,e,-,-,-,-,i,-
rawa1269,-,-,-,-,k,-,e,-,-,-,-,i,-
bulu1255,-,-,-,-,k,-,-,-,-,-,-,i,-
jeri1243,-,-,t,S,h,-,-,-,-,-,-,E,n
khoi1253,-,-,t,s,h,-,-,-,-,-,-,E,n
rahu1234,-,-,t,S,h,-,-,-,-,-,-,E,m
khoi1252,-,-,t,S,h,-,-,-,-,-,-,a,n
rupa1234,-,-,t,S,h,-,-,-,-,-,-,a,n
sher1261,-,-,t,S,h,-,-,-,-,-,-,a,n
chug1252,-,-,-,S,-,-,-,-,-,-,-,E,r
lish1235,-,-,-,S,-,-,-,-,-,-,-,E,l
dikh1234,m,3,t,-,s,-,-,-,-,-,-,o,-
wang1301,-,-,k,-,h,-,e,-,-,-,-,e,-
sing1271,-,-,k,-,h,-,e,-,m,a,g,e,-
bich1234,-,-,k,-,h,-,e,-,-,-,-,e,-
kasp1234,-,-,k,-,h,-,e,N,p,-,h,a,-
namp1239,-,-,k,-,h,-,e,e,p,-,h,a,-
