language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,-,-,-,a,m,-,-,u,i,-
lasu1234,-,-,-,a,m,-,-,u,i,-
sari1249,-,-,-,a,m,-,-,u,i,-
sulu1241,b,i,-,a,m,-,-,u,i,-
sulu1241,-,-,-,a,m,-,-,u,i,-
kojo1234,-,-,-,a,m,-,-,u,i,-
rawa1269,-,-,-,a,m,-,-,u,i,-
bulu1255,-,-,-,-,m,3,r,u,-,-
jeri1243,d,Z,-,3,m,-,-,-,i,-
khoi1253,d,Z,-,3,m,-,-,-,i,-
rahu1234,d,Z,-,3,m,-,-,-,i,-
khoi1252,d,Z,-,3,m,-,-,-,i,-
rupa1234,d,Z,-,3,m,-,-,-,i,-
sher1261,d,Z,-,3,m,-,-,-,i,-
chug1252,d,Z,-,u,m,-,-,-,u,-
lish1235,d,Z,-,u,m,-,-,-,u,-
dikh1234,-,b,-,3,m,-,-,-,i,-
wang1301,-,b,-,i,m,-,-,-,i,-
sing1271,-,d,-,i,m,-,-,-,i,-
bich1234,-,b,-,i,m,-,-,-,i,-
kasp1234,-,h,o,a,m,-,-,-,u,-
namp1239,-,h,o,a,m,-,-,-,u,a
