language,x1,x2,x3,x4,x5,x6
bugu1245,-,a,k,-,3,-
lasu1234,-,a,k,-,3,-
sari1249,-,a,k,-,3,-
sulu1241,-,a,k,-,3,-
sulu1241,-,a,k,-,3,-
kojo1234,-,a,k,-,3,-
rawa1269,-,a,k,-,3,-
bulu1255,-,a,k,-,u,7
jeri1243,s,-,k,-,u,k
khoi1253,S,-,k,h,u,k
rahu1234,s,-,k,-,u,k
khoi1252,s,-,k,-,u,k
rupa1234,s,-,k,-,u,k
sher1261,s,-,k,-,u,k
chug1252,S,a,k,h,o,k
lish1235,S,a,k,h,o,k
dikh1234,-,e,k,h,u,k
wang1301,-,e,k,h,u,k
sing1271,-,e,k,h,u,k
bich1234,-,e,k,h,u,k
kasp1234,-,e,k,h,u,k
namp1239,-,e,k,h,u,k
