language,x1,x2,x3,x4
bugu1245,b,a,e,-
lasu1234,b,-,E,-
sari1249,b,-,E,-
sulu1241,b,-,E,-
sulu1241,b,-,E,-
kojo1234,b,-,a,i
rawa1269,b,-,a,i
bulu1255,b,-,E,-
jeri1243,b,-,E,-
khoi1253,b,-,a,-
rahu1234,b,-,E,-
khoi1252,b,-,E,-
rupa1234,b,-,a,-
sher1261,b,-,a,-
chug1252,b,-,E,y
lish1235,b,-,e,y
dikh1234,b,o,E,-
wang1301,b,o,o,-
sing1271,b,o,o,-
bich1234,b,o,o,-
kasp1234,b,a,a,i
namp1239,b,o,o,-
