language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
bugu1245,b,y,a,r,-,-,-,i,-,-,-,-,-,-
lasu1234,b,y,a,r,-,-,-,i,-,-,-,-,-,-
sari1249,b,r,o,r,-,-,-,i,-,-,-,-,-,-
sulu1241,b,i,e,L,-,-,-,i,-,-,-,-,-,-
sulu1241,b,i,e,r,-,-,-,i,-,-,-,-,-,-
kojo1234,-,-,-,r,3,-,n,i,-,-,-,-,-,-
bulu1255,-,-,-,d,Z,-,-,i,r,y,-,-,E,-
jeri1243,-,-,-,d,-,-,-,i,-,y,-,-,o,-
khoi1253,-,-,-,d,-,-,-,i,-,y,-,-,o,-
rahu1234,-,-,-,d,-,-,-,-,-,Z,-,-,o,-
rahu1234,-,-,-,d,-,-,-,-,-,Z,o,h,o,-
khoi1252,-,-,-,d,Z,-,-,i,-,y,-,-,o,-
rupa1234,-,-,-,d,-,-,-,i,-,y,a,-,u,-
chug1252,-,-,-,d,-,-,-,E,y,y,-,-,u,-
lish1235,-,-,-,d,-,-,-,i,-,y,-,-,u,-
dikh1234,-,-,-,d,-,-,-,i,-,y,a,-,u,-
wang1301,-,-,-,d,-,-,-,i,-,y,-,-,o,-
sing1271,-,-,-,d,-,-,-,i,-,y,-,-,o,-
bich1234,-,-,-,d,-,-,-,i,-,y,-,-,o,-
kasp1234,-,-,-,t,h,3,m,i,-,y,-,-,a,N
namp1239,-,-,-,d,-,-,-,i,-,y,-,-,o,-
