language,x1,x2,x3,x4,x5,x6
bugu1245,p,3,d,o,u,-
lasu1234,p,3,d,o,u,-
sari1249,p,3,d,o,-,-
sulu1241,p,u,t,-,u,-
sulu1241,p,3,t,-,u,-
kojo1234,p,3,d,o,-,-
rawa1269,p,3,d,o,-,-
bulu1255,p,3,d,-,u,-
jeri1243,h,-,-,-,u,-
khoi1253,f,-,-,-,u,-
rahu1234,h,-,-,-,u,-
khoi1252,h,-,-,-,u,-
rupa1234,h,-,-,-,u,-
sher1261,h,-,-,-,u,-
chug1252,w,-,-,-,a,-
lish1235,w,-,-,-,a,-
dikh1234,f,-,-,-,u,3
wang1301,f,-,-,-,u,a
sing1271,f,-,-,-,u,a
bich1234,f,-,-,-,u,a
kasp1234,f,-,-,-,o,-
namp1239,f,-,-,-,u,a
