language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,a,-,-,h,y,-,-,E,-,-
lasu1234,a,-,-,h,y,-,-,E,-,-
sari1249,a,-,-,h,-,-,-,E,-,-
sulu1241,a,-,-,h,-,-,-,a,-,m
sulu1241,a,-,-,h,i,-,-,E,-,-
kojo1234,a,-,-,h,y,e,i,e,-,i
rawa1269,a,-,-,h,y,E,i,E,-,i
jeri1243,a,t,S,h,-,-,-,u,-,-
khoi1253,a,t,S,h,-,-,-,u,-,-
rahu1234,a,t,S,h,-,-,-,u,-,-
khoi1252,a,t,S,h,-,-,-,u,-,-
rupa1234,a,t,S,h,-,-,-,u,-,-
sher1261,a,t,S,h,-,-,-,o,-,-
chug1252,u,t,S,h,-,-,-,a,-,m
lish1235,u,t,S,h,-,-,-,a,-,m
dikh1234,3,-,-,s,-,-,-,a,-,i
wang1301,e,-,-,s,-,-,-,a,a,i
sing1271,e,-,-,s,-,-,-,a,a,i
bich1234,-,-,-,s,-,-,-,o,o,-
bich1234,e,-,-,s,-,-,-,a,a,i
kasp1234,-,-,-,s,-,-,-,o,-,o
namp1239,e,-,-,s,-,-,-,u,-,i
