language,x1,x2,x3
bugu1245,g,o,-
lasu1234,g,o,-
sari1249,g,o,-
sulu1241,g,o,h
sulu1241,g,o,h
kojo1234,g,o,-
rawa1269,g,o,-
bulu1255,g,u,-
jeri1243,g,u,-
khoi1253,g,u,-
rahu1234,g,u,-
khoi1252,g,u,-
rupa1234,g,u,-
sher1261,g,u,-
chug1252,g,a,-
lish1235,g,a,-
dikh1234,k,o,-
wang1301,k,o,-
sing1271,g,o,-
bich1234,g,u,-
bich1234,g,o,-
kasp1234,g,u,-
namp1239,g,o,-
