language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,g,r,E,N,-,g,r,-,o,-
lasu1234,g,r,E,N,-,g,r,-,o,-
sari1249,g,r,E,N,-,g,r,-,o,-
sulu1241,g,r,a,n,-,k,-,-,o,o
sulu1241,g,r,E,n,-,g,r,-,o,-
kojo1234,g,-,a,m,-,g,r,-,u,-
rawa1269,g,-,a,m,3,g,r,-,o,-
bulu1255,d,Z,a,m,-,d,Z,-,u,7
jeri1243,-,s,a,n,-,d,Z,-,o,k
khoi1253,-,S,a,n,-,d,Z,-,o,k
rahu1234,-,s,a,N,-,d,Z,-,o,k
khoi1252,-,s,a,N,-,d,Z,-,o,k
rupa1234,-,s,a,n,-,d,Z,-,o,k
sher1261,-,s,a,n,-,d,Z,-,o,k
chug1252,k,h,i,n,-,t,S,h,o,k
lish1235,k,h,e,-,-,t,S,h,o,k
dikh1234,-,S,i,5,-,-,-,-,i,N
wang1301,-,S,i,N,-,-,-,-,i,N
sing1271,-,S,i,N,-,-,-,-,i,N
bich1234,-,s,-,-,-,-,-,-,i,N
kasp1234,-,S,i,N,-,-,-,-,i,N
namp1239,-,S,i,N,-,-,-,-,i,N
