language,x1,x2,x3,x4,x5,x6,x7
bugu1245,t,S,-,i,-,-,-
lasu1234,t,S,-,i,-,-,-
sari1249,t,S,-,i,-,-,-
sulu1241,t,S,-,i,-,-,h
sulu1241,t,S,-,i,-,-,h
kojo1234,t,S,-,i,-,-,-
rawa1269,t,S,-,i,-,-,-
bulu1255,t,S,-,i,-,-,-
jeri1243,t,S,h,u,-,-,-
khoi1253,t,s,h,u,-,-,-
rahu1234,t,S,h,u,-,-,-
khoi1252,t,S,h,u,-,-,-
rupa1234,t,s,h,u,-,-,-
sher1261,t,S,h,u,-,-,-
chug1252,t,S,h,a,-,-,-
lish1235,t,S,h,a,-,-,-
dikh1234,t,s,-,i,-,-,3
wang1301,t,S,-,3,m,u,t
sing1271,t,S,-,3,m,u,t
bich1234,t,S,-,3,m,u,t
kasp1234,t,S,-,3,m,u,t
namp1239,t,S,-,3,m,u,t
