language,x1,x2,x3
bugu1245,n,a,-
lasu1234,n,a,-
sari1249,n,a,-
sulu1241,n,a,-
sulu1241,n,a,h
kojo1234,n,a,N
rawa1269,n,a,-
bulu1255,n,a,-
jeri1243,n,a,N
khoi1253,n,a,N
rahu1234,n,a,N
khoi1252,n,a,N
rupa1234,n,a,N
sher1261,n,a,N
chug1252,n,a,N
lish1235,n,a,N
dikh1234,n,o,-
wang1301,n,o,-
sing1271,n,o,-
bich1234,n,o,-
kasp1234,n,o,-
namp1239,n,o,-
