language,x1,x2,x3,x4,x5
bugu1245,k,-,-,u,a
lasu1234,k,-,-,u,a
sari1249,k,-,-,u,a
sulu1241,k,-,-,u,a
sulu1241,k,-,-,u,a
kojo1234,k,-,-,u,a
rawa1269,k,-,-,u,a
bulu1255,k,h,-,o,-
jeri1243,k,h,-,o,-
khoi1253,k,h,-,o,-
rahu1234,k,h,-,o,w
rahu1234,k,h,-,o,-
khoi1252,k,h,-,o,-
khoi1252,k,h,-,o,-
rupa1234,k,h,-,o,-
sher1261,k,h,-,o,-
chug1252,k,h,-,o,w
lish1235,k,h,-,a,w
dikh1234,k,h,-,o,-
wang1301,k,h,o,o,-
sing1271,k,h,-,o,-
bich1234,k,h,o,o,-
kasp1234,k,h,o,o,-
namp1239,k,h,o,o,-
