language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,-,a,p,-,-,-,i,-,-,N
lasu1234,-,a,p,-,-,-,i,-,-,N
sari1249,-,a,p,-,-,-,i,-,-,N
sulu1241,-,a,p,-,-,-,i,-,-,n
sulu1241,-,a,p,-,-,-,i,-,-,N
kojo1234,-,a,p,-,-,-,i,-,-,n
rawa1269,-,a,p,-,-,-,i,-,-,n
bulu1255,-,a,p,-,-,-,i,-,-,n
jeri1243,-,a,b,-,l,-,a,-,-,-
khoi1253,-,a,t,-,s,-,i,-,-,-
rahu1234,-,-,t,-,S,-,i,-,-,-
khoi1252,-,-,t,-,S,-,i,-,-,-
rupa1234,-,a,t,-,S,-,i,-,-,-
sher1261,-,a,t,-,S,-,i,-,-,-
chug1252,y,o,N,-,y,-,o,-,-,N
lish1235,-,o,b,e,y,d,a,-,-,-
dikh1234,-,-,p,-,h,-,-,y,E,N
wang1301,-,-,p,-,h,-,i,y,a,N
sing1271,-,-,p,-,h,-,i,y,a,m
bich1234,-,-,p,-,h,-,i,y,a,N
kasp1234,-,-,p,-,h,-,i,y,a,N
namp1239,-,-,p,-,h,-,i,y,a,N
