language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,k,a,h,u,-,-,a,N
lasu1234,k,a,h,u,-,-,a,N
sari1249,-,-,5,o,-,-,-,-
sulu1241,k,a,f,u,-,-,a,N
sulu1241,k,a,f,u,-,-,a,N
kojo1234,t,-,S,u,-,-,-,i
rawa1269,t,-,S,u,-,-,e,i
bulu1255,t,-,S,u,-,-,i,-
jeri1243,-,-,n,u,-,-,-,-
khoi1253,-,-,n,u,-,-,-,-
rahu1234,-,-,n,u,-,-,-,-
khoi1252,-,-,n,u,-,-,-,-
rupa1234,-,-,5,u,-,-,-,-
sher1261,-,-,5,u,-,-,-,-
chug1252,-,-,N,a,-,-,-,-
lish1235,-,-,N,a,-,-,-,-
dikh1234,-,-,-,u,-,-,3,-
wang1301,-,-,-,u,-,-,a,-
sing1271,-,-,-,u,-,-,a,-
bich1234,-,-,-,u,N,-,a,-
kasp1234,-,-,-,u,-,-,a,-
namp1239,-,-,-,u,N,3,3,-
