language,x1,x2,x3,x4,x5,x6,x7
bugu1245,a,p,r,-,-,a,N
lasu1234,a,p,r,-,-,a,N
sari1249,-,p,r,-,-,a,N
sulu1241,a,p,r,-,-,a,N
sulu1241,a,p,r,-,-,a,N
kojo1234,a,p,r,-,-,a,N
rawa1269,a,p,r,-,-,a,N
jeri1243,a,-,r,-,-,E,N
khoi1253,a,-,r,-,-,E,N
rahu1234,a,-,r,-,-,E,N
khoi1252,a,-,r,-,-,E,N
rupa1234,a,-,r,-,-,E,N
sher1261,a,-,r,-,-,E,N
chug1252,u,-,r,-,-,i,N
lish1235,u,-,l,-,-,i,N
dikh1234,3,p,h,-,y,a,N
wang1301,e,p,h,i,y,a,m
sing1271,-,p,h,i,y,a,N
bich1234,-,p,h,i,y,a,N
kasp1234,-,p,h,i,y,a,N
namp1239,e,p,h,i,y,a,m
