language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,a,n,-,y,a,-,N,-
lasu1234,a,n,-,y,a,-,N,-
sari1249,a,-,-,y,3,-,-,-
sulu1241,a,5,-,i,a,-,N,-
sulu1241,a,n,-,i,a,-,N,-
kojo1234,a,n,-,y,a,-,m,-
rawa1269,a,n,-,y,a,-,m,-
bulu1255,a,m,-,y,E,-,-,-
jeri1243,a,d,-,Z,E,-,-,-
khoi1253,a,d,-,Z,a,-,-,-
rahu1234,a,d,-,Z,a,-,p,-
khoi1252,a,d,-,Z,a,-,p,-
rupa1234,a,d,-,Z,a,-,p,-
sher1261,a,d,-,Z,a,-,p,-
chug1252,o,d,-,Z,o,-,p,-
lish1235,-,-,-,n,a,k,p,a
dikh1234,3,v,i,-,3,-,-,-
wang1301,a,v,i,y,e,-,-,-
sing1271,a,v,i,y,e,-,-,-
bich1234,a,v,i,y,e,-,-,-
kasp1234,a,v,i,y,e,-,-,-
namp1239,a,v,i,y,e,-,-,-
