language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,-,r,u,-,-,-,E,-
lasu1234,-,r,u,-,-,-,E,-
sari1249,-,z,-,-,-,-,E,-
sulu1241,-,x,u,-,-,-,e,-
sulu1241,-,x,u,-,-,-,E,-
kojo1234,-,z,y,-,-,-,e,i
rawa1269,-,z,-,-,-,-,e,i
bulu1255,-,z,-,-,-,-,E,-
jeri1243,-,z,-,-,-,-,E,-
khoi1253,-,Z,-,-,-,-,a,-
rahu1234,-,z,-,-,-,-,E,-
khoi1252,-,z,-,-,-,-,E,-
rupa1234,-,z,-,-,-,-,a,-
sher1261,-,z,-,-,-,-,a,-
chug1252,-,Z,-,-,-,-,E,y
lish1235,-,Z,-,-,-,-,e,y
dikh1234,-,s,-,-,-,y,o,k
wang1301,t,S,i,-,-,y,o,-
sing1271,t,S,i,-,-,y,o,-
bich1234,-,S,i,-,-,y,a,7
kasp1234,-,s,e,7,-,-,-,-
namp1239,-,S,e,7,p,h,a,-
