language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
bugu1245,-,-,-,-,-,a,y,-,u,i,7,-,-
lasu1234,-,-,-,-,-,a,-,-,w,i,7,-,-
sari1249,m,-,-,-,-,3,y,-,u,i,7,-,-
sulu1241,-,-,-,-,-,a,y,3,u,-,t,-,-
sulu1241,-,-,-,-,-,a,y,-,u,-,t,-,-
kojo1234,-,-,-,-,-,a,Z,-,u,-,n,-,-
rawa1269,-,-,-,-,-,a,z,-,u,3,t,-,-
jeri1243,n,i,-,p,h,a,-,-,-,-,N,-,-
khoi1253,n,i,-,p,h,a,-,-,-,-,N,-,-
rahu1234,m,3,-,p,h,a,-,-,-,-,N,-,-
khoi1252,n,3,-,p,h,a,-,-,-,-,N,-,-
rupa1234,n,3,-,p,h,a,-,-,-,-,N,-,-
sher1261,l,3,-,p,h,a,-,-,-,-,N,-,-
chug1252,-,-,-,p,-,E,-,-,-,-,m,p,u
lish1235,5,u,y,p,h,a,-,-,-,-,-,-,-
dikh1234,-,-,-,-,-,3,y,-,-,i,k,-,-
