language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,-,-,-,-,a,-,i,7
lasu1234,-,-,-,-,a,-,i,7
sari1249,-,-,-,-,a,-,i,7
sulu1241,w,-,-,-,a,-,a,t
sulu1241,w,-,-,-,a,-,a,t
kojo1234,-,-,-,-,a,-,i,7
rawa1269,-,-,-,-,a,-,-,t
bulu1255,w,-,-,-,E,-,-,7
jeri1243,-,-,-,-,o,-,-,-
khoi1253,-,-,-,-,o,-,-,-
rahu1234,-,-,-,-,o,-,-,-
khoi1252,-,-,-,-,o,-,-,-
rupa1234,-,-,-,-,o,-,-,-
sher1261,-,-,-,-,o,-,-,-
chug1252,-,-,-,-,a,-,-,t
lish1235,-,-,-,-,a,-,-,t
dikh1234,u,-,-,-,3,-,-,-
wang1301,u,-,-,-,a,-,-,-
sing1271,w,a,m,-,a,g,e,-
bich1234,u,a,p,h,a,-,-,-
kasp1234,u,a,p,h,a,-,-,-
namp1239,u,-,-,-,a,-,-,-
