language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
bugu1245,-,-,-,-,-,-,-,a,t,S,y,-,e,-,-,-
lasu1234,-,-,-,-,-,-,-,a,t,S,y,-,e,-,-,-
sari1249,-,-,-,-,-,-,-,-,k,-,y,-,e,-,-,-
sulu1241,-,-,-,-,-,-,-,a,T,-,i,-,e,-,-,-
sulu1241,-,-,-,-,-,-,-,a,T,-,i,-,E,-,-,-
kojo1234,-,-,-,-,-,-,-,a,t,S,-,-,a,-,i,-
rawa1269,-,-,-,-,-,-,-,a,t,S,-,-,a,-,i,-
bulu1255,-,-,-,-,-,-,-,a,t,S,-,-,o,-,i,-
jeri1243,-,-,-,-,-,-,-,a,t,S,h,-,a,-,-,-
khoi1253,-,-,-,-,-,-,-,a,t,S,h,-,o,-,-,-
rahu1234,-,-,-,-,-,-,-,a,t,S,h,-,o,-,-,-
khoi1252,-,-,-,-,-,-,-,a,t,S,h,-,o,-,-,-
rupa1234,-,-,-,-,-,-,-,a,t,S,h,-,o,-,-,-
sher1261,-,-,-,-,-,-,-,a,t,S,h,-,o,-,-,-
chug1252,-,-,-,-,-,-,-,-,t,-,h,a,u,r,i,N
lish1235,-,-,-,-,-,-,-,-,t,-,h,a,u,l,i,N
dikh1234,r,E,7,E,r,-,u,a,-,-,N,-,-,-,-,-
wang1301,-,-,-,-,r,u,w,a,-,-,N,-,-,-,-,-
sing1271,-,-,-,-,r,-,w,a,-,-,N,-,-,-,-,-
bich1234,-,-,-,-,r,-,w,a,-,-,N,-,-,-,-,-
kasp1234,-,-,-,-,r,-,w,a,-,-,N,-,-,-,-,-
namp1239,-,-,-,-,r,-,w,a,-,-,N,-,-,-,-,-
