language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
bugu1245,-,-,h,-,-,i,-,-,-,-,-
lasu1234,-,-,h,-,-,i,-,-,-,-,-
sari1249,-,-,h,-,a,i,-,-,-,-,-
sulu1241,-,-,h,-,-,i,-,-,-,-,-
sulu1241,-,-,h,-,-,i,T,-,-,e,h
kojo1234,-,-,h,-,a,i,-,-,-,-,-
rawa1269,-,-,h,-,a,i,-,-,-,-,-
bulu1255,-,-,h,-,-,E,-,-,-,-,-
jeri1243,m,3,t,-,-,i,y,-,-,a,-
khoi1253,m,3,t,-,-,i,y,-,-,a,-
rahu1234,p,h,t,S,h,o,w,-,-,a,-
khoi1252,-,a,t,-,-,i,y,-,-,a,-
rupa1234,m,u,s,-,-,i,-,-,-,a,-
sher1261,m,3,r,-,-,-,-,-,-,a,-
chug1252,-,a,-,-,-,-,b,-,-,e,-
lish1235,-,a,-,-,-,-,b,-,-,e,-
dikh1234,-,-,5,-,-,u,y,-,-,a,-
wang1301,-,-,n,-,-,i,w,-,-,-,-
sing1271,-,-,n,-,-,i,w,-,k,a,-
bich1234,-,-,n,-,-,i,w,-,-,-,-
kasp1234,-,-,n,-,-,i,y,-,-,e,-
namp1239,-,-,5,-,-,i,y,a,g,a,-
