language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,-,a,m,b,-,-,o,-
lasu1234,-,a,m,b,-,-,o,-
sari1249,-,a,N,b,-,-,o,-
sulu1241,-,a,N,b,-,-,o,-
sulu1241,-,a,N,b,-,-,o,-
kojo1234,h,a,-,b,-,-,u,-
rawa1269,h,a,-,n,-,-,u,a
jeri1243,n,a,m,b,-,l,u,-
khoi1253,n,a,m,b,-,l,u,-
rahu1234,n,a,m,b,-,r,u,-
khoi1252,n,a,m,b,-,l,u,-
rupa1234,n,a,m,b,-,l,u,-
sher1261,n,a,m,b,-,l,u,-
chug1252,n,a,m,b,-,-,a,-
lish1235,n,a,m,b,-,-,a,-
dikh1234,h,a,-,b,i,-,e,-
wang1301,h,a,-,b,i,y,e,-
sing1271,h,a,-,b,i,y,e,-
bich1234,h,a,-,b,i,y,e,-
kasp1234,h,a,-,b,i,y,e,-
namp1239,h,a,-,b,i,y,e,-
