language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
bugu1245,-,a,k,-,-,-,-,o,k,-,-,-
lasu1234,-,a,k,-,-,-,-,o,k,-,-,-
sari1249,-,a,k,-,-,-,-,o,7,-,-,-
sulu1241,-,a,k,-,a,-,-,u,-,-,-,-
sulu1241,-,-,k,-,-,-,-,o,-,-,-,-
kojo1234,-,a,k,-,-,-,-,u,N,b,3,-
rawa1269,-,-,k,-,-,-,-,o,7,b,3,u
jeri1243,-,-,k,-,h,-,r,u,k,-,-,-
khoi1253,m,3,t,-,h,E,n,-,-,-,-,-
rahu1234,-,-,k,-,h,-,r,u,k,-,-,-
khoi1252,-,-,k,-,h,-,r,u,k,-,-,-
rupa1234,-,-,k,-,h,-,r,u,k,-,-,-
sher1261,-,-,k,-,h,-,r,u,k,-,-,-
chug1252,-,-,k,-,h,o,l,o,k,-,-,-
lish1235,-,-,k,-,h,o,l,o,k,-,-,-
dikh1234,-,-,k,-,h,-,r,u,k,-,-,-
wang1301,-,-,k,i,y,a,t,u,N,-,-,-
sing1271,-,-,k,-,h,-,r,u,k,-,-,-
bich1234,-,-,k,-,h,-,r,u,k,-,-,-
kasp1234,-,-,k,-,h,-,r,u,k,-,-,-
namp1239,-,-,k,-,h,-,r,u,k,-,-,-
