language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
bugu1245,r,-,o,-,-,-,u,-,g,3,-
lasu1234,r,-,o,-,-,-,u,-,g,3,-
sari1249,r,y,a,-,-,-,-,-,N,3,-
sulu1241,d,z,a,x,3,d,o,N,x,3,-
sulu1241,-,-,-,x,-,-,u,-,x,3,-
kojo1234,-,-,-,-,-,-,-,-,-,3,7
rawa1269,-,-,-,-,-,-,-,-,-,3,-
bulu1255,-,-,-,-,-,-,u,-,7,-,-
jeri1243,-,-,-,-,-,-,u,-,k,-,-
khoi1253,-,-,-,-,-,-,u,-,k,-,-
rahu1234,-,-,-,-,-,-,u,-,k,-,-
khoi1252,-,-,-,-,-,-,u,-,k,-,-
rupa1234,-,-,-,-,-,-,u,-,k,-,-
sher1261,-,-,-,-,-,-,u,-,k,-,-
chug1252,-,-,-,-,-,-,u,-,k,-,-
lish1235,-,-,-,-,-,-,u,-,k,-,-
dikh1234,-,-,-,-,-,-,u,-,k,-,-
