language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
bugu1245,t,-,-,u,-,-,-,a,-,-
lasu1234,t,-,-,u,-,-,-,a,-,-
sari1249,t,-,-,u,-,-,-,a,-,-
sulu1241,t,-,-,u,-,-,-,a,-,-
sulu1241,t,-,-,u,-,-,-,a,-,-
kojo1234,t,-,-,u,-,-,-,a,-,-
rawa1269,t,-,-,u,-,-,-,a,-,-
bulu1255,t,-,-,o,-,-,-,7,-,-
jeri1243,z,-,-,-,-,-,-,E,-,k
rahu1234,z,-,-,-,-,-,-,E,-,k
khoi1252,z,-,-,-,-,-,-,E,-,k
rupa1234,z,-,-,-,-,-,-,E,-,k
sher1261,z,-,-,-,-,-,-,E,-,k
chug1252,z,-,-,-,-,-,-,E,-,k
lish1235,z,-,-,-,-,-,-,E,-,k
dikh1234,k,h,r,i,k,-,-,-,-,-
wang1301,k,h,r,i,k,-,-,-,-,-
sing1271,t,h,-,o,k,m,-,a,g,e
bich1234,t,h,-,o,k,p,h,a,-,-
kasp1234,t,S,-,i,-,p,h,a,-,-
namp1239,t,h,-,o,k,p,h,a,-,-
