language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
bugu1245,-,-,b,-,E,-,-,-,r,-,a,k
lasu1234,-,-,b,-,E,-,-,-,r,-,a,k
sari1249,-,-,b,-,a,i,-,-,r,-,3,7
sulu1241,-,-,b,-,E,-,-,-,x,-,3,h
sulu1241,-,-,b,-,E,-,-,-,x,-,3,k
kojo1234,-,-,b,-,3,-,-,-,r,-,3,m
rawa1269,-,-,b,-,a,i,-,-,r,-,3,p
bulu1255,-,-,p,h,a,-,-,-,r,-,3,p
jeri1243,t,S,h,-,a,p,-,-,h,l,u,-
khoi1253,d,Z,-,-,a,p,-,-,h,l,u,-
rahu1234,t,S,h,-,a,p,-,-,h,l,u,-
khoi1252,t,S,h,-,a,p,-,-,h,l,u,-
rupa1234,t,S,h,-,a,p,-,-,h,l,u,-
sher1261,t,S,h,-,a,p,-,-,h,-,u,-
chug1252,t,S,h,-,u,p,-,-,h,-,a,k
lish1235,t,S,h,-,u,p,-,-,h,-,a,-
dikh1234,-,s,-,-,3,p,h,i,-,-,3,-
wang1301,-,s,-,-,-,p,-,i,y,-,e,-
sing1271,-,s,-,-,-,p,-,i,y,-,e,-
bich1234,-,s,-,-,-,p,-,i,y,-,e,-
kasp1234,-,s,-,-,-,p,-,i,y,-,e,-
namp1239,-,s,-,-,-,p,-,i,y,-,e,-
