language,x1,x2,x3,x4,x5,x6,x7,x8
bugu1245,a,-,f,-,-,a,i,7
lasu1234,a,-,f,-,-,a,i,7
sari1249,a,-,f,-,-,a,i,7
sulu1241,a,-,f,u,-,a,-,t
sulu1241,a,-,f,-,-,a,-,t
kojo1234,a,-,f,-,-,a,-,n
rawa1269,a,-,f,a,y,a,-,t
jeri1243,3,-,h,-,-,E,-,n
khoi1253,a,-,f,-,-,E,-,n
rahu1234,a,-,h,-,-,E,-,n
khoi1252,a,-,f,-,-,a,-,n
rupa1234,a,-,f,-,-,a,-,n
sher1261,u,-,f,-,-,a,-,n
chug1252,o,k,h,-,-,o,-,n
lish1235,o,-,h,-,-,a,-,n
dikh1234,3,-,v,-,-,o,-,-
wang1301,e,-,v,-,-,o,-,N
sing1271,o,-,v,o,-,o,-,-
bich1234,e,-,w,-,-,a,-,-
kasp1234,m,-,v,3,-,o,-,-
namp1239,e,-,v,-,-,o,-,-
